index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399010,2019-06-10,5234.12,5292.38,5211.02,5311.78,7431963600.0,59258770000.0,0.0136600613668
sz399010,2019-06-06,5347.12,5221.06,5200.49,5347.12,8610347000.0,66905430000.0,-0.0256744248541
sz399010,2019-06-05,5404.3,5358.64,5347.3,5422.54,8271680700.0,69866440000.0,-0.000145538136589
sz399010,2019-06-04,5437.81,5359.42,5326.51,5445.75,9030166100.0,74405880000.0,-0.0151456125134
sz399010,2019-06-03,5535.4,5441.84,5419.29,5550.13,10583154000.0,87573340000.0,-0.0151531878159
sz399010,2019-05-31,5532.09,5525.57,5514.02,5584.61,8995012400.0,76623940000.0,-0.00221386355305
sz399010,2019-05-30,5559.66,5537.83,5462.38,5559.66,9767265100.0,82202480000.0,-0.0065817325976
sz399010,2019-05-29,5537.3,5574.52,5529.41,5613.19,8904253800.0,75381720000.0,0.00407066384242
sz399010,2019-05-28,5560.28,5551.92,5532.47,5613.86,9612341500.0,81654940000.0,-0.000881799302479
sz399010,2019-05-27,5404.47,5556.82,5373.15,5563.86,9179076900.0,76897060000.0,0.029679523408
sz399010,2019-05-24,5424.7,5396.65,5380.43,5478.65,8415528800.0,68894010000.0,-0.0114341820127
sz399010,2019-05-23,5579.89,5459.07,5441.7,5580.1,10117633900.0,87716720000.0,-0.0243297826709
sz399010,2019-05-22,5615.43,5595.2,5552.47,5650.82,10336353500.0,89611360000.0,-0.00384383250932
sz399010,2019-05-21,5510.67,5616.79,5490.75,5627.16,10604382300.0,89009890000.0,0.0180139195998
sz399010,2019-05-20,5524.41,5517.4,5399.15,5531.06,10209956600.0,84918410000.0,-0.00248231374059
sz399010,2019-05-17,5730.9,5531.13,5504.37,5734.76,12731849800.0,1.0302683e+11,-0.0346394163641
sz399010,2019-05-16,5696.22,5729.6,5682.24,5742.62,11682380900.0,95098730000.0,0.00588121697302
sz399010,2019-05-15,5625.84,5696.1,5614.39,5702.64,10696878900.0,87632770000.0,0.0213207726472
sz399010,2019-05-14,5539.22,5577.19,5535.33,5635.1,9359199600.0,78614200000.0,-0.00675497585092
sz399010,2019-05-13,5606.39,5615.12,5581.1,5656.95,9891619400.0,82028530000.0,-0.00831654071467
sz399010,2019-05-10,5507.13,5662.21,5399.96,5662.21,12747226200.0,1.0363017e+11,0.039464022147
sz399010,2019-05-09,5445.72,5447.24,5438.66,5517.34,8981118300.0,72712180000.0,-0.00817531963861
sz399010,2019-05-08,5385.45,5492.14,5353.15,5578.81,10688557600.0,85694470000.0,-0.00192087171594
sz399010,2019-05-07,5471.84,5502.71,5404.97,5550.17,10524171800.0,85891850000.0,0.0110703615644
sz399010,2019-05-06,5700.85,5442.46,5404.07,5706.97,12749278400.0,1.0064162e+11,-0.078757697529
sz399010,2019-04-30,5823.58,5907.74,5823.58,5948.96,9772781100.0,84258510000.0,0.0108221589908
sz399010,2019-04-29,6060.24,5844.49,5835.28,6080.81,13390284400.0,1.1165372e+11,-0.0357377373744
