index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000105,2019-06-10,3527.78,3542.58,3487.96,3557.17,1168232500.0,10548150000.0,0.00780336543248
sh000105,2019-06-06,3540.1,3515.15,3504.39,3556.8,1117917400.0,9968660000.0,-0.00945137501444
sh000105,2019-06-05,3593.86,3548.69,3546.75,3607.55,1072136100.0,9250610000.0,-0.00368631766906
sh000105,2019-06-04,3612.98,3561.82,3541.21,3616.94,1195226100.0,10234730000.0,-0.0152421238889
sh000105,2019-06-03,3677.6,3616.95,3614.72,3681.61,1435082700.0,12498270000.0,-0.0138477645635
sh000105,2019-05-31,3672.03,3667.74,3663.44,3708.72,1316046100.0,12644510000.0,-0.0035075326369
sh000105,2019-05-30,3683.23,3680.65,3627.57,3688.02,1440437700.0,13029150000.0,-0.00778000328884
sh000105,2019-05-29,3685.61,3709.51,3680.37,3730.88,1235150000.0,10070720000.0,0.00800532601459
sh000105,2019-05-28,3678.98,3680.05,3666.66,3710.53,1238692100.0,10275400000.0,-0.00116980968201
sh000105,2019-05-27,3601.54,3684.36,3588.98,3688.64,1091305200.0,9186010000.0,0.0251476079444
sh000105,2019-05-24,3591.97,3593.98,3582.21,3627.85,1038719700.0,8390540000.0,-0.00753877082137
sh000105,2019-05-23,3677.97,3621.28,3608.94,3679.97,1086091100.0,8485440000.0,-0.0209899105685
sh000105,2019-05-22,3736.01,3698.92,3684.68,3743.97,1543938900.0,12478250000.0,-0.0160274741499
sh000105,2019-05-21,3665.63,3759.17,3650.96,3763.71,1228703500.0,11100280000.0,0.0222636173279
sh000105,2019-05-20,3671.52,3677.3,3590.28,3677.3,983348200.0,7865310000.0,-0.000676669049049
sh000105,2019-05-17,3809.46,3679.79,3665.95,3809.46,1354685500.0,11095550000.0,-0.034185992798
sh000105,2019-05-16,3734.43,3810.04,3729.09,3821.76,1379786100.0,11645680000.0,0.0208918910953
sh000105,2019-05-15,3667.14,3732.07,3667.14,3739.37,1017370800.0,8229640000.0,0.0243990140482
sh000105,2019-05-14,3625.78,3643.18,3624.8,3673.27,965334600.0,6892550000.0,-0.00572301898121
sh000105,2019-05-13,3674.36,3664.15,3651.33,3686.38,989258800.0,7134910000.0,-0.0137620852264
sh000105,2019-05-10,3649.5,3715.28,3591.21,3715.53,1394775000.0,9548220000.0,0.0281381447864
sh000105,2019-05-09,3605.48,3613.6,3599.87,3650.4,1079559900.0,6913730000.0,-0.007740698942
sh000105,2019-05-08,3580.35,3641.79,3560.55,3675.55,1005796200.0,7265640000.0,-0.010358948996
sh000105,2019-05-07,3666.84,3679.91,3626.3,3711.16,959743400.0,7703290000.0,0.00936427695658
sh000105,2019-05-06,3818.64,3645.77,3614.89,3818.64,1434532400.0,10916820000.0,-0.0752151668193
sh000105,2019-04-30,3896.65,3942.29,3896.65,3955.2,902781000.0,7719220000.0,0.00950534803863
sh000105,2019-04-29,4018.81,3905.17,3890.26,4026.88,1352653300.0,11129490000.0,-0.0291708410918
sh000105,2019-04-26,4075.89,4022.51,4019.01,4089.73,1361756800.0,10838450000.0,-0.0225689424332
sh000105,2019-04-25,4274.87,4115.39,4115.06,4275.15,1604942000.0,13593380000.0,-0.0425273022535
sh000105,2019-04-24,4271.55,4298.18,4224.66,4298.18,1206076500.0,10836410000.0,0.00662782092237
sh000105,2019-04-23,4332.48,4269.88,4259.97,4337.58,1495528700.0,13173950000.0,-0.0165283164887
sh000105,2019-04-22,4406.31,4341.64,4329.44,4408.44,1567537600.0,14846450000.0,-0.0137052274323
sh000105,2019-04-19,4398.15,4401.97,4332.76,4401.97,1614321700.0,15603930000.0,-0.00232083241731
sh000105,2019-04-18,4431.35,4412.21,4401.31,4446.6,1486455100.0,15664570000.0,-0.00422035202701
sh000105,2019-04-17,4385.57,4430.91,4376.42,4456.53,1704311700.0,15972570000.0,0.00949597081948
sh000105,2019-04-16,4270.64,4389.23,4248.08,4389.23,1657837600.0,14731150000.0,0.0225846809046
sh000105,2019-04-15,4404.94,4292.29,4289.92,4417.65,1776770200.0,15168300000.0,-0.0117581780004
sh000105,2019-04-12,4341.77,4343.36,4307.5,4369.64,1549898600.0,13643480000.0,-0.00375253456644
sh000105,2019-04-11,4490.91,4359.72,4359.42,4497.02,2041111100.0,17994470000.0,-0.0329076522769
sh000105,2019-04-10,4506.35,4508.07,4450.29,4563.03,2412966900.0,21747860000.0,-0.00500579374276
sh000105,2019-04-09,4605.74,4530.75,4475.95,4605.74,2810990500.0,25879480000.0,-0.0251021536727
sh000105,2019-04-08,4603.53,4647.41,4542.97,4655.26,4173421700.0,36640340000.0,0.0441412375813
sh000105,2019-04-04,4410.13,4450.94,4372.12,4463.47,2857034900.0,25821270000.0,0.0241840472728
sh000105,2019-04-03,4285.1,4345.84,4263.22,4345.84,2063007200.0,17731520000.0,0.00908113580373
sh000105,2019-04-02,4276.89,4306.73,4249.38,4322.56,2456833700.0,21465620000.0,0.0122621375653
sh000105,2019-04-01,4128.37,4254.56,4128.37,4267.4,2533388500.0,21529750000.0,0.0408760409837
sh000105,2019-03-29,3985.04,4087.48,3958.09,4087.73,1771611200.0,14368390000.0,0.0253484947685
sh000105,2019-03-28,4045.98,3986.43,3981.89,4046.13,1410554800.0,11915320000.0,-0.0194490222605
sh000105,2019-03-27,4037.74,4065.5,3988.84,4065.93,1561537200.0,12885550000.0,0.0146273044681
sh000105,2019-03-26,4130.41,4006.89,3995.04,4140.64,1831756200.0,14153870000.0,-0.0262698086751
sh000105,2019-03-25,4115.25,4114.99,4102.22,4169.63,1960525200.0,15195550000.0,-0.0157810268909
sh000105,2019-03-22,4171.5,4180.97,4104.83,4181.82,1873059900.0,14264940000.0,0.00221250605263
sh000105,2019-03-21,4166.07,4171.74,4143.48,4194.56,2169625300.0,16654120000.0,0.00368586427743
sh000105,2019-03-20,4152.56,4156.42,4088.65,4174.72,1984128400.0,16248960000.0,0.000563301621538
sh000105,2019-03-19,4166.07,4154.08,4119.22,4171.17,2076555500.0,17120020000.0,-0.00153828404415
sh000105,2019-03-18,4059.47,4160.48,4053.31,4160.48,2583738300.0,20997290000.0,0.032100578505
sh000105,2019-03-15,3966.99,4031.08,3954.99,4035.97,2180630800.0,17108780000.0,0.0232543971651
sh000105,2019-03-14,3937.21,3939.47,3895.01,4003.23,2153026100.0,16331830000.0,-0.00424390712441
sh000105,2019-03-13,4005.95,3956.26,3933.34,4025.79,2284459100.0,16069010000.0,-0.0121821200734
sh000105,2019-03-12,3989.09,4005.05,3947.0,4039.16,2510420900.0,17692590000.0,0.00973416968365
sh000105,2019-03-11,3842.74,3966.44,3842.74,3967.23,1866734900.0,13115720000.0,0.0340392140505
sh000105,2019-03-08,3981.63,3835.87,3833.44,4024.04,2846215800.0,19520320000.0,-0.0572316177284
sh000105,2019-03-07,4017.83,4068.73,3995.36,4097.38,3154044400.0,21749140000.0,0.010653677245
sh000105,2019-03-06,3970.47,4025.84,3939.35,4031.99,2999847400.0,20100010000.0,0.0193109629656
sh000105,2019-03-05,3874.09,3949.57,3858.26,3949.57,2297200100.0,15182150000.0,0.0149353068907
sh000105,2019-03-04,3852.92,3891.45,3846.07,3948.42,2896657400.0,19243950000.0,0.0142885813852
sh000105,2019-03-01,3819.33,3836.63,3780.22,3836.63,1854277800.0,11716010000.0,0.00707408496252
sh000105,2019-02-28,3796.03,3809.68,3779.16,3832.69,1786251400.0,10998110000.0,0.00892483540697
sh000105,2019-02-27,3781.08,3775.98,3743.54,3830.25,2275816800.0,14788240000.0,-0.00778848124616
sh000105,2019-02-26,3800.27,3805.62,3765.16,3904.6,3345329900.0,22415810000.0,0.00103638391448
sh000105,2019-02-25,3632.1,3801.68,3629.92,3807.35,3052568000.0,20471830000.0,0.0568677163953
sh000105,2019-02-22,3532.22,3597.12,3520.9,3597.27,1674211100.0,11020270000.0,0.0165347410424
sh000105,2019-02-21,3559.18,3538.61,3527.79,3595.34,1805911600.0,11868190000.0,-0.00485954289925
sh000105,2019-02-20,3534.76,3555.89,3522.54,3570.41,1390969900.0,10061420000.0,0.00737708401207
sh000105,2019-02-19,3525.76,3529.85,3489.87,3544.69,1474259100.0,10154970000.0,0.0019358336432
sh000105,2019-02-18,3443.3,3523.03,3443.3,3523.04,1383818600.0,9862130000.0,0.0295477392809
sh000105,2019-02-15,3445.75,3421.92,3417.19,3457.48,975190000.0,6747280000.0,-0.00910417680172
sh000105,2019-02-14,3447.45,3453.36,3435.44,3469.04,1008313800.0,7062850000.0,0.00109868766252
sh000105,2019-02-13,3401.81,3449.57,3388.79,3456.54,1343831300.0,9300660000.0,0.0161334982915
sh000105,2019-02-12,3362.4,3394.8,3356.05,3396.79,1013236500.0,6807230000.0,0.00901779185962
sh000105,2019-02-11,3304.08,3364.46,3304.08,3365.16,884172100.0,6069180000.0,0.0220575056579
sh000105,2019-02-01,3226.67,3291.85,3225.39,3292.28,694085800.0,4568560000.0,0.0247578074414
sh000105,2019-01-31,3239.78,3212.32,3192.03,3265.24,827647600.0,5086460000.0,-0.00912122249675
sh000105,2019-01-30,3260.45,3241.89,3238.84,3283.02,655795700.0,4176350000.0,-0.0126183253536
sh000105,2019-01-29,3301.41,3283.32,3224.86,3305.15,904284000.0,5622340000.0,-0.00689029369953
sh000105,2019-01-28,3341.31,3306.1,3300.91,3351.53,680283900.0,4602970000.0,-0.00568720094075
sh000105,2019-01-25,3342.58,3325.01,3324.32,3352.62,786473600.0,5499210000.0,-0.0042674125405
sh000105,2019-01-24,3350.34,3339.26,3319.22,3352.27,716274900.0,5059440000.0,-0.004581727344
