index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000108,2019-06-10,9579.6,9697.24,9454.85,9702.41,201220400.0,2975870000.0,0.0132713633842
sh000108,2019-06-06,9803.31,9570.23,9560.92,9803.38,212474100.0,2830460000.0,-0.025972426624
sh000108,2019-06-05,9854.5,9825.42,9737.0,9910.28,238569000.0,3094440000.0,0.00439564034257
sh000108,2019-06-04,9945.79,9782.42,9741.51,10015.28,263541100.0,3582060000.0,-0.0170931239663
sh000108,2019-06-03,9988.13,9952.54,9897.73,10141.33,309437600.0,4136890000.0,-0.00330178428543
sh000108,2019-05-31,9998.14,9985.51,9837.56,10034.32,282075700.0,4037920000.0,-0.00240569294047
sh000108,2019-05-30,9896.49,10009.59,9822.6,10009.59,270200100.0,3877550000.0,0.0114047886573
sh000108,2019-05-29,9786.65,9896.72,9774.18,9937.51,234372900.0,3513620000.0,0.00538414339294
sh000108,2019-05-28,9719.27,9843.72,9705.5,9925.75,271569700.0,3934740000.0,0.0131734825896
sh000108,2019-05-27,9625.7,9715.73,9453.51,9749.34,208438300.0,2953750000.0,0.00944956663945
sh000108,2019-05-24,9612.61,9624.78,9576.9,9782.12,170229700.0,2410440000.0,-0.00182009949877
sh000108,2019-05-23,9826.8,9642.33,9594.02,9831.22,201891600.0,2917070000.0,-0.0240941906139
sh000108,2019-05-22,9876.77,9880.39,9770.65,9953.48,200565600.0,2935680000.0,-0.00135539428733
sh000108,2019-05-21,9715.57,9893.8,9629.1,9936.12,221805100.0,3270160000.0,0.016865884868
sh000108,2019-05-20,9936.58,9729.7,9563.67,9936.58,287609100.0,3695600000.0,-0.0229537630997
sh000108,2019-05-17,10158.6,9958.28,9917.45,10198.53,333991900.0,4446070000.0,-0.0217934134501
sh000108,2019-05-16,10107.76,10180.14,10065.58,10243.85,317803800.0,4472100000.0,0.00428640907436
sh000108,2019-05-15,9812.04,10136.69,9812.04,10165.92,387333100.0,5224840000.0,0.0407589137664
sh000108,2019-05-14,9647.24,9739.71,9647.24,9854.07,300492300.0,3777210000.0,-0.00248566670559
sh000108,2019-05-13,9688.75,9763.98,9628.83,9854.51,246085000.0,3451030000.0,-0.00427193099643
sh000108,2019-05-10,9567.81,9805.87,9397.71,9810.52,344371500.0,4710530000.0,0.0389665292803
sh000108,2019-05-09,9604.18,9438.1,9352.78,9662.07,314524700.0,4003840000.0,-0.028171203982
sh000108,2019-05-08,9646.09,9711.69,9626.98,9909.26,366361700.0,4684620000.0,-0.0135919825382
