index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399009,2019-06-10,3406.34,3438.71,3387.99,3456.93,3194210900.0,31325600000.0,0.0133494036972
sz399009,2019-06-06,3457.39,3393.41,3386.53,3457.39,3417843800.0,32401670000.0,-0.0184655434232
sz399009,2019-06-05,3493.64,3457.25,3453.61,3502.31,3169463900.0,32607910000.0,-0.000823675616312
sz399009,2019-06-04,3496.91,3460.1,3439.16,3502.38,3457025900.0,34680730000.0,-0.0111202883101
sz399009,2019-06-03,3548.14,3499.01,3485.69,3564.96,3830390900.0,39018370000.0,-0.0128952357309
sz399009,2019-05-31,3548.77,3544.72,3536.36,3584.56,3556767100.0,36008800000.0,-0.00161387993071
sz399009,2019-05-30,3560.47,3550.45,3507.84,3560.92,3774207200.0,37962240000.0,-0.00690324547639
sz399009,2019-05-29,3566.25,3575.13,3555.83,3605.64,3657678100.0,37405120000.0,-0.00102269202719
sz399009,2019-05-28,3587.44,3578.79,3558.05,3608.57,3849099500.0,38236340000.0,-0.00243065524556
sz399009,2019-05-27,3493.98,3587.51,3477.48,3595.27,4225251400.0,42379770000.0,0.0289510894662
sz399009,2019-05-24,3501.87,3486.57,3482.03,3533.03,3423420100.0,33486250000.0,-0.00931421995539
sz399009,2019-05-23,3594.3,3519.35,3509.91,3594.3,4173823500.0,42819010000.0,-0.0242593953172
sz399009,2019-05-22,3611.44,3606.85,3578.93,3635.83,4245884200.0,43645300000.0,-0.00164692205492
sz399009,2019-05-21,3547.62,3612.8,3536.81,3626.64,4415927900.0,45114270000.0,0.0182867708404
sz399009,2019-05-20,3561.88,3547.92,3488.61,3568.14,3981980100.0,42161930000.0,-0.00465421614752
sz399009,2019-05-17,3693.25,3564.51,3551.06,3696.26,4749653100.0,49002600000.0,-0.0338248448215
sz399009,2019-05-16,3668.36,3689.3,3654.37,3695.27,4238392700.0,45032440000.0,0.00480436641737
sz399009,2019-05-15,3621.0,3671.66,3615.55,3678.51,3827553100.0,41907800000.0,0.0223307512822
sz399009,2019-05-14,3578.12,3591.46,3574.7,3633.38,3568235400.0,37635750000.0,-0.00851119043478
sz399009,2019-05-13,3632.15,3622.29,3605.88,3654.55,3812551300.0,41365430000.0,-0.0138061530084
sz399009,2019-05-10,3571.04,3673.0,3501.88,3673.68,5235760600.0,54231070000.0,0.0396322651133
sz399009,2019-05-09,3540.11,3532.98,3528.05,3586.29,3689500000.0,38091610000.0,-0.0120909787429
sz399009,2019-05-08,3523.9,3576.22,3507.65,3642.34,4342074700.0,43934710000.0,-0.00678212762176
sz399009,2019-05-07,3578.97,3600.64,3538.21,3620.42,4881654500.0,50227890000.0,0.0116771750003
sz399009,2019-05-06,3705.37,3559.08,3536.18,3714.68,5809151700.0,58339870000.0,-0.0758036873539
sz399009,2019-04-30,3819.66,3851.0,3812.35,3880.01,4173567800.0,44204360000.0,0.00531766315201
sz399009,2019-04-29,3919.18,3830.63,3817.56,3930.36,5471234300.0,58263650000.0,-0.0218452675822
sz399009,2019-04-26,3932.37,3916.18,3914.63,3980.07,5003720500.0,54734450000.0,-0.00895844193968
sz399009,2019-04-25,4085.78,3951.58,3949.87,4092.06,6047391100.0,63365090000.0,-0.037205063982
sz399009,2019-04-24,4065.22,4104.28,4019.42,4105.82,5488325700.0,58735510000.0,0.011389678812
sz399009,2019-04-23,4111.93,4058.06,4046.9,4116.35,6049819300.0,63175870000.0,-0.014467059935
sz399009,2019-04-22,4197.46,4117.63,4106.27,4199.37,6346312200.0,68306940000.0,-0.0170679830896
sz399009,2019-04-19,4156.17,4189.13,4120.54,4189.13,5624462600.0,60574310000.0,0.00758127866731
sz399009,2019-04-18,4177.36,4157.61,4150.5,4196.47,5996291500.0,65575820000.0,-0.00561813876731
sz399009,2019-04-17,4167.93,4181.1,4153.85,4208.77,6774664800.0,75897350000.0,0.00330186641839
sz399009,2019-04-16,4043.81,4167.34,4017.78,4167.34,6832043500.0,73379690000.0,0.0247171008306
sz399009,2019-04-15,4170.1,4066.82,4065.8,4183.16,6599479000.0,71414260000.0,-0.00994722081564
sz399009,2019-04-12,4116.06,4107.68,4074.81,4134.35,5507912000.0,56747600000.0,-0.00330720086574
sz399009,2019-04-11,4215.68,4121.31,4117.32,4224.17,6702962800.0,72966590000.0,-0.0221349594268
sz399009,2019-04-10,4209.67,4214.6,4177.5,4255.74,7555698200.0,82618050000.0,-0.00484754895363
sz399009,2019-04-09,4203.98,4235.13,4175.97,4250.21,7822803600.0,81709280000.0,0.0052766502884
sz399009,2019-04-08,4285.38,4212.9,4153.9,4299.76,9855982500.0,1.0370946e+11,-0.00907215621891
sz399009,2019-04-04,4262.52,4251.47,4213.84,4274.21,8471807900.0,91013910000.0,0.00246875736855
sz399009,2019-04-03,4177.39,4241.0,4161.93,4246.16,8077461700.0,84577960000.0,0.00969218792036
sz399009,2019-04-02,4222.12,4200.29,4182.24,4241.44,9694635600.0,1.0388735e+11,0.00149976156414
sz399009,2019-04-01,4074.91,4194.0,4074.77,4202.85,9558154100.0,1.0299344e+11,0.0377335147841
sz399009,2019-03-29,3902.75,4041.5,3883.61,4041.5,7332023900.0,77630990000.0,0.0376789267604
sz399009,2019-03-28,3927.01,3894.75,3893.34,3978.76,5510174000.0,58683910000.0,-0.0105329746126
sz399009,2019-03-27,3947.15,3936.21,3861.03,3957.08,5685606000.0,60279290000.0,0.0053123427687
sz399009,2019-03-26,4039.81,3915.41,3904.35,4053.44,6946367500.0,72130600000.0,-0.0265307847603
sz399009,2019-03-25,4014.42,4022.12,4004.29,4086.29,7044096700.0,74086720000.0,-0.0168033127509
sz399009,2019-03-22,4089.25,4090.86,4012.37,4094.64,7489680900.0,76630420000.0,7.57844299666e-05
sz399009,2019-03-21,4041.77,4090.55,4033.15,4120.39,9569580400.0,92539160000.0,0.0144131454235
sz399009,2019-03-20,4046.73,4032.43,3962.18,4055.32,8420796100.0,79964710000.0,-0.00311246915961
sz399009,2019-03-19,4035.36,4045.02,4017.17,4079.4,7312163000.0,73676180000.0,0.00356020215001
sz399009,2019-03-18,3935.65,4030.67,3900.21,4030.67,7140828900.0,73442140000.0,0.0274222615336
sz399009,2019-03-15,3914.09,3923.09,3882.9,3970.95,6471567700.0,65860760000.0,0.0086438512188
sz399009,2019-03-14,3955.72,3889.47,3843.74,4000.22,7904042600.0,79154080000.0,-0.024439979834
sz399009,2019-03-13,4103.66,3986.91,3958.67,4103.66,10194125000.0,1.0558571e+11,-0.02751888539
sz399009,2019-03-12,4052.4,4099.73,4024.77,4124.06,10987472500.0,1.1549536e+11,0.0202063938803
sz399009,2019-03-11,3888.46,4018.53,3877.6,4018.53,9300072600.0,95688240000.0,0.0403799552628
sz399009,2019-03-08,3895.79,3862.56,3857.51,4036.99,12667296400.0,1.2127402e+11,-0.033606212846
sz399009,2019-03-07,3950.3,3996.88,3923.77,4040.46,11344161500.0,1.0917814e+11,0.00966753481651
sz399009,2019-03-06,3927.43,3958.61,3871.37,3961.87,11058916300.0,1.0421949e+11,0.0146353591302
sz399009,2019-03-05,3784.13,3901.51,3769.96,3901.51,9003290800.0,85874920000.0,0.0276542728604
sz399009,2019-03-04,3753.63,3796.52,3750.98,3872.12,10043727800.0,97070050000.0,0.0216409676812
sz399009,2019-03-01,3707.18,3716.1,3655.61,3719.23,6201009000.0,58023860000.0,0.00953270977259
sz399009,2019-02-28,3673.97,3681.01,3657.17,3714.32,6541421200.0,58392960000.0,0.00292621523757
sz399009,2019-02-27,3689.84,3670.27,3627.67,3731.49,8673113600.0,77404880000.0,-0.00838086180764
sz399009,2019-02-26,3725.61,3701.29,3680.71,3786.61,11544575000.0,1.0380002e+11,-0.00410327885614
sz399009,2019-02-25,3561.61,3716.54,3557.62,3716.54,11197500400.0,1.0089675e+11,0.0605595379417
sz399009,2019-02-22,3404.52,3504.32,3395.33,3504.32,6617478700.0,58553960000.0,0.0261852470058
sz399009,2019-02-21,3423.58,3414.9,3400.22,3488.32,6636935900.0,59589090000.0,-0.00274508658704
sz399009,2019-02-20,3418.29,3424.3,3386.02,3431.93,5485603700.0,46310610000.0,0.00117826955182
sz399009,2019-02-19,3436.55,3420.27,3379.8,3454.62,6776605100.0,57994100000.0,-0.000441290790174
sz399009,2019-02-18,3316.1,3421.78,3316.1,3421.78,6099352300.0,52138070000.0,0.0381078645822
sz399009,2019-02-15,3314.56,3296.17,3291.38,3327.99,4681845800.0,39024070000.0,-0.00726741559498
sz399009,2019-02-14,3302.7,3320.3,3289.63,3335.05,4166185800.0,38084230000.0,0.00541421139649
sz399009,2019-02-13,3248.64,3302.42,3239.49,3311.36,5116873600.0,45627860000.0,0.0175224538214
sz399009,2019-02-12,3212.17,3245.55,3206.44,3252.85,4015765500.0,35057840000.0,0.0099955499264
sz399009,2019-02-11,3128.8,3213.43,3128.8,3214.15,3599583300.0,32890230000.0,0.0294637765661
sz399009,2019-02-01,3040.65,3121.46,3040.65,3121.96,3023598000.0,26736370000.0,0.0300556365868
sz399009,2019-01-31,3043.76,3030.38,3010.62,3074.05,3300947300.0,26361890000.0,-0.00551329425895
sz399009,2019-01-30,3069.03,3047.18,3046.97,3093.14,2620278100.0,22972920000.0,-0.0105498316378
sz399009,2019-01-29,3107.51,3079.67,3029.32,3107.51,3278163200.0,26576070000.0,-0.00998161197408
sz399009,2019-01-28,3143.44,3110.72,3102.55,3164.07,3069158100.0,26536980000.0,-0.00475750178366
sz399009,2019-01-25,3128.98,3125.59,3117.87,3152.58,3360517400.0,29428480000.0,-0.000342218213685
sz399009,2019-01-24,3108.99,3126.66,3090.19,3143.14,3190937200.0,27920410000.0,0.00655766203413
sz399009,2019-01-23,3095.09,3106.29,3090.16,3113.17,2485508600.0,21070140000.0,0.00122482264246
sz399009,2019-01-22,3145.04,3102.49,3090.88,3145.04,2990851900.0,25040140000.0,-0.0145444496678
sz399009,2019-01-21,3133.6,3148.28,3126.51,3164.19,3211927100.0,27519380000.0,0.00618100698639
sz399009,2019-01-18,3093.73,3128.94,3086.93,3131.15,3720190700.0,28469190000.0,0.0130674937997
sz399009,2019-01-17,3117.0,3088.58,3085.59,3123.68,3129941100.0,23945650000.0,-0.00955942008536
sz399009,2019-01-16,3128.97,3118.39,3113.64,3147.38,3180536900.0,26036330000.0,-0.00319971870605
sz399009,2019-01-15,3078.05,3128.4,3071.66,3130.0,3182936200.0,26220120000.0,0.0152593967638
sz399009,2019-01-14,3107.16,3081.38,3075.25,3112.44,2988483600.0,23324380000.0,-0.00738650456945
sz399009,2019-01-11,3083.55,3104.31,3071.81,3106.67,2914188300.0,24294250000.0,0.00770963720882
sz399009,2019-01-10,3088.05,3080.56,3074.72,3107.95,3072034300.0,24842140000.0,-0.00279684060598
sz399009,2019-01-09,3089.33,3089.2,3080.56,3138.25,3961875100.0,33421050000.0,0.0012186268409
sz399009,2019-01-08,3079.99,3085.44,3073.53,3093.56,3230916900.0,28069090000.0,-0.000929310852861
sz399009,2019-01-07,3048.53,3088.31,3037.93,3092.18,3667478900.0,31807620000.0,0.0192543160493
sz399009,2019-01-04,2924.78,3029.97,2919.64,3030.54,3474840000.0,28384490000.0,0.0259399463662
sz399009,2019-01-03,2979.44,2953.36,2952.07,3011.4,2698599500.0,23295120000.0,-0.00999272585873
sz399009,2019-01-02,3018.97,2983.17,2974.88,3022.4,2310706400.0,20336040000.0,-0.00982155896918
sz399009,2018-12-28,3012.02,3012.76,2988.94,3031.97,2537807500.0,20305630000.0,0.00291945046422
sz399009,2018-12-27,3085.19,3003.99,3003.14,3092.0,2776401100.0,22411890000.0,-0.0120468851747
sz399009,2018-12-26,3053.91,3040.62,3035.75,3074.1,2320838000.0,18618880000.0,-0.00565093691749
sz399009,2018-12-25,3059.16,3057.9,2989.26,3070.26,2970210700.0,23608760000.0,-0.0106508952317
sz399009,2018-12-24,3056.81,3090.82,3045.6,3091.02,2066914500.0,17698760000.0,0.00938248059332
sz399009,2018-12-21,3071.31,3062.09,3038.95,3080.07,2400610200.0,20083580000.0,-0.00650844378113
sz399009,2018-12-20,3067.1,3082.15,3056.56,3094.72,2229574400.0,18178570000.0,0.00315708961903
sz399009,2018-12-19,3128.29,3072.45,3068.59,3128.88,2026148100.0,18021730000.0,-0.0162777071614
sz399009,2018-12-18,3125.68,3123.29,3093.7,3151.41,2351931900.0,20359700000.0,-0.00630901779124
sz399009,2018-12-17,3147.47,3143.12,3108.94,3157.94,2429142700.0,20793700000.0,-0.00555576648063
sz399009,2018-12-14,3234.11,3160.68,3157.85,3236.67,3086418600.0,25592240000.0,-0.0245326634096
sz399009,2018-12-13,3216.9,3240.17,3193.35,3261.08,3093420600.0,26256320000.0,0.010721192838
sz399009,2018-12-12,3217.93,3205.8,3198.11,3225.28,2407816500.0,20685010000.0,0.000402557645319
sz399009,2018-12-11,3189.66,3204.51,3182.25,3206.35,2435212300.0,21028980000.0,0.0083639350143
sz399009,2018-12-10,3194.69,3177.93,3173.41,3208.54,2681824400.0,23435370000.0,-0.0113119849174
sz399009,2018-12-07,3220.4,3214.29,3207.29,3231.04,2577494500.0,23698060000.0,0.000199150498654
sz399009,2018-12-06,3264.58,3213.65,3209.18,3267.96,3198520800.0,28766870000.0,-0.021469721329
sz399009,2018-12-05,3236.2,3284.16,3228.28,3302.72,3764610100.0,32301300000.0,-0.00215419673376
sz399009,2018-12-04,3268.92,3291.25,3261.34,3292.34,3510875000.0,29232930000.0,0.00545304576282
sz399009,2018-12-03,3252.07,3273.4,3234.71,3288.65,4539443100.0,38486850000.0,0.0335442478435
sz399009,2018-11-30,3130.19,3167.16,3099.5,3171.41,3106095400.0,24801090000.0,0.00916390517461
sz399009,2018-11-29,3229.82,3138.4,3138.4,3236.77,3662854700.0,30132740000.0,-0.0236527160336
sz399009,2018-11-28,3176.22,3214.43,3135.71,3214.43,3570160900.0,28397000000.0,0.0125592208054
sz399009,2018-11-27,3176.16,3174.56,3151.86,3196.32,2885314100.0,23876970000.0,0.00626985082953
sz399009,2018-11-26,3162.95,3154.78,3139.19,3188.12,3013689600.0,23336090000.0,-0.00501469716275
sz399009,2018-11-23,3296.0,3170.68,3164.91,3297.71,4409897100.0,33051660000.0,-0.0396011413271
sz399009,2018-11-22,3317.49,3301.42,3288.31,3331.09,3697764600.0,28543020000.0,-0.00217311801633
sz399009,2018-11-21,3253.39,3308.61,3249.23,3314.32,4252670200.0,33617630000.0,0.0049936667912
sz399009,2018-11-20,3355.91,3292.17,3290.72,3373.92,5083038600.0,40868760000.0,-0.0282822558508
sz399009,2018-11-19,3378.48,3387.99,3345.03,3391.46,5412854800.0,41326740000.0,0.00126488381096
sz399009,2018-11-16,3362.18,3383.71,3347.34,3405.6,5507008400.0,43000420000.0,0.00568271319834
sz399009,2018-11-15,3308.07,3364.59,3307.89,3364.59,4597788700.0,34191490000.0,0.0140721540734
sz399009,2018-11-14,3329.7,3317.9,3310.07,3356.35,5135827300.0,36154640000.0,-0.00727066004428
sz399009,2018-11-13,3244.66,3342.2,3237.45,3360.32,6600892300.0,46378090000.0,0.017682004062
sz399009,2018-11-12,3188.78,3284.13,3183.9,3284.13,4557448100.0,33770620000.0,0.0285180093139
sz399009,2018-11-09,3182.04,3193.07,3172.63,3210.88,3528909600.0,25541250000.0,-0.00120428412347
sz399009,2018-11-08,3243.55,3196.92,3195.13,3249.1,3493622600.0,27670600000.0,-0.00767311058964
sz399009,2018-11-07,3232.08,3221.64,3220.4,3267.97,3859072400.0,33036040000.0,-0.00443757725587
sz399009,2018-11-06,3231.42,3236.0,3196.76,3237.72,3542711800.0,28410080000.0,-0.00056828008796
sz399009,2018-11-05,3230.05,3237.84,3190.21,3260.89,4435325400.0,36701240000.0,0.000145179574778
sz399009,2018-11-02,3187.68,3237.37,3179.75,3237.43,4906920600.0,41899230000.0,0.0362966472257
sz399009,2018-11-01,3122.6,3123.98,3121.67,3174.81,4254188700.0,34672080000.0,0.00882892425338
sz399009,2018-10-31,3060.38,3096.64,3054.1,3117.21,3487766300.0,27143690000.0,0.0128775018235
sz399009,2018-10-30,3017.94,3057.27,2974.5,3081.21,3601916400.0,28147560000.0,0.00951975274399
sz399009,2018-10-29,3064.2,3028.44,3015.64,3070.21,2780088500.0,22421720000.0,-0.013974265472
sz399009,2018-10-26,3091.76,3071.36,3059.66,3113.68,3570688700.0,27070630000.0,0.00122571391316
sz399009,2018-10-25,2982.25,3067.6,2968.48,3073.79,3489717500.0,26903930000.0,-0.000866376137526
sz399009,2018-10-24,3066.91,3070.26,3044.58,3107.97,3418418600.0,26538680000.0,-0.00400634527235
sz399009,2018-10-23,3140.29,3082.61,3063.55,3149.53,3801224500.0,30732310000.0,-0.0175198720033
sz399009,2018-10-22,3015.78,3137.58,3015.78,3167.72,4716794500.0,39532470000.0,0.0500672695266
sz399009,2018-10-19,2860.44,2987.98,2854.18,2991.96,3531067100.0,28477630000.0,0.027217315672
sz399009,2018-10-18,2968.71,2908.81,2905.35,2968.71,3026401200.0,22161030000.0,-0.0291831455987
sz399009,2018-10-17,3001.88,2996.25,2923.33,3017.44,3551924200.0,25445210000.0,0.00938895963455
sz399009,2018-10-16,3042.67,2968.38,2951.94,3063.27,3195879500.0,23178820000.0,-0.025277799669
sz399009,2018-10-15,3100.61,3045.36,3042.18,3125.86,3031256200.0,22165720000.0,-0.0155171076111
sz399009,2018-10-12,3069.83,3093.36,2982.22,3108.01,3830971100.0,27687700000.0,0.000617833055686
sz399009,2018-10-11,3216.27,3091.45,3071.04,3234.48,4414789000.0,32485780000.0,-0.0695606112136
sz399009,2018-10-10,3330.97,3322.57,3294.01,3345.2,2716590900.0,20190650000.0,-0.000805954439516
sz399009,2018-10-09,3348.1,3325.25,3309.97,3368.86,2450013300.0,21240040000.0,-0.00542265611447
