index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000906,2019-06-10,3754.52,3786.74,3742.39,3801.56,16573644100.0,1.8061197e+11,0.012226677359
sh000906,2019-06-06,3788.47,3741.0,3732.98,3788.47,16895133400.0,1.7479691e+11,-0.0120633378051
sh000906,2019-06-05,3821.46,3786.68,3783.08,3829.01,16994218500.0,1.8740708e+11,-0.000857535627307
sh000906,2019-06-04,3827.11,3789.93,3773.56,3829.45,17384874700.0,1.8671803e+11,-0.00989858457294
sh000906,2019-06-03,3847.4,3827.82,3809.75,3877.11,19926400900.0,2.0748314e+11,-0.00236129355101
sh000906,2019-05-31,3848.12,3836.88,3834.06,3878.31,17593899600.0,1.8399532e+11,-0.00307893772751
sh000906,2019-05-30,3856.22,3848.73,3817.09,3857.48,18898216200.0,1.9368663e+11,-0.00618948020761
sh000906,2019-05-29,3853.03,3872.7,3848.12,3902.93,17923229300.0,1.9864333e+11,-0.00166530898442
sh000906,2019-05-28,3849.47,3879.16,3842.15,3896.4,20815023000.0,2.3260831e+11,0.00696200231548
sh000906,2019-05-27,3795.14,3852.34,3763.01,3862.88,20190728500.0,2.1507741e+11,0.0151334287243
sh000906,2019-05-24,3788.93,3794.91,3783.0,3827.27,15886748400.0,1.7064288e+11,0.000577422008479
sh000906,2019-05-23,3844.73,3792.72,3785.87,3846.75,19046146200.0,2.0819474e+11,-0.0186122934807
sh000906,2019-05-22,3880.54,3864.65,3846.39,3895.91,19243883700.0,2.0828318e+11,-0.00520992872385
sh000906,2019-05-21,3829.54,3884.89,3820.53,3906.38,21185999300.0,2.2437264e+11,0.0144958191665
sh000906,2019-05-20,3846.36,3829.38,3787.18,3854.91,20464997300.0,2.1846578e+11,-0.00737975815545
sh000906,2019-05-17,3966.83,3857.85,3845.45,3967.71,24752445700.0,2.5802346e+11,-0.0271147459127
sh000906,2019-05-16,3939.17,3965.37,3927.61,3967.77,22068043900.0,2.3105812e+11,0.00494442276208
sh000906,2019-05-15,3890.15,3945.86,3890.15,3958.25,20762562900.0,2.4068457e+11,0.0224448336978
sh000906,2019-05-14,3843.07,3859.24,3843.07,3899.18,18985442900.0,2.1353202e+11,-0.00681469586074
sh000906,2019-05-13,3892.05,3885.72,3873.3,3919.3,19512825400.0,2.1632333e+11,-0.0153485932357
sh000906,2019-05-10,3852.86,3946.29,3791.59,3948.01,27018133000.0,2.9899399e+11,0.0362421782069
sh000906,2019-05-09,3840.34,3808.27,3796.94,3866.79,19197205000.0,2.1726796e+11,-0.0169314327312
sh000906,2019-05-08,3843.36,3873.86,3835.8,3933.56,22060547600.0,2.3356192e+11,-0.0121383362319
sh000906,2019-05-07,3899.12,3921.46,3866.24,3938.6,24942134100.0,2.8132011e+11,0.0105813833625
sh000906,2019-05-06,3993.04,3880.4,3844.15,4006.58,34085911600.0,3.7071292e+11,-0.0624131673879
sh000906,2019-04-30,4105.92,4138.71,4105.92,4154.45,21842371600.0,2.5251557e+11,0.0044120537892
sh000906,2019-04-29,4143.53,4120.53,4099.53,4184.49,29254331300.0,3.2365975e+11,-0.00426756625481
sh000906,2019-04-26,4168.08,4138.19,4136.44,4197.65,26628794800.0,2.9554295e+11,-0.0123321542963
sh000906,2019-04-25,4283.73,4189.86,4187.76,4289.77,31112378900.0,3.2962971e+11,-0.0261031667813
sh000906,2019-04-24,4296.93,4302.16,4231.33,4307.03,28028310700.0,3.0846869e+11,0.00433045958899
sh000906,2019-04-23,4301.14,4283.61,4269.34,4331.86,30548311200.0,3.3788975e+11,-0.00534755633162
sh000906,2019-04-22,4405.67,4306.64,4295.11,4406.37,34751477100.0,3.8779117e+11,-0.0210691173429
