index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000112,2019-06-10,5807.35,5886.47,5801.86,5919.67,74000100.0,1460740000.0,0.0147284189187
sh000112,2019-06-06,5981.33,5801.03,5770.74,5981.33,83596000.0,1505230000.0,-0.0295921832474
sh000112,2019-06-05,5967.04,5977.93,5894.4,6028.18,115201200.0,2411240000.0,0.0100738217498
sh000112,2019-06-04,5858.8,5918.31,5858.8,6010.8,138316300.0,2942070000.0,0.0168987415721
sh000112,2019-06-03,5768.26,5819.96,5691.16,5877.97,98079200.0,1699690000.0,0.0117516984333
sh000112,2019-05-31,5703.54,5752.36,5703.54,5791.68,113945700.0,1867340000.0,0.0116316287446
sh000112,2019-05-30,5765.93,5686.22,5614.8,5765.93,108034200.0,1620500000.0,-0.0187019271424
sh000112,2019-05-29,5776.96,5794.59,5771.32,5858.48,101694800.0,1671270000.0,-0.00506516897919
sh000112,2019-05-28,5855.84,5824.09,5789.45,5886.2,115909000.0,2053110000.0,-0.00655520151744
sh000112,2019-05-27,5695.38,5862.52,5673.45,5867.82,115517200.0,2104150000.0,0.030763685594
sh000112,2019-05-24,5745.44,5687.55,5683.91,5803.99,77719400.0,1267530000.0,-0.0142996779929
sh000112,2019-05-23,5920.81,5770.06,5748.82,5920.81,109979900.0,1839430000.0,-0.0315864027417
sh000112,2019-05-22,5922.46,5958.26,5887.58,6085.53,151015900.0,2779320000.0,0.0120238404612
sh000112,2019-05-21,5776.28,5887.47,5716.4,5937.89,139586700.0,2476090000.0,0.0172540997061
sh000112,2019-05-20,5760.02,5787.61,5552.0,5846.09,145443100.0,2501120000.0,0.0030311328014
sh000112,2019-05-17,5966.72,5770.12,5723.38,5985.95,160368600.0,2493870000.0,-0.0201551756637
sh000112,2019-05-16,5891.49,5888.81,5825.23,5913.36,142169700.0,2179910000.0,-0.0046498499067
sh000112,2019-05-15,5913.52,5916.32,5883.59,5989.55,170013200.0,2755960000.0,0.0219987320715
sh000112,2019-05-14,5645.32,5788.97,5645.32,5859.64,201330900.0,3233630000.0,-0.0194468628574
sh000112,2019-05-13,5893.47,5903.78,5859.7,5930.47,128430400.0,2057350000.0,-0.0437674117266
sh000112,2019-05-10,5996.09,6174.0,5810.82,6194.5,177620500.0,2945160000.0,0.0437128724588
sh000112,2019-05-09,5910.92,5915.42,5895.86,6024.21,91946300.0,1412080000.0,-0.0124375617704
sh000112,2019-05-08,5874.23,5989.92,5830.38,6109.18,123481100.0,1914980000.0,-0.00429207379308
sh000112,2019-05-07,6027.85,6015.74,5873.62,6097.07,161903200.0,2441770000.0,0.0025297638887
sh000112,2019-05-06,6353.22,6000.56,5999.15,6392.75,182623600.0,2956960000.0,-0.0996206755816
sh000112,2019-04-30,6603.9,6664.48,6579.02,6725.35,122431700.0,1985950000.0,0.00608984713487
sh000112,2019-04-29,7040.93,6624.14,6604.61,7068.8,203894700.0,3537800000.0,-0.0637641707972
sh000112,2019-04-26,7051.17,7075.29,7046.37,7234.13,149020000.0,2725300000.0,-0.00644834234631
sh000112,2019-04-25,7426.02,7121.21,7121.21,7450.51,197199600.0,3748550000.0,-0.0451185286597
sh000112,2019-04-24,7386.78,7457.69,7311.97,7477.95,138285400.0,2872120000.0,0.0132620841078
sh000112,2019-04-23,7562.42,7360.08,7333.15,7564.32,187620500.0,3852080000.0,-0.0311668652139
sh000112,2019-04-22,7675.06,7596.85,7568.52,7845.14,345260300.0,7449330000.0,0.00236841758039
sh000112,2019-04-19,7438.01,7578.9,7365.58,7613.25,281589200.0,5239840000.0,0.0159791948738
sh000112,2019-04-18,7355.53,7459.7,7291.77,7572.55,254985700.0,5062150000.0,0.0121434967843
sh000112,2019-04-17,7477.15,7370.2,7322.94,7503.5,198653800.0,4195800000.0,-0.0140622742572
sh000112,2019-04-16,7059.7,7475.32,6968.57,7483.11,268610000.0,5651980000.0,0.053480706274
sh000112,2019-04-15,7208.24,7095.83,7088.52,7339.38,154207800.0,2977020000.0,0.000352443774645
sh000112,2019-04-12,7203.1,7093.33,7044.69,7242.17,153608700.0,2819180000.0,-0.017703502341
