index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000852,2019-06-10,5043.33,5098.94,5022.0,5112.43,9852406200.0,81439990000.0,0.0135445654767
sh000852,2019-06-06,5149.38,5030.8,5011.76,5149.38,11269256000.0,91560840000.0,-0.0247495866022
sh000852,2019-06-05,5206.15,5158.47,5148.29,5222.87,10859705700.0,93763500000.0,-0.000486341741297
sh000852,2019-06-04,5244.73,5160.98,5131.01,5249.53,11911391500.0,1.0321414e+11,-0.0179046140204
sh000852,2019-06-03,5341.27,5255.07,5235.52,5354.69,14014095700.0,1.2018013e+11,-0.0148436987393
sh000852,2019-05-31,5336.69,5334.25,5319.21,5384.48,12794045700.0,1.0884478e+11,-0.00144702900423
sh000852,2019-05-30,5357.49,5341.98,5270.89,5357.49,13334217000.0,1.1687244e+11,-0.0064223818053
sh000852,2019-05-29,5336.84,5376.51,5329.91,5411.08,12272879000.0,1.0790882e+11,0.00410493544718
sh000852,2019-05-28,5353.85,5354.53,5332.93,5414.65,13938944500.0,1.2338625e+11,-1.86754266869e-05
sh000852,2019-05-27,5204.42,5354.63,5179.19,5360.0,12815537800.0,1.1235393e+11,0.0295840808188
sh000852,2019-05-24,5230.9,5200.77,5186.87,5279.65,11814676800.0,1.0010967e+11,-0.0127300994907
sh000852,2019-05-23,5380.41,5267.83,5251.34,5380.41,14360000000.0,1.2677257e+11,-0.023649644236
sh000852,2019-05-22,5418.24,5395.43,5351.7,5451.11,14202333000.0,1.2588055e+11,-0.00417493378614
sh000852,2019-05-21,5305.44,5418.05,5287.31,5425.31,14260288000.0,1.2331261e+11,0.0197434666817
sh000852,2019-05-20,5326.19,5313.15,5200.68,5330.18,13549768200.0,1.1603465e+11,-0.00334647035541
sh000852,2019-05-17,5527.38,5330.99,5306.47,5530.9,17575493000.0,1.4694413e+11,-0.0355112017325
sh000852,2019-05-16,5488.27,5527.27,5478.07,5539.35,16571358900.0,1.4011414e+11,0.0074511655205
sh000852,2019-05-15,5412.93,5486.39,5403.48,5491.4,14681752100.0,1.2545922e+11,0.0220109794103
sh000852,2019-05-14,5333.85,5368.23,5328.01,5422.62,13038316400.0,1.117776e+11,-0.0069150382658
sh000852,2019-05-13,5385.76,5405.61,5366.78,5440.91,13504594600.0,1.1651431e+11,-0.00733078322955
sh000852,2019-05-10,5292.45,5445.53,5192.7,5445.54,17248179000.0,1.4757717e+11,0.0396558110053
sh000852,2019-05-09,5243.72,5237.82,5229.82,5308.02,12105840800.0,1.0133937e+11,-0.0103783477398
sh000852,2019-05-08,5198.84,5292.75,5166.4,5376.9,14563632900.0,1.2217035e+11,-0.00371764705882
sh000852,2019-05-07,5273.22,5312.5,5214.9,5353.61,14424456000.0,1.2270635e+11,0.0125161287863
sh000852,2019-05-06,5480.13,5246.83,5212.99,5496.84,16781411800.0,1.4276808e+11,-0.0766264712508
sh000852,2019-04-30,5595.81,5682.24,5595.81,5718.32,13450204300.0,1.2149969e+11,0.0106287616852
sh000852,2019-04-29,5831.24,5622.48,5613.83,5849.64,17982449400.0,1.5916138e+11,-0.036319197584
sh000852,2019-04-26,5861.79,5834.38,5830.35,5926.04,17250145800.0,1.5695336e+11,-0.0111069490891
sh000852,2019-04-25,6130.01,5899.91,5899.65,6140.3,21251176100.0,1.949133e+11,-0.0411935534722
sh000852,2019-04-24,6081.96,6153.39,6017.86,6153.39,18217636600.0,1.6827785e+11,0.0123587797186
sh000852,2019-04-23,6175.13,6078.27,6061.75,6175.82,21300338600.0,1.9486498e+11,-0.0183894420992
sh000852,2019-04-22,6270.37,6192.14,6171.31,6274.46,21458795200.0,2.0011958e+11,-0.0100891251349
sh000852,2019-04-19,6198.61,6255.25,6147.16,6255.26,20712106200.0,1.8810848e+11,0.00844935545653
sh000852,2019-04-18,6229.69,6202.84,6188.12,6255.79,21223045200.0,1.973215e+11,-0.00501595255778
sh000852,2019-04-17,6181.76,6234.11,6175.58,6267.59,22208530100.0,2.1130544e+11,0.0087883103013
sh000852,2019-04-16,6019.12,6179.8,5978.73,6179.8,19800145600.0,1.8846935e+11,0.0211085499955
sh000852,2019-04-15,6178.5,6052.05,6049.24,6215.38,19181823900.0,1.8553634e+11,-0.00805579230315
sh000852,2019-04-12,6097.07,6101.2,6047.83,6130.38,17732097800.0,1.6280973e+11,-0.000941550201001
sh000852,2019-04-11,6232.89,6106.95,6106.66,6249.5,21696391900.0,1.9923419e+11,-0.0206488114425
sh000852,2019-04-10,6203.4,6235.71,6159.23,6289.93,23041485300.0,2.1291029e+11,-0.00155633799434
sh000852,2019-04-09,6212.73,6245.43,6164.97,6261.15,20854766000.0,2.0208865e+11,0.00244293531037
sh000852,2019-04-08,6303.43,6230.21,6130.76,6322.48,26032327500.0,2.5149249e+11,-0.00476991471341
sh000852,2019-04-04,6262.69,6260.07,6198.03,6283.29,24339563500.0,2.3668938e+11,0.00369567517821
sh000852,2019-04-03,6142.37,6237.02,6114.6,6237.16,23699462700.0,2.2456555e+11,0.0100535389818
sh000852,2019-04-02,6181.08,6174.94,6135.8,6234.75,26150489100.0,2.572491e+11,0.00606250193475
sh000852,2019-04-01,5961.79,6137.73,5961.79,6137.73,24407525300.0,2.3485178e+11,0.038320411557
sh000852,2019-03-29,5748.92,5911.21,5699.69,5911.22,19259481000.0,1.8005826e+11,0.028419272564
sh000852,2019-03-28,5797.87,5747.86,5744.23,5872.2,17183155300.0,1.6035079e+11,-0.0135020329424
sh000852,2019-03-27,5822.69,5826.53,5696.13,5842.07,17422342500.0,1.6269016e+11,0.00659426849747
sh000852,2019-03-26,5982.36,5788.36,5774.74,6006.94,20923874600.0,1.9290026e+11,-0.0290332537105
sh000852,2019-03-25,5914.85,5961.44,5890.4,6039.66,22034759100.0,2.0630398e+11,-0.00883025330241
sh000852,2019-03-22,5981.7,6014.55,5889.68,6022.07,22226488100.0,2.0303334e+11,0.00399122631305
sh000852,2019-03-21,5929.75,5990.64,5914.67,6034.48,24702048800.0,2.2191221e+11,0.0108788644268
sh000852,2019-03-20,5935.27,5926.17,5811.2,5948.85,21444529400.0,1.9341338e+11,-0.00264897987348
sh000852,2019-03-19,5916.17,5941.91,5895.18,5968.34,20832549200.0,1.948233e+11,0.00432192876001
sh000852,2019-03-18,5801.32,5916.34,5743.6,5916.34,21233365100.0,1.9483523e+11,0.0241002854368
sh000852,2019-03-15,5723.65,5777.11,5704.27,5816.31,20034346700.0,1.8163959e+11,0.0154967085315
sh000852,2019-03-14,5810.02,5688.95,5622.34,5860.93,23297385100.0,2.0365864e+11,-0.0302865529273
