index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000033,2019-06-10,1801.43,1808.12,1786.48,1816.18,1626485600.0,13317920000.0,0.00721941219724
sh000033,2019-06-06,1805.57,1795.16,1790.11,1813.64,1735016400.0,13535710000.0,-0.00755737133948
sh000033,2019-06-05,1829.08,1808.83,1807.5,1834.41,1597223500.0,13838450000.0,-0.00144084264453
sh000033,2019-06-04,1839.2,1811.44,1802.6,1842.0,1856978100.0,15224690000.0,-0.0141662176797
sh000033,2019-06-03,1855.65,1837.47,1835.87,1864.25,2521023300.0,19510020000.0,-0.00726665658159
sh000033,2019-05-31,1853.82,1850.92,1847.16,1869.99,2699351300.0,22107260000.0,-0.00832592179848
sh000033,2019-05-30,1861.98,1866.46,1847.32,1870.03,2365385700.0,19614230000.0,-0.00741331631568
sh000033,2019-05-29,1866.07,1880.4,1861.94,1891.95,2435844000.0,18518460000.0,0.00760364589194
sh000033,2019-05-28,1856.18,1866.21,1852.12,1875.49,1920122500.0,15273090000.0,0.00324162177854
sh000033,2019-05-27,1832.02,1860.18,1821.25,1864.8,1906577900.0,15129350000.0,0.0129161539048
sh000033,2019-05-24,1834.52,1836.46,1830.74,1855.96,1586925000.0,13202130000.0,-0.00354856212697
sh000033,2019-05-23,1861.33,1843.0,1835.11,1865.46,1807283100.0,14422270000.0,-0.0137053745832
sh000033,2019-05-22,1883.18,1868.61,1864.05,1889.65,2412290500.0,19277500000.0,-0.0108097806811
sh000033,2019-05-21,1834.28,1889.03,1831.09,1897.5,2994208300.0,22060000000.0,0.0293431706972
sh000033,2019-05-20,1834.53,1835.18,1795.87,1837.23,1960593500.0,16371420000.0,-0.00464813559322
sh000033,2019-05-17,1907.83,1843.75,1839.05,1907.83,2565062300.0,20648950000.0,-0.0341043036383
sh000033,2019-05-16,1862.26,1908.85,1860.99,1911.15,2971590300.0,21915940000.0,0.0230786958875
sh000033,2019-05-15,1837.69,1865.79,1837.35,1871.57,1712891800.0,17454470000.0,0.0222050557181
sh000033,2019-05-14,1815.02,1825.26,1815.02,1840.18,1580019700.0,13663330000.0,-0.00269370939629
sh000033,2019-05-13,1844.35,1830.19,1828.4,1849.35,1498247600.0,13753280000.0,-0.020167464371
sh000033,2019-05-10,1836.52,1867.86,1801.05,1868.45,2395720200.0,20111610000.0,0.0268609125893
sh000033,2019-05-09,1825.18,1819.0,1813.03,1835.85,1719069100.0,14932310000.0,-0.0130222463375
sh000033,2019-05-08,1818.93,1843.0,1813.07,1856.67,1812984400.0,15502840000.0,-0.00888934300603
sh000033,2019-05-07,1848.75,1859.53,1833.37,1875.32,1958990200.0,17451050000.0,0.00976351443078
sh000033,2019-05-06,1895.88,1841.55,1815.03,1901.5,2893561500.0,23727060000.0,-0.0614727572025
sh000033,2019-04-30,1943.25,1962.17,1943.25,1971.48,1530444400.0,15204480000.0,0.00590056698758
sh000033,2019-04-29,1981.15,1950.66,1947.91,1987.4,2228325000.0,19377750000.0,-0.0202906994264
sh000033,2019-04-26,2016.2,1991.06,1990.72,2023.8,2316169100.0,19407710000.0,-0.0183360039443
sh000033,2019-04-25,2081.71,2028.25,2028.25,2081.71,2721471300.0,24158490000.0,-0.0305334754532
sh000033,2019-04-24,2096.79,2092.13,2064.0,2099.42,2003784100.0,19526960000.0,1.91196363446e-05
sh000033,2019-04-23,2105.18,2092.09,2084.72,2112.59,2418759200.0,22773460000.0,-0.00786277606264
sh000033,2019-04-22,2153.85,2108.67,2103.44,2154.4,2717382000.0,28052460000.0,-0.0201711832274
sh000033,2019-04-19,2149.13,2152.08,2121.21,2154.64,2727433700.0,27693910000.0,-0.000905279870754
sh000033,2019-04-18,2150.73,2154.03,2144.22,2167.22,2476900400.0,26706270000.0,-0.00124263345559
sh000033,2019-04-17,2158.62,2156.71,2145.75,2173.45,2860186700.0,30212780000.0,-0.00288033879812
sh000033,2019-04-16,2102.12,2162.94,2093.58,2163.14,3092223200.0,27721660000.0,0.0246772627141
sh000033,2019-04-15,2160.29,2110.85,2109.0,2169.59,2831793700.0,27247080000.0,-0.00717275763134
