index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399005,2019-06-10,5287.3,5367.92,5265.67,5388.75,1938760200.0,26039630000.0,0.0199605918444
sz399005,2019-06-06,5372.22,5262.87,5246.38,5372.22,2009802700.0,26919120000.0,-0.0202489370099
sz399005,2019-06-05,5427.29,5371.64,5360.17,5442.62,1859943700.0,25886360000.0,-0.00204546087893
sz399005,2019-06-04,5438.74,5382.65,5351.12,5445.67,2120659300.0,30347760000.0,-0.0115307486631
sz399005,2019-06-03,5504.36,5445.44,5417.82,5533.74,2487415000.0,30503990000.0,-0.00535548590258
sz399005,2019-05-31,5479.76,5474.76,5451.44,5530.82,2093802400.0,25723720000.0,-0.000934327029059
sz399005,2019-05-30,5493.85,5479.88,5424.14,5494.28,2297496600.0,26833150000.0,-0.0052263068944
sz399005,2019-05-29,5490.17,5508.67,5475.89,5553.39,2308227200.0,26869020000.0,-0.0038481360591
sz399005,2019-05-28,5492.1,5529.95,5469.84,5553.24,2474375900.0,30833850000.0,0.00643175766797
sz399005,2019-05-27,5368.94,5494.61,5339.02,5508.29,2697720500.0,32742870000.0,0.0256227904146
sz399005,2019-05-24,5373.57,5357.34,5337.47,5426.16,2165505500.0,26389480000.0,-0.00713328625995
sz399005,2019-05-23,5522.19,5395.83,5380.35,5522.19,2773760700.0,35517140000.0,-0.0293681160046
sz399005,2019-05-22,5554.43,5559.09,5522.11,5609.97,2766688000.0,35046310000.0,-0.00693473099782
sz399005,2019-05-21,5481.29,5597.91,5460.41,5612.36,2642051200.0,33254020000.0,0.0227911795175
sz399005,2019-05-20,5543.43,5473.17,5398.44,5555.28,2532184600.0,32405450000.0,-0.0131907044839
sz399005,2019-05-17,5726.14,5546.33,5526.29,5741.95,3014492400.0,39149330000.0,-0.0292213929652
sz399005,2019-05-16,5698.79,5713.28,5668.74,5726.69,2513857200.0,33057270000.0,0.00231751539893
sz399005,2019-05-15,5626.73,5700.07,5626.73,5713.9,2437202100.0,32635630000.0,0.0232747261427
sz399005,2019-05-14,5549.24,5570.42,5545.49,5629.99,2446594100.0,31180750000.0,-0.00861567265783
sz399005,2019-05-13,5661.86,5618.83,5595.73,5695.86,2616807200.0,34600930000.0,-0.0216108822311
sz399005,2019-05-10,5601.4,5742.94,5478.25,5742.94,3020818600.0,39212250000.0,0.0365793786596
sz399005,2019-05-09,5572.2,5540.28,5532.95,5636.72,2087505100.0,27089110000.0,-0.0165317276747
sz399005,2019-05-08,5574.87,5633.41,5549.24,5735.97,2594150300.0,32543060000.0,-0.00979063509055
sz399005,2019-05-07,5630.35,5689.11,5583.71,5723.65,2840092000.0,36703510000.0,0.0149555419176
sz399005,2019-05-06,5799.46,5605.28,5569.28,5820.87,3408683000.0,45289370000.0,-0.0726552004818
sz399005,2019-04-30,5991.4,6044.44,5988.65,6081.82,2398124900.0,32722540000.0,0.00519022222666
sz399005,2019-04-29,6107.88,6013.23,5993.69,6129.25,3040104000.0,41292840000.0,-0.0146058246318
sz399005,2019-04-26,6174.18,6102.36,6100.69,6199.54,3110898700.0,42624110000.0,-0.0191970169404
sz399005,2019-04-25,6380.68,6221.8,6214.24,6400.33,3699351000.0,48701270000.0,-0.0296737247098
sz399005,2019-04-24,6365.41,6412.07,6277.7,6414.6,3222422200.0,45828780000.0,0.0100802132298
sz399005,2019-04-23,6427.38,6348.08,6333.95,6439.49,3489968200.0,48201530000.0,-0.0107895507782
sz399005,2019-04-22,6533.82,6417.32,6401.84,6535.52,3297484600.0,47882250000.0,-0.0173174425495
sz399005,2019-04-19,6474.1,6530.41,6423.03,6530.41,2830828200.0,39252690000.0,0.00827412217724
sz399005,2019-04-18,6531.11,6476.82,6464.97,6539.26,3014248300.0,43229150000.0,-0.00869653057101
sz399005,2019-04-17,6513.74,6533.64,6486.99,6580.91,3650691500.0,55950330000.0,0.00556523452169
sz399005,2019-04-16,6322.71,6497.48,6269.0,6497.48,3337127700.0,50520270000.0,0.0221386714909
sz399005,2019-04-15,6510.08,6356.75,6351.51,6552.46,3325370800.0,49391310000.0,-0.00852078647655
sz399005,2019-04-12,6408.08,6411.38,6363.7,6430.09,2793280300.0,40314660000.0,-0.000350815372886
sz399005,2019-04-11,6570.51,6413.63,6404.69,6589.9,3668937000.0,53008380000.0,-0.0244287163668
sz399005,2019-04-10,6560.0,6574.23,6499.88,6624.39,3761676700.0,54963380000.0,-0.0022991540934
