index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000090,2019-06-10,1051.88,1060.01,1048.25,1063.35,16643505100.0,1.6240008e+11,0.0108329757307
sh000090,2019-06-06,1062.47,1048.65,1046.45,1062.47,17686492900.0,1.647447e+11,-0.0125706214689
sh000090,2019-06-05,1071.15,1062.0,1060.93,1073.45,18098304200.0,1.7410021e+11,-0.000827939184104
sh000090,2019-06-04,1073.68,1062.88,1058.74,1074.13,18782110900.0,1.7980357e+11,-0.0106762228324
sh000090,2019-06-03,1080.1,1074.35,1069.43,1087.44,21542733200.0,2.0708616e+11,-0.00312697175519
sh000090,2019-05-31,1080.28,1077.72,1076.82,1088.3,19503006200.0,1.910739e+11,-0.00244362990114
sh000090,2019-05-30,1081.61,1080.36,1071.69,1081.91,20546151200.0,1.9666077e+11,-0.00512008251068
sh000090,2019-05-29,1079.01,1085.92,1077.57,1094.01,19750432000.0,2.0096347e+11,0.00085715075715
sh000090,2019-05-28,1077.42,1084.99,1076.08,1090.91,22172398100.0,2.248622e+11,0.00655892830637
sh000090,2019-05-27,1060.91,1077.92,1053.7,1080.22,19574771300.0,1.9218759e+11,0.0154591101356
sh000090,2019-05-24,1060.58,1061.51,1058.81,1070.5,16624777100.0,1.6112127e+11,-0.000555503248282
sh000090,2019-05-23,1074.45,1062.1,1060.04,1076.52,19583147200.0,1.9041908e+11,-0.015954489864
sh000090,2019-05-22,1084.72,1079.32,1073.96,1087.52,19849745600.0,1.907561e+11,-0.00503327863714
sh000090,2019-05-21,1069.57,1084.78,1067.31,1090.23,20910122000.0,1.9935372e+11,0.0136141504938
sh000090,2019-05-20,1074.19,1070.21,1058.02,1076.45,20716280900.0,1.9558609e+11,-0.00623995988597
sh000090,2019-05-17,1107.48,1076.93,1073.63,1107.79,26272584300.0,2.4214576e+11,-0.0273831564687
sh000090,2019-05-16,1098.97,1107.25,1096.77,1107.88,24807816800.0,2.258134e+11,0.00628902238419
sh000090,2019-05-15,1085.16,1100.33,1085.16,1103.62,23020549000.0,2.2578702e+11,0.0213490759563
sh000090,2019-05-14,1073.06,1077.33,1073.06,1088.1,20798736500.0,2.00663e+11,-0.00705082121329
sh000090,2019-05-13,1085.14,1084.98,1080.76,1093.07,21167886500.0,2.0206372e+11,-0.0133495807795
sh000090,2019-05-10,1074.33,1099.66,1058.44,1100.13,28176933100.0,2.7342445e+11,0.0346040945356
sh000090,2019-05-09,1071.55,1062.88,1060.42,1078.34,19957738600.0,1.9662547e+11,-0.0164529084078
sh000090,2019-05-08,1071.77,1080.66,1069.36,1095.79,23089298400.0,2.1768349e+11,-0.0115703688798
sh000090,2019-05-07,1087.77,1093.31,1078.34,1097.96,25298376300.0,2.4521242e+11,0.0084397136954
sh000090,2019-05-06,1114.69,1084.16,1073.13,1116.74,32626193800.0,3.138231e+11,-0.0592971800434
sh000090,2019-04-30,1142.07,1152.5,1142.07,1156.43,22204395400.0,2.2527566e+11,0.00605817242222
sh000090,2019-04-29,1155.92,1145.56,1139.81,1163.54,29144961500.0,2.880337e+11,-0.0075630907311
sh000090,2019-04-26,1162.68,1154.29,1153.98,1170.91,28013213200.0,2.7254966e+11,-0.0124144421629
sh000090,2019-04-25,1195.64,1168.8,1168.53,1197.45,32517415400.0,3.0787776e+11,-0.0261704201765
sh000090,2019-04-24,1199.81,1200.21,1181.77,1202.86,27426567900.0,2.7720148e+11,0.00224630903868
sh000090,2019-04-23,1202.75,1197.52,1193.82,1211.47,32796039000.0,3.2456519e+11,-0.00572064330253
sh000090,2019-04-22,1229.91,1204.41,1201.27,1230.34,35281532800.0,3.588022e+11,-0.0183227510209
sh000090,2019-04-19,1217.42,1226.89,1207.42,1226.9,31489173500.0,3.1482912e+11,0.00813482444392
sh000090,2019-04-18,1221.31,1216.99,1213.17,1224.98,32516422000.0,3.2308328e+11,-0.00418947557912
sh000090,2019-04-17,1218.37,1222.11,1213.37,1227.23,35722250600.0,3.5419861e+11,0.00208270127996
sh000090,2019-04-16,1185.08,1219.57,1180.49,1219.57,35748658500.0,3.5942872e+11,0.0247540143348
sh000090,2019-04-15,1213.74,1190.11,1189.87,1220.31,34834733500.0,3.5487046e+11,-0.00445028148867
sh000090,2019-04-12,1194.64,1195.43,1187.36,1200.65,28937615200.0,2.8819535e+11,-0.00138669607131
sh000090,2019-04-11,1219.1,1197.09,1195.49,1223.73,35250015600.0,3.598204e+11,-0.0179012396321
sh000090,2019-04-10,1210.67,1218.91,1203.8,1227.97,37946247900.0,3.944051e+11,0.00213761294407
sh000090,2019-04-09,1214.94,1216.31,1206.47,1220.7,36316895300.0,3.7752433e+11,0.000189132293928
sh000090,2019-04-08,1226.44,1216.08,1202.44,1233.12,50374502900.0,5.0588659e+11,-0.000271290107776
sh000090,2019-04-04,1211.96,1216.41,1204.55,1219.56,46829427500.0,4.7457301e+11,0.00909204031689
sh000090,2019-04-03,1182.1,1205.45,1179.31,1206.37,42984363300.0,4.4210807e+11,0.0140910238075
sh000090,2019-04-02,1190.72,1188.7,1184.15,1194.59,44645362600.0,4.6220043e+11,0.00275003374275
sh000090,2019-04-01,1162.58,1185.44,1162.58,1187.87,46526368900.0,4.7944437e+11,0.027609462634
sh000090,2019-03-29,1117.67,1153.59,1117.53,1154.63,37456736800.0,3.8638709e+11,0.0342852019545
sh000090,2019-03-28,1120.77,1115.35,1114.47,1127.82,28780034900.0,2.8935949e+11,-0.00905343213036
sh000090,2019-03-27,1120.7,1125.54,1110.37,1125.54,29102731300.0,2.9488603e+11,0.00985142118863
sh000090,2019-03-26,1139.51,1114.56,1111.4,1141.55,35294847800.0,3.411389e+11,-0.0165965218772
sh000090,2019-03-25,1137.65,1133.37,1132.97,1150.52,37973808600.0,3.750406e+11,-0.0186932880792
sh000090,2019-03-22,1153.44,1154.96,1139.66,1156.2,36431062300.0,3.563417e+11,0.00133515978568
sh000090,2019-03-21,1150.43,1153.42,1147.49,1162.54,41361479100.0,4.035822e+11,0.00400410856357
sh000090,2019-03-20,1144.27,1148.82,1133.56,1153.13,35808915300.0,3.4901052e+11,0.0018662573691
sh000090,2019-03-19,1150.32,1146.68,1140.86,1154.74,35049960800.0,3.5291419e+11,-0.00183671515246
sh000090,2019-03-18,1123.25,1148.79,1115.69,1148.79,39723897500.0,3.9811512e+11,0.0260076629721
sh000090,2019-03-15,1109.74,1119.67,1109.74,1129.74,34040744200.0,3.4425601e+11,0.0128085679912
sh000090,2019-03-14,1114.21,1105.51,1097.13,1124.61,37098799800.0,3.5427587e+11,-0.0126994900556
sh000090,2019-03-13,1132.09,1119.73,1114.78,1134.52,45081051400.0,4.4887657e+11,-0.00886921885373
sh000090,2019-03-12,1125.81,1129.75,1118.17,1142.56,50788096700.0,4.8359994e+11,0.0116862183218
sh000090,2019-03-11,1094.45,1116.7,1091.41,1116.97,42247151200.0,4.0058414e+11,0.0223194668229
sh000090,2019-03-08,1116.62,1092.32,1092.13,1132.55,57660057400.0,5.2476675e+11,-0.0435193779443
sh000090,2019-03-07,1140.09,1142.02,1129.82,1151.83,58272659900.0,5.2509561e+11,0.00102555112416
sh000090,2019-03-06,1127.87,1140.85,1121.33,1142.35,55409521600.0,4.8491401e+11,0.0143413471797
sh000090,2019-03-05,1110.98,1124.72,1107.3,1124.79,42326357600.0,3.8225806e+11,0.00983147328443
sh000090,2019-03-04,1110.24,1113.77,1106.01,1138.18,52463995600.0,4.7996895e+11,0.0111209964413
sh000090,2019-03-01,1088.02,1101.52,1079.32,1101.52,34524084100.0,3.0700204e+11,0.0178525226391
sh000090,2019-02-28,1084.16,1082.2,1078.08,1090.97,34947626600.0,2.9838034e+11,-0.00267256474058
sh000090,2019-02-27,1083.52,1085.1,1073.58,1101.69,47399080200.0,4.1128367e+11,0.00128263096216
sh000090,2019-02-26,1094.94,1083.71,1082.67,1105.7,56418191400.0,4.9168637e+11,-0.00850861382787
sh000090,2019-02-25,1047.24,1093.01,1047.24,1093.3,52724002000.0,4.6517706e+11,0.0577345526685
sh000090,2019-02-22,1010.03,1033.35,1005.53,1033.35,30087812400.0,2.6419256e+11,0.0223798640587
sh000090,2019-02-21,1012.8,1010.73,1007.94,1027.23,29804009400.0,2.5271719e+11,-0.00248704663212
sh000090,2019-02-20,1013.84,1013.25,1004.63,1016.06,24563393300.0,2.0526708e+11,0.0020471132736
sh000090,2019-02-19,1013.71,1011.18,1004.17,1020.83,28750208700.0,2.4655685e+11,0.000286875921218
sh000090,2019-02-18,988.86,1010.89,988.86,1010.89,25989826300.0,2.2360776e+11,0.0293881042331
sh000090,2019-02-15,993.12,982.03,981.05,994.97,19565200600.0,1.6938313e+11,-0.0136101568935
sh000090,2019-02-14,992.54,995.58,990.53,999.32,19659487900.0,1.6983749e+11,0.000995385033029
sh000090,2019-02-13,978.31,994.59,975.46,996.79,24328861200.0,2.0650819e+11,0.0179519983624
sh000090,2019-02-12,969.93,977.05,968.25,978.41,18214942400.0,1.5431895e+11,0.00744460369343
