index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000035,2019-06-10,2222.99,2228.92,2215.72,2244.7,484011700.0,5236930000.0,0.00998694990212
sh000035,2019-06-06,2234.64,2206.88,2202.3,2235.78,503099200.0,5234730000.0,-0.0102700714869
sh000035,2019-06-05,2251.32,2229.78,2224.52,2256.79,497463600.0,5123080000.0,-0.00448250305828
sh000035,2019-06-04,2253.05,2239.82,2228.23,2256.51,420426400.0,4505850000.0,-0.00652904805415
sh000035,2019-06-03,2267.74,2254.54,2245.6,2281.44,510275500.0,5532760000.0,-0.000957149820534
sh000035,2019-05-31,2258.57,2256.7,2244.73,2275.35,424757700.0,4511540000.0,-0.000721772283059
sh000035,2019-05-30,2268.48,2258.33,2240.04,2268.48,457340000.0,4990020000.0,-0.00585920304274
sh000035,2019-05-29,2274.06,2271.64,2262.98,2285.7,478692400.0,5141680000.0,-0.0109371462408
sh000035,2019-05-28,2256.72,2296.76,2253.27,2304.35,685638500.0,7657990000.0,0.0165443617276
sh000035,2019-05-27,2234.59,2259.38,2203.99,2263.28,586580800.0,6040670000.0,0.00981938938326
sh000035,2019-05-24,2230.65,2237.41,2218.16,2254.94,595838300.0,5764670000.0,0.0017864978374
sh000035,2019-05-23,2283.72,2233.42,2228.82,2283.72,585913800.0,6083300000.0,-0.0247670448095
sh000035,2019-05-22,2311.74,2290.14,2280.39,2311.74,511503900.0,5112950000.0,-0.00791024085947
sh000035,2019-05-21,2277.5,2308.4,2271.31,2323.81,578288200.0,5964870000.0,0.0144316124383
sh000035,2019-05-20,2296.93,2275.56,2245.67,2306.29,627664200.0,6217100000.0,-0.0137520641098
sh000035,2019-05-17,2379.59,2307.29,2300.16,2379.6,799643600.0,7136550000.0,-0.0303385613663
sh000035,2019-05-16,2360.39,2379.48,2356.05,2380.82,713000100.0,6645830000.0,0.00789122561789
sh000035,2019-05-15,2326.72,2360.85,2326.11,2364.84,708796000.0,6500270000.0,0.0190836729056
sh000035,2019-05-14,2302.09,2316.64,2301.6,2334.35,746304900.0,6571310000.0,-0.00781196464058
sh000035,2019-05-13,2354.95,2334.88,2328.14,2362.63,696207400.0,6760640000.0,-0.0211870446295
sh000035,2019-05-10,2332.03,2385.42,2288.47,2388.4,900869600.0,9220870000.0,0.0319390549362
sh000035,2019-05-09,2322.06,2311.59,2303.06,2340.91,786388200.0,7778910000.0,-0.0123858188996
sh000035,2019-05-08,2329.17,2340.58,2321.15,2388.2,807413700.0,7602290000.0,-0.0127842287074
sh000035,2019-05-07,2357.71,2370.89,2339.62,2384.64,938441600.0,10112240000.0,0.00938331523937
sh000035,2019-05-06,2417.2,2348.85,2312.24,2417.2,1218304600.0,12720850000.0,-0.0585620611152
sh000035,2019-04-30,2460.68,2494.96,2460.68,2501.98,789764400.0,8948760000.0,0.0136303988364
sh000035,2019-04-29,2486.83,2461.41,2453.96,2499.71,1135513300.0,10960310000.0,-0.00896254333305
sh000035,2019-04-26,2515.64,2483.67,2477.79,2527.0,1088061700.0,11151540000.0,-0.0192116320212
sh000035,2019-04-25,2595.7,2532.32,2531.12,2598.1,1250201100.0,11501120000.0,-0.0298925431456
sh000035,2019-04-24,2604.06,2610.35,2566.05,2612.77,1125225200.0,11265300000.0,0.00614397878516
sh000035,2019-04-23,2629.92,2594.41,2591.44,2645.26,1289664300.0,12101220000.0,-0.0129280662307
sh000035,2019-04-22,2691.04,2628.39,2621.64,2691.04,1453944200.0,12740080000.0,-0.0235458452988
sh000035,2019-04-19,2656.04,2691.77,2637.53,2694.37,1342614400.0,12085350000.0,0.0121566946425
sh000035,2019-04-18,2678.7,2659.44,2656.58,2695.14,1350109400.0,12794880000.0,-0.00460001572015
sh000035,2019-04-17,2606.98,2671.73,2601.22,2679.4,1656189300.0,16699500000.0,0.0264948497178
sh000035,2019-04-16,2565.09,2602.77,2531.56,2602.77,1077950300.0,11677310000.0,0.0134963066224
sh000035,2019-04-15,2618.03,2568.11,2567.23,2643.0,1289762000.0,13444210000.0,-0.0062916687626
sh000035,2019-04-12,2614.2,2584.37,2568.42,2632.02,1259191900.0,11764600000.0,-0.0118530074139
sh000035,2019-04-11,2655.18,2615.37,2610.33,2682.27,1257895400.0,14878530000.0,-0.0137341192176
sh000035,2019-04-10,2612.29,2651.79,2592.07,2675.21,1446569000.0,16419520000.0,0.0106677338212
sh000035,2019-04-09,2596.4,2623.8,2596.4,2637.78,1213673100.0,13478830000.0,0.0122724238905
sh000035,2019-04-08,2639.65,2591.99,2566.54,2653.11,1330882700.0,15591900000.0,-0.013334500689
sh000035,2019-04-04,2599.99,2627.02,2597.94,2636.35,1340911200.0,16505790000.0,0.0127410879848
sh000035,2019-04-03,2545.72,2593.97,2537.77,2597.61,1373166600.0,15944620000.0,0.0163742369269
sh000035,2019-04-02,2550.12,2552.18,2536.48,2562.17,1547592200.0,16871020000.0,0.00372042537126
sh000035,2019-04-01,2489.84,2542.72,2489.84,2549.72,1449260100.0,17195330000.0,0.0282631640671
sh000035,2019-03-29,2402.04,2472.83,2402.04,2474.7,1080750700.0,12676410000.0,0.0301054753891
sh000035,2019-03-28,2412.94,2400.56,2397.55,2431.22,948459100.0,10448330000.0,-0.0105394187451
sh000035,2019-03-27,2416.56,2426.13,2389.33,2426.13,1024145300.0,10862090000.0,0.00990284472639
