index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000155,2019-06-10,2696.55,2720.21,2691.13,2730.48,4525955900.0,57126370000.0,0.0123595087458
sh000155,2019-06-06,2708.52,2687.0,2682.78,2708.52,3868093600.0,45723340000.0,-0.00590463787847
sh000155,2019-06-05,2722.94,2702.96,2701.12,2729.49,4233655900.0,51887180000.0,0.000344185667813
sh000155,2019-06-04,2725.14,2702.03,2694.22,2727.03,4040178400.0,48990300000.0,-0.00782130700282
sh000155,2019-06-03,2721.83,2723.33,2707.35,2745.85,5044090900.0,56649530000.0,0.00368920731797
sh000155,2019-05-31,2723.46,2713.32,2713.3,2743.22,4454297500.0,50125500000.0,-0.00400114528195
sh000155,2019-05-30,2728.47,2724.22,2703.45,2731.72,4537340200.0,53339260000.0,-0.00480388109755
sh000155,2019-05-29,2715.35,2737.37,2711.73,2760.61,4876637000.0,63469520000.0,0.000881182905783
sh000155,2019-05-28,2707.21,2734.96,2703.87,2744.63,5757311600.0,74401660000.0,0.00903161063723
sh000155,2019-05-27,2681.49,2710.48,2654.75,2718.48,4993613400.0,61543390000.0,0.00905381660065
sh000155,2019-05-24,2680.66,2686.16,2679.12,2707.82,3831400700.0,46540050000.0,0.00379671150972
sh000155,2019-05-23,2700.94,2676.0,2672.2,2705.88,4703334500.0,58090290000.0,-0.0143827922138
sh000155,2019-05-22,2725.56,2715.05,2704.23,2733.3,4604392200.0,54428750000.0,-0.00394745048261
sh000155,2019-05-21,2698.01,2725.81,2692.25,2746.86,5482714800.0,62529430000.0,0.0107384541224
sh000155,2019-05-20,2705.77,2696.85,2677.44,2720.79,5221027200.0,63529520000.0,-0.00663385957287
sh000155,2019-05-17,2777.39,2714.86,2708.12,2777.99,5984135600.0,71804100000.0,-0.021989264743
sh000155,2019-05-16,2758.16,2775.9,2749.26,2777.15,5794439500.0,65194810000.0,0.00448342868309
sh000155,2019-05-15,2726.25,2763.51,2726.25,2775.39,5197015200.0,71203710000.0,0.0210263799601
sh000155,2019-05-14,2697.75,2706.6,2697.75,2735.46,4682971600.0,63841100000.0,-0.00625998200944
sh000155,2019-05-13,2732.9,2723.65,2718.58,2750.66,4655855800.0,61708960000.0,-0.0184655968345
sh000155,2019-05-10,2710.76,2774.89,2676.64,2778.61,7018527300.0,97456540000.0,0.0357854737927
sh000155,2019-05-09,2713.62,2679.02,2667.42,2723.01,4802222900.0,72566010000.0,-0.0198982223669
sh000155,2019-05-08,2726.37,2733.41,2723.09,2772.48,5034608300.0,70531150000.0,-0.0165396599242
sh000155,2019-05-07,2779.93,2779.38,2749.22,2798.54,5999037800.0,87199630000.0,0.00319071372368
sh000155,2019-05-06,2823.04,2770.54,2735.87,2836.34,9660222700.0,1.2912458e+11,-0.0504011872813
sh000155,2019-04-30,2904.95,2917.59,2895.03,2925.87,5173125300.0,73375270000.0,0.00202287323557
sh000155,2019-04-29,2892.05,2911.7,2882.94,2943.09,6638378900.0,94265480000.0,0.0106454983114
sh000155,2019-04-26,2901.51,2881.03,2879.8,2919.51,6343845300.0,84923880000.0,-0.0115585716638
sh000155,2019-04-25,2956.22,2914.72,2911.79,2965.17,6604377700.0,86019000000.0,-0.0177793953118
sh000155,2019-04-24,2975.27,2967.48,2925.12,2985.18,5727927600.0,79975560000.0,0.000735170134556
