index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399015,2019-06-10,1722.44,1743.34,1714.96,1749.06,4970053300.0,39268040000.0,0.014643401739
sz399015,2019-06-06,1761.15,1718.18,1710.9,1761.21,5677914800.0,44232190000.0,-0.0268797716409
sz399015,2019-06-05,1781.0,1765.64,1761.19,1787.0,5517498800.0,46387380000.0,0.000152942442661
sz399015,2019-06-04,1792.18,1765.37,1754.17,1794.92,5916943900.0,49190060000.0,-0.0163370832846
sz399015,2019-06-03,1825.25,1794.69,1785.72,1829.7,6942809300.0,57673420000.0,-0.015118754939
sz399015,2019-05-31,1824.13,1822.24,1817.05,1840.78,5758155000.0,49374310000.0,-0.0023432538379
sz399015,2019-05-30,1831.65,1826.52,1800.8,1831.78,6240772100.0,52445840000.0,-0.00574284050145
sz399015,2019-05-29,1825.29,1837.07,1822.96,1850.81,5762739000.0,48026500000.0,0.00389630261101
sz399015,2019-05-28,1831.65,1829.94,1823.35,1850.86,6345032100.0,52472340000.0,-0.000169375768338
sz399015,2019-05-27,1777.87,1830.25,1769.07,1832.35,5727810800.0,47897460000.0,0.030604200687
sz399015,2019-05-24,1784.77,1775.9,1770.94,1803.0,5290468900.0,43277430000.0,-0.0125934780796
sz399015,2019-05-23,1839.63,1798.55,1792.13,1839.66,6700717100.0,57309030000.0,-0.0251180287172
sz399015,2019-05-22,1850.68,1844.89,1829.98,1864.11,6919761300.0,59049760000.0,-0.00379606030498
sz399015,2019-05-21,1816.52,1851.92,1810.22,1855.07,7029253600.0,58724470000.0,0.0179803321222
sz399015,2019-05-20,1819.11,1819.21,1777.52,1821.73,6590289400.0,54033300000.0,-0.000851292866715
sz399015,2019-05-17,1886.79,1820.76,1810.78,1888.56,8443465300.0,67813920000.0,-0.0348578334712
sz399015,2019-05-16,1875.64,1886.52,1870.89,1891.38,7831718300.0,63090130000.0,0.00556479467827
sz399015,2019-05-15,1851.85,1876.08,1848.42,1877.29,7105519500.0,57945170000.0,0.0217410247473
sz399015,2019-05-14,1821.84,1836.16,1819.61,1854.08,6401494500.0,53023210000.0,-0.00661656901412
sz399015,2019-05-13,1840.5,1848.39,1834.24,1860.52,6718566200.0,55534990000.0,-0.0054398708636
sz399015,2019-05-10,1806.83,1858.5,1771.72,1858.5,8408238900.0,67693420000.0,0.0390750359217
sz399015,2019-05-09,1786.17,1788.61,1784.17,1809.48,5880939700.0,47286150000.0,-0.00631121629805
sz399015,2019-05-08,1763.37,1799.97,1753.24,1826.67,6808182900.0,54736380000.0,-0.00139806600869
sz399015,2019-05-07,1793.18,1802.49,1769.41,1818.89,6847245600.0,55474780000.0,0.0103473596296
sz399015,2019-05-06,1870.9,1784.03,1771.78,1872.24,7980056400.0,62656450000.0,-0.0793006105208
sz399015,2019-04-30,1910.95,1937.69,1910.95,1952.09,6454987200.0,55699350000.0,0.00983943173113
sz399015,2019-04-29,1996.8,1918.81,1915.35,2003.94,8841026900.0,74248590000.0,-0.038585643996
sz399015,2019-04-26,2009.34,1995.82,1994.41,2029.17,7991026000.0,70067200000.0,-0.0135378927546
sz399015,2019-04-25,2105.13,2023.21,2023.05,2111.47,10400134400.0,93666430000.0,-0.0429334380337
sz399015,2019-04-24,2084.01,2113.97,2064.98,2113.97,8834035000.0,79940900000.0,0.0157213213213
sz399015,2019-04-23,2123.52,2081.25,2075.84,2123.52,10393660900.0,91321000000.0,-0.02295612985
sz399015,2019-04-22,2157.04,2130.15,2122.86,2159.54,11321187700.0,95909880000.0,-0.00947212767145
sz399015,2019-04-19,2126.54,2150.52,2108.61,2150.52,10375087600.0,87876340000.0,0.00948214352773
sz399015,2019-04-18,2140.8,2130.32,2125.83,2149.72,10700251000.0,93277700000.0,-0.00562461199513
sz399015,2019-04-17,2126.21,2142.37,2124.18,2155.5,10975666200.0,98681090000.0,0.00789427876495
sz399015,2019-04-16,2067.51,2125.59,2052.27,2125.59,9953326100.0,88240100000.0,0.0221000851113
sz399015,2019-04-15,2125.09,2079.63,2078.95,2136.82,9733686800.0,86109500000.0,-0.00937450876717
sz399015,2019-04-12,2092.64,2099.31,2080.45,2106.91,9282345700.0,77781330000.0,0.00149797010739
sz399015,2019-04-11,2137.0,2096.17,2095.17,2143.43,10666113400.0,91141470000.0,-0.0183436829732
sz399015,2019-04-10,2125.86,2135.34,2110.46,2153.86,10992224400.0,94317600000.0,-0.00194904440736
sz399015,2019-04-09,2120.85,2139.51,2107.77,2145.23,10446093200.0,90072190000.0,0.00706045158648
sz399015,2019-04-08,2152.08,2124.51,2092.18,2159.2,12508223200.0,1.0911531e+11,-0.0077761587177
sz399015,2019-04-04,2142.73,2141.16,2117.13,2147.89,12602893000.0,1.0869791e+11,0.00244388887328
sz399015,2019-04-03,2108.4,2135.94,2097.5,2135.94,12480674300.0,1.0392618e+11,0.00837027490192
sz399015,2019-04-02,2120.67,2118.21,2105.97,2140.94,13137407300.0,1.1664981e+11,0.00622295271981
sz399015,2019-04-01,2042.11,2105.11,2042.09,2105.11,12442038100.0,1.0805808e+11,0.0410822733477
sz399015,2019-03-29,1966.9,2022.04,1947.47,2022.04,9759011300.0,81411180000.0,0.0280810042658
sz399015,2019-03-28,1981.57,1966.81,1965.76,2011.88,8672737400.0,73027700000.0,-0.0128239876328
sz399015,2019-03-27,1997.06,1992.36,1948.8,2003.79,8821795300.0,73146670000.0,0.0036269116847
sz399015,2019-03-26,2053.61,1985.16,1980.29,2061.67,10723144400.0,87940210000.0,-0.0303995311126
sz399015,2019-03-25,2026.17,2047.4,2016.88,2072.93,10799647300.0,88606440000.0,-0.00599104741375
sz399015,2019-03-22,2046.55,2059.74,2015.18,2062.33,10975870400.0,90450450000.0,0.00569804743002
sz399015,2019-03-21,2023.04,2048.07,2017.59,2058.81,11376797200.0,94387630000.0,0.0129382613469
sz399015,2019-03-20,2028.67,2021.91,1981.33,2031.38,9970029300.0,81919070000.0,-0.00526416774492
sz399015,2019-03-19,2022.27,2032.61,2015.7,2040.03,9986233200.0,83985320000.0,0.0061529170668
sz399015,2019-03-18,1985.36,2020.18,1964.32,2020.18,9819933600.0,81365840000.0,0.0220065969201
sz399015,2019-03-15,1960.35,1976.68,1951.28,1990.74,9544097900.0,77840200000.0,0.0145144734141
sz399015,2019-03-14,1996.51,1948.4,1924.96,2011.59,11201597700.0,90247720000.0,-0.034637890116
