index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399007,2019-06-10,3655.33,3694.09,3638.9,3709.87,6215206200.0,80171620000.0,0.0152922260853
sz399007,2019-06-06,3701.55,3638.45,3627.09,3701.55,6363497400.0,80885560000.0,-0.0173017763625
sz399007,2019-06-05,3739.64,3702.51,3694.99,3747.39,6005991600.0,83339730000.0,-0.000186325340246
sz399007,2019-06-04,3746.91,3703.2,3681.85,3753.07,6428664900.0,86217030000.0,-0.0120479356305
sz399007,2019-06-03,3784.13,3748.36,3735.07,3812.01,7087309400.0,91224820000.0,-0.00574796487031
sz399007,2019-05-31,3777.46,3770.03,3755.24,3808.81,6330318000.0,79804870000.0,-0.00236836395006
sz399007,2019-05-30,3790.43,3778.98,3739.34,3790.43,7065258900.0,84700980000.0,-0.00735751866961
sz399007,2019-05-29,3792.59,3806.99,3786.36,3836.5,6500075600.0,81787810000.0,-0.00426334387399
sz399007,2019-05-28,3792.85,3823.29,3780.51,3838.86,7698621200.0,97609260000.0,0.00790338780643
sz399007,2019-05-27,3719.27,3793.31,3690.9,3804.4,8267868800.0,1.0000706e+11,0.0220725927483
sz399007,2019-05-24,3713.02,3711.39,3696.9,3753.02,6179699800.0,77449860000.0,-0.00247808827047
sz399007,2019-05-23,3800.05,3720.61,3712.4,3800.05,7714886300.0,98171360000.0,-0.0261304980578
sz399007,2019-05-22,3831.2,3820.44,3798.09,3860.08,7732025200.0,98428920000.0,-0.00533982478293
sz399007,2019-05-21,3770.48,3840.95,3758.89,3857.23,8249933100.0,1.0184325e+11,0.0194686272428
sz399007,2019-05-20,3798.08,3767.6,3718.39,3804.25,7774532600.0,97454130000.0,-0.0102609636794
sz399007,2019-05-17,3931.17,3806.66,3791.34,3932.81,9293601300.0,1.1626682e+11,-0.0309724488523
sz399007,2019-05-16,3910.0,3928.33,3893.22,3933.94,7882044400.0,1.028629e+11,0.00316399127668
sz399007,2019-05-15,3856.99,3915.94,3856.99,3926.59,7468761600.0,1.0421894e+11,0.0251795924351
sz399007,2019-05-14,3803.9,3819.76,3803.11,3864.25,7124211800.0,92983160000.0,-0.00717891136306
sz399007,2019-05-13,3850.12,3847.38,3828.99,3885.26,7467309000.0,98981900000.0,-0.0146620806581
sz399007,2019-05-10,3800.5,3904.63,3729.75,3906.82,10170108200.0,1.3104555e+11,0.0403968004434
sz399007,2019-05-09,3773.49,3753.02,3742.79,3810.82,7067680500.0,91984660000.0,-0.014520838585
sz399007,2019-05-08,3770.1,3808.32,3760.85,3879.13,8232425900.0,1.0067259e+11,-0.0109518528811
sz399007,2019-05-07,3815.67,3850.49,3781.74,3881.67,9393632800.0,1.2372241e+11,0.0171654545887
sz399007,2019-05-06,3926.69,3785.51,3765.39,3947.39,12024710400.0,1.5439894e+11,-0.0750693299127
sz399007,2019-04-30,4053.68,4092.75,4053.37,4116.08,8026762000.0,1.1083115e+11,0.00402320703571
sz399007,2019-04-29,4128.63,4076.35,4063.89,4157.12,11000617000.0,1.4414923e+11,-0.0130333302665
sz399007,2019-04-26,4163.48,4130.18,4127.34,4191.52,9942989700.0,1.3563159e+11,-0.0133962056824
sz399007,2019-04-25,4295.86,4186.26,4183.38,4307.4,12132666300.0,1.542259e+11,-0.0304488701239
sz399007,2019-04-24,4291.14,4317.73,4230.04,4319.78,11421433500.0,1.4377963e+11,0.0104987982316
sz399007,2019-04-23,4300.71,4272.87,4257.8,4322.38,11125339300.0,1.4733926e+11,-0.00823286927216
sz399007,2019-04-22,4396.38,4308.34,4295.55,4396.38,12425882500.0,1.6678199e+11,-0.020375402176
sz399007,2019-04-19,4336.88,4397.95,4305.46,4397.95,10535979600.0,1.3899652e+11,0.0137215852776
sz399007,2019-04-18,4359.6,4338.42,4328.67,4369.17,10670088600.0,1.4241123e+11,-0.00525298475465
sz399007,2019-04-17,4339.98,4361.33,4323.98,4390.12,13240081000.0,1.7890004e+11,0.0050513779523
sz399007,2019-04-16,4211.48,4339.41,4185.34,4339.41,12488170300.0,1.6944338e+11,0.0240060599196
sz399007,2019-04-15,4337.83,4237.68,4235.34,4371.13,11966821200.0,1.6238797e+11,-0.00709007155677
sz399007,2019-04-12,4270.74,4267.94,4235.27,4290.63,9793740500.0,1.2910903e+11,-0.00270358055011
sz399007,2019-04-11,4391.74,4279.51,4274.83,4398.81,12336524600.0,1.7169198e+11,-0.0268577093974
sz399007,2019-04-10,4384.87,4397.62,4350.7,4435.92,14215499600.0,2.0216944e+11,0.000250197883781
sz399007,2019-04-09,4361.76,4396.52,4337.19,4396.52,13612553800.0,1.7445414e+11,0.0100905206084
sz399007,2019-04-08,4423.2,4352.6,4302.17,4435.56,17923531400.0,2.2311105e+11,-0.00686111434354
sz399007,2019-04-04,4364.62,4382.67,4338.04,4398.0,15936234400.0,2.0318288e+11,0.00765164770232
sz399007,2019-04-03,4287.96,4349.39,4275.3,4354.53,14671063800.0,1.8151728e+11,0.00824792932466
sz399007,2019-04-02,4339.2,4313.81,4296.6,4341.24,17131060400.0,2.203384e+11,-0.00155767566091
sz399007,2019-04-01,4200.27,4320.54,4200.27,4325.49,18049683900.0,2.3428605e+11,0.035909436387
sz399007,2019-03-29,4019.23,4170.77,4018.96,4170.77,14531081500.0,1.9055729e+11,0.0391930175135
sz399007,2019-03-28,4024.64,4013.47,4007.8,4071.46,10371975000.0,1.3598332e+11,-0.00494864172677
sz399007,2019-03-27,4022.68,4033.43,3969.5,4034.86,10954780000.0,1.3620111e+11,0.0100215104384
sz399007,2019-03-26,4089.44,3993.41,3981.38,4099.31,13378276700.0,1.5323584e+11,-0.0180920041603
sz399007,2019-03-25,4073.08,4066.99,4063.87,4134.74,14508665400.0,1.6413803e+11,-0.019477889377
sz399007,2019-03-22,4147.33,4147.78,4070.06,4154.95,14046508000.0,1.600031e+11,0.000605509411932
sz399007,2019-03-21,4124.72,4145.27,4107.56,4172.76,16120475200.0,1.8383927e+11,0.00562092137503
sz399007,2019-03-20,4133.54,4122.1,4058.2,4142.19,14652107100.0,1.7135569e+11,-0.00395075450954
sz399007,2019-03-19,4144.69,4138.45,4111.43,4167.36,13710735200.0,1.680023e+11,-0.0013127761596
sz399007,2019-03-18,4026.36,4143.89,3999.43,4143.89,14296523700.0,1.8360052e+11,0.0320147235352
sz399007,2019-03-15,3986.25,4015.34,3975.85,4059.52,12502764800.0,1.5848663e+11,0.0147050276083
sz399007,2019-03-14,3994.56,3957.15,3918.5,4036.33,14597047000.0,1.7743959e+11,-0.0159965982673
