index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000041,2019-06-10,1954.46,1965.86,1945.92,1977.82,565082500.0,3451880000.0,0.00894566394482
sh000041,2019-06-06,1957.14,1948.43,1946.46,1961.82,566018100.0,3471510000.0,-0.00480631716586
sh000041,2019-06-05,1967.06,1957.84,1957.84,1968.93,551534100.0,3352570000.0,9.70551426454e-05
sh000041,2019-06-04,1965.95,1957.65,1952.72,1972.62,608019000.0,3792910000.0,-0.00655143715492
sh000041,2019-06-03,1969.71,1970.56,1961.84,1988.49,760553700.0,4906030000.0,0.000710963050235
sh000041,2019-05-31,1957.67,1969.16,1954.21,1974.43,650850200.0,3952840000.0,0.0079493046278
sh000041,2019-05-30,1930.99,1953.63,1928.66,1953.78,601804500.0,3789270000.0,0.00980534047326
sh000041,2019-05-29,1928.98,1934.66,1920.41,1942.57,555407000.0,3385950000.0,-0.00182643690022
sh000041,2019-05-28,1924.59,1938.2,1920.26,1940.85,638870600.0,4026760000.0,0.00926890231202
sh000041,2019-05-27,1896.48,1920.4,1894.05,1926.06,460893800.0,2642870000.0,0.0130027693525
sh000041,2019-05-24,1895.47,1895.75,1890.02,1906.22,415611400.0,2478510000.0,0.000105510274063
sh000041,2019-05-23,1903.46,1895.55,1893.14,1913.18,438201300.0,2493980000.0,-0.00564441250374
sh000041,2019-05-22,1908.45,1906.31,1899.42,1916.49,434927800.0,2471480000.0,-0.00178037503076
sh000041,2019-05-21,1882.66,1909.71,1879.13,1913.08,447330500.0,2473570000.0,0.0131840030559
sh000041,2019-05-20,1893.78,1884.86,1872.44,1898.88,530607300.0,3008400000.0,-0.0072212243952
sh000041,2019-05-17,1940.11,1898.57,1893.11,1942.43,634960900.0,3499930000.0,-0.0226654998456
sh000041,2019-05-16,1928.88,1942.6,1924.88,1942.96,545099700.0,3158670000.0,0.00520558436048
sh000041,2019-05-15,1917.9,1932.54,1915.23,1936.21,618133100.0,3399000000.0,0.0100928795806
sh000041,2019-05-14,1909.08,1913.23,1908.31,1926.86,527228000.0,3118940000.0,-0.00684689735364
sh000041,2019-05-13,1935.31,1926.42,1923.75,1939.09,456234500.0,2499080000.0,-0.0123303614001
sh000041,2019-05-10,1925.5,1950.47,1905.83,1951.57,697821600.0,3752810000.0,0.0179640406044
sh000041,2019-05-09,1918.88,1916.05,1914.19,1931.62,511964300.0,2801850000.0,-0.00824542697129
sh000041,2019-05-08,1930.02,1931.98,1922.88,1948.73,659162300.0,3607870000.0,-0.0118052642886
sh000041,2019-05-07,1940.72,1955.06,1929.28,1956.22,868121800.0,4612340000.0,0.00792914295141
sh000041,2019-05-06,1981.86,1939.68,1911.05,1982.31,1045263500.0,5671050000.0,-0.0374226461349
