index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000132,2019-06-10,4711.73,4749.73,4685.52,4761.66,921086700.0,8160600000.0,0.00870508883481
sh000132,2019-06-06,4788.18,4708.74,4693.27,4788.18,1019872800.0,8796030000.0,-0.018985930869
sh000132,2019-06-05,4866.26,4799.87,4791.38,4875.95,1126040800.0,9864840000.0,-0.0069885076495
sh000132,2019-06-04,4879.37,4833.65,4816.15,4887.8,1162026000.0,9751650000.0,-0.0102909349271
sh000132,2019-06-03,4949.21,4883.91,4879.35,4963.46,1284034400.0,10973790000.0,-0.0132638052675
sh000132,2019-05-31,4953.44,4949.56,4936.68,4986.63,1057953600.0,9559760000.0,0.00262122666926
sh000132,2019-05-30,4937.3,4936.62,4883.84,4937.3,1183792700.0,10005810000.0,-0.00505271389385
sh000132,2019-05-29,4937.48,4961.69,4925.64,4985.25,969864300.0,8509760000.0,0.00175449222693
sh000132,2019-05-28,4942.57,4953.0,4937.94,4998.94,1119676400.0,10141180000.0,0.00148007958461
sh000132,2019-05-27,4854.48,4945.68,4833.19,4954.55,1064054500.0,10029420000.0,0.0206053452143
sh000132,2019-05-24,4849.82,4845.83,4823.36,4880.36,892342500.0,8639140000.0,-0.00544704117298
sh000132,2019-05-23,4946.14,4872.37,4858.04,4946.14,926607600.0,8821390000.0,-0.0180058890987
sh000132,2019-05-22,4994.79,4961.71,4936.45,5003.38,984589700.0,9495920000.0,-0.00888104079566
sh000132,2019-05-21,4914.18,5006.17,4902.31,5013.57,1083944700.0,10800020000.0,0.0176962546146
sh000132,2019-05-20,4969.99,4919.12,4844.95,4981.01,1161496200.0,11175060000.0,-0.0133957492213
sh000132,2019-05-17,5136.4,4985.91,4965.27,5140.4,1616207200.0,15116520000.0,-0.0298162727616
sh000132,2019-05-16,5094.91,5139.14,5074.25,5141.64,1570962000.0,15484330000.0,0.00924378494404
sh000132,2019-05-15,4993.41,5092.07,4993.41,5096.1,1400489600.0,14354220000.0,0.0269997176395
sh000132,2019-05-14,4931.93,4958.2,4931.93,4999.49,1293091300.0,12422940000.0,-0.0111880023134
sh000132,2019-05-13,5013.91,5014.3,4988.18,5045.74,1264457300.0,11777240000.0,-0.0160495595643
sh000132,2019-05-10,4998.47,5096.09,4889.89,5096.09,1775242200.0,15295100000.0,0.0294320245476
sh000132,2019-05-09,4976.31,4950.39,4943.76,5020.62,1410315700.0,11923320000.0,-0.0157526811171
sh000132,2019-05-08,4970.26,5029.62,4943.92,5105.02,1376542100.0,12925200000.0,-0.0119187708362
sh000132,2019-05-07,5038.97,5090.29,5015.79,5118.5,1467414000.0,14957810000.0,0.0142403991376
sh000132,2019-05-06,5207.81,5018.82,4977.54,5207.81,1814097200.0,17974900000.0,-0.0660662281232
sh000132,2019-04-30,5303.02,5373.85,5303.02,5400.21,1262111200.0,13563450000.0,0.00964772193518
sh000132,2019-04-29,5405.71,5322.5,5307.84,5426.35,1787218400.0,18451950000.0,-0.0168915486844
sh000132,2019-04-26,5443.51,5413.95,5410.18,5482.43,1545647200.0,16231790000.0,-0.0109844941981
sh000132,2019-04-25,5646.64,5474.08,5470.38,5646.92,1858573700.0,17645420000.0,-0.0346525399518
sh000132,2019-04-24,5640.81,5670.58,5582.63,5670.58,1471249800.0,14614660000.0,0.00757827478309
sh000132,2019-04-23,5723.6,5627.93,5618.26,5723.63,1739373000.0,17535450000.0,-0.0183905800602
sh000132,2019-04-22,5818.21,5733.37,5718.77,5822.44,1887824500.0,19839630000.0,-0.011363499199
sh000132,2019-04-19,5772.32,5799.27,5721.34,5799.28,1737630500.0,17852310000.0,0.00334258946877
sh000132,2019-04-18,5806.84,5779.95,5764.15,5820.12,1958371500.0,20671710000.0,-0.00706569914861
sh000132,2019-04-17,5765.95,5821.08,5760.03,5841.72,2211763100.0,22505910000.0,0.00869360291531
sh000132,2019-04-16,5654.85,5770.91,5607.45,5770.91,1983247200.0,19853700000.0,0.0166442640885
sh000132,2019-04-15,5817.42,5676.43,5670.83,5842.93,2149092100.0,21155320000.0,-0.0132855657881
sh000132,2019-04-12,5793.87,5752.86,5717.98,5814.72,2014852900.0,20641510000.0,-0.0107201815931
sh000132,2019-04-11,5941.78,5815.2,5807.96,5956.58,2557239000.0,27284090000.0,-0.0210216377921
sh000132,2019-04-10,5879.85,5940.07,5850.34,5998.69,2444035900.0,27639040000.0,0.00545716447494
sh000132,2019-04-09,5915.76,5907.83,5846.26,5920.32,2579905000.0,26569000000.0,-0.00377053686307
sh000132,2019-04-08,5952.15,5930.19,5847.06,5985.81,3734018500.0,36482100000.0,0.00830593028119
sh000132,2019-04-04,5866.35,5881.34,5818.01,5891.36,2950158000.0,29347870000.0,0.00961663908592
sh000132,2019-04-03,5735.79,5825.32,5715.64,5829.76,2645643300.0,25482440000.0,0.0115106189758
sh000132,2019-04-02,5792.77,5759.03,5735.91,5799.65,2684088800.0,27171990000.0,-0.00162955951619
sh000132,2019-04-01,5611.27,5768.43,5611.27,5768.43,2875955800.0,29136500000.0,0.0330005461888
sh000132,2019-03-29,5446.04,5584.15,5408.68,5587.81,2332122000.0,23245400000.0,0.0262887535815
sh000132,2019-03-28,5502.33,5441.11,5439.99,5529.97,1912034500.0,19460280000.0,-0.0161186203155
sh000132,2019-03-27,5476.57,5530.25,5407.77,5530.25,2035930900.0,20665470000.0,0.0154048123973
sh000132,2019-03-26,5604.63,5446.35,5433.63,5629.82,2254721400.0,21428830000.0,-0.0243362831858
sh000132,2019-03-25,5557.09,5582.2,5540.61,5665.19,2352338000.0,23053360000.0,-0.0111371515322
sh000132,2019-03-22,5616.91,5645.07,5548.08,5649.86,2305684500.0,22156890000.0,0.00414102981435
sh000132,2019-03-21,5589.7,5621.79,5571.57,5653.98,2492590800.0,24693730000.0,0.0079896292604
sh000132,2019-03-20,5575.14,5577.23,5491.71,5594.12,2214083800.0,22068210000.0,-0.000241997067354
sh000132,2019-03-19,5584.29,5578.58,5536.57,5605.04,2305545600.0,23307720000.0,0.00162491269461
sh000132,2019-03-18,5422.64,5569.53,5388.33,5569.85,2437583400.0,24088340000.0,0.030432707251
sh000132,2019-03-15,5340.12,5405.04,5338.04,5431.49,2085846900.0,20203130000.0,0.0167781257936
sh000132,2019-03-14,5380.46,5315.85,5268.87,5411.92,2240925600.0,20459340000.0,-0.0161736291558
sh000132,2019-03-13,5499.81,5403.24,5377.19,5515.09,2702006200.0,26442140000.0,-0.0190356366726
sh000132,2019-03-12,5472.66,5508.09,5428.87,5551.62,3162767400.0,30988620000.0,0.0132578614501
sh000132,2019-03-11,5287.86,5436.02,5280.77,5436.13,2772304800.0,26257370000.0,0.0361507788257
sh000132,2019-03-08,5374.44,5246.36,5246.36,5460.26,3677885400.0,32401120000.0,-0.0370930501463
sh000132,2019-03-07,5404.0,5448.46,5369.92,5475.56,3319633400.0,29165830000.0,0.0102668414582
sh000132,2019-03-06,5318.08,5393.09,5270.48,5396.09,3437916300.0,27996320000.0,0.0184519335723
sh000132,2019-03-05,5216.01,5295.38,5193.22,5295.38,2514984700.0,21774880000.0,0.0134446415687
sh000132,2019-03-04,5191.59,5225.13,5181.23,5298.89,3351739600.0,27582780000.0,0.0138107664995
sh000132,2019-03-01,5133.19,5153.95,5082.51,5153.96,1963158100.0,15934140000.0,0.00763061787868
sh000132,2019-02-28,5093.79,5114.92,5083.2,5146.93,2043274200.0,17119990000.0,0.00462942048769
sh000132,2019-02-27,5112.86,5091.35,5045.72,5165.26,2861129800.0,22610700000.0,-0.00557433851118
sh000132,2019-02-26,5113.06,5119.89,5065.85,5216.54,3506637100.0,28689180000.0,0.00135929621705
sh000132,2019-02-25,4932.38,5112.94,4932.38,5114.02,3352886500.0,28977330000.0,0.0454627244101
sh000132,2019-02-22,4801.96,4890.6,4785.5,4890.6,2123004200.0,17954740000.0,0.019584460854
sh000132,2019-02-21,4812.19,4796.66,4779.33,4871.18,2058359300.0,16749810000.0,-0.0018894072505
sh000132,2019-02-20,4822.54,4805.74,4757.36,4824.36,1869935200.0,14284670000.0,-0.00315704755899
sh000132,2019-02-19,4851.08,4820.96,4782.42,4875.1,1951761300.0,15866050000.0,-0.00156569714944
sh000132,2019-02-18,4704.82,4828.52,4704.82,4828.52,1688421000.0,14793700000.0,0.0317262245622
sh000132,2019-02-15,4701.62,4680.04,4669.52,4722.55,1239850300.0,10414140000.0,-0.00600849982903
sh000132,2019-02-14,4671.49,4708.33,4653.5,4724.58,1254774600.0,11069130000.0,0.00620822006804
sh000132,2019-02-13,4623.23,4679.28,4608.01,4688.06,1503906800.0,13084480000.0,0.0135880690126
sh000132,2019-02-12,4558.07,4616.55,4554.94,4619.62,1220461900.0,10100450000.0,0.0116403670046
sh000132,2019-02-11,4462.35,4563.43,4460.67,4563.62,1096794500.0,9408470000.0,0.0237621452335
sh000132,2019-02-01,4363.06,4457.51,4363.06,4457.71,890410600.0,6975830000.0,0.0250919878576
sh000132,2019-01-31,4377.85,4348.4,4322.78,4408.45,942023400.0,6985370000.0,-0.00778321099096
sh000132,2019-01-30,4412.26,4382.51,4381.99,4437.61,810014300.0,6609910000.0,-0.0105213011192
