index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000106,2019-06-10,4169.7,4194.05,4148.99,4206.92,917367600.0,6694910000.0,0.00768125552608
sh000106,2019-06-06,4241.3,4162.08,4143.43,4242.47,1066550300.0,7773740000.0,-0.0209634926609
sh000106,2019-06-05,4295.24,4251.2,4245.67,4308.83,1096297900.0,8290270000.0,-0.00248019015573
sh000106,2019-06-04,4318.66,4261.77,4236.02,4324.79,1238252700.0,9477290000.0,-0.0168042799698
sh000106,2019-06-03,4387.76,4334.61,4331.75,4410.28,1337573000.0,10191060000.0,-0.00974580046467
sh000106,2019-05-31,4372.1,4377.27,4361.75,4406.46,1130505300.0,8086750000.0,0.00190205449352
sh000106,2019-05-30,4358.95,4368.96,4322.13,4369.02,1183993900.0,8145570000.0,-0.00151294228422
sh000106,2019-05-29,4354.48,4375.58,4344.65,4402.62,1009011200.0,7652670000.0,0.00216897879348
sh000106,2019-05-28,4360.24,4366.11,4349.83,4408.23,1293232400.0,9840680000.0,0.00213688946015
sh000106,2019-05-27,4264.5,4356.8,4247.47,4364.33,1081249600.0,8193720000.0,0.0237154800311
sh000106,2019-05-24,4258.65,4255.87,4242.78,4290.86,916120700.0,6967590000.0,-0.00457265017238
sh000106,2019-05-23,4320.06,4275.42,4262.66,4336.2,1094060700.0,8155160000.0,-0.0137280186762
sh000106,2019-05-22,4377.6,4334.93,4310.63,4382.44,1068907600.0,7894270000.0,-0.00964328305697
sh000106,2019-05-21,4304.26,4377.14,4296.18,4387.26,1165136300.0,8927860000.0,0.0170667496962
sh000106,2019-05-20,4309.95,4303.69,4229.8,4321.14,1131695500.0,8221990000.0,-0.00361401152965
sh000106,2019-05-17,4476.29,4319.3,4302.8,4476.29,1625674600.0,11761620000.0,-0.0354377745372
sh000106,2019-05-16,4453.58,4477.99,4430.96,4486.58,1571649100.0,11810220000.0,0.00705026716802
sh000106,2019-05-15,4382.2,4446.64,4382.2,4455.06,1578320300.0,11296020000.0,0.0212277313221
sh000106,2019-05-14,4334.01,4354.21,4331.43,4394.01,1522974700.0,11253390000.0,-0.00796279925999
sh000106,2019-05-13,4356.64,4389.16,4342.31,4397.61,1366255300.0,10607030000.0,-0.00327460838681
sh000106,2019-05-10,4301.68,4403.58,4220.01,4403.58,1751886300.0,12692050000.0,0.0330930998564
sh000106,2019-05-09,4281.12,4262.52,4255.97,4323.81,1199564300.0,8534530000.0,-0.013316975498
sh000106,2019-05-08,4270.61,4320.05,4245.39,4375.98,1544918000.0,10598480000.0,-0.00773133718139
sh000106,2019-05-07,4311.85,4353.71,4276.5,4378.16,1825667600.0,12464880000.0,0.0123988754508
sh000106,2019-05-06,4478.56,4300.39,4273.49,4478.56,1901631000.0,14935090000.0,-0.0717414062922
sh000106,2019-04-30,4576.31,4632.75,4576.31,4669.73,1358746400.0,11567020000.0,0.0101015606944
sh000106,2019-04-29,4702.42,4586.42,4576.92,4717.46,2028917600.0,15525920000.0,-0.0238772743428
sh000106,2019-04-26,4712.89,4698.61,4697.37,4762.84,1838876500.0,13695130000.0,-0.0084308313074
sh000106,2019-04-25,4935.94,4738.56,4738.56,4935.94,2277985600.0,17311880000.0,-0.0413071318887
sh000106,2019-04-24,4915.24,4942.73,4857.24,4943.41,1908377000.0,15074750000.0,0.00672749862517
sh000106,2019-04-23,4999.96,4909.7,4897.33,4999.96,2516790400.0,19369520000.0,-0.0197930059655
sh000106,2019-04-22,5093.58,5008.84,4994.35,5098.41,1690767300.0,15520250000.0,-0.0117239447069
sh000106,2019-04-19,5041.29,5068.26,4993.02,5068.26,1734167700.0,15229010000.0,0.00520625702845
sh000106,2019-04-18,5053.04,5042.01,5022.04,5072.22,1977575500.0,17168790000.0,-0.00344898467425
sh000106,2019-04-17,5037.45,5059.46,5019.39,5087.57,2054185300.0,18275460000.0,0.00425962683605
sh000106,2019-04-16,4940.39,5038.0,4885.81,5038.0,1786766100.0,16531980000.0,0.0152447932935
sh000106,2019-04-15,5069.85,4962.35,4958.62,5094.16,1905190500.0,17658270000.0,-0.010198504831
sh000106,2019-04-12,5020.64,5013.48,4976.54,5038.0,1698548600.0,15274760000.0,-0.00287394613688
sh000106,2019-04-11,5115.37,5027.93,5019.07,5132.34,2375873900.0,20758550000.0,-0.0172664851542
sh000106,2019-04-10,5099.55,5116.27,5058.27,5153.9,2333552800.0,21432210000.0,-0.00403349042922
sh000106,2019-04-09,5128.58,5136.99,5082.23,5158.29,2435778400.0,22586790000.0,0.000709088606855
sh000106,2019-04-08,5211.04,5133.35,5066.34,5223.64,3275005700.0,31629450000.0,-0.0113457338423
sh000106,2019-04-04,5207.1,5192.26,5141.35,5224.56,3330445700.0,31391850000.0,0.00452711042667
sh000106,2019-04-03,5039.47,5168.86,5025.62,5172.64,3305898600.0,31110990000.0,0.0220632434827
sh000106,2019-04-02,5068.56,5057.28,5033.59,5102.34,3169432600.0,26943650000.0,0.00663221840938
sh000106,2019-04-01,4898.88,5023.96,4898.88,5026.35,2853285000.0,24239160000.0,0.035590460289
sh000106,2019-03-29,4726.35,4851.3,4700.9,4851.59,2338599000.0,19333750000.0,0.0278047312958
sh000106,2019-03-28,4758.51,4720.06,4718.76,4810.68,2055866300.0,16423430000.0,-0.0115016188549
sh000106,2019-03-27,4774.83,4774.98,4686.9,4794.62,1906855300.0,16226760000.0,0.00337682368442
sh000106,2019-03-26,4938.07,4758.91,4743.75,4951.08,2774554000.0,23851820000.0,-0.0325747334397
sh000106,2019-03-25,4864.78,4919.15,4853.6,4980.2,3009685600.0,26598930000.0,-0.00263981168532
sh000106,2019-03-22,4894.99,4932.17,4847.57,4938.52,2811387800.0,23100070000.0,0.00927386762434
sh000106,2019-03-21,4860.97,4886.85,4854.53,4920.29,2563699700.0,21211870000.0,0.00760209320451
sh000106,2019-03-20,4854.87,4849.98,4769.8,4861.61,2333175800.0,19437530000.0,-0.00157689742344
sh000106,2019-03-19,4845.88,4857.64,4815.62,4873.67,2391388100.0,19911510000.0,0.00405537802655
sh000106,2019-03-18,4746.64,4838.02,4699.06,4838.02,2577757600.0,21170430000.0,0.022426509436
sh000106,2019-03-15,4674.19,4731.9,4674.19,4769.15,2297725200.0,18656540000.0,0.0161858723126
sh000106,2019-03-14,4752.12,4656.53,4608.21,4782.54,2463464200.0,20210170000.0,-0.0249064489987
sh000106,2019-03-13,4832.36,4775.47,4742.92,4888.78,3147682500.0,26328700000.0,-0.0135955499464
sh000106,2019-03-12,4809.01,4841.29,4766.98,4874.37,3462781500.0,28827590000.0,0.0170649109465
sh000106,2019-03-11,4592.39,4760.06,4592.39,4760.06,2889116600.0,22544070000.0,0.0429853545667
sh000106,2019-03-08,4706.66,4563.88,4563.83,4772.02,3511928100.0,27378670000.0,-0.048216088157
sh000106,2019-03-07,4748.55,4795.08,4723.74,4825.62,3156485000.0,25106490000.0,0.0111381493212
sh000106,2019-03-06,4681.18,4742.26,4635.9,4742.9,3179239800.0,24159150000.0,0.0169714697456
sh000106,2019-03-05,4560.51,4663.12,4542.69,4663.12,2610667200.0,20416510000.0,0.0188024627162
sh000106,2019-03-04,4523.69,4577.06,4515.49,4636.02,3055687800.0,23986680000.0,0.0192240459792
sh000106,2019-03-01,4469.58,4490.73,4418.91,4490.78,1859684800.0,13446830000.0,0.00861337082639
sh000106,2019-02-28,4447.42,4452.38,4428.01,4487.16,1973446400.0,14270930000.0,0.00396636593841
sh000106,2019-02-27,4438.24,4434.79,4388.66,4505.73,2740242600.0,20326180000.0,-0.00242712986832
sh000106,2019-02-26,4470.83,4445.58,4414.63,4527.77,3472699700.0,24969320000.0,-0.00536073063447
sh000106,2019-02-25,4290.84,4469.54,4288.06,4469.75,3302544300.0,24772940000.0,0.052347305643
sh000106,2019-02-22,4151.14,4247.21,4147.22,4247.21,1808550700.0,13265550000.0,0.0206866884716
sh000106,2019-02-21,4172.4,4161.13,4148.66,4232.25,1932623900.0,14411590000.0,-0.00270347353208
sh000106,2019-02-20,4169.81,4172.41,4130.05,4175.39,1652843500.0,11997160000.0,0.000273298060303
sh000106,2019-02-19,4167.91,4171.27,4118.68,4204.19,2078983500.0,14366280000.0,0.00429524513474
sh000106,2019-02-18,4049.15,4153.43,4049.15,4153.43,1712335000.0,12571400000.0,0.0305050515075
sh000106,2019-02-15,4049.29,4030.48,4023.32,4065.46,1265444000.0,8787230000.0,-0.00472391168532
sh000106,2019-02-14,4043.31,4049.61,4023.52,4066.98,1157080000.0,8435720000.0,0.000820504709252
sh000106,2019-02-13,3988.05,4046.29,3978.41,4051.34,1397755600.0,9740410000.0,0.0143111400782
sh000106,2019-02-12,3949.54,3989.2,3947.25,3999.74,1150033700.0,7706980000.0,0.00973999676008
sh000106,2019-02-11,3876.53,3950.72,3875.5,3951.28,1038628800.0,6924270000.0,0.0230043398552
