index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000038,2019-06-10,5203.57,5247.74,5200.53,5270.85,1705854500.0,22552430000.0,0.0127624425613
sh000038,2019-06-06,5208.02,5181.61,5175.17,5213.66,1340090100.0,16746870000.0,-0.00265811041263
sh000038,2019-06-05,5218.92,5195.42,5193.68,5250.6,1698436600.0,20835730000.0,0.00318211834854
sh000038,2019-06-04,5198.17,5178.94,5159.61,5203.95,1412936300.0,17756140000.0,-0.00387184631097
sh000038,2019-06-03,5189.84,5199.07,5160.54,5239.91,1746686000.0,20937960000.0,0.0043950142186
sh000038,2019-05-31,5195.41,5176.32,5173.26,5236.39,1417270100.0,17310250000.0,-0.00359960115649
sh000038,2019-05-30,5212.38,5195.02,5159.79,5216.67,1496387800.0,19262920000.0,-0.00502560684586
sh000038,2019-05-29,5175.68,5221.26,5164.52,5272.05,1642699000.0,26268700000.0,0.000747504485027
sh000038,2019-05-28,5176.36,5217.36,5162.53,5235.13,2216348900.0,28877990000.0,0.00607614952226
sh000038,2019-05-27,5131.42,5185.85,5082.16,5202.86,1980097300.0,25038450000.0,0.00738759319479
sh000038,2019-05-24,5133.42,5147.82,5132.12,5183.37,1434927300.0,16995090000.0,0.00588152536676
sh000038,2019-05-23,5144.08,5117.72,5096.82,5162.86,1805518000.0,20839910000.0,-0.0104873200875
sh000038,2019-05-22,5193.65,5171.96,5154.47,5209.41,1354915700.0,17324230000.0,-0.00406695063431
sh000038,2019-05-21,5152.42,5193.08,5149.72,5240.34,1699682900.0,22332330000.0,0.00803621342941
sh000038,2019-05-20,5143.12,5151.68,5120.33,5194.38,2163558700.0,24423010000.0,-0.00118461589169
sh000038,2019-05-17,5260.97,5157.79,5143.18,5263.25,1846075800.0,23573330000.0,-0.0180463695936
sh000038,2019-05-16,5238.32,5252.58,5215.53,5261.94,1709992100.0,20594330000.0,0.00135354629128
sh000038,2019-05-15,5192.07,5245.48,5186.11,5273.8,1946551100.0,25456730000.0,0.0181009351309
sh000038,2019-05-14,5132.63,5152.22,5132.63,5212.59,1734509400.0,23613800000.0,-0.0051055678496
sh000038,2019-05-13,5202.67,5178.66,5171.53,5227.75,1811274100.0,24230220000.0,-0.0204658341624
