index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399002,2019-06-10,10490.36,10599.93,10442.6,10645.18,8677116500.0,1.0016236e+11,0.0147940720317
sz399002,2019-06-06,10636.28,10445.4,10412.11,10636.28,9295929600.0,1.035588e+11,-0.0177438784137
sz399002,2019-06-05,10737.55,10634.09,10613.62,10761.85,8760173400.0,1.0681879e+11,5.64226356325e-06
sz399002,2019-06-04,10763.15,10634.03,10572.31,10779.68,9541887100.0,1.1143285e+11,-0.0122387674291
sz399002,2019-06-03,10882.95,10765.79,10729.04,10954.31,10727654100.0,1.2112473e+11,-0.00730840337297
sz399002,2019-05-31,10865.37,10845.05,10807.89,10958.65,9567175400.0,1.070545e+11,-0.00171213174209
sz399002,2019-05-30,10901.37,10863.65,10745.19,10901.37,10591751900.0,1.1445762e+11,-0.0063304569893
sz399002,2019-05-29,10885.38,10932.86,10867.78,11014.35,9641590400.0,1.0914302e+11,-0.00261824046942
sz399002,2019-05-28,10893.49,10961.56,10853.6,11018.59,10965930600.0,1.2679186e+11,0.00640112230808
sz399002,2019-05-27,10667.84,10891.84,10592.44,10921.01,11719134800.0,1.2900667e+11,0.0232700591405
sz399002,2019-05-24,10657.98,10644.15,10606.34,10770.33,9304759800.0,1.0306644e+11,-0.00324007959733
sz399002,2019-05-23,10906.3,10678.75,10654.36,10906.3,11131803000.0,1.2857905e+11,-0.0255592511988
sz399002,2019-05-22,10992.51,10958.85,10892.56,11069.34,11148617400.0,1.2899051e+11,-0.0048202267904
sz399002,2019-05-21,10809.49,11011.93,10775.18,11052.13,11825061900.0,1.3212867e+11,0.0194466328515
sz399002,2019-05-20,10880.25,10801.87,10652.54,10896.46,11394199700.0,1.2833924e+11,-0.00933539747204
sz399002,2019-05-17,11266.22,10903.66,10860.26,11270.57,13581985800.0,1.5147973e+11,-0.0313987947184
sz399002,2019-05-16,11202.21,11257.12,11158.31,11273.95,11732707000.0,1.348715e+11,0.00379775166681
sz399002,2019-05-15,11052.51,11214.53,11050.86,11243.52,11060121000.0,1.3390654e+11,0.0244910674155
sz399002,2019-05-14,10898.73,10946.44,10896.25,11072.51,10081916800.0,1.1857416e+11,-0.00704997024717
