index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000300,2019-06-10,3578.01,3610.74,3568.28,3623.73,9237506100.0,1.1734661e+11,0.0129212159296
sh000300,2019-06-06,3601.04,3564.68,3557.02,3601.04,8553440300.0,1.0436727e+11,-0.00901281587946
sh000300,2019-06-05,3627.79,3597.1,3593.95,3634.45,8864202000.0,1.1463423e+11,-0.000380717360434
sh000300,2019-06-04,3632.56,3598.47,3584.46,3636.13,8709709400.0,1.0946724e+11,-0.00923455607226
sh000300,2019-06-03,3640.61,3632.01,3613.13,3672.81,10072318000.0,1.2390245e+11,0.000611605630078
sh000300,2019-05-31,3641.0,3629.79,3627.54,3668.18,8922226700.0,1.082642e+11,-0.00312810682251
sh000300,2019-05-30,3648.85,3641.18,3612.62,3650.97,9420256100.0,1.1286408e+11,-0.0062037550049
sh000300,2019-05-29,3642.54,3663.91,3637.35,3693.23,9335544100.0,1.2000203e+11,-0.00227380414241
sh000300,2019-05-28,3633.02,3672.26,3627.79,3683.23,11788624000.0,1.4896633e+11,0.00963928296492
sh000300,2019-05-27,3592.6,3637.2,3556.26,3648.03,10883087100.0,1.3339905e+11,0.0120453767624
sh000300,2019-05-24,3584.9,3593.91,3580.79,3623.39,8093404800.0,1.013375e+11,0.0027762586636
sh000300,2019-05-23,3629.53,3583.96,3578.11,3631.47,9989778100.0,1.2561197e+11,-0.0179263326921
sh000300,2019-05-22,3663.15,3649.38,3634.75,3679.27,9834612800.0,1.2177524e+11,-0.0047453078723
sh000300,2019-05-21,3619.44,3666.78,3610.68,3690.09,11102292000.0,1.3307138e+11,0.0135414161684
sh000300,2019-05-20,3635.74,3617.79,3583.83,3644.5,10896347700.0,1.3419426e+11,-0.00848781503853
sh000300,2019-05-17,3744.88,3648.76,3637.58,3745.36,12845324500.0,1.5409235e+11,-0.02542762209
sh000300,2019-05-16,3720.04,3743.96,3707.9,3745.14,11625827400.0,1.3985194e+11,0.00452631946103
sh000300,2019-05-15,3674.99,3727.09,3674.99,3741.04,11016176900.0,1.5253455e+11,0.02247918467
sh000300,2019-05-14,3630.44,3645.15,3630.44,3683.26,10231346000.0,1.3526287e+11,-0.00642729227825
sh000300,2019-05-13,3675.76,3668.73,3658.0,3702.9,10339186000.0,1.3505393e+11,-0.0165449208541
sh000300,2019-05-10,3643.06,3730.45,3589.29,3732.92,14800384700.0,1.9506717e+11,0.0363224713171
sh000300,2019-05-09,3637.35,3599.7,3584.82,3656.9,10103739400.0,1.418291e+11,-0.0184760024649
sh000300,2019-05-08,3648.55,3667.46,3642.5,3722.93,11286735500.0,1.4505849e+11,-0.0143011876893
sh000300,2019-05-07,3702.27,3720.67,3671.83,3738.18,13284765400.0,1.8365916e+11,0.009783912588
sh000300,2019-05-06,3775.08,3684.62,3647.14,3791.61,19747288200.0,2.541154e+11,-0.0584149585634
sh000300,2019-04-30,3887.18,3913.21,3885.15,3923.11,11623337600.0,1.6166592e+11,0.00330228467848
sh000300,2019-04-29,3896.58,3900.33,3875.45,3953.23,15387092700.0,2.0394655e+11,0.00284372131531
sh000300,2019-04-26,3921.89,3889.27,3887.25,3943.83,14200806800.0,1.8657214e+11,-0.0133314052899
sh000300,2019-04-25,4013.6,3941.82,3938.33,4022.56,15972207100.0,1.97531e+11,-0.0219027366634
sh000300,2019-04-24,4033.63,4030.09,3967.81,4044.34,14549869500.0,1.8649796e+11,0.002756897843
sh000300,2019-04-23,4021.63,4019.01,4005.28,4061.09,15561165000.0,2.0412151e+11,-0.00163950308152
sh000300,2019-04-22,4125.97,4025.61,4015.47,4126.09,18935374500.0,2.4438055e+11,-0.023054838968
sh000300,2019-04-19,4076.3,4120.61,4046.2,4120.64,15079491000.0,1.9470169e+11,0.011917742284
sh000300,2019-04-18,4085.11,4072.08,4056.24,4094.05,14656212300.0,1.8781269e+11,-0.00370910443233
sh000300,2019-04-17,4080.72,4087.24,4057.5,4106.62,18036711700.0,2.2882443e+11,0.00035488852829
sh000300,2019-04-16,3958.1,4085.79,3943.49,4085.79,20204196600.0,2.5056921e+11,0.0277372519821
sh000300,2019-04-15,4056.49,3975.52,3974.23,4085.39,18264557100.0,2.3629872e+11,-0.00328434395856
sh000300,2019-04-12,3986.78,3988.62,3961.46,4006.93,13586211800.0,1.7879594e+11,-0.00224135602039
sh000300,2019-04-11,4083.46,3997.58,3990.24,4097.12,16904964100.0,2.3625916e+11,-0.0216038278449
sh000300,2019-04-10,4062.44,4085.85,4035.47,4115.38,19468761300.0,2.7828203e+11,0.00255678541896
sh000300,2019-04-09,4063.81,4075.43,4038.28,4084.24,18295680800.0,2.4318791e+11,0.00448581914262
sh000300,2019-04-08,4097.1,4057.23,4017.49,4122.6,26750557600.0,3.2467045e+11,-0.00123085103502
sh000300,2019-04-04,4039.74,4062.23,4021.71,4072.11,26041093900.0,3.1353943e+11,0.0099623088092
sh000300,2019-04-03,3947.87,4022.16,3939.78,4026.5,23191736800.0,2.848265e+11,0.0128094397538
sh000300,2019-04-02,3986.34,3971.29,3956.51,3988.1,22600034100.0,2.8189206e+11,-0.000664329769271
sh000300,2019-04-01,3901.17,3973.93,3901.17,3982.91,27138270400.0,3.407994e+11,0.0262347831027
sh000300,2019-03-29,3739.77,3872.34,3739.77,3876.38,21563910300.0,2.830223e+11,0.0386063727068
sh000300,2019-03-28,3731.06,3728.4,3710.08,3755.72,13327212900.0,1.7260439e+11,-0.00400439174118
sh000300,2019-03-27,3724.41,3743.39,3703.45,3750.26,13875845400.0,1.7750753e+11,0.0116067278486
sh000300,2019-03-26,3766.53,3700.44,3687.55,3770.84,17304657900.0,1.9654781e+11,-0.0113256546517
sh000300,2019-03-25,3776.44,3742.83,3741.61,3807.18,19858632900.0,2.2339656e+11,-0.0237284156711
sh000300,2019-03-22,3838.13,3833.8,3786.59,3845.58,17135699300.0,1.9851839e+11,-0.000805339741301
sh000300,2019-03-21,3840.28,3836.89,3823.47,3864.07,19631031000.0,2.3199345e+11,0.000378053104728
sh000300,2019-03-20,3825.34,3835.44,3790.51,3855.15,17563209000.0,2.1540699e+11,0.000386023850014
sh000300,2019-03-19,3856.59,3833.96,3815.22,3868.33,18172711000.0,2.2409689e+11,-0.00461867982086
sh000300,2019-03-18,3753.64,3851.75,3733.68,3851.75,21692806000.0,2.7647345e+11,0.0285046728972
sh000300,2019-03-15,3713.94,3745.0,3713.94,3782.24,17517454400.0,2.2419436e+11,0.0125754023939
sh000300,2019-03-14,3710.29,3698.49,3673.85,3747.82,19081723700.0,2.3182015e+11,-0.00690082944211
sh000300,2019-03-13,3758.71,3724.19,3708.81,3763.09,23368224800.0,2.8617105e+11,-0.00829749557298
sh000300,2019-03-12,3758.32,3755.35,3723.68,3804.72,27492638200.0,3.2518062e+11,0.00680974275795
sh000300,2019-03-11,3663.98,3729.95,3650.81,3731.91,23091286500.0,2.6871846e+11,0.019786306793
sh000300,2019-03-08,3721.4,3657.58,3656.19,3774.54,31799007700.0,3.4929669e+11,-0.0397153996613
sh000300,2019-03-07,3841.15,3808.85,3778.8,3845.18,32984654800.0,3.5933915e+11,-0.0101972666959
sh000300,2019-03-06,3822.86,3848.09,3787.52,3855.16,31807737100.0,3.3115562e+11,0.00840668656529
sh000300,2019-03-05,3785.38,3816.01,3770.79,3816.16,23085316600.0,2.6146412e+11,0.0057747555415
sh000300,2019-03-04,3783.04,3794.1,3764.78,3886.58,32349012600.0,3.7639728e+11,0.0118382488246
sh000300,2019-03-01,3699.22,3749.71,3668.77,3749.71,20471100400.0,2.3562062e+11,0.0218947666766
sh000300,2019-02-28,3675.26,3669.37,3650.05,3695.46,18481022000.0,2.0601096e+11,-0.00245215977642
sh000300,2019-02-27,3682.81,3678.39,3638.33,3737.63,28623600700.0,3.0730615e+11,-0.00170977748467
sh000300,2019-02-26,3734.71,3684.69,3679.27,3762.11,35803869800.0,3.8763286e+11,-0.0120097171724
sh000300,2019-02-25,3575.85,3729.48,3574.69,3729.48,34255712200.0,3.7638239e+11,0.0594752451621
sh000300,2019-02-22,3439.38,3520.12,3417.98,3520.12,18723797400.0,2.0286929e+11,0.0224851933506
sh000300,2019-02-21,3450.14,3442.71,3431.63,3500.25,18014328700.0,1.8519715e+11,-0.00267096957354
sh000300,2019-02-20,3449.93,3451.93,3421.5,3463.77,14739031100.0,1.4557026e+11,0.00358180142516
sh000300,2019-02-19,3454.72,3439.61,3419.07,3480.79,17908378500.0,1.8576275e+11,-0.00177900828269
sh000300,2019-02-18,3366.42,3445.74,3366.42,3445.74,18288608900.0,1.8044974e+11,0.0320603827837
sh000300,2019-02-15,3391.24,3338.7,3335.87,3395.03,14366860300.0,1.4155506e+11,-0.0186470868336
sh000300,2019-02-14,3392.85,3402.14,3381.98,3415.4,15112729000.0,1.3864929e+11,0.00150425518762
sh000300,2019-02-13,3337.78,3397.03,3329.14,3405.58,16382833200.0,1.6886626e+11,0.0200249824342
sh000300,2019-02-12,3306.35,3330.34,3298.63,3335.36,12223246200.0,1.228341e+11,0.00721917936651
sh000300,2019-02-11,3239.81,3306.47,3239.81,3307.06,9881843400.0,1.1475235e+11,0.0181899365646
sh000300,2019-02-01,3225.73,3247.4,3207.72,3247.5,8201964100.0,94766410000.0,0.0142958430549
sh000300,2019-01-31,3182.7,3201.63,3178.01,3216.07,8624783900.0,97509920000.0,0.0104624299349
sh000300,2019-01-30,3181.66,3168.48,3167.89,3202.9,6374651700.0,73005120000.0,-0.0079806635629
sh000300,2019-01-29,3177.26,3193.97,3148.23,3200.99,7765833400.0,85943910000.0,0.00320059803127
sh000300,2019-01-28,3203.12,3183.78,3174.72,3228.87,8262243100.0,97371500000.0,-0.000216676558423
