index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000903,2019-06-10,3825.2,3863.84,3816.55,3878.54,5032114200.0,69433090000.0,0.0144134588626
sh000903,2019-06-06,3842.6,3808.94,3800.42,3842.6,4365516800.0,54895960000.0,-0.00692737080597
sh000903,2019-06-05,3863.44,3835.51,3831.85,3872.21,4739482900.0,62878940000.0,0.00101262387026
sh000903,2019-06-04,3867.44,3831.63,3818.52,3872.42,4559588600.0,59170570000.0,-0.00884161404725
sh000903,2019-06-03,3863.04,3865.81,3841.15,3899.09,5457354700.0,67540200000.0,0.00398653667354
sh000903,2019-05-31,3867.05,3850.46,3850.46,3895.82,4690435800.0,54432240000.0,-0.00512878813325
sh000903,2019-05-30,3878.24,3870.31,3841.39,3882.25,5100598900.0,60836850000.0,-0.00590756965153
sh000903,2019-05-29,3863.17,3893.31,3857.5,3926.66,5115062300.0,69586240000.0,-0.000821247731945
sh000903,2019-05-28,3850.16,3896.51,3845.22,3908.35,6602638600.0,86909500000.0,0.0107730779407
sh000903,2019-05-27,3817.1,3854.98,3774.19,3867.2,5849740400.0,72239330000.0,0.00825966417325
sh000903,2019-05-24,3808.98,3823.4,3807.94,3851.88,4225765100.0,55168260000.0,0.00558894309798
sh000903,2019-05-23,3845.51,3802.15,3797.78,3848.77,5394082900.0,69977780000.0,-0.0173393224509
sh000903,2019-05-22,3883.27,3869.24,3855.19,3901.13,5105586900.0,64819840000.0,-0.00499400821877
sh000903,2019-05-21,3849.63,3888.66,3840.3,3920.84,5958290200.0,71048000000.0,0.0103669753375
sh000903,2019-05-20,3867.35,3848.76,3820.02,3884.54,5792816400.0,73256070000.0,-0.00830713733574
sh000903,2019-05-17,3966.85,3881.0,3869.43,3967.46,6542071000.0,80796300000.0,-0.021533326106
sh000903,2019-05-16,3944.78,3966.41,3930.23,3970.97,6062192300.0,72966540000.0,0.0034253592959
sh000903,2019-05-15,3893.02,3952.87,3893.02,3969.75,5704432900.0,85680190000.0,0.0234126614265
sh000903,2019-05-14,3846.66,3862.44,3846.66,3903.66,5186381900.0,73737560000.0,-0.00622390091159
sh000903,2019-05-13,3892.81,3886.63,3874.95,3922.85,5423833200.0,74555040000.0,-0.016789779914
sh000903,2019-05-10,3861.22,3953.0,3809.62,3957.25,7928125600.0,1.1132971e+11,0.0366403725926
sh000903,2019-05-09,3865.87,3813.28,3794.37,3878.96,5523721300.0,85248610000.0,-0.0211265074777
sh000903,2019-05-08,3881.94,3895.58,3877.21,3951.38,5948589500.0,80330750000.0,-0.015603955192
sh000903,2019-05-07,3944.22,3957.33,3910.46,3977.35,6894296100.0,1.0611303e+11,0.00767983051409
sh000903,2019-05-06,4011.43,3927.17,3886.94,4029.97,11104402200.0,1.5525844e+11,-0.0546916748107
sh000903,2019-04-30,4134.1,4154.38,4122.41,4171.65,6101560600.0,91107770000.0,0.000778097635595
sh000903,2019-04-29,4117.4,4151.15,4106.29,4197.85,8096779100.0,1.1379556e+11,0.0117229865588
sh000903,2019-04-26,4134.22,4103.05,4101.45,4159.17,7486929300.0,1.0115498e+11,-0.0124721110408
sh000903,2019-04-25,4216.69,4154.87,4149.12,4228.31,8212002300.0,1.0110983e+11,-0.0191015586267
sh000903,2019-04-24,4254.32,4235.78,4174.01,4265.46,7868170200.0,1.0170983e+11,-0.000125108880134
sh000903,2019-04-23,4223.04,4236.31,4215.23,4276.96,8010903700.0,1.1161326e+11,0.00173564721433
sh000903,2019-04-22,4337.64,4228.97,4217.55,4338.75,9719378500.0,1.340685e+11,-0.024877445894
sh000903,2019-04-19,4280.64,4336.86,4248.99,4336.88,7215228800.0,1.0189773e+11,0.015054276847
sh000903,2019-04-18,4285.28,4272.54,4255.04,4292.4,7154736400.0,93069670000.0,-0.00302182480883
sh000903,2019-04-17,4282.85,4285.49,4252.46,4304.41,9463777200.0,1.1959332e+11,-0.00118631979826
sh000903,2019-04-16,4144.15,4290.58,4131.88,4290.58,11520907200.0,1.4377724e+11,0.0306808300063
sh000903,2019-04-15,4233.59,4162.86,4161.59,4273.79,10071400700.0,1.346787e+11,0.000509524748002
sh000903,2019-04-12,4158.32,4160.74,4133.39,4179.13,6479408300.0,90736420000.0,-0.00260809949132
sh000903,2019-04-11,4258.69,4171.62,4161.32,4275.56,8369595300.0,1.2473282e+11,-0.0207211923313
sh000903,2019-04-10,4231.94,4259.89,4201.49,4286.57,10012121900.0,1.5406581e+11,0.00479056887711
sh000903,2019-04-09,4225.76,4239.58,4201.48,4243.64,9393426500.0,1.2470937e+11,0.00720795202935
sh000903,2019-04-08,4241.47,4209.24,4172.97,4275.51,13934538000.0,1.6586957e+11,0.000356485904547
sh000903,2019-04-04,4175.71,4207.74,4165.76,4217.9,13198015400.0,1.5782152e+11,0.0107422015748
sh000903,2019-04-03,4086.14,4163.02,4079.1,4168.82,11942222300.0,1.4272494e+11,0.0126858791448
sh000903,2019-04-02,4128.1,4110.87,4096.15,4133.32,11111571200.0,1.3465464e+11,-0.00181383761418
sh000903,2019-04-01,4056.02,4118.34,4056.02,4129.4,14458165000.0,1.8274001e+11,0.0224406956392
sh000903,2019-03-29,3887.67,4027.95,3887.67,4033.84,11516240500.0,1.5920154e+11,0.0394790153214
sh000903,2019-03-28,3870.54,3874.97,3844.93,3892.57,6574729900.0,89428230000.0,-0.00211681632884
sh000903,2019-03-27,3854.93,3883.19,3843.29,3896.77,6810372400.0,90487680000.0,0.0133612039697
sh000903,2019-03-26,3882.92,3831.99,3815.2,3885.98,8183652200.0,93025350000.0,-0.00654355586781
sh000903,2019-03-25,3910.49,3857.23,3855.33,3925.94,9976079700.0,1.1308978e+11,-0.0281460541102
sh000903,2019-03-22,3977.91,3968.94,3928.89,3990.02,8251959800.0,95325920000.0,-0.00168275216758
sh000903,2019-03-21,3989.91,3975.63,3967.77,4002.96,9336221400.0,1.1383862e+11,-0.00264914617718
