index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000111,2019-06-10,5058.14,5157.01,5042.96,5178.55,457774400.0,6872440000.0,0.0179005668809
sh000111,2019-06-06,5198.63,5066.32,5062.56,5198.63,518186600.0,8031630000.0,-0.0278594879411
sh000111,2019-06-05,5311.92,5211.51,5209.56,5323.86,456400500.0,7545090000.0,-0.00803053086396
sh000111,2019-06-04,5296.95,5253.7,5200.43,5357.76,546633800.0,9001340000.0,-0.0132840510627
sh000111,2019-06-03,5401.3,5324.43,5249.07,5409.01,612911900.0,10472170000.0,-0.00667325846051
sh000111,2019-05-31,5375.77,5360.2,5342.69,5456.83,605063100.0,10141840000.0,-0.00385804763462
sh000111,2019-05-30,5454.86,5380.96,5278.8,5454.86,742968600.0,12942780000.0,-0.0285164409604
sh000111,2019-05-29,5505.53,5538.91,5476.4,5615.82,831747300.0,14405240000.0,0.00101024339818
sh000111,2019-05-28,5541.58,5533.32,5472.62,5559.28,955307100.0,17360820000.0,0.00266007567082
sh000111,2019-05-27,5216.01,5518.64,5202.61,5533.52,737807300.0,14080430000.0,0.0617812691798
sh000111,2019-05-24,5289.12,5197.53,5194.1,5359.88,621534400.0,11546880000.0,-0.03025729052
sh000111,2019-05-23,5472.43,5359.7,5353.41,5492.79,795287700.0,15693030000.0,-0.0241837550273
sh000111,2019-05-22,5370.89,5492.53,5342.7,5492.9,776666800.0,14543800000.0,0.0224823893845
sh000111,2019-05-21,5241.05,5371.76,5192.17,5408.45,750052700.0,13042950000.0,0.0149107095624
sh000111,2019-05-20,5275.24,5292.84,5201.5,5314.43,724654100.0,12790700000.0,0.0248008132049
sh000111,2019-05-17,5344.19,5164.75,5147.78,5430.25,838525700.0,14620160000.0,-0.0231560113331
sh000111,2019-05-16,5330.45,5287.18,5247.0,5331.31,655706700.0,10880050000.0,-0.00592999819505
sh000111,2019-05-15,5261.79,5318.72,5223.07,5319.54,678294300.0,11031340000.0,0.0219110492864
sh000111,2019-05-14,5150.12,5204.68,5149.11,5293.52,758997200.0,12318660000.0,-0.00064323746215
sh000111,2019-05-13,5234.5,5208.03,5179.9,5296.46,635180300.0,11192840000.0,-0.0131447303596
sh000111,2019-05-10,5026.98,5277.4,4916.7,5278.63,741637200.0,12504740000.0,0.0670748351588
sh000111,2019-05-09,4978.58,4945.67,4941.48,5093.04,502734500.0,8104500000.0,-0.011047967174
sh000111,2019-05-08,4857.22,5000.92,4824.2,5155.51,672972700.0,10474720000.0,0.00584287199786
sh000111,2019-05-07,4953.14,4971.87,4856.86,5005.42,596608100.0,9352290000.0,0.00905985716112
sh000111,2019-05-06,5147.33,4927.23,4915.39,5147.33,608170400.0,9403520000.0,-0.0816795515033
sh000111,2019-04-30,5275.08,5365.48,5256.06,5435.22,596224100.0,10070810000.0,-0.000506687530271
sh000111,2019-04-29,5632.48,5368.2,5352.8,5666.7,755236200.0,13025850000.0,-0.0528483184626
sh000111,2019-04-26,5639.92,5667.73,5639.92,5808.19,591087400.0,10808040000.0,-0.00124233891005
sh000111,2019-04-25,5853.62,5674.78,5665.23,5900.82,592447100.0,10730610000.0,-0.0390442564793
sh000111,2019-04-24,5772.07,5905.35,5707.87,5940.56,571920200.0,12024750000.0,0.023058599333
sh000111,2019-04-23,5889.28,5772.25,5744.64,5907.28,521033100.0,10692320000.0,-0.0253068158024
sh000111,2019-04-22,5963.44,5922.12,5889.75,6019.62,595931000.0,12156220000.0,-0.00613225121084
sh000111,2019-04-19,5928.39,5958.66,5884.88,5997.57,450650000.0,9953630000.0,0.0023854062929
sh000111,2019-04-18,5976.15,5944.48,5893.81,6004.46,520429000.0,11213760000.0,-0.00753968518976
sh000111,2019-04-17,6005.67,5989.64,5959.96,6076.31,622801400.0,11978020000.0,-0.000927408593541
sh000111,2019-04-16,5746.28,5995.2,5692.82,5995.2,628588600.0,12677130000.0,0.0346059395962
sh000111,2019-04-15,5960.75,5794.67,5790.22,6034.42,591698800.0,12201130000.0,-0.00922948030742
sh000111,2019-04-12,5861.43,5848.65,5798.91,5918.25,446444000.0,10108630000.0,-0.00256153569352
sh000111,2019-04-11,6000.44,5863.67,5854.3,6018.99,547737900.0,12082610000.0,-0.0236752105444
sh000111,2019-04-10,5992.93,6005.86,5893.9,6075.31,588154800.0,13494300000.0,-0.0013717740447
sh000111,2019-04-09,5978.09,6014.11,5943.37,6083.05,508039000.0,11511860000.0,-0.001126079367
sh000111,2019-04-08,6176.53,6020.89,5919.68,6176.53,768032300.0,16701290000.0,-0.0223320267211
sh000111,2019-04-04,6223.11,6158.42,6067.67,6253.31,766591100.0,18101070000.0,0.00157919303399
sh000111,2019-04-03,6062.0,6148.71,6037.28,6168.68,732777600.0,15955320000.0,0.0107590338075
sh000111,2019-04-02,6133.92,6083.26,6050.04,6280.4,1029374800.0,22603940000.0,-0.0009279164908
sh000111,2019-04-01,5895.51,6088.91,5895.51,6098.15,926110900.0,19593960000.0,0.0435686496307
sh000111,2019-03-29,5624.19,5834.7,5505.69,5834.96,892161000.0,17602440000.0,0.034182050214
sh000111,2019-03-28,5765.05,5641.85,5638.93,5938.57,949095800.0,18295050000.0,-0.0238524078198
sh000111,2019-03-27,5809.08,5779.71,5561.75,5824.3,793678800.0,15710210000.0,0.00255856068386
sh000111,2019-03-26,5969.32,5764.96,5748.09,6004.7,975096100.0,20208890000.0,-0.0303674537592
sh000111,2019-03-25,5796.22,5945.51,5781.17,6039.62,902555700.0,17933360000.0,0.00349886409284
sh000111,2019-03-22,5839.0,5924.78,5779.27,5950.17,941378200.0,18310620000.0,0.0179387221087
sh000111,2019-03-21,5690.8,5820.37,5683.09,5933.55,1068269800.0,20168360000.0,0.0259394593184
sh000111,2019-03-20,5703.6,5673.21,5558.73,5732.73,768235800.0,14731200000.0,-0.0062655675795
sh000111,2019-03-19,5562.01,5708.98,5539.17,5820.5,751961900.0,15834940000.0,0.0228287432187
sh000111,2019-03-18,5434.27,5581.56,5346.42,5582.99,639882800.0,12371690000.0,0.0281956341531
sh000111,2019-03-15,5523.09,5428.5,5397.54,5570.79,705786000.0,13693900000.0,-0.00932549821155
sh000111,2019-03-14,5560.45,5479.6,5396.05,5596.84,777388100.0,14836540000.0,-0.0390375644488
sh000111,2019-03-13,6008.44,5702.2,5636.69,6014.66,1343909800.0,26521070000.0,-0.0429322640689
sh000111,2019-03-12,5724.67,5957.99,5716.32,5959.94,1393011600.0,24940430000.0,0.0475715745073
sh000111,2019-03-11,5716.08,5687.43,5474.05,5795.91,1468919300.0,26213170000.0,0.0233239771132
sh000111,2019-03-08,5384.85,5557.8,5340.47,5758.23,1352723900.0,23101350000.0,0.0121598315799
sh000111,2019-03-07,5383.72,5491.03,5349.51,5551.62,955590100.0,17508780000.0,0.0200384160976
sh000111,2019-03-06,5384.87,5383.16,5239.83,5401.09,1095497200.0,18646530000.0,0.0132644667767
sh000111,2019-03-05,5013.4,5312.69,5005.9,5312.69,996926000.0,16480580000.0,0.0553762169915
sh000111,2019-03-04,5018.78,5033.93,4976.85,5156.24,997940100.0,16857600000.0,0.028069086223
sh000111,2019-03-01,4925.22,4896.49,4805.13,4937.71,533408200.0,8996040000.0,0.00184553562477
sh000111,2019-02-28,4874.86,4887.47,4852.7,4944.73,542518300.0,8996540000.0,-0.00305764860907
sh000111,2019-02-27,4954.94,4902.46,4834.99,5028.32,842135300.0,14645810000.0,-0.0107172333354
sh000111,2019-02-26,4995.8,4955.57,4902.03,5082.09,882916300.0,14639680000.0,-0.00280309890331
sh000111,2019-02-25,4839.66,4969.5,4827.28,5014.77,920009100.0,14460170000.0,0.0559093313955
sh000111,2019-02-22,4509.56,4706.37,4501.08,4706.37,719861800.0,10984390000.0,0.0431478156792
sh000111,2019-02-21,4443.51,4511.7,4439.58,4636.4,719516800.0,10543850000.0,0.0149416909621
sh000111,2019-02-20,4476.04,4445.28,4376.48,4477.41,514340900.0,7808480000.0,-0.0117844781017
sh000111,2019-02-19,4499.76,4498.29,4441.29,4543.29,660223100.0,9879860000.0,0.00974437021873
sh000111,2019-02-18,4303.65,4454.88,4303.65,4454.88,589931100.0,8215780000.0,0.0464760642983
sh000111,2019-02-15,4260.26,4257.03,4248.96,4306.23,427402400.0,5922120000.0,-0.00440379245345
sh000111,2019-02-14,4236.33,4275.86,4210.37,4302.68,471185100.0,6578300000.0,0.00812467581459
sh000111,2019-02-13,4145.72,4241.4,4141.45,4260.83,556820200.0,7881050000.0,0.0255728254877
sh000111,2019-02-12,4078.18,4135.64,4074.51,4156.34,422624700.0,5554150000.0,0.0121042146944
sh000111,2019-02-11,3986.84,4086.18,3981.19,4088.45,386485300.0,5171480000.0,0.0318375798591
sh000111,2019-02-01,3829.81,3960.1,3829.81,3963.81,331425200.0,4169460000.0,0.0378055683676
sh000111,2019-01-31,3845.55,3815.84,3782.46,3899.52,380278000.0,4458180000.0,-0.0102018847418
sh000111,2019-01-30,3903.13,3855.17,3855.17,3939.47,272359100.0,3384270000.0,-0.0169946606423
sh000111,2019-01-29,3968.13,3921.82,3862.84,3972.33,344136400.0,4443080000.0,-0.017191172859
sh000111,2019-01-28,4011.18,3990.42,3979.17,4048.82,391082000.0,5019850000.0,0.00341224838754
sh000111,2019-01-25,3984.11,3976.85,3960.63,4024.29,433595200.0,5432990000.0,-0.00239564519366
sh000111,2019-01-24,3904.32,3986.4,3899.89,4035.07,409851700.0,5319680000.0,0.0233109747176
sh000111,2019-01-23,3892.71,3895.59,3871.3,3905.3,186237300.0,2443720000.0,-0.0040267529798
sh000111,2019-01-22,3950.62,3911.34,3884.17,3950.68,269871100.0,3534620000.0,-0.0111192014805
sh000111,2019-01-21,3907.4,3955.32,3898.08,3977.75,342024700.0,4535330000.0,0.0150695478109
sh000111,2019-01-18,3848.08,3896.6,3817.88,3899.56,310050300.0,3807850000.0,0.0120250370101
sh000111,2019-01-17,3901.76,3850.3,3843.75,3902.81,314703000.0,4042180000.0,-0.0136591164099
sh000111,2019-01-16,3899.28,3903.62,3891.09,3960.74,350492100.0,5052250000.0,0.00756261743996
sh000111,2019-01-15,3800.27,3874.32,3788.66,3875.78,260109900.0,3271280000.0,0.0189894059104
sh000111,2019-01-14,3842.36,3802.12,3785.42,3849.31,179444000.0,2447070000.0,-0.0100115347461
sh000111,2019-01-11,3814.19,3840.57,3805.2,3858.55,207959400.0,2789680000.0,0.00793102995788
sh000111,2019-01-10,3815.84,3810.35,3804.85,3856.04,264327000.0,3267390000.0,-0.0047875508008
sh000111,2019-01-09,3814.23,3828.68,3787.42,3894.06,340356200.0,4240670000.0,0.00711007062723
sh000111,2019-01-08,3826.74,3801.65,3792.94,3846.3,212721600.0,2847050000.0,-0.00903988968624
sh000111,2019-01-07,3760.88,3836.33,3749.73,3842.85,293485900.0,3958500000.0,0.0257210310872
sh000111,2019-01-04,3590.09,3740.13,3578.32,3754.11,282256900.0,3772090000.0,0.0296524080365
sh000111,2019-01-03,3653.54,3632.42,3630.09,3709.01,174242600.0,2420230000.0,-0.00871098205953
sh000111,2019-01-02,3675.02,3664.34,3653.75,3694.8,161190800.0,2394180000.0,-0.00195559332375
sh000111,2018-12-28,3728.51,3671.52,3660.96,3741.33,226096000.0,3307490000.0,-0.0148198832763
sh000111,2018-12-27,3847.54,3726.75,3726.75,3859.55,211179200.0,3180830000.0,-0.0176166048956
sh000111,2018-12-26,3825.56,3793.58,3788.29,3838.8,179228300.0,2702810000.0,-0.00893986101677
sh000111,2018-12-25,3815.81,3827.8,3714.83,3845.19,235643900.0,3154440000.0,-0.00706865021206
sh000111,2018-12-24,3792.27,3855.05,3781.18,3859.93,155427300.0,2212830000.0,0.0134946841513
sh000111,2018-12-21,3801.26,3803.72,3773.24,3831.84,167023800.0,2589770000.0,-0.00113181881445
sh000111,2018-12-20,3775.21,3808.03,3774.74,3822.42,167964100.0,2303220000.0,0.005951657641
sh000111,2018-12-19,3850.97,3785.5,3777.27,3853.62,164758600.0,2390200000.0,-0.0151544715447
sh000111,2018-12-18,3835.84,3843.75,3806.04,3878.09,170083600.0,2507890000.0,-0.00303207934762
sh000111,2018-12-17,3862.36,3855.44,3810.82,3876.56,158956800.0,2372540000.0,-0.00650657486169
sh000111,2018-12-14,3989.19,3880.69,3877.42,3989.19,217955900.0,3121690000.0,-0.0291697625141
sh000111,2018-12-13,3962.7,3997.29,3938.51,4024.08,201267400.0,3041310000.0,0.0108512586044
sh000111,2018-12-12,3988.93,3954.38,3946.33,4000.4,150158300.0,2155710000.0,-0.00776847144786
sh000111,2018-12-11,3954.99,3985.34,3950.61,3988.58,184198400.0,2768770000.0,0.0121781179919
