index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sz399008,2019-06-10,1044.41,1058.59,1039.45,1062.52,4757842800.0,48039030000.0,0.0175814668846
sz399008,2019-06-06,1063.36,1040.3,1036.72,1063.36,5300740600.0,51595430000.0,-0.0226510461194
sz399008,2019-06-05,1076.32,1064.41,1061.95,1079.56,5048634200.0,52567830000.0,-0.00322142623028
sz399008,2019-06-04,1081.24,1067.85,1061.31,1082.45,5653439300.0,59212600000.0,-0.0133238470992
sz399008,2019-06-03,1095.65,1082.27,1077.05,1101.0,6825315100.0,65552390000.0,-0.00841991460979
sz399008,2019-05-31,1092.23,1091.46,1087.51,1103.42,5884944300.0,55955400000.0,-0.000851344300113
sz399008,2019-05-30,1095.99,1092.39,1080.4,1096.0,5959431600.0,57302720000.0,-0.00634909084294
sz399008,2019-05-29,1094.85,1099.37,1092.44,1107.81,5746864100.0,56133240000.0,-0.00106311447108
sz399008,2019-05-28,1096.44,1100.54,1091.45,1108.09,6057301600.0,59775000000.0,0.00407820668388
sz399008,2019-05-27,1069.43,1096.07,1063.3,1098.13,6172665100.0,60719950000.0,0.0267538477391
sz399008,2019-05-24,1071.52,1067.51,1064.22,1081.79,5223239300.0,50151730000.0,-0.00840640558817
sz399008,2019-05-23,1100.91,1076.56,1073.02,1100.91,6205329200.0,63535310000.0,-0.0272077493742
sz399008,2019-05-22,1107.56,1106.67,1099.12,1116.57,6189319700.0,63844950000.0,-0.00605347535948
sz399008,2019-05-21,1090.71,1113.41,1086.91,1115.7,6224740500.0,63006730000.0,0.0215426678778
sz399008,2019-05-20,1101.02,1089.93,1073.25,1102.86,5973647100.0,61033950000.0,-0.0110874200426
sz399008,2019-05-17,1138.9,1102.15,1097.94,1141.01,7293683200.0,73820720000.0,-0.0312557681659
sz399008,2019-05-16,1134.08,1137.71,1128.98,1140.25,6412060400.0,65480410000.0,0.00278524525142
sz399008,2019-05-15,1120.15,1134.55,1119.94,1136.78,6049582500.0,63451030000.0,0.0221907885253
sz399008,2019-05-14,1104.22,1109.92,1103.56,1121.85,5692334600.0,58723290000.0,-0.00793707543797
sz399008,2019-05-13,1123.56,1118.8,1113.49,1131.05,5985874300.0,63136790000.0,-0.0170444561588
sz399008,2019-05-10,1109.13,1138.2,1085.64,1138.2,7312094900.0,75173640000.0,0.0373111204272
sz399008,2019-05-09,1100.96,1097.26,1095.61,1114.75,5287924500.0,53268940000.0,-0.0140445147319
sz399008,2019-05-08,1098.14,1112.89,1092.45,1131.97,6494039400.0,63673570000.0,-0.00818130776155
sz399008,2019-05-07,1113.35,1122.07,1101.62,1130.09,6813963200.0,70076170000.0,0.012351359642
sz399008,2019-05-06,1151.32,1108.38,1100.82,1154.58,8177398500.0,84360910000.0,-0.0751322574723
sz399008,2019-04-30,1186.46,1198.42,1186.45,1206.21,5882861200.0,63973770000.0,0.0062554052579
sz399008,2019-04-29,1216.29,1190.97,1187.83,1219.52,7914570200.0,81842520000.0,-0.0212278106509
sz399008,2019-04-26,1228.83,1216.8,1216.18,1236.73,7905969000.0,85461510000.0,-0.0174339263075
sz399008,2019-04-25,1274.94,1238.39,1236.95,1278.56,9814737000.0,1.0525863e+11,-0.0330139692505
sz399008,2019-04-24,1269.19,1280.67,1253.35,1280.67,8481400100.0,91478200000.0,0.0112282364089
sz399008,2019-04-23,1284.72,1266.45,1263.37,1284.9,9260122500.0,98932590000.0,-0.0141289117235
sz399008,2019-04-22,1304.32,1284.6,1280.91,1304.76,9696412400.0,1.0455251e+11,-0.0141439567777
sz399008,2019-04-19,1290.91,1303.03,1281.48,1303.03,9000879400.0,92229690000.0,0.00801441976684
sz399008,2019-04-18,1300.25,1292.67,1290.28,1303.76,9082716000.0,97271280000.0,-0.0067081604426
sz399008,2019-04-17,1294.53,1301.4,1292.51,1310.0,10127551000.0,1.1408045e+11,0.00684693048625
sz399008,2019-04-16,1258.37,1292.55,1248.02,1292.55,9201649600.0,1.023804e+11,0.0215283211229
sz399008,2019-04-15,1294.85,1265.31,1264.44,1302.68,9058486500.0,1.007785e+11,-0.0084010564015
sz399008,2019-04-12,1275.17,1276.03,1266.41,1280.47,8218533700.0,86342270000.0,-0.000876952589751
sz399008,2019-04-11,1307.37,1277.15,1275.73,1310.98,10121534200.0,1.0957818e+11,-0.0237796768226
sz399008,2019-04-10,1303.87,1308.26,1293.92,1319.99,10976661900.0,1.18529e+11,-0.00165594499515
sz399008,2019-04-09,1303.41,1310.43,1293.66,1312.63,10293256700.0,1.1413224e+11,0.00308481322719
sz399008,2019-04-08,1329.82,1306.4,1290.68,1333.48,12608666000.0,1.4263528e+11,-0.0090869096922
sz399008,2019-04-04,1317.66,1318.38,1305.48,1324.5,11668960500.0,1.316258e+11,0.00285251363502
sz399008,2019-04-03,1299.46,1314.63,1292.86,1316.03,11663550000.0,1.264017e+11,0.00657713393158
sz399008,2019-04-02,1311.55,1306.04,1300.84,1316.66,13754937000.0,1.5323072e+11,0.0017564717162
