index_code.string(),date.date(2006-01-02),open.double(),close.double(),low.double(),high.double(),volume.double(),money.double(),change.double()
sh000032,2019-06-10,1304.26,1313.79,1301.95,1314.31,614381600.0,3145830000.0,0.0117439585997
sh000032,2019-06-06,1313.88,1298.54,1297.14,1314.22,688314100.0,3206880000.0,-0.0144806545134
sh000032,2019-06-05,1322.84,1317.62,1317.48,1327.56,614989300.0,3315120000.0,0.00217530195625
sh000032,2019-06-04,1318.67,1314.76,1311.23,1319.92,654114900.0,3270200000.0,-0.00303315235524
sh000032,2019-06-03,1331.44,1318.76,1316.32,1334.06,819657900.0,4381090000.0,-0.0110387857336
sh000032,2019-05-31,1344.29,1333.48,1332.89,1349.12,851595700.0,4359970000.0,-0.00928691362427
sh000032,2019-05-30,1333.44,1345.98,1331.59,1347.89,964495600.0,4812530000.0,0.0103437922234
sh000032,2019-05-29,1333.07,1332.2,1329.47,1340.58,625428100.0,3169070000.0,-0.00699915771584
sh000032,2019-05-28,1339.7,1341.59,1330.24,1344.58,843198200.0,4496580000.0,0.000716081245385
sh000032,2019-05-27,1328.06,1340.63,1322.15,1342.68,627612500.0,3426960000.0,0.00897870098593
sh000032,2019-05-24,1325.89,1328.7,1325.76,1336.71,602599100.0,3193500000.0,-0.00581382298144
sh000032,2019-05-23,1334.48,1336.47,1325.56,1350.24,963100300.0,5151850000.0,-0.00394258287622
sh000032,2019-05-22,1347.91,1341.76,1335.02,1349.09,768591000.0,3830230000.0,-0.00374960090881
sh000032,2019-05-21,1324.78,1346.81,1323.57,1348.57,750051100.0,4025530000.0,0.0149054655886
sh000032,2019-05-20,1328.53,1327.03,1310.19,1334.03,830147500.0,4137780000.0,-0.00403779617385
sh000032,2019-05-17,1363.35,1332.41,1330.33,1363.48,1015610900.0,5060570000.0,-0.0229735873407
sh000032,2019-05-16,1347.48,1363.74,1344.94,1364.09,1055438800.0,5558850000.0,0.010522103828
sh000032,2019-05-15,1337.79,1349.54,1337.36,1351.77,890119600.0,4589020000.0,0.0136932795517
sh000032,2019-05-14,1327.26,1331.31,1327.16,1338.39,722200600.0,3700300000.0,-0.00818743946957
sh000032,2019-05-13,1335.87,1342.3,1330.86,1350.97,855147600.0,4529020000.0,-0.00407333486671
sh000032,2019-05-10,1332.38,1347.79,1313.99,1349.02,1024969100.0,5150490000.0,0.0199943997518
sh000032,2019-05-09,1327.43,1321.37,1317.84,1335.72,737105000.0,3737940000.0,-0.0103061125134
sh000032,2019-05-08,1327.91,1335.13,1323.93,1347.29,866856900.0,4321620000.0,-0.0106703815402
sh000032,2019-05-07,1349.35,1349.53,1335.58,1357.18,983217300.0,4991920000.0,0.00618834950009
sh000032,2019-05-06,1379.45,1341.23,1324.19,1379.45,1647601300.0,8809080000.0,-0.0517590000283
sh000032,2019-04-30,1396.87,1414.44,1396.87,1419.0,945201700.0,4936810000.0,0.0102204795269
sh000032,2019-04-29,1422.6,1400.13,1397.33,1425.27,1525586200.0,7400620000.0,-0.0175353654429
sh000032,2019-04-26,1440.21,1425.12,1425.1,1446.37,1520127200.0,7854810000.0,-0.0192148874085
sh000032,2019-04-25,1498.17,1453.04,1453.04,1498.17,2027644900.0,10662000000.0,-0.0349737663545
sh000032,2019-04-24,1499.73,1505.7,1488.51,1511.47,1924738600.0,10228950000.0,0.00345213659265
sh000032,2019-04-23,1517.33,1500.52,1498.08,1529.82,2410957200.0,13316970000.0,-0.0115151515152
sh000032,2019-04-22,1534.19,1518.0,1512.83,1542.72,3098846800.0,17053410000.0,-0.007745857437
sh000032,2019-04-19,1494.98,1529.85,1490.53,1532.32,2845211000.0,14293850000.0,0.0213434988117
sh000032,2019-04-18,1501.5,1497.88,1492.17,1506.57,1982401200.0,10522780000.0,-0.00377107512221
sh000032,2019-04-17,1494.15,1503.55,1487.57,1511.77,1911044200.0,10684730000.0,0.00704607409094
sh000032,2019-04-16,1456.69,1493.03,1450.43,1493.08,1484144000.0,8959580000.0,0.0202613128511
sh000032,2019-04-15,1486.73,1463.38,1463.38,1490.94,1344292700.0,8226320000.0,-0.00537623446092
sh000032,2019-04-12,1466.38,1471.29,1461.29,1474.65,1007932600.0,5930530000.0,0.00185214187952
sh000032,2019-04-11,1492.31,1468.57,1468.33,1505.32,1387709300.0,8686010000.0,-0.0192075227238
sh000032,2019-04-10,1500.32,1497.33,1482.49,1509.38,1457973600.0,8658090000.0,-0.0064826487957
sh000032,2019-04-09,1523.51,1507.1,1497.68,1523.51,1600260500.0,10058820000.0,-0.0119256010332
sh000032,2019-04-08,1526.76,1525.29,1503.17,1542.66,2568759200.0,16807410000.0,0.0110900461367
sh000032,2019-04-04,1496.37,1508.56,1489.91,1509.66,2043955400.0,13328070000.0,0.0123612546472
sh000032,2019-04-03,1473.22,1490.14,1470.22,1491.0,1844820000.0,10932270000.0,0.0111281501486
sh000032,2019-04-02,1479.97,1473.74,1460.81,1480.91,1908769700.0,10551920000.0,-0.000400181777485
sh000032,2019-04-01,1435.44,1474.33,1435.44,1474.33,2098787100.0,12983030000.0,0.0312812585251
sh000032,2019-03-29,1397.71,1429.61,1395.66,1431.11,1517525800.0,8640160000.0,0.0231890696459
sh000032,2019-03-28,1404.24,1397.21,1395.24,1407.22,1096870400.0,5440920000.0,-0.00944325891686
sh000032,2019-03-27,1406.05,1410.53,1395.7,1410.53,926037300.0,5056310000.0,0.00798942366099
sh000032,2019-03-26,1430.15,1399.35,1394.54,1434.35,1286924800.0,7053310000.0,-0.0193350806621
sh000032,2019-03-25,1439.91,1426.94,1425.29,1441.7,1384980100.0,8039630000.0,-0.0270952082254
sh000032,2019-03-22,1468.79,1466.68,1449.23,1469.34,1205831800.0,6967120000.0,-0.00152492988046
sh000032,2019-03-21,1468.6,1468.92,1461.32,1474.77,1544476500.0,8352850000.0,0.00193030441515
sh000032,2019-03-20,1473.53,1466.09,1450.66,1478.35,1611414400.0,9111610000.0,-0.00322944711865
sh000032,2019-03-19,1476.24,1470.84,1460.56,1479.96,1672502200.0,8860760000.0,-0.00181199991856
sh000032,2019-03-18,1437.7,1473.51,1431.38,1473.51,1861786800.0,10652700000.0,0.026292695158
sh000032,2019-03-15,1428.31,1435.76,1424.71,1444.4,1397897300.0,7476240000.0,0.00810975909452
sh000032,2019-03-14,1430.94,1424.21,1413.47,1449.65,1547401200.0,7562690000.0,-0.00351238079245
sh000032,2019-03-13,1446.64,1429.23,1423.65,1446.64,1653497500.0,8009180000.0,-0.0136643133683
sh000032,2019-03-12,1443.69,1449.03,1435.07,1462.43,2205590000.0,10781770000.0,0.00797879740672
sh000032,2019-03-11,1415.32,1437.56,1413.22,1437.92,1910056600.0,8805200000.0,0.015369402458
sh000032,2019-03-08,1468.91,1415.8,1415.8,1469.92,3425527500.0,15288330000.0,-0.0500791712514
sh000032,2019-03-07,1481.33,1490.44,1472.75,1504.07,3403146600.0,15967270000.0,0.00439376785811
sh000032,2019-03-06,1460.04,1483.92,1452.66,1485.0,2905457600.0,14550480000.0,0.0165645936948
sh000032,2019-03-05,1457.03,1459.74,1445.65,1460.19,1611599200.0,8853580000.0,0.000918815139879
sh000032,2019-03-04,1454.3,1458.4,1451.4,1483.67,2284249400.0,13129410000.0,0.0056266548985
sh000032,2019-03-01,1443.24,1450.24,1427.2,1450.24,1386857300.0,7288250000.0,0.0108456241113
sh000032,2019-02-28,1437.59,1434.68,1426.56,1447.87,1416263100.0,7099710000.0,-0.000738295234513
sh000032,2019-02-27,1436.07,1435.74,1422.77,1464.36,2103387300.0,11152740000.0,-0.000417728392999
sh000032,2019-02-26,1424.86,1436.34,1413.14,1467.7,2820207300.0,15176830000.0,0.00492548800112
sh000032,2019-02-25,1373.68,1429.3,1373.57,1429.62,2460088700.0,13207430000.0,0.0440696289911
sh000032,2019-02-22,1355.79,1368.97,1344.72,1368.97,1339806000.0,6255940000.0,0.00569342207725
sh000032,2019-02-21,1368.75,1361.22,1357.05,1380.93,1659754600.0,7063540000.0,-0.00470877264817
sh000032,2019-02-20,1357.01,1367.66,1353.49,1367.66,1185618400.0,5457050000.0,0.00789270054166
sh000032,2019-02-19,1362.17,1356.95,1347.95,1367.44,1154601600.0,5665210000.0,-0.00408801338696
sh000032,2019-02-18,1343.54,1362.52,1343.24,1363.54,1289056700.0,6037770000.0,0.0221838778649
sh000032,2019-02-15,1345.71,1332.95,1331.35,1351.05,880347900.0,4152640000.0,-0.0107170158603
sh000032,2019-02-14,1346.26,1347.39,1343.37,1352.86,977583800.0,4419390000.0,-0.00206639114785
