index_code,date,open,close,low,high,volume,money,change
sh000001,2019-07-04,3015.680000,3005.250000,2991.910000,3024.500000,19441513300.000000,202266390000.000000,-0.003320
sh000002,2019-07-04,3158.540000,3147.600000,3133.610000,3167.780000,19427537000.000000,202156750000.000000,-0.003325
sh000003,2019-07-04,300.430000,299.820000,299.170000,301.370000,13976300.000000,109640000.000000,-0.001831
sh000004,2019-07-04,2355.640000,2346.200000,2336.200000,2364.020000,11874506400.000000,125375110000.000000,-0.004206
sh000005,2019-07-04,2764.750000,2752.240000,2738.980000,2776.160000,1217373400.000000,12947980000.000000,-0.004514
sh000006,2019-07-04,6997.990000,7069.350000,6997.990000,7164.980000,643816700.000000,5528650000.000000,-0.001243
sh000007,2019-07-04,5249.150000,5237.920000,5216.120000,5274.660000,1866559900.000000,15461880000.000000,-0.001879
sh000008,2019-07-04,2921.620000,2910.670000,2896.720000,2926.900000,3839256800.000000,42952770000.000000,-0.002423
sh000009,2019-07-04,4706.920000,4690.010000,4669.990000,4725.540000,4021810300.000000,43329520000.000000,-0.003158
sh000010,2019-07-04,8685.250000,8640.760000,8600.890000,8707.430000,6739865900.000000,90676140000.000000,-0.005278
sh000016,2019-07-04,2966.330000,2953.270000,2939.970000,2974.800000,3292883400.000000,49240940000.000000,-0.003865
sh000017,2019-07-04,2546.730000,2537.910000,2526.630000,2554.190000,18607538400.000000,197374860000.000000,-0.003326
sh000020,2019-07-04,1058.240000,1054.400000,1049.730000,1060.370000,2784518000.000000,32663290000.000000,-0.002781
sh000032,2019-07-04,1350.470000,1348.640000,1342.260000,1354.130000,509689400.000000,3021250000.000000,0.000148
sh000033,2019-07-04,1935.680000,1926.120000,1917.090000,1947.010000,1622283700.000000,14383350000.000000,-0.004368
sh000034,2019-07-04,2146.780000,2147.770000,2138.510000,2173.030000,1840727800.000000,18420780000.000000,-0.000535
sh000035,2019-07-04,2418.390000,2399.690000,2392.830000,2422.850000,518743300.000000,8042270000.000000,-0.009125
sh000036,2019-07-04,10888.450000,10685.690000,10628.280000,10924.790000,416881800.000000,13771010000.000000,-0.020868
sh000037,2019-07-04,6066.540000,5983.920000,5960.080000,6083.110000,311854500.000000,7665530000.000000,-0.011625
sh000038,2019-07-04,5564.330000,5545.690000,5521.650000,5584.410000,1753024000.000000,25108610000.000000,-0.002748
sh000039,2019-07-04,3251.680000,3220.090000,3201.930000,3256.770000,593011700.000000,10792560000.000000,-0.008074
sh000040,2019-07-04,2886.460000,2869.700000,2856.060000,2896.980000,348598300.000000,4590210000.000000,-0.005431
sh000041,2019-07-04,1996.510000,1992.960000,1987.050000,2004.530000,570311300.000000,2956120000.000000,-0.001058
sh000043,2019-07-04,2427.010000,2423.520000,2411.640000,2437.500000,1279372000.000000,26711190000.000000,-0.000569
sh000044,2019-07-04,3416.230000,3393.950000,3377.440000,3423.490000,3446982500.000000,41435200000.000000,-0.008020
sh000045,2019-07-04,3924.250000,3914.010000,3898.030000,3944.190000,5485395500.000000,49331660000.000000,-0.002182
sh000046,2019-07-04,3678.500000,3660.800000,3644.320000,3690.880000,8932378000.000000,90766860000.000000,-0.005469
sh000047,2019-07-04,3271.810000,3256.770000,3242.140000,3281.860000,12225261400.000000,140007800000.000000,-0.004633
sh000090,2019-07-04,1136.020000,1131.130000,1126.190000,1139.700000,18607538400.000000,197374860000.000000,-0.004234
sh000104,2019-07-04,1033.230000,1031.080000,1026.520000,1035.860000,154088900.000000,935350000.000000,0.000039
sh000105,2019-07-04,3693.360000,3681.970000,3667.610000,3710.780000,777794200.000000,6556290000.000000,-0.003432
sh000106,2019-07-04,4522.260000,4521.330000,4500.470000,4561.700000,1222276100.000000,12441690000.000000,0.000513
sh000107,2019-07-04,4102.520000,4101.380000,4086.530000,4136.000000,314154000.000000,3234040000.000000,0.001042
sh000108,2019-07-04,10789.010000,10569.040000,10515.630000,10818.310000,275698200.000000,5092990000.000000,-0.025800
sh000109,2019-07-04,9987.310000,9893.140000,9857.540000,10033.460000,222548900.000000,3768220000.000000,-0.007612
sh000110,2019-07-04,3793.230000,3820.620000,3791.830000,3860.720000,466355700.000000,2839270000.000000,0.008446
sh000111,2019-07-04,5510.680000,5449.840000,5414.760000,5525.400000,371756000.000000,6129430000.000000,-0.010678
sh000112,2019-07-04,5961.480000,5946.220000,5921.350000,5994.820000,87236900.000000,1613170000.000000,-0.000872
sh000113,2019-07-04,1986.800000,1983.090000,1975.410000,1994.590000,129901500.000000,719060000.000000,-0.000922
sh000132,2019-07-04,5135.890000,5108.890000,5088.620000,5152.070000,771963200.000000,9600590000.000000,-0.004530
sh000133,2019-07-04,4047.340000,4036.870000,4018.870000,4062.950000,1048174600.000000,10093630000.000000,-0.001701
sh000155,2019-07-04,2931.860000,2916.680000,2903.440000,2938.860000,5126832500.000000,72111520000.000000,-0.005161
sh000300,2019-07-04,3895.200000,3873.100000,3854.690000,3906.890000,9934225600.000000,142669260000.000000,-0.005247
sh000852,2019-07-04,5435.480000,5404.380000,5381.050000,5450.290000,11408144600.000000,104799730000.000000,-0.004445
sh000903,2019-07-04,4175.120000,4153.590000,4134.040000,4187.580000,5695591400.000000,84412720000.000000,-0.004327
sh000904,2019-07-04,3741.890000,3716.170000,3698.060000,3753.490000,4238634200.000000,58256530000.000000,-0.007391
sh000905,2019-07-04,5046.880000,5025.020000,5002.330000,5068.000000,8014718900.000000,72016480000.000000,-0.003115
sh000906,2019-07-04,4075.350000,4053.520000,4034.550000,4088.670000,17948944500.000000,214685730000.000000,-0.004746
sz399001,2019-07-04,9435.040000,9368.300000,9323.070000,9466.020000,23280218300.000000,236229220000.000000,-0.005471
sz399002,2019-07-04,11511.770000,11430.340000,11375.160000,11549.570000,9092347700.000000,115529490000.000000,-0.005448
sz399003,2019-07-04,5221.890000,5186.210000,5170.610000,5231.150000,7915300.000000,41600000.000000,-0.005667
sz399004,2019-07-04,5270.100000,5226.180000,5199.450000,5289.690000,2934257800.000000,53166010000.000000,-0.006498
sz399005,2019-07-04,5839.210000,5770.550000,5746.490000,5855.280000,1948026800.000000,28796460000.000000,-0.010104
sz399006,2019-07-04,1548.560000,1532.740000,1525.290000,1551.140000,1283241900.000000,20600860000.000000,-0.007524
sz399007,2019-07-04,4013.060000,3983.270000,3964.030000,4026.400000,6423416900.000000,90754730000.000000,-0.005585
sz399008,2019-07-04,1145.600000,1134.670000,1129.630000,1148.720000,4570940800.000000,53985890000.000000,-0.008364
sz399009,2019-07-04,3679.220000,3658.400000,3642.560000,3692.210000,3489159100.000000,37588720000.000000,-0.003804
sz399010,2019-07-04,5613.770000,5583.200000,5556.630000,5628.920000,7964450300.000000,69420890000.000000,-0.004083
sz399011,2019-07-04,4483.740000,4453.330000,4432.010000,4497.100000,14387867300.000000,160175620000.000000,-0.005098
sz399012,2019-07-04,2280.710000,2258.400000,2247.320000,2284.170000,3236130600.000000,40727540000.000000,-0.007153
sz399015,2019-07-04,1842.550000,1832.310000,1823.810000,1846.030000,5295519600.000000,44646130000.000000,-0.003535
sz399300,2019-07-04,3895.200000,3873.100000,3854.690000,3906.890000,9934225600.000000,142669260000.000000,-0.005247
sz399903,2019-07-04,4175.120000,4153.590000,4134.040000,4187.580000,5695591400.000000,84412720000.000000,-0.004327
sz399904,2019-07-04,3741.890000,3716.170000,3698.060000,3753.490000,4238634200.000000,58256530000.000000,-0.007391
sz399905,2019-07-04,5046.880000,5025.020000,5002.330000,5068.000000,8014718900.000000,72016480000.000000,-0.003115
