index_code,date,open,close,low,high,volume,money,change
sh000001,2019-07-02,3042.580000,3043.940000,3033.780000,3048.480000,21452062400.000000,229566620000.000000,-0.000315
sh000002,2019-07-02,3186.750000,3188.170000,3177.520000,3192.950000,21430067200.000000,229422410000.000000,-0.000320
sh000003,2019-07-02,301.740000,302.150000,300.930000,302.470000,21995200.000000,144200000.000000,0.001425
sh000004,2019-07-02,2370.830000,2375.800000,2363.770000,2379.010000,13071592500.000000,146569400000.000000,0.002101
sh000005,2019-07-02,2795.180000,2800.160000,2785.340000,2807.440000,1364171900.000000,15751160000.000000,-0.001640
sh000006,2019-07-02,6969.680000,7007.730000,6930.340000,7011.440000,443408800.000000,3880350000.000000,0.003925
sh000007,2019-07-02,5299.890000,5283.650000,5272.250000,5299.890000,1832779500.000000,14483930000.000000,-0.004758
sh000008,2019-07-02,2958.250000,2953.890000,2945.850000,2959.630000,4740109700.000000,48881770000.000000,-0.002586
sh000009,2019-07-02,4733.540000,4740.040000,4718.280000,4748.460000,4901660600.000000,56419520000.000000,-0.000080
sh000010,2019-07-02,8771.520000,8771.110000,8741.000000,8785.280000,7601692400.000000,100837630000.000000,-0.001061
sh000016,2019-07-02,3000.780000,2999.080000,2988.470000,3003.880000,3462948800.000000,50202960000.000000,-0.001285
sh000017,2019-07-02,2569.480000,2570.620000,2562.040000,2574.480000,21241864100.000000,228266030000.000000,-0.000323
sh000020,2019-07-02,1066.110000,1067.160000,1063.610000,1070.830000,3301127200.000000,41143790000.000000,-0.000328
sh000032,2019-07-02,1359.110000,1362.170000,1353.340000,1363.830000,683320400.000000,4115430000.000000,0.001250
sh000033,2019-07-02,1940.250000,1952.730000,1934.500000,1955.520000,2146340200.000000,20368240000.000000,0.003995
sh000034,2019-07-02,2162.690000,2152.470000,2147.960000,2162.690000,1504109600.000000,14162970000.000000,-0.001109
sh000035,2019-07-02,2409.180000,2442.590000,2397.020000,2447.200000,724658100.000000,9045560000.000000,0.013002
sh000036,2019-07-02,11156.820000,11117.750000,11023.840000,11156.820000,406454300.000000,12384820000.000000,-0.004904
sh000037,2019-07-02,6038.510000,6137.670000,6017.390000,6149.730000,474590700.000000,10624780000.000000,0.014231
sh000038,2019-07-02,5627.350000,5607.930000,5588.280000,5627.350000,1976901100.000000,27564230000.000000,-0.004696
sh000039,2019-07-02,3320.790000,3284.710000,3268.280000,3327.280000,974403600.000000,18607900000.000000,-0.013331
sh000040,2019-07-02,2927.310000,2919.520000,2909.130000,2936.530000,563248800.000000,7484290000.000000,-0.002736
sh000041,2019-07-02,1981.600000,1982.070000,1972.600000,1984.240000,471997400.000000,2931530000.000000,-0.001315
sh000043,2019-07-02,2447.950000,2451.890000,2440.800000,2456.860000,1424914000.000000,29719230000.000000,0.001323
sh000044,2019-07-02,3439.000000,3442.340000,3427.780000,3448.580000,4138743500.000000,50634670000.000000,-0.000621
sh000045,2019-07-02,3951.260000,3951.020000,3937.090000,3959.580000,5937397400.000000,56113370000.000000,-0.000867
sh000046,2019-07-02,3703.370000,3705.280000,3692.180000,3712.580000,10076141000.000000,106748040000.000000,-0.000734
sh000047,2019-07-02,3302.230000,3302.060000,3291.400000,3307.610000,13539089800.000000,156951000000.000000,-0.001023
sh000090,2019-07-02,1146.130000,1146.050000,1142.550000,1147.990000,21241864100.000000,228266030000.000000,-0.000863
sh000104,2019-07-02,1046.150000,1042.920000,1039.150000,1046.150000,194538900.000000,1202230000.000000,-0.004534
sh000105,2019-07-02,3718.870000,3739.920000,3708.460000,3743.500000,1031121500.000000,9032540000.000000,0.003222
sh000106,2019-07-02,4543.340000,4534.230000,4525.190000,4549.070000,1261965600.000000,13603030000.000000,-0.002508
sh000107,2019-07-02,4115.690000,4138.470000,4107.840000,4150.450000,408918500.000000,4419530000.000000,0.003414
sh000108,2019-07-02,10881.060000,10922.180000,10846.410000,10996.780000,339311800.000000,5820890000.000000,-0.000176
sh000109,2019-07-02,9930.090000,10065.420000,9877.910000,10070.930000,336242500.000000,5365340000.000000,0.013393
sh000110,2019-07-02,3751.250000,3767.930000,3723.850000,3768.700000,393386300.000000,2538720000.000000,0.003481
sh000111,2019-07-02,5677.420000,5593.900000,5554.600000,5692.290000,667929300.000000,11611710000.000000,-0.016500
sh000112,2019-07-02,6017.610000,6044.440000,6001.100000,6062.150000,106954900.000000,1861180000.000000,0.002662
sh000113,2019-07-02,2000.060000,1990.260000,1982.640000,2000.060000,161291400.000000,964330000.000000,-0.006023
sh000132,2019-07-02,5152.870000,5175.930000,5132.650000,5183.550000,1065618000.000000,13753250000.000000,0.003044
sh000133,2019-07-02,4075.480000,4068.480000,4055.110000,4083.200000,1241203800.000000,12125760000.000000,-0.002175
sh000155,2019-07-02,2961.560000,2961.030000,2951.090000,2965.930000,5724864900.000000,80112380000.000000,-0.001430
sh000300,2019-07-02,3931.050000,3937.170000,3918.940000,3942.430000,13186349600.000000,173997050000.000000,0.000346
sh000852,2019-07-02,5482.440000,5483.520000,5462.730000,5501.120000,13305282000.000000,126589280000.000000,0.000385
sh000903,2019-07-02,4215.100000,4221.430000,4202.620000,4226.040000,7303818300.000000,93307800000.000000,0.000225
sh000904,2019-07-02,3773.090000,3779.460000,3759.380000,3787.680000,5882531300.000000,80689240000.000000,0.000627
sh000905,2019-07-02,5092.840000,5084.410000,5066.250000,5102.410000,9708063700.000000,91618110000.000000,-0.003108
sh000906,2019-07-02,4112.770000,4116.050000,4099.860000,4122.510000,22894413300.000000,265615150000.000000,-0.000471
sz399001,2019-07-02,9516.420000,9545.520000,9483.160000,9560.520000,30653137100.000000,309118810000.000000,0.001580
sz399002,2019-07-02,11610.020000,11645.530000,11569.440000,11663.820000,13125903500.000000,155499500000.000000,0.001596
sz399003,2019-07-02,5285.340000,5259.440000,5235.100000,5293.850000,14975000.000000,64590000.000000,-0.000173
sz399004,2019-07-02,5314.500000,5345.080000,5295.960000,5351.500000,5568011200.000000,77623280000.000000,0.004027
sz399005,2019-07-02,5904.170000,5912.970000,5874.020000,5933.330000,2845983500.000000,41671120000.000000,0.000833
sz399006,2019-07-02,1565.990000,1570.510000,1560.600000,1577.030000,1525109000.000000,27108910000.000000,0.001499
sz399007,2019-07-02,4048.620000,4062.920000,4034.380000,4068.890000,9884807600.000000,125571950000.000000,0.001881
sz399008,2019-07-02,1156.340000,1157.910000,1151.190000,1161.730000,6465954500.000000,76236780000.000000,0.000605
sz399009,2019-07-02,3714.800000,3712.000000,3696.670000,3726.470000,4316796400.000000,47948670000.000000,-0.002258
sz399010,2019-07-02,5664.150000,5661.620000,5642.080000,5683.770000,9648127400.000000,87252120000.000000,-0.000519
sz399011,2019-07-02,4523.640000,4533.790000,4508.630000,4542.950000,19532935100.000000,212824070000.000000,0.001104
sz399012,2019-07-02,2308.110000,2311.760000,2301.000000,2320.670000,4275943600.000000,55842240000.000000,0.001278
sz399015,2019-07-02,1861.070000,1858.870000,1852.720000,1866.290000,6407031500.000000,57324580000.000000,-0.000898
sz399300,2019-07-02,3931.050000,3937.170000,3918.940000,3942.430000,13186349600.000000,173997050000.000000,0.000346
sz399903,2019-07-02,4215.100000,4221.430000,4202.620000,4226.040000,7303818300.000000,93307800000.000000,0.000225
sz399904,2019-07-02,3773.090000,3779.460000,3759.380000,3787.680000,5882531300.000000,80689240000.000000,0.000627
sz399905,2019-07-02,5092.840000,5084.410000,5066.250000,5102.410000,9708063700.000000,91618110000.000000,-0.003108
