code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-10-09,11.820000,12.130000,11.800000,11.990000,0.007563,42209600.000000,506470000.000000,336964000000.000000,351931000000.000000,0.001502,161.818818,2018-09-30,2018-10-31,6.672437,1.603502,-0.897375,0.853188,11.990000
sh600004,2019-10-09,22.970000,23.290000,22.400000,23.030000,0.003049,12010700.000000,273670000.000000,47656000000.000000,47656000000.000000,0.005804,59.585221,2018-09-30,2018-10-31,33.635037,4.738255,15.323712,3.063370,23.030000
sh600006,2019-10-09,4.480000,4.520000,4.440000,4.510000,0.004454,4743100.000000,21300000.000000,9020000000.000000,9020000000.000000,0.002372,16.309719,2018-09-30,2018-10-30,18.366954,0.543329,-19.310833,1.304496,4.510000
sh600007,2019-10-09,16.300000,16.460000,16.110000,16.380000,0.005525,1356100.000000,22150000.000000,16499000000.000000,16499000000.000000,0.001346,28.848542,2018-09-30,2018-10-31,22.445516,7.429887,13.111076,2.505621,16.380000
sh600008,2019-10-09,3.350000,3.400000,3.310000,3.380000,0.005952,8102900.000000,27290000.000000,16294000000.000000,19217000000.000000,0.001681,25.845800,2018-09-30,2018-10-31,26.976418,1.180451,8.416590,1.300631,3.380000
sh600009,2019-10-09,77.990000,78.750000,77.010000,78.130000,0.004500,12335200.000000,961650000.000000,85433000000.000000,150553000000.000000,0.011281,237.682896,2018-09-30,2018-10-30,36.745254,24.140291,33.342397,5.587588,78.130000
sh600010,2019-10-09,1.470000,1.480000,1.460000,1.480000,0.006803,53023300.000000,77990000.000000,46882000000.000000,67466000000.000000,0.001674,12.410983,2018-09-30,2018-10-31,22.982253,2.155060,8.115804,1.309231,1.480000
sh600011,2019-10-09,5.780000,5.810000,5.770000,5.800000,-0.003436,9004500.000000,52170000.000000,60900000000.000000,91049000000.000000,0.000858,26.984188,2018-09-30,2018-10-24,140.968995,0.694840,2.985511,1.109908,5.800000
sh600012,2019-10-09,5.440000,5.470000,5.400000,5.470000,0.005515,1612100.000000,8770000.000000,6376000000.000000,9073000000.000000,0.001383,12.354530,2018-09-30,2018-10-30,8.450302,3.889409,5.131438,0.958402,5.470000
sh600015,2019-10-09,7.410000,7.600000,7.390000,7.520000,0.010753,27409700.000000,206220000.000000,96427000000.000000,115711999999.999985,0.002138,33.034259,2018-09-30,2018-10-31,5.339214,1.404219,-1.039245,0.612840,7.520000
sh600016,2019-10-09,6.050000,6.160000,6.050000,6.140000,0.009868,104760500.000000,641810000.000000,217737000000.000000,268823999999.999969,0.002954,158.193350,2018-09-30,2018-10-31,5.326401,1.591795,-1.380872,0.706895,6.140000
sh600017,2019-10-09,2.950000,2.970000,2.930000,2.960000,0.003390,5268600.000000,15560000.000000,9104000000.000000,9104000000.000000,0.001713,9.679666,2018-09-30,2018-10-27,15.632413,2.093238,6.439460,0.822100,2.960000
sh600018,2019-10-09,5.680000,5.730000,5.680000,5.730000,0.005263,11161100.000000,63670000.000000,132784999999.999985,132784999999.999985,0.000482,35.757687,2018-09-30,2018-10-31,11.416507,4.597213,24.515850,1.938089,5.730000
sh600019,2019-10-09,5.860000,5.900000,5.850000,5.890000,-0.001695,21209800.000000,124630000.000000,130175000000.000000,131197000000.000000,0.000960,14.632493,2018-09-30,2018-10-30,6.092239,0.638070,2.497727,0.827055,5.890000
sh600020,2019-10-09,4.090000,4.130000,4.070000,4.130000,0.004866,7162300.000000,29440000.000000,9282000000.000000,9282000000.000000,0.003187,16.852517,2018-09-30,2018-10-31,20.750632,1.811091,2.548411,0.812591,4.130000
sh600021,2019-10-09,7.940000,8.020000,7.890000,7.990000,0.007566,2365400.000000,18840000.000000,18754000000.000000,20911000000.000000,0.001008,17.273511,2018-09-30,2018-10-30,16.352246,1.044563,3.630734,1.572504,7.990000
sh600022,2019-10-09,1.470000,1.490000,1.470000,1.480000,0.000000,19774500.000000,29270000.000000,16201000000.000000,16201000000.000000,0.001806,8.234581,2018-09-30,2018-10-30,4.954804,0.264175,7.605344,0.790345,1.480000
sh600023,2019-10-09,3.890000,3.920000,3.880000,3.910000,0.005141,13203800.000000,51420000.000000,53179000000.000000,53179000000.000000,0.000971,6.339812,2018-09-30,2018-10-27,12.617232,1.394861,5.775140,0.896882,3.910000
sh600025,2019-10-09,4.260000,4.410000,4.220000,4.400000,0.030445,36813500.000000,160290000.000000,39283000000.000000,79200000000.000000,0.004123,4.635694,2018-09-30,2018-10-30,28.430138,,8.231397,2.015199,4.400000
sh600026,2019-10-09,5.880000,6.070000,5.880000,6.050000,0.000000,28623800.000000,172030000.000000,16553000000.000000,24394000000.000000,0.010462,10.290620,2018-09-30,2018-10-31,97.560739,1.915035,11.095772,0.876197,6.050000
sh600027,2019-10-09,3.560000,3.610000,3.520000,3.590000,0.008427,29078000.000000,104010000.000000,25115000000.000000,35408000000.000000,0.004156,6.248051,2018-09-30,2018-10-31,16.384010,0.507668,2.144358,0.747943,3.590000
