index_code,date,open,close,low,high,volume,money,change
sh000904,2019-06-13,3565.280000,3573.940000,3540.570000,3583.050000,4609842900.000000,50855490000.000000,0.001168
sh000905,2019-06-13,4855.540000,4877.650000,4831.520000,4892.580000,9617253800.000000,79697100000.000000,0.002911
sh000906,2019-06-13,3874.470000,3875.220000,3841.760000,3886.740000,19250425600.000000,190157000000.000000,-0.000503
sz399001,2019-06-13,8948.580000,8951.610000,8866.220000,8974.800000,26863147300.000000,258036180000.000000,-0.000347
sz399002,2019-06-13,10892.670000,10896.350000,10792.420000,10924.580000,9730236400.000000,107504920000.000000,-0.000267
sz399003,2019-06-13,4764.430000,4758.170000,4731.950000,4766.040000,4756500.000000,19330000.000000,-0.001584
sz399004,2019-06-13,4941.360000,4925.570000,4878.400000,4941.960000,2768048500.000000,45486600000.000000,-0.003355
sz399005,2019-06-13,5509.720000,5507.180000,5455.640000,5521.740000,2008230700.000000,24937200000.000000,-0.001088
sz399006,2019-06-13,1474.550000,1479.830000,1464.840000,1485.720000,1458632700.000000,19881360000.000000,0.004023
sz399007,2019-06-13,3793.080000,3789.080000,3754.300000,3800.220000,6309384800.000000,80402190000.000000,-0.001634
sz399008,2019-06-13,1087.810000,1090.570000,1079.920000,1092.670000,5841753200.000000,54434330000.000000,0.001948
sz399009,2019-06-13,3520.320000,3531.340000,3501.520000,3542.360000,3541336300.000000,34915580000.000000,0.001850
sz399010,2019-06-13,5457.770000,5500.490000,5441.300000,5510.130000,10513350200.000000,84027990000.000000,0.006660
sz399011,2019-06-13,4277.240000,4285.410000,4243.870000,4296.120000,16822735000.000000,164430170000.000000,0.001135
sz399012,2019-06-13,2182.380000,2196.250000,2173.510000,2203.080000,4098258300.000000,45539000000.000000,0.006148
sz399015,2019-06-13,1800.400000,1815.230000,1795.900000,1819.370000,7092498600.000000,56925250000.000000,0.007107
sz399300,2019-06-13,3689.580000,3685.390000,3654.270000,3697.590000,9633171800.000000,110459900000.000000,-0.001547
sz399903,2019-06-13,3944.680000,3934.080000,3902.330000,3948.940000,5023329000.000000,59604410000.000000,-0.002728
sz399904,2019-06-13,3565.280000,3573.940000,3540.570000,3583.050000,4609842900.000000,50855490000.000000,0.001168
sz399905,2019-06-13,4855.540000,4877.650000,4831.520000,4892.580000,9617253800.000000,79697100000.000000,0.002911
