index_code,date,open,close,low,high,volume,money,change
sh000107,2019-06-14,3956.180000,3894.160000,3884.030000,3958.750000,412703200.000000,3236310000.000000,-0.016358
sh000108,2019-06-14,9933.920000,9754.160000,9735.400000,9994.220000,205072900.000000,3042140000.000000,-0.018487
sh000109,2019-06-14,9201.540000,9054.920000,9054.120000,9226.810000,227885900.000000,2861470000.000000,-0.016357
sh000110,2019-06-14,3647.070000,3575.000000,3571.670000,3666.530000,435077200.000000,2104900000.000000,-0.015770
sh000111,2019-06-14,5278.040000,5130.650000,5129.920000,5304.360000,521002000.000000,8595420000.000000,-0.024315
sh000112,2019-06-14,5901.360000,5791.760000,5787.250000,5918.700000,75798600.000000,1143660000.000000,-0.017025
sh000113,2019-06-14,1968.030000,1952.670000,1949.040000,1982.730000,129947700.000000,723530000.000000,-0.007386
sh000132,2019-06-14,4868.070000,4806.140000,4798.270000,4881.990000,1214867000.000000,9835050000.000000,-0.011810
sh000133,2019-06-14,3900.110000,3822.850000,3816.120000,3912.050000,1211288400.000000,10471970000.000000,-0.020801
sh000155,2019-06-14,2780.050000,2760.750000,2757.210000,2794.520000,5108431600.000000,58042990000.000000,-0.005490
sh000300,2019-06-14,3690.480000,3654.880000,3650.910000,3709.650000,10181700400.000000,116584260000.000000,-0.008279
sh000852,2019-06-14,5297.740000,5173.070000,5170.980000,5307.080000,13273826500.000000,107780220000.000000,-0.022863
sh000903,2019-06-14,3939.530000,3910.980000,3905.430000,3963.370000,5359328000.000000,62764800000.000000,-0.005872
sh000904,2019-06-14,3578.810000,3524.690000,3523.450000,3590.450000,4822372300.000000,53819460000.000000,-0.013780
sh000905,2019-06-14,4880.230000,4795.530000,4786.190000,4893.930000,10280389400.000000,83140660000.000000,-0.016836
sh000906,2019-06-14,3879.790000,3835.360000,3830.500000,3897.650000,20462089800.000000,199724920000.000000,-0.010286
sz399001,2019-06-14,8956.920000,8810.130000,8801.330000,8994.160000,27365805300.000000,254617550000.000000,-0.015805
sz399002,2019-06-14,10905.030000,10726.310000,10715.590000,10950.370000,10448641400.000000,112146150000.000000,-0.015605
sz399003,2019-06-14,4760.270000,4728.270000,4715.740000,4773.470000,5269800.000000,19470000.000000,-0.006284
sz399004,2019-06-14,4929.060000,4865.680000,4860.390000,4959.550000,2859738100.000000,46573490000.000000,-0.012159
sz399005,2019-06-14,5508.640000,5416.590000,5411.340000,5529.090000,2106173600.000000,25931290000.000000,-0.016449
sz399006,2019-06-14,1478.530000,1453.960000,1451.660000,1489.470000,1601638000.000000,22295290000.000000,-0.017482
sz399007,2019-06-14,3791.380000,3733.990000,3729.810000,3810.100000,6719734800.000000,83272110000.000000,-0.014539
sz399008,2019-06-14,1091.130000,1070.700000,1069.690000,1093.920000,6153727200.000000,56237860000.000000,-0.018220
sz399009,2019-06-14,3532.780000,3463.680000,3458.870000,3544.150000,3859996700.000000,36698620000.000000,-0.019160
sz399010,2019-06-14,5506.320000,5373.910000,5370.380000,5516.310000,10500680700.000000,81733250000.000000,-0.023012
sz399011,2019-06-14,4288.660000,4210.910000,4206.970000,4303.930000,17220415600.000000,165005350000.000000,-0.017385
sz399012,2019-06-14,2196.060000,2150.720000,2148.350000,2208.620000,4020343800.000000,45501920000.000000,-0.020731
sz399015,2019-06-14,1817.800000,1772.220000,1770.810000,1821.050000,6771774200.000000,52859210000.000000,-0.023694
sz399300,2019-06-14,3690.480000,3654.880000,3650.910000,3709.650000,10181700400.000000,116584260000.000000,-0.008279
sz399903,2019-06-14,3939.530000,3910.980000,3905.430000,3963.370000,5359328000.000000,62764800000.000000,-0.005872
sz399904,2019-06-14,3578.810000,3524.690000,3523.450000,3590.450000,4822372300.000000,53819460000.000000,-0.013780
sz399905,2019-06-14,4880.230000,4795.530000,4786.190000,4893.930000,10280389400.000000,83140660000.000000,-0.016836
