index_code,date,open,close,low,high,volume,money,change
sh000106,2019-10-08,4263.460000,4252.360000,4247.820000,4276.680000,733304100.000000,6451130000.000000,-0.001113
sh000107,2019-10-08,4004.160000,3983.500000,3977.200000,4022.590000,419198800.000000,3919110000.000000,-0.004715
sh000108,2019-10-08,10181.320000,10186.770000,10166.350000,10306.090000,161371100.000000,2780340000.000000,0.003308
sh000109,2019-10-08,10636.520000,10748.310000,10636.520000,10825.640000,200608800.000000,3865520000.000000,0.011257
sh000110,2019-10-08,3333.050000,3370.270000,3333.050000,3396.720000,288405800.000000,1865550000.000000,0.012123
sh000111,2019-10-08,6369.340000,6274.540000,6259.400000,6451.020000,373449600.000000,8184870000.000000,-0.009254
sh000112,2019-10-08,5913.960000,5825.380000,5801.920000,5960.220000,117239900.000000,1791580000.000000,-0.011877
sh000113,2019-10-08,1949.620000,1955.130000,1945.840000,1960.500000,137149500.000000,950100000.000000,0.002641
sh000132,2019-10-08,5069.530000,5072.690000,5063.480000,5101.640000,700000400.000000,8693440000.000000,0.003124
sh000133,2019-10-08,3842.780000,3849.020000,3840.580000,3878.170000,583824600.000000,6045630000.000000,0.002234
sh000155,2019-10-08,2849.270000,2868.660000,2849.270000,2886.270000,3578144400.000000,54227560000.000000,0.006682
sh000300,2019-10-08,3818.590000,3837.680000,3818.590000,3861.640000,7665786000.000000,118365680000.000000,0.006069
sh000852,2019-10-08,5242.020000,5237.180000,5226.260000,5280.590000,7883037700.000000,81372690000.000000,0.000915
sh000903,2019-10-08,4077.120000,4110.780000,4077.120000,4132.840000,4061127900.000000,65057470000.000000,0.009266
sh000904,2019-10-08,3701.430000,3692.150000,3689.700000,3723.370000,3604658100.000000,53308220000.000000,-0.001301
sh000905,2019-10-08,4955.080000,4941.760000,4937.030000,4994.440000,6644342500.000000,69528040000.000000,0.000174
sh000906,2019-10-08,3996.630000,4009.370000,3996.630000,4038.530000,14310128400.000000,187893730000.000000,0.004681
sz399001,2019-10-08,9474.570000,9474.750000,9468.740000,9556.960000,18861055800.000000,221061720000.000000,0.003018
sz399002,2019-10-08,11615.800000,11616.030000,11608.660000,11716.810000,8620895100.000000,117288670000.000000,0.003020
sz399003,2019-10-08,5013.630000,4999.370000,4996.990000,5027.500000,3319800.000000,16400000.000000,-0.002818
sz399004,2019-10-08,5373.070000,5391.720000,5373.070000,5430.010000,2987143500.000000,52711710000.000000,0.007350
sz399005,2019-10-08,6013.860000,5984.250000,5979.320000,6050.400000,2095853200.000000,33663570000.000000,-0.002259
sz399006,2019-10-08,1631.920000,1616.580000,1615.160000,1638.720000,1709799300.000000,27635030000.000000,-0.006740
sz399007,2019-10-08,4051.370000,4050.460000,4048.750000,4085.820000,6511636500.000000,94524600000.000000,0.002971
sz399008,2019-10-08,1159.590000,1155.050000,1153.670000,1167.230000,4345058500.000000,56323600000.000000,-0.001142
sz399009,2019-10-08,3693.820000,3666.420000,3664.300000,3716.290000,3524493000.000000,41812890000.000000,-0.005541
sz399010,2019-10-08,5482.490000,5476.970000,5464.550000,5528.120000,6172889700.000000,62632290000.000000,0.001423
sz399011,2019-10-08,4478.720000,4476.600000,4472.460000,4516.380000,12684526200.000000,157156880000.000000,0.002479
sz399012,2019-10-08,2379.860000,2358.120000,2355.300000,2392.530000,3329799500.000000,48503090000.000000,-0.006124
sz399015,2019-10-08,1799.250000,1794.570000,1790.420000,1812.740000,4063631100.000000,39868210000.000000,0.000145
sz399300,2019-10-08,3818.590000,3837.680000,3818.590000,3861.640000,7665786000.000000,118365680000.000000,0.006069
sz399903,2019-10-08,4077.120000,4110.780000,4077.120000,4132.840000,4061127900.000000,65057470000.000000,0.009266
sz399904,2019-10-08,3701.430000,3692.150000,3689.700000,3723.370000,3604658100.000000,53308220000.000000,-0.001301
sz399905,2019-10-08,4955.080000,4941.760000,4937.030000,4994.440000,6644342500.000000,69528040000.000000,0.000174
