index_code,date,open,close,low,high,volume,money,change
sh000001,2019-10-09,2902.080000,2924.860000,2891.540000,2924.860000,13042414400.000000,150940230000.000000,0.003875
sh000002,2019-10-09,3040.120000,3064.070000,3029.070000,3064.070000,13033738100.000000,150881990000.000000,0.003892
sh000003,2019-10-09,269.400000,268.640000,267.780000,269.400000,8676200.000000,58240000.000000,-0.003709
sh000004,2019-10-09,2293.100000,2303.490000,2280.580000,2303.490000,6907667700.000000,88837800000.000000,0.001661
sh000005,2019-10-09,2695.760000,2742.160000,2688.870000,2742.160000,1041635800.000000,12519720000.000000,0.012039
sh000006,2019-10-09,6507.720000,6651.480000,6504.430000,6692.170000,480673500.000000,5228260000.000000,0.017617
sh000007,2019-10-09,4837.550000,4875.970000,4826.830000,4876.700000,1035060400.000000,8046320000.000000,0.004265
sh000008,2019-10-09,2794.720000,2822.510000,2788.370000,2831.360000,3577376900.000000,36308140000.000000,0.004616
sh000009,2019-10-09,4561.910000,4602.110000,4543.360000,4602.110000,3164866700.000000,34519290000.000000,0.005807
sh000010,2019-10-09,8423.730000,8476.860000,8393.690000,8492.270000,4789721300.000000,67078200000.000000,0.002110
sh000016,2019-10-09,2908.170000,2922.980000,2896.260000,2931.640000,2613601800.000000,40412670000.000000,0.000216
sh000017,2019-10-09,2451.260000,2470.570000,2442.350000,2470.570000,12926122600.000000,146035990000.000000,0.003893
sh000020,2019-10-09,1001.760000,1012.240000,996.170000,1012.240000,2014394600.000000,25531440000.000000,0.006843
sh000032,2019-10-09,1232.660000,1242.070000,1228.070000,1242.660000,341776900.000000,2053090000.000000,0.004326
sh000033,2019-10-09,1796.650000,1810.550000,1793.320000,1810.620000,850646500.000000,8320210000.000000,0.004204
sh000034,2019-10-09,2017.580000,2031.880000,2010.900000,2032.000000,810664000.000000,7610140000.000000,0.004529
sh000035,2019-10-09,2286.750000,2276.360000,2264.570000,2286.750000,474368300.000000,5651850000.000000,-0.007586
sh000036,2019-10-09,10716.520000,10680.230000,10577.540000,10719.940000,221953800.000000,8894770000.000000,-0.003590
sh000037,2019-10-09,6340.970000,6326.710000,6247.780000,6340.970000,285587800.000000,7077380000.000000,-0.005228
sh000038,2019-10-09,5314.460000,5392.330000,5311.660000,5425.390000,2034419600.000000,25536250000.000000,0.008474
sh000039,2019-10-09,3554.900000,3601.850000,3510.540000,3605.960000,769020800.000000,14726660000.000000,0.008811
sh000040,2019-10-09,2934.770000,2978.510000,2904.260000,2978.510000,303000400.000000,4830750000.000000,0.008082
sh000041,2019-10-09,1915.580000,1920.910000,1908.910000,1922.300000,350271900.000000,2198850000.000000,-0.000697
sh000043,2019-10-09,2352.310000,2357.120000,2336.880000,2359.010000,1012290700.000000,22874410000.000000,-0.003719
sh000044,2019-10-09,3243.550000,3271.940000,3231.270000,3272.220000,2176119400.000000,26665530000.000000,0.005924
sh000045,2019-10-09,3736.400000,3773.730000,3720.460000,3773.740000,3397651700.000000,32263260000.000000,0.005987
sh000046,2019-10-09,3496.890000,3529.390000,3482.920000,3529.390000,5573771200.000000,58928790000.000000,0.005951
sh000047,2019-10-09,3161.170000,3183.500000,3150.060000,3184.870000,8187373000.000000,99341460000.000000,0.002908
sh000090,2019-10-09,1092.360000,1100.840000,1088.320000,1100.840000,12926122600.000000,146035990000.000000,0.003885
sh000104,2019-10-09,937.730000,945.080000,934.310000,945.610000,117459200.000000,709550000.000000,0.002674
sh000105,2019-10-09,3387.840000,3422.740000,3379.480000,3422.980000,524167000.000000,4232030000.000000,0.008212
sh000106,2019-10-09,4242.190000,4274.530000,4226.580000,4274.630000,679164100.000000,6070260000.000000,0.005214
sh000107,2019-10-09,3975.030000,3998.940000,3954.880000,4000.060000,404662100.000000,3728960000.000000,0.003876
sh000108,2019-10-09,10155.080000,10186.630000,10031.790000,10189.150000,154259100.000000,2700180000.000000,-0.000014
sh000109,2019-10-09,10702.430000,10733.120000,10614.760000,10743.760000,176966800.000000,3317030000.000000,-0.001413
sh000110,2019-10-09,3361.440000,3429.070000,3356.450000,3429.070000,418625800.000000,2833360000.000000,0.017447
sh000111,2019-10-09,6255.230000,6337.300000,6173.240000,6349.470000,440036800.000000,8460980000.000000,0.010002
sh000112,2019-10-09,5790.920000,5863.250000,5731.900000,5866.350000,100499200.000000,1510420000.000000,0.006501
sh000113,2019-10-09,1946.090000,1966.910000,1944.750000,1968.390000,149026700.000000,956510000.000000,0.006025
