index_code,date,open,close,low,high,volume,money,change
sh000001,2019-07-03,3031.830000,3015.260000,3006.320000,3031.830000,21229617300.000000,218657990000.000000,-0.009422
sh000002,2019-07-03,3175.460000,3158.100000,3148.730000,3175.460000,21212900800.000000,218549910000.000000,-0.009432
sh000003,2019-07-03,301.790000,300.370000,299.410000,301.790000,16716400.000000,108080000.000000,-0.005891
sh000004,2019-07-03,2370.110000,2356.110000,2348.740000,2370.110000,13375027400.000000,139530210000.000000,-0.008288
sh000005,2019-07-03,2784.230000,2764.720000,2755.210000,2784.800000,1183857900.000000,13210320000.000000,-0.012656
sh000006,2019-07-03,6995.490000,7078.150000,6959.570000,7112.590000,513786000.000000,5297400000.000000,0.010049
sh000007,2019-07-03,5279.620000,5247.780000,5232.440000,5279.620000,1832866200.000000,14134610000.000000,-0.006789
sh000008,2019-07-03,2934.310000,2917.740000,2909.410000,2934.310000,4324079700.000000,46485450000.000000,-0.012238
sh000009,2019-07-03,4732.100000,4704.870000,4686.970000,4732.100000,4531406500.000000,50272820000.000000,-0.007420
sh000010,2019-07-03,8749.800000,8686.610000,8657.840000,8749.800000,7129014000.000000,97576190000.000000,-0.009634
sh000016,2019-07-03,2990.050000,2964.730000,2953.700000,2990.050000,3391896500.000000,52948820000.000000,-0.011454
sh000017,2019-07-03,2560.370000,2546.380000,2538.820000,2560.370000,19937621900.000000,211985830000.000000,-0.009430
sh000020,2019-07-03,1064.060000,1057.340000,1053.460000,1064.060000,3004093000.000000,34613710000.000000,-0.009202
sh000032,2019-07-03,1356.090000,1348.440000,1344.060000,1356.090000,619939500.000000,3588840000.000000,-0.010080
sh000033,2019-07-03,1959.720000,1934.570000,1930.980000,1959.720000,2026668800.000000,17919920000.000000,-0.009300
sh000034,2019-07-03,2150.400000,2148.920000,2131.360000,2153.410000,1479576400.000000,13811840000.000000,-0.001649
sh000035,2019-07-03,2440.160000,2421.790000,2414.390000,2442.450000,562437300.000000,7307920000.000000,-0.008516
sh000036,2019-07-03,11038.350000,10913.430000,10850.380000,11131.930000,506677600.000000,17403530000.000000,-0.018378
sh000037,2019-07-03,6120.120000,6054.300000,6033.220000,6120.120000,372308900.000000,8717320000.000000,-0.013583
sh000038,2019-07-03,5590.510000,5560.970000,5543.750000,5590.510000,2014876200.000000,29375530000.000000,-0.008374
sh000039,2019-07-03,3270.970000,3246.300000,3226.370000,3270.970000,763033300.000000,13881770000.000000,-0.011694
sh000040,2019-07-03,2909.190000,2885.370000,2870.880000,2909.190000,492180600.000000,6242040000.000000,-0.011697
sh000041,2019-07-03,1982.640000,1995.070000,1973.460000,1995.680000,519744900.000000,3072270000.000000,0.006559
sh000043,2019-07-03,2441.520000,2424.900000,2417.320000,2441.610000,1358105500.000000,31575710000.000000,-0.011008
sh000044,2019-07-03,3437.860000,3421.390000,3411.590000,3437.860000,3737117500.000000,44627370000.000000,-0.006086
sh000045,2019-07-03,3942.710000,3922.570000,3908.500000,3942.710000,5572903300.000000,51474570000.000000,-0.007201
sh000046,2019-07-03,3699.170000,3680.930000,3669.760000,3699.170000,9310020800.000000,96101940000.000000,-0.006572
sh000047,2019-07-03,3294.260000,3271.930000,3260.990000,3294.260000,12701917300.000000,149050760000.000000,-0.009125
sh000090,2019-07-03,1143.520000,1135.940000,1132.160000,1143.520000,19937621900.000000,211985830000.000000,-0.008822
sh000104,2019-07-03,1037.700000,1031.040000,1027.830000,1037.700000,184998700.000000,1036640000.000000,-0.011391
sh000105,2019-07-03,3737.140000,3694.650000,3685.360000,3737.140000,898089900.000000,7498630000.000000,-0.012105
sh000106,2019-07-03,4530.490000,4519.010000,4499.500000,4530.490000,1142921500.000000,11773800000.000000,-0.003357
sh000107,2019-07-03,4138.760000,4097.110000,4085.550000,4138.760000,349203600.000000,3856420000.000000,-0.009994
sh000108,2019-07-03,10865.380000,10848.940000,10747.910000,11071.380000,402380000.000000,7138670000.000000,-0.006706
sh000109,2019-07-03,10039.550000,9969.020000,9928.150000,10063.720000,288717900.000000,4647370000.000000,-0.009577
sh000110,2019-07-03,3768.150000,3788.620000,3749.060000,3800.760000,467624900.000000,2775200000.000000,0.005491
sh000111,2019-07-03,5566.850000,5508.660000,5465.600000,5567.910000,535694300.000000,8751780000.000000,-0.015238
sh000112,2019-07-03,6029.440000,5951.410000,5935.050000,6033.170000,108515300.000000,1900070000.000000,-0.015391
sh000113,2019-07-03,1989.330000,1984.920000,1974.310000,1989.330000,153260400.000000,894250000.000000,-0.002683
sh000132,2019-07-03,5166.240000,5132.140000,5113.740000,5166.240000,899959800.000000,11125270000.000000,-0.008460
sh000133,2019-07-03,4051.800000,4043.750000,4028.510000,4058.680000,1024152600.000000,9487270000.000000,-0.006078
sh000155,2019-07-03,2954.410000,2931.810000,2922.020000,2954.410000,5480701900.000000,78779160000.000000,-0.009868
sh000300,2019-07-03,3927.440000,3893.530000,3878.840000,3927.440000,11199260300.000000,163145730000.000000,-0.011084
sh000852,2019-07-03,5465.950000,5428.510000,5408.580000,5465.950000,12129543500.000000,112247590000.000000,-0.010032
sh000903,2019-07-03,4210.510000,4171.640000,4154.600000,4210.510000,6442808100.000000,96123680000.000000,-0.011795
sh000904,2019-07-03,3771.120000,3743.840000,3731.990000,3771.120000,4756452200.000000,67022050000.000000,-0.009425
sh000905,2019-07-03,5074.710000,5040.720000,5021.900000,5074.710000,8535858900.000000,79210210000.000000,-0.008593
sh000906,2019-07-03,4106.420000,4072.850000,4057.620000,4106.420000,19735119300.000000,242355940000.000000,-0.010495
sz399001,2019-07-03,9519.800000,9419.840000,9376.310000,9520.380000,26047259200.000000,269439430000.000000,-0.013166
sz399002,2019-07-03,11614.910000,11492.950000,11439.840000,11615.620000,10427917100.000000,136337170000.000000,-0.013102
sz399003,2019-07-03,5253.680000,5215.770000,5186.930000,5255.590000,6666600.000000,47910000.000000,-0.008303
sz399004,2019-07-03,5327.970000,5260.360000,5232.280000,5327.970000,3857693900.000000,69067610000.000000,-0.015850
sz399005,2019-07-03,5895.080000,5829.450000,5804.130000,5896.150000,2148308100.000000,33113780000.000000,-0.014125
sz399006,2019-07-03,1566.300000,1544.360000,1538.370000,1566.300000,1384245000.000000,25126110000.000000,-0.016651
sz399007,2019-07-03,4050.840000,4005.640000,3986.610000,4051.120000,7436334900.000000,108872680000.000000,-0.014098
sz399008,2019-07-03,1154.950000,1144.240000,1139.460000,1155.150000,5152465300.000000,61794000000.000000,-0.011806
sz399009,2019-07-03,3702.650000,3672.370000,3659.070000,3703.440000,3578640900.000000,39805080000.000000,-0.010676
sz399010,2019-07-03,5644.870000,5606.090000,5585.240000,5644.870000,8713153700.000000,76798380000.000000,-0.009808
sz399011,2019-07-03,4520.330000,4476.150000,4456.380000,4520.500000,16149488700.000000,185671060000.000000,-0.012713
sz399012,2019-07-03,2302.980000,2274.670000,2265.410000,2302.980000,3641054700.000000,47397750000.000000,-0.016044
sz399015,2019-07-03,1851.190000,1838.810000,1832.250000,1851.190000,5721571500.000000,49333890000.000000,-0.010792
sz399300,2019-07-03,3927.440000,3893.530000,3878.840000,3927.440000,11199260300.000000,163145730000.000000,-0.011084
sz399903,2019-07-03,4210.510000,4171.640000,4154.600000,4210.510000,6442808100.000000,96123680000.000000,-0.011795
sz399904,2019-07-03,3771.120000,3743.840000,3731.990000,3771.120000,4756452200.000000,67022050000.000000,-0.009425
sz399905,2019-07-03,5074.710000,5040.720000,5021.900000,5074.710000,8535858900.000000,79210210000.000000,-0.008593
