code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-09-30,11.850000,12.070000,11.810000,11.840000,-0.005042,35947600.000000,430110000.000000,332749000000.000000,347529000000.000000,0.001279,159.794396,2018-09-30,2018-10-31,6.588962,1.583442,-0.886149,0.842514,11.840000
sh600004,2019-09-30,22.480000,23.130000,22.200000,22.450000,0.002232,7872100.000000,178050000.000000,46456000000.000000,46456000000.000000,0.003804,58.084595,2018-09-30,2018-10-31,32.787954,4.618924,14.937791,2.986220,22.450000
sh600006,2019-09-30,4.590000,4.620000,4.530000,4.530000,-0.006579,4861200.000000,22210000.000000,9060000000.000000,9060000000.000000,0.002431,16.382046,2018-09-30,2018-10-30,18.448404,0.545739,-19.396469,1.310281,4.530000
sh600007,2019-09-30,16.010000,16.390000,16.010000,16.170000,0.003102,596700.000000,9670000.000000,16288000000.000000,16288000000.000000,0.000592,28.478689,2018-09-30,2018-10-31,22.157753,7.334632,12.942986,2.473498,16.170000
sh600008,2019-09-30,3.350000,3.380000,3.320000,3.320000,-0.011905,9469800.000000,31750000.000000,16004000000.000000,18876000000.000000,0.001964,25.386999,2018-09-30,2018-10-31,26.497547,1.159497,8.267183,1.277542,3.320000
sh600009,2019-09-30,80.000000,80.950000,79.100000,79.780000,-0.001877,6031100.000000,483150000.000000,87238000000.000000,153733000000.000000,0.005515,242.702437,2018-09-30,2018-10-30,37.521264,24.650101,34.046543,5.705590,79.780000
sh600010,2019-09-30,1.460000,1.470000,1.460000,1.460000,0.000000,68559900.000000,100320000.000000,46249000000.000000,66554000000.000000,0.002164,12.243267,2018-09-30,2018-10-31,22.671682,2.125938,8.006131,1.291538,1.460000
sh600011,2019-09-30,5.880000,5.880000,5.800000,5.800000,-0.016949,17203300.000000,100300000.000000,60900000000.000000,91049000000.000000,0.001638,26.984188,2018-09-30,2018-10-24,140.968995,0.694840,2.985511,1.109908,5.800000
sh600012,2019-09-30,5.410000,5.460000,5.410000,5.430000,0.001845,1406700.000000,7650000.000000,6329000000.000000,9006000000.000000,0.001207,12.264186,2018-09-30,2018-10-30,8.388508,3.860967,5.093914,0.951394,5.430000
sh600015,2019-09-30,7.480000,7.490000,7.370000,7.380000,-0.013369,16267700.000000,120850000.000000,94631000000.000000,113558000000.000000,0.001269,32.419260,2018-09-30,2018-10-31,5.239814,1.378076,-1.019897,0.601430,7.380000
sh600016,2019-09-30,6.030000,6.080000,6.020000,6.020000,-0.003311,75487200.000000,456550000.000000,213482000000.000031,263569999999.999969,0.002129,155.101623,2018-09-30,2018-10-31,5.222302,1.560685,-1.353885,0.693080,6.020000
sh600017,2019-09-30,2.950000,2.960000,2.940000,2.950000,0.000000,6346400.000000,18710000.000000,9073000000.000000,9073000000.000000,0.002063,9.646964,2018-09-30,2018-10-27,15.579601,2.086166,6.417705,0.819323,2.950000
sh600018,2019-09-30,5.760000,5.770000,5.670000,5.690000,-0.012153,20872500.000000,119390000.000000,131858000000.000000,131858000000.000000,0.000901,35.508070,2018-09-30,2018-10-31,11.336811,4.565121,24.344710,1.924559,5.690000
sh600019,2019-09-30,5.910000,5.960000,5.900000,5.910000,-0.001689,18031200.000000,106960000.000000,130617000000.000000,131642000000.000000,0.000816,14.682179,2018-09-30,2018-10-30,6.112926,0.640237,2.506208,0.829863,5.910000
sh600020,2019-09-30,4.140000,4.150000,4.080000,4.090000,-0.012077,11823800.000000,48550000.000000,9192000000.000000,9192000000.000000,0.005261,16.689296,2018-09-30,2018-10-31,20.549658,1.793550,2.523729,0.804721,4.090000
sh600021,2019-09-30,7.990000,8.030000,7.890000,7.890000,-0.012516,2566700.000000,20380000.000000,18520000000.000000,20649000000.000000,0.001093,17.057322,2018-09-30,2018-10-30,16.147588,1.031489,3.585293,1.552823,7.890000
sh600022,2019-09-30,1.480000,1.490000,1.470000,1.470000,-0.006757,22819600.000000,33770000.000000,16091000000.000000,16091000000.000000,0.002085,8.178942,2018-09-30,2018-10-30,4.921326,0.262390,7.553957,0.785005,1.470000
sh600023,2019-09-30,3.920000,3.930000,3.900000,3.900000,-0.005102,13823700.000000,54090000.000000,53042999999.999992,53042999999.999992,0.001016,6.323597,2018-09-30,2018-10-27,12.584962,1.391294,5.760370,0.894588,3.900000
sh600025,2019-09-30,4.240000,4.310000,4.230000,4.240000,-0.002353,19447000.000000,82950000.000000,37855000000.000000,76320000000.000000,0.002178,4.467123,2018-09-30,2018-10-30,27.396315,,7.932074,1.941919,4.240000
sh600026,2019-09-30,6.720000,6.720000,6.720000,6.720000,-0.100402,5045900.000000,33910000.000000,18386000000.000000,27095000000.000000,0.001844,11.430242,2018-09-30,2018-10-31,108.364986,2.127113,12.324560,0.973230,6.720000
sh600027,2019-09-30,3.650000,3.650000,3.560000,3.580000,-0.024523,28353800.000000,101910000.000000,25045000000.000000,35309000000.000000,0.004053,6.230647,2018-09-30,2018-10-31,16.338373,0.506254,2.138385,0.745860,3.580000
sh600028,2019-09-30,5.000000,5.040000,4.990000,5.020000,0.006012,49198700.000000,246880000.000000,479700000000.000000,607777000000.000000,0.000515,15.564570,2018-09-30,2018-10-31,8.978588,0.323118,2.997024,0.903111,5.020000
sh600029,2019-09-30,6.690000,6.710000,6.630000,6.630000,-0.008969,11232300.000000,74810000.000000,53779000000.000000,81331000000.000000,0.001385,11.270280,2018-09-30,2018-10-31,22.167441,0.587899,3.788091,1.236796,6.630000
sh600030,2019-09-30,23.050000,23.050000,22.480000,22.480000,-0.024729,71860800.000000,1635540000.000000,220634000000.000000,272388000000.000000,0.007322,125.663666,2018-09-30,2018-10-31,25.771737,7.705229,16.588144,1.810386,22.480000
sh600031,2019-09-30,14.380000,14.520000,14.230000,14.280000,-0.009022,32978400.000000,473460000.000000,119405000000.000000,119525000000.000000,0.003944,677.392290,2018-09-30,2018-10-30,21.721551,5.015795,10.891644,3.745885,14.280000
sh600033,2019-09-30,3.080000,3.080000,3.060000,3.070000,-0.003247,2720100.000000,8360000.000000,8425000000.000000,8425000000.000000,0.000991,22.034769,2018-09-30,2018-10-31,13.087633,3.417941,4.800952,0.982403,3.070000
sh600035,2019-09-30,3.370000,3.400000,3.350000,3.360000,0.005988,5163000.000000,17410000.000000,5125000000.000000,5688000000.000000,0.003385,9.781337,2018-09-30,2018-10-30,10.177029,4.097243,9.610385,0.956244,3.360000
sh600036,2019-09-30,34.790000,35.330000,34.700000,34.750000,-0.012784,39120400.000000,1370030000.000000,716856000000.000000,876390000000.000000,0.001896,170.289967,2018-09-30,2018-10-31,11.480344,4.720974,73.093719,1.830906,34.750000
sh600037,2019-09-30,9.490000,9.510000,9.300000,9.320000,-0.013757,3361400.000000,31570000.000000,12971000000.000000,12971000000.000000,0.002415,48.964271,2018-09-30,2018-10-30,19.667892,5.137694,12.709376,1.021103,9.320000
sh600038,2019-09-30,45.080000,45.500000,44.060000,44.920000,-0.003107,5064200.000000,227380000.000000,26479000000.000004,26479000000.000004,0.008591,133.158623,2018-09-30,2018-10-26,55.208183,2.140746,34.989116,3.581646,44.920000
sh600039,2019-09-30,3.260000,3.260000,3.230000,3.230000,-0.006154,8619600.000000,27970000.000000,11166000000.000000,11662000000.000000,0.002493,25.064530,2018-09-30,2018-10-31,9.019137,0.321466,8.962382,0.893354,3.230000
sh600048,2019-09-30,14.190000,14.440000,14.160000,14.300000,0.004213,38395900.000000,550670000.000000,170615000000.000000,170615000000.000000,0.003218,297.117066,2018-09-30,2018-10-30,10.390890,1.297392,-18.811003,1.570063,14.300000
sh600050,2019-09-30,6.070000,6.120000,6.000000,6.010000,-0.011513,50494300.000000,305460000.000000,127392000000.000000,186513000000.000000,0.002382,9.480332,2018-09-30,2018-10-23,85.099737,0.470302,3.081317,1.349586,6.010000
sh600051,2019-09-30,5.920000,5.940000,5.860000,5.860000,-0.011804,1762600.000000,10380000.000000,1822000000.000000,1822000000.000000,0.005669,26.688999,2018-09-30,2018-10-23,4.036823,0.504614,3.640485,0.803259,5.860000
sh600052,2019-09-30,5.020000,5.320000,5.020000,5.250000,0.050000,45157300.000000,233440000.000000,4577000000.000000,4577000000.000000,0.051797,20.156753,2018-09-30,2018-10-30,18.333532,4.205171,25.172231,1.939181,5.250000
sh600053,2019-09-30,21.400000,21.400000,21.000000,21.040000,-0.008483,962900.000000,20340000.000000,9122000000.000000,9122000000.000000,0.002221,47.444340,2018-09-30,2018-10-27,26.310597,8.369050,6.026527,4.608197,21.040000
sh600054,2019-09-30,9.180000,9.190000,9.010000,9.020000,-0.018498,2789600.000000,25280000.000000,4630000000.000000,6579000000.000001,0.005435,39.488105,2018-09-30,2018-10-27,13.954646,2.736825,12.384182,1.643154,9.020000
