index_code,date,open,close,low,high,volume,money,change
sh000001,2019-10-11,2954.820000,2973.660000,2943.010000,2980.790000,16120374600.000000,182747390000.000000,0.008803
sh000002,2019-10-11,3095.540000,3115.310000,3083.150000,3122.800000,16108432900.000000,182667260000.000000,0.008818
sh000003,2019-10-11,268.630000,269.130000,267.950000,269.330000,11941700.000000,80140000.000000,0.003094
sh000004,2019-10-11,2329.930000,2335.110000,2315.130000,2341.410000,8339437900.000000,103055440000.000000,0.004400
sh000005,2019-10-11,2768.390000,2793.350000,2753.620000,2811.820000,1304421600.000000,16593730000.000000,0.008950
sh000006,2019-10-11,6670.530000,6686.060000,6630.490000,6699.080000,396337200.000000,3817010000.000000,0.004731
sh000007,2019-10-11,4938.570000,4972.820000,4924.330000,4984.020000,1439924900.000000,10707990000.000000,0.008213
sh000008,2019-10-11,2846.830000,2880.190000,2843.390000,2887.600000,4640253100.000000,48573220000.000000,0.015142
sh000009,2019-10-11,4673.160000,4670.820000,4634.520000,4684.300000,3592485600.000000,40045630000.000000,0.001456
sh000010,2019-10-11,8558.400000,8625.940000,8526.160000,8647.450000,5852081300.000000,81051740000.000000,0.011061
sh000016,2019-10-11,2952.470000,2983.120000,2945.010000,2989.750000,3117712300.000000,48168620000.000000,0.014391
sh000017,2019-10-11,2495.930000,2511.880000,2485.950000,2517.910000,16000298400.000000,177669930000.000000,0.008820
sh000020,2019-10-11,1026.120000,1025.330000,1017.830000,1029.060000,2312221200.000000,28784500000.000000,-0.000185
sh000032,2019-10-11,1247.060000,1258.790000,1244.050000,1262.620000,553901100.000000,3049560000.000000,0.011361
sh000033,2019-10-11,1820.060000,1828.180000,1810.550000,1832.900000,1067418000.000000,10271270000.000000,0.005400
sh000034,2019-10-11,2060.850000,2068.240000,2049.650000,2072.930000,1265527700.000000,10656390000.000000,0.006178
sh000035,2019-10-11,2307.310000,2309.630000,2295.720000,2317.870000,390936100.000000,4637780000.000000,0.003070
sh000036,2019-10-11,10770.800000,10759.890000,10680.240000,10840.060000,247236100.000000,8725400000.000000,0.000618
sh000037,2019-10-11,6503.850000,6493.080000,6468.660000,6509.870000,341902700.000000,7547620000.000000,0.000746
sh000038,2019-10-11,5422.940000,5498.350000,5412.970000,5512.400000,2251617900.000000,32341390000.000000,0.018232
sh000039,2019-10-11,3684.870000,3654.910000,3606.420000,3691.370000,868204200.000000,18820690000.000000,-0.004285
sh000040,2019-10-11,3030.950000,3003.840000,2976.340000,3030.950000,396804300.000000,5649010000.000000,-0.006631
sh000041,2019-10-11,1933.030000,1942.660000,1930.610000,1946.350000,407057900.000000,3026490000.000000,0.006742
sh000043,2019-10-11,2385.370000,2406.150000,2376.640000,2411.900000,1256752500.000000,26878920000.000000,0.012864
sh000044,2019-10-11,3300.330000,3309.910000,3279.260000,3321.990000,2734369000.000000,32883120000.000000,0.004406
sh000045,2019-10-11,3826.540000,3830.880000,3796.020000,3843.470000,4181920600.000000,39240850000.000000,0.002840
sh000046,2019-10-11,3568.250000,3575.830000,3543.020000,3588.240000,6916289600.000000,72123970000.000000,0.003716
sh000047,2019-10-11,3217.000000,3237.890000,3202.090000,3246.450000,10034001900.000000,120292590000.000000,0.009358
sh000090,2019-10-11,1112.980000,1119.320000,1107.650000,1122.250000,16000298400.000000,177669930000.000000,0.008306
sh000104,2019-10-11,953.080000,967.950000,951.400000,970.270000,201301600.000000,1154650000.000000,0.015006
sh000105,2019-10-11,3448.930000,3450.800000,3423.660000,3461.370000,659572000.000000,5460610000.000000,0.000766
sh000106,2019-10-11,4353.950000,4359.450000,4321.060000,4371.670000,991598700.000000,8162150000.000000,0.005269
sh000107,2019-10-11,4060.370000,4050.420000,4022.540000,4063.270000,338774000.000000,3570420000.000000,0.000563
sh000108,2019-10-11,10328.470000,10263.810000,10218.700000,10356.550000,135958900.000000,2384550000.000000,-0.006605
sh000109,2019-10-11,10964.500000,10951.970000,10930.880000,10991.390000,207289600.000000,3855060000.000000,-0.002689
sh000110,2019-10-11,3447.180000,3458.980000,3431.530000,3463.900000,326145900.000000,2135000000.000000,0.004449
sh000111,2019-10-11,6495.750000,6434.480000,6349.140000,6505.200000,450450900.000000,10166630000.000000,-0.003863
sh000112,2019-10-11,5965.690000,5864.540000,5819.920000,5965.690000,118550700.000000,1883550000.000000,-0.017384
sh000113,2019-10-11,1983.570000,2005.230000,1983.550000,2006.830000,162843100.000000,1273010000.000000,0.012523
sh000132,2019-10-11,5168.880000,5162.560000,5134.600000,5176.240000,769967200.000000,9241350000.000000,-0.001049
sh000133,2019-10-11,3935.610000,3936.080000,3903.340000,3950.310000,801434800.000000,8408230000.000000,0.001761
sh000155,2019-10-11,2902.170000,2927.880000,2892.800000,2934.950000,4512521900.000000,66828480000.000000,0.012274
sh000300,2019-10-11,3885.520000,3911.730000,3868.840000,3922.370000,9341257700.000000,139817300000.000000,0.009573
sh000852,2019-10-11,5371.400000,5370.650000,5327.790000,5392.780000,10650553300.000000,105849950000.000000,0.000693
sh000903,2019-10-11,4146.470000,4182.370000,4132.950000,4191.590000,4978186700.000000,77556220000.000000,0.012007
sh000904,2019-10-11,3770.730000,3779.560000,3745.320000,3796.140000,4363070900.000000,62261080000.000000,0.003977
sh000905,2019-10-11,5057.810000,5055.520000,5012.380000,5074.900000,8278601600.000000,82692670000.000000,0.001815
sh000906,2019-10-11,4069.700000,4090.230000,4047.770000,4102.340000,17619859300.000000,222509970000.000000,0.007739
sz399001,2019-10-11,9656.980000,9666.580000,9583.520000,9704.680000,24353343700.000000,273787770000.000000,0.002955
sz399002,2019-10-11,11841.620000,11853.390000,11751.540000,11900.100000,10069410300.000000,136094700000.000000,0.003123
sz399003,2019-10-11,4957.520000,4960.750000,4927.940000,4970.060000,2725200.000000,17250000.000000,0.000018
sz399004,2019-10-11,5468.900000,5489.730000,5439.620000,5508.890000,3287049800.000000,59352870000.000000,0.006208
sz399005,2019-10-11,6106.590000,6104.160000,6056.230000,6135.540000,2487476800.000000,39782640000.000000,0.000506
sz399006,2019-10-11,1667.950000,1666.830000,1654.560000,1675.740000,2122630700.000000,35374380000.000000,-0.000084
sz399007,2019-10-11,4124.360000,4132.370000,4095.690000,4148.450000,7377675600.000000,108478600000.000000,0.003975
sz399008,2019-10-11,1181.870000,1180.730000,1171.000000,1186.520000,5496871300.000000,69212420000.000000,0.000330
sz399009,2019-10-11,3763.890000,3757.560000,3725.750000,3775.520000,4090625800.000000,49125730000.000000,0.000229
sz399010,2019-10-11,5628.350000,5624.100000,5576.850000,5649.140000,8430868200.000000,81988820000.000000,0.000717
sz399011,2019-10-11,4571.590000,4576.540000,4536.730000,4595.100000,15808543900.000000,190467410000.000000,0.002937
sz399012,2019-10-11,2434.720000,2433.230000,2413.850000,2446.460000,4290251300.000000,62081690000.000000,-0.000148
sz399015,2019-10-11,1848.130000,1850.840000,1833.870000,1859.300000,5739133600.000000,54372710000.000000,0.002855
sz399300,2019-10-11,3885.520000,3911.730000,3868.840000,3922.370000,9341257700.000000,139817300000.000000,0.009573
sz399903,2019-10-11,4146.470000,4182.370000,4132.950000,4191.590000,4978186700.000000,77556220000.000000,0.012007
sz399904,2019-10-11,3770.730000,3779.560000,3745.320000,3796.140000,4363070900.000000,62261080000.000000,0.003977
sz399905,2019-10-11,5057.810000,5055.520000,5012.380000,5074.900000,8278601600.000000,82692670000.000000,0.001815
