code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600067,2019-06-19,4.950000,4.970000,4.850000,4.860000,-0.002053,5497074.000000,26985036.000000,7251658123.500000,7251658123.500000,0.003684,104.984118,2018-09-30,2018-10-27,20.067932,0.998297,-10.776336,1.010480,4.860000
sh600068,2019-06-19,6.270000,6.300000,6.220000,6.230000,0.009724,27847475.000000,173856928.000000,28687763270.529999,28687763276.759998,0.006048,37.193936,2018-09-30,2018-10-31,7.401687,0.348682,8.769707,0.689510,6.230000
sh600069,2019-06-19,2.480000,2.500000,2.410000,2.420000,0.008333,18692084.000000,45786559.000000,3929677902.480000,3929677902.480000,0.011511,15.562056,2018-09-30,2018-10-30,67.409471,1.071835,-11.523810,1.850153,2.420000
sh600070,2019-06-19,8.140000,8.200000,7.970000,7.980000,0.002513,5036261.000000,40478134.000000,3204114493.860000,4165130021.640000,0.012543,78.251911,2018-09-30,2018-10-30,23.498233,3.536699,-40.487062,1.771876,7.980000
sh600071,2019-06-19,10.070000,10.120000,9.720000,9.820000,-0.009082,2213043.000000,22023783.000000,2331979508.100000,2331979508.100000,0.009319,56.578180,2018-09-30,2018-10-31,36.182756,2.903242,-133.605442,5.559330,9.820000
sh600072,2019-06-19,12.180000,12.350000,12.000000,12.040000,0.015177,12683724.000000,153652096.000000,7233376390.800000,8864448591.320000,0.021112,50.437364,2018-09-30,2018-10-31,537.500000,6.305114,-16.250506,2.423169,12.040000
sh600073,2019-06-19,9.540000,9.630000,9.360000,9.400000,0.004274,20735782.000000,196388063.000000,8814657027.400000,8814657036.799999,0.022113,29.232147,2018-09-30,2018-10-30,31.407439,0.846126,155.241017,2.331186,9.400000
sh600076,2019-06-19,4.380000,4.410000,4.350000,4.350000,0.009281,10088054.000000,44154986.000000,4499048956.800000,4499048961.150000,0.009754,14.137703,2018-09-30,2018-10-30,9.356851,4.364420,14.750763,1.236533,4.350000
sh600077,2019-06-19,2.800000,2.810000,2.780000,2.780000,0.010909,5818726.000000,16257049.000000,3725540063.500000,3725540066.280000,0.004342,22.810378,2018-09-30,2018-10-30,11.665967,0.384769,0.874351,0.962104,2.780000
sh600079,2019-06-19,10.280000,10.360000,10.040000,10.050000,0.003996,9355907.000000,95216091.000000,12924793063.049999,13604728235.100000,0.007275,134.594360,2018-09-30,2018-10-30,22.244356,1.526259,-43.638732,0.980344,10.050000
sh600080,2019-06-19,6.750000,6.790000,6.670000,6.690000,0.012103,5253576.000000,35313491.000000,2042429383.680000,2497178206.650000,0.017208,34.297027,2018-09-30,2018-10-27,37.396445,3.051086,-151.607210,1.421498,6.690000
sh600081,2019-06-19,11.110000,11.260000,10.900000,10.980000,0.012915,7423706.000000,82370159.000000,3442888800.000000,3442888800.000000,0.023676,102.828890,2018-09-30,2018-10-31,25.979463,0.722779,5.475217,2.622017,10.980000
sh600082,2019-06-19,4.560000,4.600000,4.540000,4.550000,0.013363,3416846.000000,15611395.000000,2884027519.100000,2939827008.300000,0.005391,27.276640,2018-09-30,2018-10-30,50.000000,4.002086,59.868421,1.747513,4.550000
sh600083,2019-06-19,15.110000,16.000000,15.110000,15.410000,0.020530,2435530.000000,37804948.000000,3513377153.660000,3544300000.000000,0.010682,15.409797,2018-09-30,2018-10-31,149.321705,31.632383,-5.616503,44.770482,15.410000
sh600084,2019-06-19,2.250000,2.280000,2.240000,2.240000,0.004484,4179200.000000,9426251.000000,2517148099.200000,2517148099.200000,0.003719,16.078630,2018-09-30,2018-10-20,-24.972129,8.303554,-13.852814,1.113818,2.240000
sh600085,2019-06-19,28.760000,28.990000,28.560000,28.620000,0.007037,4935035.000000,141690853.000000,39251478869.820000,39251478898.440002,0.003598,315.561369,2018-09-30,2018-10-30,37.431337,3.631450,20.907298,4.368532,28.620000
sh600086,2019-06-19,4.260000,4.750000,4.220000,4.480000,-0.015385,115013036.000000,514551641.000000,4734665671.680000,6048000000.000000,0.108827,43.152892,2018-09-30,2018-10-31,-66.766021,0.593479,41.519926,1.928292,4.480000
sh600088,2019-06-19,13.850000,14.020000,13.650000,13.650000,0.011861,10824911.000000,149645438.000000,5428692346.350000,5428692360.000000,0.027218,48.700209,2018-09-30,2018-10-30,56.172840,7.166611,48.199153,4.747991,13.650000
sh600089,2019-06-19,7.190000,7.230000,7.150000,7.150000,0.009887,18594783.000000,133489685.000000,26557336434.200001,26558694934.200001,0.005006,265.478422,2018-09-30,2018-10-30,11.272269,0.620281,12.666076,0.821131,7.150000
sh600090,2019-06-19,4.680000,4.720000,4.610000,4.610000,0.000000,8428500.000000,39289042.000000,3239433068.580000,6636846176.450000,0.011995,23.384687,2018-09-30,2018-10-30,13.247153,1.458946,-5.111519,1.104951,4.610000
sh600091,2019-06-19,3.690000,3.720000,3.670000,3.690000,0.010959,959200.000000,3540128.000000,1614052209.870000,1614052213.560000,0.002193,9.606561,2018-09-30,2018-10-30,-121.782178,73.288447,-22.029851,1.814248,3.690000
sh600093,2019-06-19,11.600000,12.000000,11.070000,11.070000,-0.000903,28434047.000000,325313763.000000,12425493825.000000,12425493825.000000,0.025332,62.406822,2018-09-30,2018-10-31,14.075016,6.038637,10.865724,1.789120,11.070000
sh600094,2019-06-19,6.670000,6.750000,6.440000,6.540000,-0.006079,20039300.000000,130521714.000000,14888996444.940001,16188625872.780001,0.008802,35.701614,2018-09-30,2018-10-30,20.026603,2.553080,2.796892,1.396897,6.540000
sh600096,2019-06-19,5.950000,6.110000,5.880000,6.040000,0.036021,13239040.000000,79621782.000000,7981129993.520000,8623156625.520000,0.010019,14.046728,2018-09-30,2018-10-27,30.245368,0.135668,2.167905,1.977475,6.040000
sh600097,2019-06-19,10.150000,10.290000,10.060000,10.200000,0.020000,868888.000000,8853306.000000,2307984926.400000,2457552901.800000,0.003840,14.849184,2018-09-30,2018-10-30,11.731465,6.847381,6.410969,1.532149,10.200000
sh600098,2019-06-19,6.070000,6.140000,6.070000,6.100000,0.013289,3737800.000000,22866930.000000,16629799003.799999,16629799003.799999,0.001371,32.766041,2018-09-30,2018-10-31,22.761194,0.906995,6.869369,1.015110,6.100000
sh600099,2019-06-19,7.500000,7.700000,7.500000,7.650000,0.029610,5016103.000000,38237483.000000,1676268000.000000,1676268000.000000,0.022892,20.940768,2018-09-30,2018-10-27,-7650.000000,4.523980,-251.644737,3.560458,7.650000
sh600100,2019-06-19,9.600000,9.600000,9.360000,9.390000,0.003205,30453000.000000,287007392.000000,27831011149.889999,27831011149.889999,0.010275,198.297677,2018-09-30,2018-10-30,-97.914494,0.978336,-47.737672,1.391235,9.390000
sh600101,2019-06-19,8.750000,8.800000,8.610000,8.630000,0.005828,1811301.000000,15692684.000000,2797664571.510000,2797664571.510000,0.005587,47.233478,2018-09-30,2018-10-26,25.761194,2.170547,10.834903,1.289156,8.630000
sh600103,2019-06-19,2.380000,2.400000,2.350000,2.370000,0.008511,7667159.000000,18161757.000000,2516564592.000000,4203683231.850000,0.007221,12.691237,2018-09-30,2018-10-30,30.882391,1.556634,7.385403,1.573233,2.370000
sh600104,2019-06-19,24.500000,24.650000,24.370000,24.420000,0.013278,19337012.000000,473790923.000000,280913830343.520020,285310126533.299988,0.001681,214.448461,2018-09-30,2018-10-30,7.585736,0.403027,-11.449737,1.236712,24.420000
sh600105,2019-06-19,4.930000,5.020000,4.860000,4.880000,0.006186,17757200.000000,87615795.000000,6042781121.600000,6114398537.600000,0.014340,54.131875,2018-09-30,2018-10-30,22.181818,0.890272,-37.394636,2.286678,4.880000
sh600106,2019-06-19,3.270000,3.320000,3.240000,3.250000,0.003086,10424276.000000,34109455.000000,3569695415.000000,3569695415.000000,0.009491,23.048498,2018-09-30,2018-10-26,14.624347,10.314771,15.059992,1.124324,3.250000
sh600107,2019-06-19,6.650000,6.800000,6.580000,6.580000,0.010753,6088358.000000,40459580.000000,2368800000.000000,2368800000.000000,0.016912,17.032395,2018-09-30,2018-10-31,340.932642,4.826205,-112.478632,4.291398,6.580000
sh600108,2019-06-19,3.690000,3.810000,3.660000,3.760000,0.010753,76661142.000000,287415105.000000,7320400851.200000,7320400854.960000,0.039376,36.153152,2018-09-30,2018-10-31,74.161736,3.260266,-58.024691,1.543958,3.760000
sh600109,2019-06-19,9.480000,9.580000,9.220000,9.220000,0.021041,41253531.000000,387000533.000000,27884592828.980000,27884592838.200001,0.013640,79.471176,2018-09-30,2018-10-30,27.125154,4.898980,21.892500,1.454251,9.220000
sh600110,2019-06-19,4.600000,4.660000,4.560000,4.570000,0.015556,22673500.000000,104145776.000000,5256926283.290000,5256926283.290000,0.019711,64.543175,2018-09-30,2018-10-19,60.290237,3.044905,7.629382,2.523050,4.570000
sh600111,2019-06-19,13.240000,13.450000,13.030000,13.130000,-0.011295,123614967.000000,1632540256.000000,47702156566.870003,47702156580.000000,0.034025,257.471275,2018-09-30,2018-10-20,111.298526,9.963478,-14.699103,5.275318,13.130000
sh600112,2019-06-19,2.700000,2.750000,2.650000,2.670000,0.000000,7113080.000000,19117796.000000,1359576938.820000,1359576938.820000,0.013969,10.773700,2018-09-30,2018-10-30,16.123188,1.969114,16.824197,1.071343,2.670000
sh600113,2019-06-19,7.300000,7.370000,7.240000,7.260000,0.006935,4100622.000000,29966641.000000,2986990221.600000,2986990221.600000,0.009967,33.616392,2018-09-30,2018-10-31,24.337230,2.613775,21.390570,3.594010,7.260000
sh600114,2019-06-19,6.400000,6.470000,6.220000,6.260000,-0.004769,8365461.000000,52999638.000000,3971334735.200000,4041117215.060000,0.013186,39.490902,2018-09-30,2018-10-30,10.555007,1.895454,21.703496,1.623927,6.260000
sh600115,2019-06-19,6.000000,6.150000,5.970000,6.120000,0.051546,87679570.000000,531867270.000000,60027932367.720001,88541624373.839996,0.008939,9.042453,2018-09-30,2018-10-27,30.297030,0.856920,3.390018,1.528930,6.120000
sh600116,2019-06-19,8.120000,8.170000,8.070000,8.080000,0.004975,3580892.000000,29035641.000000,8023484448.080000,8023484456.160000,0.003606,49.375261,2018-09-30,2018-10-26,24.823627,2.089996,30.877256,2.882806,8.080000
sh600117,2019-06-19,3.790000,3.850000,3.750000,3.750000,0.008065,5806300.000000,21997960.000000,2779572191.250000,3919193445.000000,0.007833,10.349909,2018-09-30,2018-10-31,-11.167362,0.413338,83.148559,1.531487,3.750000
sh600118,2019-06-19,22.300000,22.450000,22.100000,22.120000,0.015611,7590798.000000,168742363.000000,26156659644.080002,26156659666.200001,0.006419,369.173990,2018-09-30,2018-10-26,61.107600,4.823566,192.090183,4.928120,22.120000
sh600119,2019-06-19,4.530000,4.560000,4.440000,4.440000,0.002257,2548986.000000,11468953.000000,1364856000.000000,1364856000.000000,0.008292,13.074976,2018-09-30,2018-10-31,-3.349174,0.580373,-58.498024,2.621944,4.440000
sh600120,2019-06-19,13.330000,13.470000,13.060000,13.070000,0.003840,9528993.000000,125985843.000000,8693176182.469999,11428252362.440001,0.014327,393.841034,2018-09-30,2018-10-30,19.502488,1.121488,-9.277471,1.556016,13.070000
sh600121,2019-06-19,3.140000,3.170000,3.120000,3.130000,0.009677,4097382.000000,12872703.000000,3178024732.450000,3178024732.450000,0.004035,12.722711,2018-09-30,2018-10-30,17.947248,0.264934,11.158645,0.877439,3.130000
sh600122,2019-06-19,3.250000,3.320000,3.220000,3.240000,0.015674,16200740.000000,52762535.000000,3752757054.000000,3752757054.000000,0.013987,19.100346,2018-09-30,2018-10-31,-17.689219,0.200478,-0.873214,0.482336,3.240000
sh600123,2019-06-19,7.230000,7.270000,7.150000,7.160000,0.004208,7345961.000000,52947009.000000,8179584000.000000,8179584000.000000,0.006430,52.648937,2018-09-30,2018-10-23,7.956440,1.705315,6.449288,0.804079,7.160000
sh600125,2019-06-19,6.720000,6.750000,6.660000,6.670000,0.007553,17463385.000000,117068394.000000,8707830892.910000,8707830899.580000,0.013377,107.823507,2018-09-30,2018-10-26,18.889833,1.378689,8.522872,1.563819,6.670000
sh600126,2019-06-19,4.550000,4.600000,4.510000,4.510000,0.004454,4103929.000000,18588706.000000,12482841532.370001,15231122764.330000,0.001483,23.008093,2018-09-30,2018-10-30,6.331602,0.453111,5.046436,0.838477,4.510000
sh600127,2019-06-19,5.360000,5.640000,5.360000,5.400000,-0.007353,76559128.000000,420345137.000000,3465629371.800000,3465629377.200000,0.119291,27.971530,2018-09-30,2018-10-31,-222.222222,1.516525,-247.706422,4.701376,5.400000
sh600128,2019-06-19,7.880000,8.040000,7.790000,7.820000,0.020888,8593095.000000,67881014.000000,1929721850.000000,1929721850.000000,0.034823,23.256066,2018-09-30,2018-10-30,-56.543745,0.523347,606.201550,1.459364,7.820000
sh600129,2019-06-19,11.190000,11.190000,10.810000,10.870000,-0.005489,4785732.000000,52529370.000000,5912095930.900000,6053402387.280000,0.008799,32.775523,2018-09-30,2018-10-25,35.087153,0.647673,-32.959369,1.879192,10.870000
sh600130,2019-06-19,3.930000,3.970000,3.900000,3.900000,0.012987,13623864.000000,53577844.000000,2995200000.000000,2995200000.000000,0.017739,23.767457,2018-09-30,2018-10-31,-70.270270,1.566716,56.034483,3.413268,3.900000
sh600131,2019-06-19,14.500000,14.830000,14.370000,14.400000,0.027837,10378056.000000,151600571.000000,5870288606.400000,7259402232.000000,0.025458,74.385128,2018-09-30,2018-10-31,55.510629,7.423075,29.817203,5.896518,14.400000
sh600132,2019-06-19,44.200000,44.590000,43.700000,43.800000,0.003896,1972200.000000,86719144.000000,21197938472.400002,21197938472.400002,0.004075,231.957199,2018-09-30,2018-10-31,53.610771,6.377727,25.506639,18.256085,43.800000
sh600133,2019-06-19,6.160000,6.250000,6.100000,6.100000,0.009934,5749602.000000,35334299.000000,3640857925.500000,4427255078.100000,0.009633,25.214668,2018-09-30,2018-10-30,11.700983,0.626227,-7.260190,1.120808,6.100000
sh600135,2019-06-19,7.800000,7.890000,7.730000,7.800000,0.014304,4820300.000000,37676259.000000,2909335525.200000,2909335533.000000,0.012923,22.312241,2018-09-30,2018-10-25,181.818182,2.458933,100.905563,1.715719,7.800000
sh600136,2019-06-19,10.600000,11.110000,10.490000,10.620000,0.029070,5258952.000000,56495728.000000,4763882153.880000,5173874815.320000,0.011724,26.398269,2018-09-30,2018-10-31,24.853733,4.039842,-120.819113,1.906814,10.620000
sh600137,2019-06-19,14.290000,14.620000,14.290000,14.430000,0.014055,959200.000000,13908069.000000,1402849780.410000,1402849794.840000,0.009867,21.737622,2018-09-30,2018-10-30,58.138598,6.166440,-31.561680,2.847558,14.430000
sh600138,2019-06-19,12.950000,13.000000,12.830000,12.880000,0.011783,7154218.000000,92346728.000000,9323059200.000000,9323059200.000000,0.009884,68.547663,2018-09-30,2018-10-26,15.271080,0.891139,-12.643606,1.553007,12.880000
sh600139,2019-06-19,3.350000,3.350000,3.290000,3.290000,0.003049,8347300.000000,27662291.000000,2177619768.030000,2177619771.320000,0.012611,29.465254,2018-09-30,2018-10-30,-4.807833,1.883947,25.076220,5.771930,3.290000
sh600141,2019-06-19,10.330000,10.420000,10.230000,10.260000,0.011834,10223026.000000,105566106.000000,7322018137.920000,7460875295.280000,0.014325,33.908521,2018-09-30,2018-10-30,19.438178,0.447494,3.064991,0.985428,10.260000
sh600143,2019-06-19,4.940000,5.050000,4.900000,4.930000,0.014403,9856844.000000,48954575.000000,12620800000.000000,13393748990.049999,0.003850,94.387082,2018-09-30,2018-10-23,17.992701,0.791542,9.344200,1.299694,4.930000
sh600146,2019-06-19,13.000000,13.800000,12.800000,13.650000,0.085919,15334377.000000,204859377.000000,2730000000.000000,6415090500.000000,0.076672,18.017947,2018-09-30,2018-10-30,69.009100,277.230538,-29.235382,2.083715,13.650000
sh600148,2019-06-19,15.350000,15.980000,15.300000,15.950000,0.047963,3722531.000000,58356478.000000,2257187377.500000,2257187377.500000,0.026305,44.311149,2018-09-30,2018-10-25,93.548387,4.559133,56.102708,5.539348,15.950000
sh600149,2019-06-19,5.900000,5.970000,5.850000,5.880000,0.006849,2309216.000000,13655930.000000,2235340800.000000,2235340800.000000,0.006074,16.992614,2018-09-30,2018-10-31,153.926702,190.414508,61.377871,11.581643,5.880000
sh600150,2019-06-19,19.500000,19.620000,19.120000,19.210000,0.011053,16104842.000000,310737620.000000,26473639038.369999,26473639057.580002,0.011686,63.400229,2018-09-30,2018-10-31,-15.670961,0.958792,3.071545,1.784341,19.210000
