index_code,date,open,close,low,high,volume,money,change
sh000001,2019-06-25,3004.910000,2982.070000,2948.990000,3004.910000,24369924400.000000,244315080000.000000,-0.008670
sh000002,2019-06-25,3147.300000,3123.340000,3088.680000,3147.300000,24346978000.000000,244138710000.000000,-0.008684
sh000003,2019-06-25,298.000000,297.210000,294.180000,298.330000,22946300.000000,176370000.000000,-0.003052
sh000004,2019-06-25,2326.850000,2313.240000,2290.260000,2327.820000,13738792700.000000,134229210000.000000,-0.006110
sh000005,2019-06-25,2786.900000,2803.420000,2740.290000,2816.210000,1624321100.000000,18531750000.000000,0.004781
sh000006,2019-06-25,6960.680000,6917.160000,6809.000000,6960.680000,346285400.000000,3340930000.000000,-0.003383
sh000007,2019-06-25,5233.950000,5195.260000,5147.030000,5233.950000,2052207700.000000,15047000000.000000,-0.008262
sh000008,2019-06-25,2939.140000,2903.760000,2868.770000,2939.140000,6608317400.000000,73166190000.000000,-0.014418
sh000009,2019-06-25,4658.350000,4629.550000,4569.630000,4658.350000,5002534100.000000,52456360000.000000,-0.007333
sh000010,2019-06-25,8626.010000,8541.470000,8439.710000,8626.830000,8869337500.000000,115138250000.000000,-0.010742
sh000016,2019-06-25,2946.020000,2910.120000,2875.370000,2946.710000,3816559500.000000,64510970000.000000,-0.013358
sh000017,2019-06-25,2537.660000,2518.350000,2490.400000,2537.660000,24222873800.000000,242690010000.000000,-0.008680
sh000020,2019-06-25,1049.220000,1043.680000,1030.570000,1049.220000,3463112700.000000,41298120000.000000,-0.007163
sh000032,2019-06-25,1352.670000,1347.790000,1337.340000,1354.150000,758689600.000000,4572240000.000000,-0.004300
sh000033,2019-06-25,1937.010000,1927.090000,1901.020000,1937.910000,3036999000.000000,23069110000.000000,-0.003212
sh000034,2019-06-25,2121.230000,2103.750000,2085.900000,2121.420000,1163662900.000000,10253950000.000000,-0.009953
sh000035,2019-06-25,2354.440000,2332.200000,2315.300000,2354.440000,652527300.000000,6172300000.000000,-0.009126
sh000036,2019-06-25,10661.210000,10635.900000,10468.380000,10689.930000,445642700.000000,13214230000.000000,-0.003100
sh000037,2019-06-25,5860.780000,5831.280000,5756.580000,5879.080000,358485400.000000,6791820000.000000,-0.005273
sh000038,2019-06-25,5589.990000,5501.350000,5427.630000,5589.990000,2838318400.000000,47243960000.000000,-0.017827
sh000039,2019-06-25,3224.110000,3184.560000,3138.970000,3224.110000,709754000.000000,12763250000.000000,-0.015077
sh000040,2019-06-25,2852.650000,2814.740000,2783.430000,2852.650000,502808000.000000,6175820000.000000,-0.013936
sh000041,2019-06-25,1989.910000,1974.450000,1960.180000,1990.470000,490526100.000000,2931370000.000000,-0.007580
sh000043,2019-06-25,2398.220000,2376.430000,2353.550000,2400.840000,1643075700.000000,40522420000.000000,-0.009891
sh000044,2019-06-25,3393.100000,3375.590000,3335.410000,3393.380000,5052777900.000000,50627280000.000000,-0.005653
sh000045,2019-06-25,3910.030000,3882.350000,3833.980000,3910.030000,7266104800.000000,60375220000.000000,-0.009023
sh000046,2019-06-25,3658.660000,3636.700000,3593.210000,3658.660000,12318882700.000000,111002500000.000000,-0.007131
sh000047,2019-06-25,3251.680000,3221.670000,3183.180000,3251.680000,16135442300.000000,175513470000.000000,-0.010383
sh000090,2019-06-25,1128.940000,1119.260000,1106.040000,1128.940000,24222873800.000000,242690010000.000000,-0.009575
sh000104,2019-06-25,1045.280000,1038.370000,1025.790000,1045.450000,222466400.000000,1403730000.000000,-0.007313
sh000105,2019-06-25,3737.420000,3697.470000,3661.270000,3738.340000,1382621800.000000,11697480000.000000,-0.011023
sh000106,2019-06-25,4490.210000,4479.570000,4413.930000,4490.210000,1416947800.000000,14068960000.000000,-0.004668
sh000107,2019-06-25,4076.540000,4052.700000,4007.460000,4076.540000,397761300.000000,4145930000.000000,-0.005419
sh000108,2019-06-25,10261.760000,10222.660000,10075.480000,10288.510000,239008900.000000,3605130000.000000,-0.006046
sh000109,2019-06-25,9585.900000,9523.430000,9394.360000,9593.510000,297302300.000000,4355410000.000000,-0.008606
sh000110,2019-06-25,3719.850000,3721.980000,3631.980000,3737.430000,356975100.000000,2673600000.000000,0.004114
sh000111,2019-06-25,5452.270000,5375.760000,5299.000000,5453.360000,469410700.000000,8279750000.000000,-0.017767
sh000112,2019-06-25,5909.840000,5834.210000,5756.240000,5909.840000,76813300.000000,1375090000.000000,-0.013543
sh000113,2019-06-25,1991.680000,1977.820000,1959.740000,1991.680000,143226600.000000,851270000.000000,-0.008139
sh000132,2019-06-25,5058.280000,5027.460000,4964.950000,5058.280000,1105714400.000000,12828640000.000000,-0.006095
sh000133,2019-06-25,4009.720000,3987.710000,3942.710000,4009.720000,1336272300.000000,11514330000.000000,-0.008013
sh000155,2019-06-25,2913.610000,2882.860000,2849.310000,2913.880000,6872781200.000000,95498190000.000000,-0.011429
sh000300,2019-06-25,3837.430000,3801.310000,3755.010000,3838.060000,12407591200.000000,169358790000.000000,-0.010403
sh000852,2019-06-25,5397.060000,5351.690000,5289.840000,5397.060000,13454471800.000000,118982420000.000000,-0.009643
sh000903,2019-06-25,4116.490000,4073.120000,4024.490000,4117.410000,7116526300.000000,103167310000.000000,-0.011470
sh000904,2019-06-25,3679.530000,3654.560000,3607.620000,3680.070000,5291064900.000000,66191480000.000000,-0.007908
sh000905,2019-06-25,5020.200000,4974.990000,4910.200000,5020.200000,9920218000.000000,85713850000.000000,-0.009795
sh000906,2019-06-25,4024.090000,3986.600000,3937.880000,4024.090000,22327809200.000000,255072640000.000000,-0.010258
sz399001,2019-06-25,9206.180000,9118.100000,9004.760000,9206.180000,27997000800.000000,268990540000.000000,-0.010206
sz399002,2019-06-25,11217.990000,11110.660000,10972.550000,11217.990000,10569846400.000000,124725640000.000000,-0.010117
sz399003,2019-06-25,4994.520000,4962.820000,4911.750000,4994.520000,4504700.000000,23940000.000000,-0.005351
sz399004,2019-06-25,5073.100000,5028.290000,4960.030000,5075.810000,3226201500.000000,54607080000.000000,-0.009774
sz399005,2019-06-25,5677.500000,5608.390000,5540.820000,5677.500000,2275373300.000000,30129630000.000000,-0.013505
sz399006,2019-06-25,1512.930000,1498.470000,1480.270000,1512.930000,1426791600.000000,22661820000.000000,-0.010558
sz399007,2019-06-25,3902.810000,3867.720000,3817.710000,3902.810000,7439538600.000000,96907110000.000000,-0.009838
