index_code,date,open,close,low,high,volume,money,change
sh000045,2019-06-11,3688.850000,3816.530000,3687.310000,3816.940000,7201309800.000000,60020050000.000000,0.033766
sh000046,2019-06-11,3459.450000,3572.210000,3459.450000,3573.430000,12591986300.000000,112280730000.000000,0.033575
sh000047,2019-06-11,3054.430000,3138.240000,3054.430000,3141.080000,16677017800.000000,173379780000.000000,0.029302
sh000090,2019-06-11,1061.810000,1092.250000,1061.810000,1092.980000,26014229200.000000,254248110000.000000,0.030415
sh000104,2019-06-11,997.950000,1023.630000,994.690000,1023.630000,301778600.000000,1572970000.000000,0.022015
sh000105,2019-06-11,3541.930000,3677.820000,3541.930000,3680.890000,1795679300.000000,15586710000.000000,0.038176
sh000106,2019-06-11,4198.530000,4337.500000,4198.530000,4337.500000,1453975600.000000,10698940000.000000,0.034203
sh000107,2019-06-11,3872.130000,3984.050000,3866.580000,3988.100000,539514200.000000,4506720000.000000,0.027005
sh000108,2019-06-11,9698.030000,10043.000000,9693.580000,10043.580000,293458400.000000,4471450000.000000,0.035656
sh000109,2019-06-11,8918.170000,9236.180000,8917.450000,9240.430000,314162900.000000,3831550000.000000,0.035314
sh000110,2019-06-11,3577.980000,3671.240000,3574.710000,3673.940000,406431400.000000,2003730000.000000,0.026323
sh000111,2019-06-11,5128.530000,5316.740000,5069.660000,5320.710000,723280800.000000,11669400000.000000,0.030973
sh000112,2019-06-11,5870.540000,5952.350000,5801.520000,5959.000000,122131400.000000,2307550000.000000,0.011192
sh000113,2019-06-11,1930.880000,1974.660000,1930.880000,1975.980000,191184800.000000,1044880000.000000,0.021066
sh000132,2019-06-11,4740.590000,4876.780000,4738.990000,4878.140000,1472685000.000000,11874290000.000000,0.026749
sh000133,2019-06-11,3757.390000,3889.030000,3756.610000,3889.400000,1295904600.000000,11784550000.000000,0.036458
sh000155,2019-06-11,2726.720000,2793.660000,2726.720000,2797.190000,7132305000.000000,90169570000.000000,0.027002
sh000300,2019-06-11,3617.520000,3719.280000,3617.520000,3723.140000,14348280600.000000,180899070000.000000,0.030060
sh000852,2019-06-11,5103.850000,5289.620000,5096.020000,5289.790000,15523564900.000000,128856730000.000000,0.037396
sh000903,2019-06-11,3872.660000,3972.800000,3872.660000,3977.750000,8037742900.000000,108491450000.000000,0.028200
sh000904,2019-06-11,3485.250000,3601.500000,3485.250000,3603.800000,6310537700.000000,72407630000.000000,0.034334
sh000905,2019-06-11,4730.810000,4901.470000,4728.480000,4903.870000,11681144600.000000,99669920000.000000,0.037291
sh000906,2019-06-11,3793.230000,3906.930000,3793.230000,3910.360000,26029425200.000000,280568990000.000000,0.031740
sz399001,2019-06-11,8721.270000,9037.670000,8718.470000,9045.120000,31653107000.000000,310971760000.000000,0.037407
sz399002,2019-06-11,10612.810000,10997.840000,10609.410000,11006.900000,13459533600.000000,154409470000.000000,0.037539
sz399003,2019-06-11,4705.950000,4821.140000,4705.950000,4823.910000,12080600.000000,51790000.000000,0.027484
sz399004,2019-06-11,4808.690000,4985.980000,4807.700000,4991.670000,4744934100.000000,75811460000.000000,0.037950
sz399005,2019-06-11,5377.230000,5558.260000,5360.140000,5561.700000,2940348100.000000,37506830000.000000,0.035459
sz399006,2019-06-11,1432.950000,1487.350000,1430.090000,1488.930000,1933549600.000000,27522780000.000000,0.039131
sz399007,2019-06-11,3698.230000,3832.440000,3697.270000,3835.870000,9774296300.000000,124576470000.000000,0.037452
sz399008,2019-06-11,1060.610000,1097.040000,1057.980000,1097.800000,7140957500.000000,69715270000.000000,0.036322
sz399009,2019-06-11,3443.800000,3564.920000,3434.960000,3567.020000,5029362100.000000,48765020000.000000,0.036703
sz399010,2019-06-11,5303.030000,5490.850000,5293.190000,5492.130000,11306906600.000000,90151600000.000000,0.037501
sz399011,2019-06-11,4165.500000,4315.460000,4163.860000,4318.270000,21081202900.000000,214728080000.000000,0.037467
sz399012,2019-06-11,2118.120000,2198.170000,2112.610000,2199.990000,4853721800.000000,55473080000.000000,0.039353
sz399015,2019-06-11,1748.120000,1809.080000,1744.870000,1809.210000,7621669300.000000,60318610000.000000,0.037709
sz399300,2019-06-11,3617.520000,3719.280000,3617.520000,3723.140000,14348280600.000000,180899070000.000000,0.030060
sz399903,2019-06-11,3872.660000,3972.800000,3872.660000,3977.750000,8037742900.000000,108491450000.000000,0.028200
sz399904,2019-06-11,3485.250000,3601.500000,3485.250000,3603.800000,6310537700.000000,72407630000.000000,0.034334
sz399905,2019-06-11,4730.810000,4901.470000,4728.480000,4903.870000,11681144600.000000,99669920000.000000,0.037291
