index_code,date,open,close,low,high,volume,money,change
sh000001,2019-06-27,2982.610000,2996.790000,2981.040000,3011.540000,19539704900.000000,208618650000.000000,0.006891
sh000002,2019-06-27,3123.940000,3138.800000,3122.300000,3154.280000,19522811700.000000,208496910000.000000,0.006897
sh000003,2019-06-27,295.810000,297.070000,295.370000,297.900000,16893200.000000,121740000.000000,0.004124
sh000004,2019-06-27,2322.810000,2332.210000,2321.400000,2341.110000,11238329300.000000,121309520000.000000,0.006604
sh000005,2019-06-27,2739.980000,2759.390000,2739.160000,2789.950000,1492578000.000000,17933190000.000000,0.000969
sh000006,2019-06-27,6883.670000,6895.990000,6874.840000,6944.880000,291155500.000000,2718500000.000000,0.003212
sh000007,2019-06-27,5182.250000,5212.660000,5178.530000,5230.390000,1751995900.000000,13366050000.000000,0.004178
sh000008,2019-06-27,2902.250000,2917.560000,2900.240000,2934.370000,4765646100.000000,53291380000.000000,0.008992
sh000009,2019-06-27,4635.690000,4663.100000,4631.770000,4677.190000,4327466700.000000,48443270000.000000,0.007983
sh000010,2019-06-27,8545.190000,8600.140000,8540.730000,8645.970000,7057760300.000000,96078310000.000000,0.009910
sh000016,2019-06-27,2917.200000,2937.130000,2914.960000,2952.910000,3347248700.000000,54015600000.000000,0.011586
sh000017,2019-06-27,2518.830000,2530.820000,2517.510000,2543.290000,19378388600.000000,207571030000.000000,0.006903
sh000020,2019-06-27,1044.790000,1050.810000,1044.790000,1054.630000,2945765500.000000,36000250000.000000,0.006070
sh000032,2019-06-27,1359.950000,1353.320000,1351.950000,1366.720000,725839500.000000,4516490000.000000,-0.001616
sh000033,2019-06-27,1905.760000,1919.780000,1904.400000,1922.560000,1904311500.000000,16197500000.000000,0.010044
sh000034,2019-06-27,2114.630000,2118.720000,2112.040000,2133.470000,1209758300.000000,11001860000.000000,0.003743
sh000035,2019-06-27,2347.910000,2357.000000,2342.950000,2372.800000,472801600.000000,5843500000.000000,0.006267
sh000036,2019-06-27,10689.770000,10823.860000,10670.950000,10866.840000,404287700.000000,13852870000.000000,0.015244
sh000037,2019-06-27,5903.690000,5946.760000,5898.640000,5963.850000,349095300.000000,7201850000.000000,0.007499
sh000038,2019-06-27,5496.870000,5535.450000,5494.450000,5570.700000,2219204400.000000,35583220000.000000,0.012135
sh000039,2019-06-27,3187.060000,3228.630000,3187.060000,3247.140000,800153600.000000,14623600000.000000,0.011865
sh000040,2019-06-27,2827.440000,2860.840000,2827.440000,2877.910000,488987100.000000,6313900000.000000,0.013458
sh000041,2019-06-27,1978.440000,1974.720000,1970.860000,1987.270000,382935900.000000,2305360000.000000,-0.000850
sh000043,2019-06-27,2387.620000,2400.670000,2386.610000,2412.730000,1402886900.000000,31940310000.000000,0.009041
sh000044,2019-06-27,3364.030000,3383.050000,3362.260000,3401.070000,3710511600.000000,42062710000.000000,0.006662
sh000045,2019-06-27,3882.830000,3899.360000,3879.650000,3917.570000,5806999200.000000,52883450000.000000,0.006346
sh000046,2019-06-27,3629.900000,3648.200000,3627.640000,3666.580000,9517510800.000000,94946160000.000000,0.006525
sh000047,2019-06-27,3222.860000,3242.120000,3221.160000,3258.850000,12864759500.000000,148961760000.000000,0.009161
sh000090,2019-06-27,1119.860000,1126.050000,1119.330000,1131.500000,19378388600.000000,207571030000.000000,0.008301
sh000104,2019-06-27,1048.350000,1042.310000,1038.610000,1052.480000,183883500.000000,1436930000.000000,-0.002746
sh000105,2019-06-27,3675.320000,3682.910000,3665.870000,3695.360000,1015356500.000000,7956350000.000000,0.004857
