code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-06-12,11.420000,11.700000,11.400000,11.600000,0.015762,50635228.000000,584680927.000000,326003661216.799988,340484132605.200012,0.001802,156.555320,2018-09-30,2018-10-31,6.455402,1.551345,-0.868186,0.825436,11.600000
sh600004,2019-06-12,16.120000,16.280000,15.950000,16.090000,-0.003098,7742649.000000,124718488.000000,33295367054.169998,33295367070.259998,0.003742,41.226201,2018-09-30,2018-10-31,23.271623,3.278334,10.602267,2.119504,16.090000
sh600006,2019-06-12,5.000000,5.010000,4.900000,4.920000,-0.014028,15079300.000000,74562516.000000,9840000000.000000,9840000000.000000,0.007540,17.503700,2018-09-30,2018-10-30,19.711538,0.583105,-20.724516,1.399994,4.920000
sh600007,2019-06-12,13.960000,13.960000,13.800000,13.830000,-0.010021,752501.000000,10411983.000000,13930717445.219999,13930717445.219999,0.000747,23.814684,2018-09-30,2018-10-31,18.528939,6.133427,10.823290,2.068409,13.830000
sh600008,2019-06-12,3.420000,3.440000,3.380000,3.400000,-0.005848,13467971.000000,45946267.000000,16390088018.200001,19330523903.799999,0.002794,25.998734,2018-09-30,2018-10-31,27.136042,1.187436,8.466392,1.308327,3.400000
sh600009,2019-06-12,75.380000,75.950000,73.950000,74.130000,-0.020998,6712386.000000,500857292.000000,81059405235.479996,142845429750.239990,0.006139,223.763258,2018-09-30,2018-10-30,34.593308,22.726541,31.389736,5.260357,74.130000
sh600010,2019-06-12,1.760000,1.850000,1.750000,1.780000,0.011364,1212836691.000000,2192186830.000000,56385436624.860001,81141358113.440002,0.038287,14.834010,2018-09-30,2018-10-31,27.469136,2.575798,9.700272,1.564835,1.780000
sh600011,2019-06-12,6.600000,6.670000,6.550000,6.640000,0.004539,21680427.000000,143470772.000000,69720000000.000000,104235339903.759995,0.002065,30.407278,2018-09-30,2018-10-24,158.851675,0.782985,3.364240,1.250706,6.640000
sh600012,2019-06-12,6.260000,6.260000,6.180000,6.230000,-0.003200,2258276.000000,14038172.000000,7261688000.000000,10333140300.000000,0.001937,13.523978,2018-09-30,2018-10-30,9.250186,4.257570,5.617167,1.049122,6.230000
sh600015,2019-06-12,7.650000,7.650000,7.610000,7.630000,-0.003916,15694077.000000,119690738.000000,97837099154.759995,117404518990.289993,0.001224,32.771666,2018-09-30,2018-10-31,5.296772,1.393056,-1.030984,0.607968,7.630000
sh600016,2019-06-12,6.260000,6.280000,6.250000,6.270000,-0.001592,54091537.000000,338747232.000000,222347512539.239990,274515764007.540009,0.001525,153.014068,2018-09-30,2018-10-31,5.152013,1.539680,-1.335662,0.683751,6.270000
sh600017,2019-06-12,3.050000,3.070000,3.020000,3.030000,-0.009804,13287617.000000,40336161.000000,9319231280.639999,9319231280.639999,0.004320,9.908577,2018-09-30,2018-10-27,16.002099,2.142740,6.591744,0.841542,3.030000
sh600018,2019-06-12,6.640000,6.720000,6.570000,6.600000,-0.010495,33225813.000000,220351505.000000,152946252683.399994,152946252690.000000,0.001434,40.311789,2018-09-30,2018-10-31,12.870515,5.182714,27.638191,2.184924,6.600000
sh600019,2019-06-12,6.440000,6.450000,6.380000,6.400000,-0.010819,25662186.000000,164653177.000000,141446956313.600006,142567258080.000000,0.001161,15.899484,2018-09-30,2018-10-30,6.619751,0.693319,2.713999,0.898668,6.400000
sh600020,2019-06-12,5.500000,5.560000,5.330000,5.400000,-0.027027,41840726.000000,227356404.000000,12135807887.400000,12135807892.799999,0.018618,21.561364,2018-09-30,2018-10-31,26.548673,2.317137,3.260476,1.039641,5.400000
sh600021,2019-06-12,8.520000,8.910000,8.480000,8.780000,0.030516,8457233.000000,73945631.000000,18786910667.680000,22978701649.660000,0.003952,18.267981,2018-09-30,2018-10-30,17.293677,1.104700,3.839762,1.663036,8.780000
sh600022,2019-06-12,1.670000,1.690000,1.670000,1.670000,-0.005952,53958026.000000,90491948.000000,18280737858.720001,18280737858.720001,0.004929,9.291723,2018-09-30,2018-10-30,5.590894,0.298089,8.581706,0.891808,1.670000
sh600023,2019-06-12,4.740000,4.740000,4.700000,4.720000,-0.004219,12898173.000000,60857237.000000,64195256738.639999,64195256743.360001,0.000948,7.351736,2018-09-30,2018-10-27,14.631122,1.617501,6.696935,1.040037,4.720000
sh600025,2019-06-12,4.150000,4.150000,4.090000,4.120000,-0.007229,16963262.000000,69742720.000000,36783360000.000000,74160000000.000000,0.001900,4.188212,2018-09-30,2018-10-30,25.685786,,7.436823,1.820673,4.120000
sh600026,2019-06-12,6.430000,6.430000,6.250000,6.310000,-0.017134,10447460.000000,65962744.000000,17264367352.910000,25442127352.910000,0.003818,10.700533,2018-09-30,2018-10-31,101.446945,1.991318,11.537758,0.911099,6.310000
sh600027,2019-06-12,3.910000,3.910000,3.860000,3.870000,-0.012755,25233551.000000,97891526.000000,27073525615.110001,38169719647.110001,0.003607,6.615090,2018-09-30,2018-10-31,17.346481,0.537490,2.270327,0.791881,3.870000
sh600028,2019-06-12,5.270000,5.280000,5.240000,5.260000,-0.007547,75032503.000000,394275038.000000,502633875696.700012,636834562737.959961,0.000785,15.942890,2018-09-30,2018-10-31,9.196826,0.330971,3.069872,0.925062,5.260000
sh600029,2019-06-12,7.280000,7.290000,7.180000,7.230000,-0.002759,31390110.000000,227126483.000000,50773759500.000000,88691655627.779999,0.004470,12.208061,2018-09-30,2018-10-31,24.011956,0.636818,4.103292,1.339708,7.230000
sh600030,2019-06-12,20.880000,21.060000,20.680000,20.810000,-0.013276,125361624.000000,2614049850.000000,204243109977.000000,252152863804.000000,0.012773,114.551939,2018-09-30,2018-10-31,23.492888,7.023899,15.121349,1.650304,20.810000
sh600031,2019-06-12,12.870000,13.180000,12.810000,12.900000,-0.001548,112192660.000000,1455305008.000000,107558864592.000000,108044899014.300003,0.013456,600.074436,2018-09-30,2018-10-30,19.242243,4.443290,9.648467,3.318328,12.900000
sh600033,2019-06-12,3.340000,3.340000,3.310000,3.320000,0.000000,4890000.000000,16245689.000000,9111408000.000000,9111408000.000000,0.001782,22.787041,2018-09-30,2018-10-31,13.534448,3.534630,4.964857,1.015943,3.320000
sh600035,2019-06-12,3.530000,3.570000,3.490000,3.520000,-0.016760,17431988.000000,61331912.000000,5373995095.040000,6082865606.400000,0.011418,9.924140,2018-09-30,2018-10-30,10.325609,4.157061,9.750693,0.970205,3.520000
sh600036,2019-06-12,35.390000,35.510000,35.050000,35.330000,-0.002541,27091558.000000,956824031.000000,728820606641.239990,891017145083.329956,0.001313,168.598950,2018-09-30,2018-10-31,11.366342,4.674094,72.367882,1.812724,35.330000
sh600037,2019-06-12,10.440000,10.670000,10.410000,10.420000,-0.006673,10072494.000000,105963418.000000,14502325540.860001,14502325551.280001,0.007237,53.819811,2018-09-30,2018-10-30,21.618257,5.647173,13.969701,1.122361,10.420000
sh600038,2019-06-12,39.960000,40.050000,39.550000,39.710000,-0.006008,2483231.000000,98795663.000000,23408120392.360001,23408120392.360001,0.004213,116.987898,2018-09-30,2018-10-26,48.503725,1.880775,30.740053,3.146692,39.710000
sh600039,2019-06-12,3.660000,3.700000,3.630000,3.640000,-0.005464,22056085.000000,80651935.000000,12583745079.360001,13142312856.400000,0.006380,27.851598,2018-09-30,2018-10-31,10.022026,0.357212,9.958960,0.992691,3.640000
sh600048,2019-06-12,12.880000,12.900000,12.690000,12.840000,-0.006961,42433431.000000,542440818.000000,151164408051.839996,152732173618.320007,0.003604,266.782037,2018-09-30,2018-10-30,9.330002,1.164931,-16.890439,1.409763,12.840000
sh600050,2019-06-12,6.230000,6.270000,6.160000,6.180000,-0.015924,148284837.000000,920676462.000000,130994965721.100006,191833180305.660004,0.006996,9.669496,2018-09-30,2018-10-23,86.797753,0.479686,3.142799,1.376515,6.180000
sh600051,2019-06-12,6.170000,6.190000,6.100000,6.150000,-0.004854,1593000.000000,9787579.000000,1911912000.000000,1911912000.000000,0.005124,28.009785,2018-09-30,2018-10-23,4.236598,0.529586,3.820645,0.843011,6.150000
sh600052,2019-06-12,3.070000,3.100000,3.040000,3.100000,0.013072,2467784.000000,7574705.000000,2702546182.100000,2702546185.200000,0.002831,11.588870,2018-09-30,2018-10-30,10.540632,2.417710,14.472456,1.114907,3.100000
sh600053,2019-06-12,24.500000,24.650000,23.880000,24.000000,-0.026369,4001201.000000,96994120.000000,10404979200.000000,10404979200.000000,0.009229,52.489724,2018-09-30,2018-10-27,29.108551,9.259041,6.667407,5.098247,24.000000
sh600054,2019-06-12,9.200000,9.230000,9.100000,9.160000,-0.003264,2423888.000000,22207239.000000,4701828000.000000,6845268000.000000,0.004722,39.555125,2018-09-30,2018-10-27,13.978331,2.741470,12.405200,1.645943,9.160000
sh600055,2019-06-12,9.740000,10.050000,9.620000,9.760000,0.003083,7752363.000000,76247502.000000,5278366092.480000,5278366102.240000,0.014335,140.624320,2018-09-30,2018-10-27,39.307290,2.581894,-132.608696,2.769737,9.760000
sh600056,2019-06-12,13.670000,13.730000,13.520000,13.600000,-0.005121,5698308.000000,77574376.000000,13765050470.400000,14531403262.400000,0.005630,121.990492,2018-09-30,2018-10-27,9.368327,0.669423,-37.393456,1.731403,13.600000
sh600057,2019-06-12,4.410000,4.450000,4.350000,4.400000,-0.004525,7328628.000000,32261131.000000,9492797969.600000,9492797974.000000,0.003397,40.900487,2018-09-30,2018-10-31,10.573650,0.088521,2.735602,0.815678,4.400000
sh600058,2019-06-12,9.130000,9.850000,9.110000,9.320000,0.010846,32516968.000000,309848603.000000,9990207826.520000,9990207826.520000,0.030336,44.553512,2018-09-30,2018-10-30,-25.013419,0.161170,-9.950886,1.413663,9.320000
sh600059,2019-06-12,9.030000,9.080000,8.780000,8.830000,-0.024309,9609726.000000,85523503.000000,7139268376.950000,7139268376.950000,0.011886,72.396828,2018-09-30,2018-10-27,41.874151,5.245960,23.518359,1.799043,8.830000
sh600060,2019-06-12,8.610000,8.740000,8.560000,8.600000,0.004673,17014566.000000,147000773.000000,11252938500.600000,11252938509.200001,0.013003,49.285989,2018-09-30,2018-10-31,15.931827,0.374552,6.669252,0.809122,8.600000
sh600061,2019-06-12,12.600000,12.750000,12.540000,12.650000,-0.001579,11775022.000000,148894823.000000,52798973863.900002,53473191046.550003,0.002821,74.104655,2018-09-30,2018-10-31,30.241454,3.902271,-3.602654,1.458482,12.650000
sh600062,2019-06-12,12.300000,12.340000,12.180000,12.240000,-0.006494,4130159.000000,50626983.000000,10076484099.600000,12769229558.160000,0.005017,92.170229,2018-09-30,2018-10-29,12.960610,1.725737,7.731666,1.655710,12.240000
sh600063,2019-06-12,2.820000,2.830000,2.760000,2.800000,-0.007092,11204621.000000,31336358.000000,5392505134.800000,5392505137.600000,0.005818,37.404483,2018-09-30,2018-10-26,43.724288,1.332067,42.473142,1.177003,2.800000
sh600064,2019-06-12,10.880000,10.920000,10.730000,10.740000,-0.018282,14763685.000000,159580870.000000,13274176977.120001,13274176977.120001,0.011945,173.910323,2018-09-30,2018-10-26,9.195205,2.142135,-34.892788,1.296459,10.740000
sh600066,2019-06-12,12.900000,12.900000,12.620000,12.650000,-0.025424,11333966.000000,144356568.000000,28006331170.950001,28006331170.950001,0.005119,525.443452,2018-09-30,2018-10-29,12.036380,0.931239,30.339912,1.864175,12.650000
sh600067,2019-06-12,5.190000,5.370000,5.110000,5.180000,-0.007663,15778431.000000,82245897.000000,7729133555.500000,7729133555.500000,0.010575,111.896652,2018-09-30,2018-10-27,21.389277,1.064028,-11.485889,1.077014,5.180000
sh600068,2019-06-12,6.280000,6.340000,6.220000,6.240000,-0.011094,37623560.000000,235818840.000000,28733811044.639999,28733811050.880001,0.008171,37.253637,2018-09-30,2018-10-31,7.413568,0.349241,8.783784,0.690617,6.240000
sh600069,2019-06-12,2.390000,2.400000,2.310000,2.310000,-0.025316,12852771.000000,30172238.000000,3751056179.640000,3751056179.640000,0.007915,14.854690,2018-09-30,2018-10-30,64.345404,1.023115,-11.000000,1.766055,2.310000
sh600070,2019-06-12,8.120000,8.200000,7.980000,8.030000,-0.018337,3572940.000000,28921260.000000,3224190399.210000,4191227327.540000,0.008899,78.742211,2018-09-30,2018-10-30,23.645465,3.558859,-40.740741,1.782978,8.030000
sh600071,2019-06-12,9.900000,9.900000,9.550000,9.560000,-0.024490,1744973.000000,16895053.000000,2270236669.800000,2270236669.800000,0.007348,55.080184,2018-09-30,2018-10-31,35.224761,2.826375,-130.068027,5.412138,9.560000
