code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-06-25,11.980000,11.980000,11.510000,11.660000,-0.030756,80359367.000000,940465134.000000,327689887050.679993,342245257429.020020,0.002859,157.365089,2018-09-30,2018-10-31,6.488792,1.559369,-0.872677,0.829706,11.660000
sh600004,2019-06-25,17.630000,17.950000,17.430000,17.820000,0.009632,11397726.000000,201495123.000000,36875291541.660004,36875291559.480003,0.005508,45.658850,2018-09-30,2018-10-31,25.773792,3.630821,11.742225,2.347393,17.820000
sh600006,2019-06-25,5.480000,5.480000,5.190000,5.250000,-0.043716,59109081.000000,312588195.000000,10500000000.000000,10500000000.000000,0.029555,18.985815,2018-09-30,2018-10-30,21.380601,0.632479,-22.479351,1.518538,5.250000
sh600007,2019-06-25,14.700000,14.820000,14.480000,14.590000,-0.008832,1146115.000000,16730860.000000,14696252171.059999,14696252171.059999,0.001138,25.695984,2018-09-30,2018-10-31,19.992679,6.617952,11.678303,2.231808,14.590000
sh600008,2019-06-25,3.600000,3.610000,3.480000,3.550000,-0.013889,27685897.000000,97840666.000000,17113180136.650000,20183341134.849998,0.005743,27.145737,2018-09-30,2018-10-31,28.333220,1.239823,8.839910,1.366047,3.550000
sh600009,2019-06-25,78.880000,78.890000,77.560000,78.490000,-0.008213,7363168.000000,576130495.000000,85826962322.039993,151246968583.519989,0.006734,236.924027,2018-09-30,2018-10-30,36.627934,24.063216,33.235942,5.569748,78.490000
sh600010,2019-06-25,1.740000,1.750000,1.700000,1.720000,-0.017143,341881553.000000,586232668.000000,54484803929.639999,78406256154.559998,0.010793,14.333987,2018-09-30,2018-10-31,26.543210,2.488973,9.373297,1.512088,1.720000
sh600011,2019-06-25,6.550000,6.590000,6.400000,6.420000,-0.016845,15675588.000000,101053945.000000,67410000000.000000,100781759364.779999,0.001493,29.399808,2018-09-30,2018-10-24,153.588517,0.757042,3.252774,1.209267,6.420000
sh600012,2019-06-25,6.440000,6.440000,6.350000,6.400000,-0.006211,2313000.000000,14777491.000000,7459840000.000000,10615104000.000000,0.001984,13.893011,2018-09-30,2018-10-30,9.502598,4.373748,5.770445,1.077750,6.400000
sh600015,2019-06-25,7.790000,7.790000,7.660000,7.700000,-0.011553,24083158.000000,185437232.000000,98734687220.399994,118481624669.100006,0.001878,33.072323,2018-09-30,2018-10-31,5.345366,1.405837,-1.040442,0.613546,7.700000
sh600016,2019-06-25,6.410000,6.420000,6.330000,6.340000,-0.010920,83376061.000000,530869033.000000,224829861164.079987,277580533302.679993,0.002351,154.722359,2018-09-30,2018-10-31,5.209532,1.556869,-1.350574,0.691385,6.340000
