code,date,open,high,low,close,change,volume,money,traded_market_value,market_value,turnover,adjust_price,report_type,report_date,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f
sh600000,2019-06-20,11.950000,12.320000,11.850000,12.200000,0.026936,71647496.000000,869024541.000000,342865919555.599976,358095380843.400024,0.002549,164.653009,2018-09-30,2018-10-31,6.789302,1.631587,-0.913092,0.868131,12.200000
sh600004,2019-06-20,16.370000,17.650000,16.330000,17.160000,0.053407,23032060.000000,392272412.000000,35509540003.080002,35509540020.239998,0.011130,43.967781,2018-09-30,2018-10-31,24.819207,3.496346,11.307327,2.260453,17.160000
sh600006,2019-06-20,4.860000,4.970000,4.800000,4.930000,0.016495,20932766.000000,102687119.000000,9860000000.000000,9860000000.000000,0.010466,17.828585,2018-09-30,2018-10-30,20.077402,0.593928,-21.109181,1.425979,4.930000
sh600007,2019-06-20,14.060000,14.460000,14.060000,14.360000,0.016277,1961310.000000,28046201.000000,14464577188.240000,14464577188.240000,0.001947,24.727321,2018-09-30,2018-10-31,19.239014,6.368475,11.238065,2.147675,14.360000
sh600008,2019-06-20,3.370000,3.620000,3.370000,3.590000,0.068452,70848709.000000,249626304.000000,17306004701.570000,20410759063.130001,0.014697,27.451604,2018-09-30,2018-10-31,28.652468,1.253793,8.939514,1.381439,3.590000
sh600009,2019-06-20,76.580000,80.110000,76.030000,78.800000,0.029393,10119559.000000,795428758.000000,86165940004.800003,151844325702.399994,0.009254,237.859770,2018-09-30,2018-10-30,36.772598,24.158255,33.367209,5.591746,78.800000
sh600010,2019-06-20,1.710000,1.720000,1.690000,1.720000,0.005848,406011733.000000,692539427.000000,54484803929.639999,78406256154.559998,0.012817,14.333987,2018-09-30,2018-10-31,26.543210,2.488973,9.373297,1.512088,1.720000
sh600011,2019-06-20,6.690000,6.780000,6.650000,6.690000,0.006015,20682238.000000,138679074.000000,70245000000.000000,105020244571.710007,0.001970,30.636249,2018-09-30,2018-10-24,160.047847,0.788881,3.389573,1.260124,6.690000
sh600012,2019-06-20,6.300000,6.420000,6.280000,6.390000,0.014286,3707254.000000,23593962.000000,7448184000.000000,10598517900.000000,0.003181,13.871303,2018-09-30,2018-10-30,9.487751,4.366914,5.761428,1.076066,6.390000
sh600015,2019-06-20,7.660000,7.850000,7.650000,7.790000,0.016971,42253762.000000,327830310.000000,99888729019.080002,119866474827.570007,0.003295,33.458883,2018-09-30,2018-10-31,5.407844,1.422268,-1.052603,0.620717,7.790000
sh600016,2019-06-20,6.340000,6.480000,6.330000,6.400000,0.009464,156113050.000000,998833631.000000,226957588556.799988,280207478412.799988,0.004402,156.186608,2018-09-30,2018-10-31,5.258833,1.571603,-1.363356,0.697928,6.400000
sh600017,2019-06-20,3.230000,3.290000,3.170000,3.240000,-0.029940,97280424.000000,313305842.000000,9965118597.120001,9965118597.120001,0.031629,10.595310,2018-09-30,2018-10-27,17.111155,2.291247,7.048598,0.899866,3.240000
sh600018,2019-06-20,6.730000,6.910000,6.650000,6.860000,0.019316,39293131.000000,267788690.000000,158971408092.140015,158971408099.000000,0.001696,41.899830,2018-09-30,2018-10-31,13.377535,5.386882,28.726968,2.270997,6.860000
sh600019,2019-06-20,6.460000,6.550000,6.400000,6.510000,0.007740,41015137.000000,266060834.000000,143878075875.239990,145017632828.250000,0.001856,16.172756,2018-09-30,2018-10-30,6.733528,0.705236,2.760646,0.914113,6.510000
