index_code,date,open,close,low,high,volume,money,change
sh000001,2019-06-18,2891.090000,2890.160000,2874.310000,2898.330000,14770532000.000000,136935230000.000000,0.000880
sh000002,2019-06-18,3028.050000,3027.080000,3010.450000,3035.640000,14755977000.000000,136860130000.000000,0.000883
sh000003,2019-06-18,288.120000,287.720000,287.190000,288.600000,14555000.000000,75100000.000000,-0.000521
sh000004,2019-06-18,2241.480000,2237.540000,2227.400000,2245.660000,8872453100.000000,85842660000.000000,-0.000648
sh000005,2019-06-18,2621.510000,2616.490000,2601.690000,2631.110000,876835100.000000,9210130000.000000,-0.001172
sh000006,2019-06-18,6792.900000,6735.090000,6708.600000,6813.050000,245631400.000000,1986690000.000000,-0.005856
sh000007,2019-06-18,5022.350000,5028.740000,4995.540000,5043.170000,1190905100.000000,7683640000.000000,0.002356
sh000008,2019-06-18,2831.870000,2837.420000,2818.010000,2841.030000,3584707300.000000,32212100000.000000,0.003271
sh000009,2019-06-18,4466.560000,4455.690000,4439.430000,4478.830000,3129258800.000000,31306260000.000000,-0.002112
sh000010,2019-06-18,8219.190000,8228.210000,8171.270000,8243.150000,4782206200.000000,56084690000.000000,0.003289
sh000016,2019-06-18,2800.830000,2806.450000,2785.380000,2809.870000,2167640400.000000,28833700000.000000,0.004564
sh000017,2019-06-18,2441.500000,2440.710000,2427.310000,2447.620000,14722437700.000000,136828650000.000000,0.000878
sh000020,2019-06-18,1004.510000,1002.090000,997.700000,1007.390000,2286829300.000000,25200280000.000000,-0.000269
sh000032,2019-06-18,1317.660000,1315.360000,1311.710000,1320.850000,454054600.000000,2788750000.000000,-0.001761
sh000033,2019-06-18,1857.790000,1853.500000,1842.290000,1860.010000,1652870900.000000,12760500000.000000,-0.002980
sh000034,2019-06-18,2043.870000,2044.380000,2033.330000,2052.780000,695763600.000000,6328500000.000000,0.001646
sh000035,2019-06-18,2250.610000,2242.520000,2236.850000,2256.770000,404031900.000000,3817610000.000000,-0.003360
sh000036,2019-06-18,10189.010000,10210.780000,10117.170000,10234.250000,318763600.000000,8093260000.000000,0.003040
sh000037,2019-06-18,5579.620000,5570.300000,5535.090000,5594.330000,312000000.000000,5560120000.000000,0.000742
sh000038,2019-06-18,5327.340000,5344.860000,5302.510000,5347.290000,1455987400.000000,16888470000.000000,0.005497
sh000039,2019-06-18,3015.300000,3016.670000,2992.350000,3047.420000,488854000.000000,8326620000.000000,0.000916
sh000040,2019-06-18,2803.330000,2786.550000,2769.950000,2807.530000,408654000.000000,5701280000.000000,0.009360
sh000041,2019-06-18,1960.570000,1957.770000,1949.980000,1963.800000,342045900.000000,1915730000.000000,-0.002603
