index_code,date,open,close,low,high,volume,money,change
sh000111,2019-06-24,5484.300000,5473.000000,5421.360000,5543.900000,540876000.000000,9659070000.000000,0.001512
sh000112,2019-06-24,5973.760000,5914.310000,5886.190000,5995.450000,80923800.000000,1572790000.000000,-0.009179
sh000113,2019-06-24,2001.750000,1994.050000,1986.690000,2003.300000,116948700.000000,710280000.000000,-0.004573
sh000132,2019-06-24,5044.270000,5058.290000,5024.000000,5059.790000,1077299600.000000,11506150000.000000,0.004251
sh000133,2019-06-24,3996.430000,4019.920000,3977.770000,4020.680000,1392636200.000000,11575290000.000000,0.005113
sh000155,2019-06-24,2910.030000,2916.190000,2899.030000,2924.090000,5270089100.000000,74423130000.000000,0.003355
sh000300,2019-06-24,3836.310000,3841.270000,3819.770000,3853.550000,10008462100.000000,143644730000.000000,0.001912
sh000852,2019-06-24,5412.550000,5403.800000,5374.520000,5427.670000,13085816500.000000,117397620000.000000,-0.000414
sh000903,2019-06-24,4111.140000,4120.380000,4095.160000,4134.200000,5628158200.000000,85522410000.000000,0.002975
sh000904,2019-06-24,3687.110000,3683.690000,3667.150000,3694.390000,4380303900.000000,58122320000.000000,-0.000562
sh000905,2019-06-24,5032.370000,5024.200000,4996.170000,5038.480000,9962015700.000000,86442220000.000000,0.000576
sh000906,2019-06-24,4025.510000,4027.920000,4008.060000,4039.580000,19970477800.000000,230086950000.000000,0.001594
sz399001,2019-06-24,9220.230000,9212.120000,9171.350000,9251.480000,28608441600.000000,283809340000.000000,-0.000233
sz399002,2019-06-24,11234.090000,11224.210000,11174.540000,11272.180000,10493398800.000000,125431300000.000000,-0.000158
sz399003,2019-06-24,4986.510000,4989.520000,4965.170000,4994.620000,6951600.000000,31840000.000000,-0.003346
sz399004,2019-06-24,5070.350000,5077.920000,5043.180000,5103.580000,3049493300.000000,53748420000.000000,0.000617
sz399005,2019-06-24,5686.490000,5685.170000,5654.660000,5701.580000,2302744600.000000,30082180000.000000,-0.000663
sz399006,2019-06-24,1526.700000,1514.460000,1507.690000,1526.700000,1528891700.000000,23627890000.000000,-0.006136
sz399007,2019-06-24,3908.150000,3906.150000,3887.310000,3924.070000,7318066700.000000,96327570000.000000,-0.000023
sz399008,2019-06-24,1121.060000,1120.180000,1114.430000,1123.130000,5518062300.000000,58388240000.000000,-0.000803
sz399009,2019-06-24,3658.550000,3642.960000,3627.440000,3661.840000,4268573300.000000,42579150000.000000,-0.001064
sz399010,2019-06-24,5611.610000,5594.020000,5565.990000,5623.960000,9438279000.000000,81594220000.000000,-0.002228
sz399011,2019-06-24,4403.920000,4397.860000,4377.700000,4415.270000,16756345700.000000,177921780000.000000,-0.000750
sz399012,2019-06-24,2264.140000,2246.480000,2235.700000,2265.140000,4062903800.000000,48460420000.000000,-0.005732
sz399015,2019-06-24,1848.320000,1842.000000,1832.310000,1852.520000,6262946800.000000,52490480000.000000,-0.002869
sz399300,2019-06-24,3836.310000,3841.270000,3819.770000,3853.550000,10008462100.000000,143644730000.000000,0.001912
sz399903,2019-06-24,4111.140000,4120.380000,4095.160000,4134.200000,5628158200.000000,85522410000.000000,0.002975
sz399904,2019-06-24,3687.110000,3683.690000,3667.150000,3694.390000,4380303900.000000,58122320000.000000,-0.000562
sz399905,2019-06-24,5032.370000,5024.200000,4996.170000,5038.480000,9962015700.000000,86442220000.000000,0.000576
