code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz002818,2019-06-10,12.030000,12.200000,11.990000,12.130000,0.011676,1070655.000000,12984507.000000,1065683770.080000,5397813610.000000,0.012187,22.278759,2018-09-30,2018-10-30,13.072422,,9.228334,2.163457,12.130000
sz002818,2019-06-06,12.320000,12.350000,11.950000,11.990000,-0.024410,1754759.000000,21252567.090000,1053384039.840000,5335514030.000000,0.019973,22.021626,2018-09-30,2018-10-30,12.921544,,9.121824,2.138487,11.990000
sz002818,2019-06-05,12.480000,12.600000,12.260000,12.290000,-0.010467,1155363.000000,14323014.730000,1079740604.640000,5469013130.000000,0.013151,22.572626,2018-09-30,2018-10-30,13.244852,,9.350059,2.191994,12.290000
sz002818,2019-06-04,12.410000,12.620000,12.270000,12.420000,0.002421,1789749.000000,22257276.340000,1091161782.720000,5526862740.000000,0.020372,22.811393,2018-09-30,2018-10-30,13.384953,,9.448962,2.215180,12.420000
sz002818,2019-06-03,12.610000,12.620000,12.300000,12.390000,-0.012749,1334550.000000,16627745.240000,1088526126.240000,5513512830.000000,0.015190,22.756293,2018-09-30,2018-10-30,13.352622,,9.426138,2.209830,12.390000
sz002818,2019-05-31,12.520000,12.620000,12.470000,12.550000,0.003197,1212541.000000,15196453.680000,1102582960.800000,5584712350.000000,0.013802,23.050159,2018-09-30,2018-10-30,13.525053,,9.547864,2.238367,12.550000
sz002818,2019-05-30,12.550000,12.610000,12.400000,12.510000,-0.009501,1249076.000000,15572136.070000,1099068752.160000,5566912470.000000,0.014217,22.976693,2018-09-30,2018-10-30,13.481945,,9.517432,2.231232,12.510000
sz002818,2019-05-29,12.720000,12.750000,12.600000,12.630000,-0.006294,1211662.000000,15329700.010000,1109611378.080000,5620312110.000000,0.013792,23.197093,2018-09-30,2018-10-30,13.611268,,9.608727,2.252635,12.630000
sz002818,2019-05-28,12.720000,12.840000,12.670000,12.710000,-0.005477,1416687.000000,18087714.790000,1116639795.360000,5655911870.000000,0.016125,23.344026,2018-09-30,2018-10-30,13.697484,,9.669590,2.266904,12.710000
sz002818,2019-05-27,12.500000,12.850000,12.420000,12.780000,0.026506,1789710.000000,22608441.880000,1122789660.480000,5687061660.000000,0.020371,23.472592,2018-09-30,2018-10-30,13.772922,,9.722845,2.279388,12.780000
sz002818,2019-05-24,12.450000,12.640000,12.400000,12.450000,-0.002404,1105622.000000,13812954.170000,1093797439.200000,5540212650.000000,0.012585,22.866493,2018-09-30,2018-10-30,13.417283,,9.471785,2.220531,12.450000
sz002818,2019-05-23,12.840000,12.850000,12.450000,12.480000,-0.033308,1676350.000000,21190733.600000,1096433095.680000,5553562560.000000,0.019081,22.921593,2018-09-30,2018-10-30,13.449614,,9.494609,2.225882,12.480000
sz002818,2019-05-22,13.090000,13.190000,12.850000,12.910000,-0.013751,1303691.000000,16867303.740000,1134210838.560000,5744911270.000000,0.014839,23.711359,2018-09-30,2018-10-30,13.913022,,9.821747,2.302575,12.910000
sz002818,2019-05-21,12.990000,13.210000,12.900000,13.090000,0.014729,1471993.000000,19241952.550000,1150024777.440000,5825010730.000000,0.016755,24.041959,2018-09-30,2018-10-30,14.107007,,9.958688,2.334679,13.090000
sz002818,2019-05-20,13.020000,13.300000,12.800000,12.900000,-0.013761,1352116.000000,17473435.570000,1133332286.400000,5740461300.000000,0.015390,23.692992,2018-09-30,2018-10-30,13.902245,,9.814139,2.300791,12.900000
sz002818,2019-05-17,13.450000,13.450000,12.900000,13.080000,-0.027509,2725289.000000,35691927.610000,1149146225.280000,5820560760.000000,0.031020,24.023592,2018-09-30,2018-10-30,14.096230,,9.951080,2.332895,13.080000
sz002818,2019-05-16,13.400000,13.590000,13.250000,13.450000,0.015094,2521247.000000,33763975.790000,1181652655.200000,5985209650.000000,0.028698,24.703159,2018-09-30,2018-10-30,14.494977,,10.232571,2.398887,13.450000
