code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh601939,2019-06-10,7.180000,7.300000,7.180000,7.280000,0.016760,87025532.000000,630757269.000000,69841827371.679993,1820079916098.080078,0.009071,12.376626,2018-09-30,2018-10-24,7.171707,3.071943,2.643524,0.978495,7.280000
sh601939,2019-06-06,7.180000,7.230000,7.140000,7.160000,0.000000,76248528.000000,547089785.000000,68690588458.959999,1790078598799.760010,0.007948,12.172616,2018-09-30,2018-10-24,7.053492,3.021306,2.599949,0.962366,7.160000
sh601939,2019-06-05,7.100000,7.230000,7.080000,7.160000,0.011299,107438026.000000,771999312.000000,68690588458.959999,1790078598799.760010,0.011199,12.172616,2018-09-30,2018-10-24,7.053492,3.021306,2.599949,0.962366,7.160000
sh601939,2019-06-04,7.010000,7.110000,6.990000,7.080000,0.009986,110892214.000000,782288167.000000,67923095850.480003,1770077720600.879883,0.011559,12.036609,2018-09-30,2018-10-24,6.974682,2.987549,2.570899,0.951613,7.080000
sh601939,2019-06-03,6.990000,7.070000,6.970000,7.010000,0.004298,97015518.000000,680274236.000000,67251539818.059998,1752576952176.860107,0.010112,11.917603,2018-09-30,2018-10-24,6.905724,2.958011,2.545481,0.942204,7.010000
sh601939,2019-05-31,6.980000,7.010000,6.960000,6.980000,-0.001431,55565266.000000,388162269.000000,66963730089.879997,1745076622852.280029,0.005792,11.866600,2018-09-30,2018-10-24,6.876170,2.945351,2.534587,0.938172,6.980000
sh601939,2019-05-30,6.950000,7.000000,6.950000,6.990000,0.004310,60512935.000000,421961404.000000,67059666665.940002,1747576732627.139893,0.006308,11.883601,2018-09-30,2018-10-24,6.886021,2.949571,2.538219,0.939516,6.990000
sh601939,2019-05-29,6.980000,7.020000,6.950000,6.960000,-0.007133,55788751.000000,389350735.000000,66771856937.760002,1740076403302.560059,0.005815,11.832599,2018-09-30,2018-10-24,6.856467,2.936912,2.527325,0.935484,6.960000
sh601939,2019-05-28,6.980000,7.040000,6.970000,7.010000,0.002861,63728299.000000,446027218.000000,67251539818.059998,1752576952176.860107,0.006643,11.917603,2018-09-30,2018-10-24,6.905724,2.958011,2.545481,0.942204,7.010000
sh601939,2019-05-27,6.990000,7.020000,6.920000,6.990000,-0.002853,88120253.000000,614089948.000000,67059666665.940002,1747576732627.139893,0.009185,11.883601,2018-09-30,2018-10-24,6.886021,2.949571,2.538219,0.939516,6.990000
sh601939,2019-05-24,6.960000,7.030000,6.960000,7.010000,0.007184,65102550.000000,455871523.000000,67251539818.059998,1752576952176.860107,0.006786,11.917603,2018-09-30,2018-10-24,6.905724,2.958011,2.545481,0.942204,7.010000
sh601939,2019-05-23,6.950000,6.990000,6.920000,6.960000,-0.002865,60843230.000000,423368501.000000,66771856937.760002,1740076403302.560059,0.006342,11.832599,2018-09-30,2018-10-24,6.856467,2.936912,2.527325,0.935484,6.960000
sh601939,2019-05-22,7.010000,7.010000,6.950000,6.980000,-0.002857,45600303.000000,318148252.000000,66963730089.879997,1745076622852.280029,0.004753,11.866600,2018-09-30,2018-10-24,6.876170,2.945351,2.534587,0.938172,6.980000
sh601939,2019-05-21,6.970000,7.050000,6.950000,7.000000,0.005747,69926234.000000,489865365.000000,67155603242.000000,1750076842402.000000,0.007289,11.900602,2018-09-30,2018-10-24,6.895872,2.953791,2.541850,0.940860,7.000000
sh601939,2019-05-20,6.920000,6.990000,6.920000,6.960000,0.005780,55413439.000000,385294424.000000,66771856937.760002,1740076403302.560059,0.005776,11.832599,2018-09-30,2018-10-24,6.856467,2.936912,2.527325,0.935484,6.960000
sh601939,2019-05-17,7.000000,7.020000,6.920000,6.920000,-0.011429,73482999.000000,511875093.000000,66388110633.519997,1730075964203.120117,0.007660,11.764595,2018-09-30,2018-10-24,6.817062,2.920033,2.512800,0.930108,6.920000
sh601939,2019-05-16,6.990000,7.020000,6.960000,7.000000,-0.002849,50478722.000000,353027246.000000,67155603242.000000,1750076842402.000000,0.005262,11.900602,2018-09-30,2018-10-24,6.895872,2.953791,2.541850,0.940860,7.000000
sh601939,2019-05-15,6.960000,7.020000,6.920000,7.020000,0.014451,74547826.000000,520200636.000000,67347476394.120003,1755077061951.719971,0.007771,11.934604,2018-09-30,2018-10-24,6.915575,2.962230,2.549112,0.943548,7.020000
sh601939,2019-05-14,6.910000,6.980000,6.890000,6.920000,-0.005747,62811031.000000,435687851.000000,66388110633.519997,1730075964203.120117,0.006547,11.764595,2018-09-30,2018-10-24,6.817062,2.920033,2.512800,0.930108,6.920000
sh601939,2019-05-13,6.900000,7.000000,6.870000,6.960000,-0.005714,84305137.000000,584073906.000000,66771856937.760002,1740076403302.560059,0.008788,11.832599,2018-09-30,2018-10-24,6.856467,2.936912,2.527325,0.935484,6.960000
sh601939,2019-05-10,6.930000,7.020000,6.860000,7.000000,0.014493,106521195.000000,741929006.000000,67155603242.000000,1750076842402.000000,0.011103,11.900602,2018-09-30,2018-10-24,6.895872,2.953791,2.541850,0.940860,7.000000
sh601939,2019-05-09,6.960000,7.020000,6.860000,6.900000,-0.015692,106032115.000000,735164445.000000,66196237481.400002,1725075744653.399902,0.011052,11.730593,2018-09-30,2018-10-24,6.797360,2.911594,2.505538,0.927419,6.900000
sh601939,2019-05-08,7.020000,7.090000,6.940000,7.010000,-0.014065,104224090.000000,731691056.000000,67251539818.059998,1752576952176.860107,0.010864,11.917603,2018-09-30,2018-10-24,6.905724,2.958011,2.545481,0.942204,7.010000
sh601939,2019-05-07,7.170000,7.200000,7.070000,7.110000,-0.005594,97083920.000000,691125741.000000,68210905578.660004,1777578049925.459961,0.010120,12.087611,2018-09-30,2018-10-24,7.004236,3.000208,2.581793,0.955645,7.110000
sh601939,2019-05-06,7.240000,7.280000,7.060000,7.150000,-0.038978,177387537.000000,1268556328.000000,68594651882.900002,1787578489024.899902,0.018490,12.155615,2018-09-30,2018-10-24,7.043641,3.017086,2.596318,0.961022,7.150000
sh601939,2019-04-30,7.350000,7.470000,7.330000,7.440000,0.004049,112930803.000000,836065696.000000,71376812588.639999,1860081672495.840088,0.011771,12.648640,2018-09-30,2018-10-24,7.329327,3.139458,2.701623,1.000000,7.440000
sh601939,2019-04-29,7.290000,7.460000,7.260000,7.410000,0.020661,117023644.000000,862686700.000000,71089002860.460007,1852581343171.260010,0.012198,12.597637,2018-09-30,2018-10-24,7.299773,3.126799,2.690730,0.995968,7.410000
sh601939,2019-04-26,7.300000,7.350000,7.250000,7.260000,-0.009550,95710102.000000,697915629.000000,69649954219.559998,1815079696548.360107,0.009976,12.342624,2018-09-30,2018-10-24,7.152005,3.063503,2.636261,0.975806,7.260000
sh601939,2019-04-25,7.390000,7.410000,7.300000,7.330000,-0.010796,83406803.000000,613414458.000000,70321510251.979996,1832580464972.379883,0.008694,12.461630,2018-09-30,2018-10-24,7.220963,3.093041,2.661680,0.985215,7.330000
sh601939,2019-04-24,7.410000,7.480000,7.330000,7.410000,0.002706,110143470.000000,815549173.000000,71089002860.460007,1852581343171.260010,0.011481,12.597637,2018-09-30,2018-10-24,7.299773,3.126799,2.690730,0.995968,7.410000
sh601939,2019-04-23,7.340000,7.450000,7.320000,7.390000,0.002714,112769055.000000,831957898.000000,70897129708.339996,1847581123621.540039,0.011755,12.563636,2018-09-30,2018-10-24,7.280071,3.118359,2.683467,0.993280,7.390000
sh601939,2019-04-22,7.610000,7.630000,7.350000,7.370000,-0.032808,209559383.000000,1560902631.000000,70705256556.220001,1842580904071.820068,0.021844,12.529634,2018-09-30,2018-10-24,7.260368,3.109920,2.676205,0.990591,7.370000
sh601939,2019-04-19,7.600000,7.690000,7.520000,7.620000,0.003953,146022622.000000,1110259260.000000,73103670957.720001,1905083648443.320068,0.015221,12.954655,2018-09-30,2018-10-24,7.506650,3.215412,2.766985,1.024194,7.620000
sh601939,2019-04-18,7.710000,7.740000,7.550000,7.590000,-0.021907,177692359.000000,1351078158.000000,72815861229.539993,1897583319118.739990,0.018522,12.903653,2018-09-30,2018-10-24,7.477096,3.202753,2.756091,1.020161,7.590000
sh601939,2019-04-17,7.700000,7.850000,7.650000,7.760000,0.003881,220803363.000000,1709075558.000000,74446783022.559998,1940085185291.360107,0.023016,13.192667,2018-09-30,2018-10-24,7.644567,3.274488,2.817822,1.043011,7.760000
sh601939,2019-04-16,7.330000,7.760000,7.310000,7.730000,0.048847,329394039.000000,2507651686.000000,74158973294.380005,1932584855966.780029,0.034335,13.141665,2018-09-30,2018-10-24,7.615013,3.261829,2.806928,1.038978,7.730000
sh601939,2019-04-15,7.330000,7.550000,7.330000,7.370000,0.020776,242884161.000000,1811040447.000000,70705256556.220001,1842580904071.820068,0.025317,12.529634,2018-09-30,2018-10-24,7.260368,3.109920,2.676205,0.990591,7.370000
sh601939,2019-04-12,7.220000,7.250000,7.180000,7.220000,-0.001383,85300354.000000,615170483.000000,69266207915.320007,1805079257448.919922,0.008891,12.274621,2018-09-30,2018-10-24,7.112600,3.046624,2.621736,0.970430,7.220000
sh601939,2019-04-11,7.330000,7.400000,7.220000,7.230000,-0.010944,107559028.000000,783486596.000000,69362144491.380005,1807579367223.780029,0.011211,12.291622,2018-09-30,2018-10-24,7.122451,3.050844,2.625368,0.971774,7.230000
sh601939,2019-04-10,7.290000,7.360000,7.220000,7.310000,-0.002729,128544285.000000,935110969.000000,70129637099.860001,1827580245422.659912,0.013399,12.427629,2018-09-30,2018-10-24,7.201261,3.084602,2.654417,0.982527,7.310000
