code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600773,2019-06-10,6.570000,6.730000,6.540000,6.630000,0.009132,5210457.000000,34512182.000000,4946674121.220000,5434350732.720000,0.006984,41.202885,2018-09-30,2018-10-20,50.843558,6.348696,-6.777755,1.659741,6.630000
sh600773,2019-06-06,6.850000,6.850000,6.500000,6.570000,-0.036657,8517080.000000,56526506.000000,4901907839.580000,5385171088.080000,0.011415,40.830008,2018-09-30,2018-10-20,50.383436,6.291241,-6.716418,1.644720,6.570000
sh600773,2019-06-05,6.980000,7.020000,6.820000,6.820000,-0.010160,5349038.000000,36907999.000000,5088434013.080000,5590086274.080000,0.007169,42.383662,2018-09-30,2018-10-20,52.300613,6.530634,-6.971989,1.707305,6.820000
sh600773,2019-06-04,6.980000,7.040000,6.890000,6.890000,-0.010057,5748818.000000,40022272.000000,5140661341.660000,5647462526.160000,0.007705,42.818685,2018-09-30,2018-10-20,52.837423,6.597664,-7.043549,1.724829,6.890000
sh600773,2019-06-03,7.080000,7.140000,6.940000,6.960000,-0.016949,6215513.000000,43646355.000000,5192888670.240000,5704838778.240000,0.008331,43.253708,2018-09-30,2018-10-20,53.374233,6.664694,-7.115109,1.742352,6.960000
sh600773,2019-05-31,7.060000,7.140000,7.040000,7.080000,0.000000,5269501.000000,37364800.000000,5282421233.520000,5803198067.520000,0.007063,43.999461,2018-09-30,2018-10-20,54.294479,6.779603,-7.237784,1.772393,7.080000
sh600773,2019-05-30,7.030000,7.130000,6.990000,7.080000,-0.004219,7177601.000000,50643463.000000,5282421233.520000,5803198067.520000,0.009620,43.999461,2018-09-30,2018-10-20,54.294479,6.779603,-7.237784,1.772393,7.080000
sh600773,2019-05-29,6.970000,7.160000,6.900000,7.110000,-0.004202,12731385.000000,89732713.000000,5304804374.340000,5827787889.840000,0.017064,44.185900,2018-09-30,2018-10-20,54.524540,6.808330,-7.268452,1.779903,7.110000
sh600773,2019-05-28,6.870000,7.280000,6.820000,7.140000,0.043860,15599018.000000,110849342.000000,5327187515.160000,5852377712.160000,0.020907,44.372338,2018-09-30,2018-10-20,54.754601,6.837057,-7.299121,1.787413,7.140000
sh600773,2019-05-27,6.690000,6.860000,6.620000,6.840000,0.025487,4058536.000000,27500616.000000,5103356106.960000,5606479488.960000,0.005440,42.507954,2018-09-30,2018-10-20,52.453988,6.549786,-6.992435,1.712312,6.840000
