code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh603879,2019-06-10,7.860000,7.900000,7.660000,7.820000,-0.005089,1536120.000000,11964512.000000,633420000.000000,1126080000.000000,0.018964,11.035518,2018-09-30,2018-10-24,31.557239,,-96.680666,2.945501,7.820000
sh603879,2019-06-06,8.160000,8.170000,7.740000,7.860000,-0.036765,1671900.000000,13171881.000000,636660000.000000,1131840000.000000,0.020641,11.091966,2018-09-30,2018-10-24,31.718657,,-97.175196,2.960567,7.860000
sh603879,2019-06-05,11.420000,11.690000,11.380000,11.410000,0.006173,2055000.000000,23683457.000000,924210000.000000,1643040000.000000,0.025370,11.515323,2018-09-30,2018-10-24,32.929293,,-100.884173,3.073566,8.160000
sh603879,2019-06-04,11.510000,11.520000,11.280000,11.340000,-0.006135,1145200.000000,13028017.000000,918540000.000000,1632960000.000000,0.014138,11.444677,2018-09-30,2018-10-24,32.727273,,-100.265252,3.054710,8.109939
sh603879,2019-06-03,11.840000,11.850000,11.270000,11.410000,-0.044389,2587900.000000,29859929.000000,924210000.000000,1643040000.000000,0.031949,11.515323,2018-09-30,2018-10-24,32.929293,,-100.884173,3.073566,8.160000
sh603879,2019-05-31,11.490000,12.130000,11.430000,11.940000,0.039164,3143000.000000,36840872.000000,967140000.000000,1719360000.000000,0.038802,12.050215,2018-09-30,2018-10-24,34.458874,,-105.570292,3.216335,8.539036
sh603879,2019-05-30,11.370000,11.500000,11.200000,11.490000,0.018617,1896200.000000,21517780.000000,930690000.000000,1654560000.000000,0.023410,11.596062,2018-09-30,2018-10-24,33.160173,,-101.591512,3.095116,8.217213
sh603879,2019-05-29,11.180000,11.290000,11.090000,11.280000,0.008945,1098860.000000,12319150.000000,913680000.000000,1624320000.000000,0.013566,11.384123,2018-09-30,2018-10-24,32.554113,,-99.734748,3.038548,8.067029
sh603879,2019-05-28,11.170000,11.300000,11.150000,11.180000,-0.001786,1254600.000000,14100783.000000,905580000.000000,1609920000.000000,0.015489,11.283200,2018-09-30,2018-10-24,32.265512,,-98.850575,3.011610,7.995513
sh603879,2019-05-27,10.850000,11.260000,10.800000,11.200000,0.036078,1577600.000000,17497446.000000,907200000.000000,1612800000.000000,0.019477,11.303385,2018-09-30,2018-10-24,32.323232,,-99.027409,3.016998,8.009816
sh603879,2019-05-24,10.670000,10.910000,10.670000,10.810000,-0.000924,1051578.000000,11353526.000000,875610000.000000,1556640000.000000,0.012982,10.909785,2018-09-30,2018-10-24,31.197691,,-95.579134,2.911941,7.730903
sh603879,2019-05-23,11.240000,11.240000,10.810000,10.820000,-0.031334,2087078.000000,22866768.000000,876420000.000000,1558080000.000000,0.025766,10.919877,2018-09-30,2018-10-24,31.226551,,-95.667551,2.914635,7.738054
sh603879,2019-05-22,11.420000,11.420000,11.010000,11.170000,-0.018453,1939600.000000,21787324.000000,904770000.000000,1608480000.000000,0.023946,11.273108,2018-09-30,2018-10-24,32.236652,,-98.762157,3.008916,7.988361
sh603879,2019-05-21,11.140000,11.420000,11.140000,11.380000,0.013357,2509200.000000,28434946.000000,921780000.000000,1638720000.000000,0.030978,11.485046,2018-09-30,2018-10-24,32.842713,,-100.618921,3.065485,8.138545
sh603879,2019-05-20,11.100000,11.350000,10.720000,11.230000,-0.004433,2906576.000000,32182577.000000,909630000.000000,1617120000.000000,0.035884,11.333662,2018-09-30,2018-10-24,32.409812,,-99.292661,3.025079,8.031271
sh603879,2019-05-17,12.120000,12.180000,11.200000,11.280000,-0.081433,6142276.000000,72051730.000000,913680000.000000,1624320000.000000,0.075831,11.384123,2018-09-30,2018-10-24,32.554113,,-99.734748,3.038548,8.067029
sh603879,2019-05-16,12.210000,12.410000,11.960000,12.280000,-0.040625,9931787.000000,120892788.000000,994680000.000000,1768320000.000000,0.122615,12.393354,2018-09-30,2018-10-24,35.440115,,-108.576481,3.307922,8.782191
sh603879,2019-05-15,13.720000,13.720000,12.680000,12.800000,0.026464,13657911.000000,183236542.000000,1036800000.000000,1843200000.000000,0.168616,12.918154,2018-09-30,2018-10-24,36.940837,,-113.174182,3.447997,9.154075
sh603879,2019-05-14,11.260000,12.470000,11.260000,12.470000,0.099647,2648211.000000,32838960.000000,1010070000.000000,1795680000.000000,0.032694,12.585108,2018-09-30,2018-10-24,35.988456,,-110.256410,3.359104,8.918072
sh603879,2019-05-13,11.240000,11.390000,11.210000,11.340000,-0.004390,1161200.000000,13137126.000000,918540000.000000,1632960000.000000,0.014336,11.444677,2018-09-30,2018-10-24,32.727273,,-100.265252,3.054710,8.109939
sh603879,2019-05-10,11.200000,11.450000,11.090000,11.390000,0.021525,2039363.000000,23089240.000000,922590000.000000,1640160000.000000,0.025177,11.495138,2018-09-30,2018-10-24,32.871573,,-100.707339,3.068179,8.145697
sh603879,2019-05-09,11.100000,11.350000,11.030000,11.150000,-0.006239,1447087.000000,16224906.000000,903150000.000000,1605600000.000000,0.017865,11.252923,2018-09-30,2018-10-24,32.178932,,-98.585323,3.003529,7.974058
sh603879,2019-05-08,10.820000,11.280000,10.750000,11.220000,0.020000,1518187.000000,16895399.000000,908820000.000000,1615680000.000000,0.018743,11.323569,2018-09-30,2018-10-24,32.380952,,-99.204244,3.022385,8.024119
sh603879,2019-05-07,10.980000,11.180000,10.800000,11.000000,0.021356,1448243.000000,15881519.000000,891000000.000000,1584000000.000000,0.017880,11.101538,2018-09-30,2018-10-24,31.746032,,-97.259063,2.963123,7.866784
sh603879,2019-05-06,11.350000,11.430000,10.520000,10.770000,-0.077911,2232000.000000,24558855.000000,872370000.000000,1550880000.000000,0.027556,10.869415,2018-09-30,2018-10-24,31.082251,,-95.225464,2.901166,7.702296
