code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz002842,2019-06-10,20.870000,22.620000,20.000000,22.620000,0.100195,8165509.000000,174784409.000000,1624681500.000000,3882180120.000000,0.113686,38.744926,2018-09-30,2018-10-24,32.176387,,68.255884,4.567206,22.620000
sz002842,2019-06-06,19.880000,21.080000,19.880000,20.560000,0.028000,8575454.000000,177063081.870000,1476722000.000000,3528630560.000000,0.119394,35.216431,2018-09-30,2018-10-24,29.246088,,62.039831,4.151271,20.560000
sz002842,2019-06-05,20.460000,20.770000,19.960000,20.000000,0.003009,7827925.000000,159458323.010000,1436500000.000000,3432520000.000000,0.108986,34.257229,2018-09-30,2018-10-24,28.449502,,60.350030,4.038201,20.000000
sz002842,2019-06-04,21.000000,21.450000,19.350000,19.940000,-0.054976,10789539.000000,218483841.290000,1432190500.000000,3422222440.000000,0.150220,34.154457,2018-09-30,2018-10-24,28.364154,,60.168980,4.026087,19.940000
sz002842,2019-06-03,22.200000,23.080000,21.100000,21.100000,-0.099829,14660944.000000,322658557.820000,1515507500.000000,3621308600.000000,0.204120,36.141377,2018-09-30,2018-10-24,30.014225,,63.669282,4.260302,21.100000
sz002842,2019-05-31,22.400000,25.330000,21.960000,23.440000,0.017803,23902608.000000,572634728.740000,1683578000.000000,4022913440.000000,0.332790,40.149472,2018-09-30,2018-10-24,33.342817,,70.730235,4.732772,23.440000
sz002842,2019-05-30,20.560000,23.030000,20.350000,23.030000,0.099809,17794380.000000,390026174.230000,1654129750.000000,3952546780.000000,0.247746,39.447199,2018-09-30,2018-10-24,32.759602,,69.493060,4.649989,23.030000
sz002842,2019-05-29,20.200000,21.170000,20.000000,20.940000,0.051205,10864086.000000,224907091.420000,1504015500.000000,3593848440.000000,0.151258,35.867319,2018-09-30,2018-10-24,29.786629,,63.186482,4.227997,20.940000
sz002842,2019-05-28,20.340000,21.000000,19.840000,19.920000,0.017365,8360232.000000,170260300.060000,1430754000.000000,3418789920.000000,0.116397,34.120200,2018-09-30,2018-10-24,28.335704,,60.108630,4.022049,19.920000
sz002842,2019-05-27,18.340000,19.750000,18.340000,19.580000,0.064709,4008120.000000,76630803.980000,1406333500.000000,3360437080.000000,0.055804,33.537827,2018-09-30,2018-10-24,27.852063,,59.082680,3.953399,19.580000
sz002842,2019-05-24,18.290000,18.900000,18.090000,18.390000,-0.006483,1527942.000000,28407967.820000,1320861750.000000,3156202140.000000,0.021273,31.499522,2018-09-30,2018-10-24,26.159317,,55.491853,3.713126,18.390000
sz002842,2019-05-23,18.500000,19.150000,18.300000,18.510000,-0.003231,2329931.000000,43599995.010000,1329480750.000000,3176797260.000000,0.032439,31.705065,2018-09-30,2018-10-24,26.330014,,55.853953,3.737355,18.510000
sz002842,2019-05-22,18.750000,19.140000,18.520000,18.570000,-0.022632,2861300.000000,53692859.540000,1333790250.000000,3187094820.000000,0.039837,31.807837,2018-09-30,2018-10-24,26.415363,,56.035003,3.749470,18.570000
