code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz300293,2019-06-10,7.980000,8.080000,7.830000,8.000000,0.010101,1693849.000000,13483133.000000,2160000000.000000,2160000000.000000,0.006274,37.956699,2018-09-30,2018-10-30,13333.333333,9.549297,11.204482,2.694419,8.000000
sz300293,2019-06-06,8.270000,8.340000,7.850000,7.920000,-0.059382,3473349.000000,28011554.600000,2138400000.000000,2138400000.000000,0.012864,37.577132,2018-09-30,2018-10-30,13200.000000,9.453804,11.092437,2.667475,7.920000
sz300293,2019-06-05,8.160000,8.920000,7.950000,8.420000,0.038224,5407120.000000,45058455.020000,2273400000.000000,2273400000.000000,0.020026,39.949426,2018-09-30,2018-10-30,14033.333333,10.050635,11.792717,2.835876,8.420000
sz300293,2019-06-04,8.150000,8.330000,7.830000,8.110000,-0.004908,2940149.000000,23536501.630000,2189700000.000000,2189700000.000000,0.010889,38.478604,2018-09-30,2018-10-30,13516.666667,9.680600,11.358543,2.731467,8.110000
sz300293,2019-06-03,8.330000,8.330000,8.070000,8.150000,-0.014510,2370500.000000,19416953.470000,2200500000.000000,2200500000.000000,0.008780,38.668387,2018-09-30,2018-10-30,13583.333333,9.728346,11.414566,2.744940,8.150000
sz300293,2019-05-31,8.580000,8.600000,8.240000,8.270000,-0.011947,2762553.000000,23066489.890000,2232900000.000000,2232900000.000000,0.010232,39.237738,2018-09-30,2018-10-30,13783.333333,9.871586,11.582633,2.785356,8.270000
sz300293,2019-05-30,8.500000,8.500000,8.170000,8.370000,-0.021053,4311718.000000,35753069.610000,2259900000.000000,2259900000.000000,0.015969,39.712197,2018-09-30,2018-10-30,13950.000000,9.990952,11.722689,2.819036,8.370000
sz300293,2019-05-29,8.510000,8.700000,8.370000,8.550000,-0.016110,5318138.000000,45383114.330000,2308500000.000000,2308500000.000000,0.019697,40.566222,2018-09-30,2018-10-30,14250.000000,10.205811,11.974790,2.879661,8.550000
sz300293,2019-05-28,8.380000,9.060000,8.310000,8.690000,0.009292,10167727.000000,87928167.260000,2346300000.000000,2346300000.000000,0.037658,41.230465,2018-09-30,2018-10-30,14483.333333,10.372924,12.170868,2.926813,8.690000
sz300293,2019-05-27,7.830000,8.610000,7.770000,8.610000,0.099617,5852225.000000,48941921.480000,2324700000.000000,2324700000.000000,0.021675,40.850898,2018-09-30,2018-10-30,14350.000000,10.277431,12.058824,2.899869,8.610000
sz300293,2019-05-24,7.890000,7.980000,7.800000,7.830000,-0.012610,1118500.000000,8804631.970000,2114100000.000000,2114100000.000000,0.004143,37.150119,2018-09-30,2018-10-30,13050.000000,9.346374,10.966387,2.637163,7.830000
sz300293,2019-05-23,7.990000,8.090000,7.820000,7.930000,-0.007509,1457680.000000,11608212.400000,2141100000.000000,2141100000.000000,0.005399,37.624578,2018-09-30,2018-10-30,13216.666667,9.465741,11.106443,2.670843,7.930000
