code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600367,2019-06-10,8.530000,8.640000,8.350000,8.640000,0.018868,7710886.000000,65639964.000000,2515968000.000000,2575108800.000000,0.026480,37.410074,2018-09-30,2018-10-17,20.995507,2.404648,32.079272,2.064583,8.640000
sh600367,2019-06-06,8.260000,8.980000,8.190000,8.480000,0.025393,11539202.000000,98797676.000000,2469376000.000000,2527421600.000000,0.039626,36.717295,2018-09-30,2018-10-17,20.606701,2.360118,31.485212,2.026350,8.480000
sh600367,2019-06-05,8.340000,8.380000,8.190000,8.270000,0.001211,3520713.000000,29105023.000000,2408224000.000000,2464832150.000000,0.012090,35.808022,2018-09-30,2018-10-17,20.096394,2.301672,30.705507,1.976169,8.270000
sh600367,2019-06-04,8.080000,8.340000,8.030000,8.260000,0.019753,4672704.000000,38249383.000000,2405312000.000000,2461851700.000000,0.016046,35.764723,2018-09-30,2018-10-17,20.072094,2.298888,30.668378,1.973780,8.260000
sh600367,2019-06-03,8.290000,8.290000,8.010000,8.100000,-0.016990,3474804.000000,28184554.000000,2358720000.000000,2414164500.000000,0.011933,35.071944,2018-09-30,2018-10-17,19.683288,2.254358,30.074318,1.935547,8.100000
sh600367,2019-05-31,8.300000,8.420000,8.160000,8.240000,-0.015532,5489800.000000,45661136.000000,2399488000.000000,2455890800.000000,0.018852,35.678126,2018-09-30,2018-10-17,20.023493,2.293322,30.594121,1.969001,8.240000
sh600367,2019-05-30,8.010000,8.430000,8.010000,8.370000,0.034611,7152675.000000,59258484.000000,2437344000.000000,2494636650.000000,0.024563,36.241009,2018-09-30,2018-10-17,20.339398,2.329503,31.076795,2.000065,8.370000
sh600367,2019-05-29,7.950000,8.180000,7.950000,8.090000,0.021465,4362400.000000,35340509.000000,2355808000.000000,2411184050.000000,0.014981,35.028646,2018-09-30,2018-10-17,19.658988,2.251575,30.037189,1.933157,8.090000
sh600367,2019-05-28,8.010000,8.030000,7.910000,7.920000,-0.011236,2308703.000000,18433027.000000,2306304000.000000,2360516400.000000,0.007928,34.292568,2018-09-30,2018-10-17,19.245882,2.204261,29.405999,1.892535,7.920000
sh600367,2019-05-27,7.830000,8.060000,7.750000,8.010000,0.025608,3623900.000000,28675183.000000,2332512000.000000,2387340450.000000,0.012445,34.682256,2018-09-30,2018-10-17,19.464585,2.229309,29.740159,1.914041,8.010000
sh600367,2019-05-24,7.730000,7.830000,7.710000,7.810000,0.007742,2101097.000000,16341233.000000,2274272000.000000,2327731450.000000,0.007215,33.816282,2018-09-30,2018-10-17,18.978578,2.173646,28.997583,1.866249,7.810000
sh600367,2019-05-23,7.870000,7.910000,7.720000,7.750000,-0.017744,2312798.000000,18050978.000000,2256800000.000000,2309848750.000000,0.007942,33.556490,2018-09-30,2018-10-17,18.832776,2.156947,28.774810,1.851912,7.750000
sh600367,2019-05-22,7.990000,8.080000,7.880000,7.890000,-0.019876,3140802.000000,25010257.000000,2297568000.000000,2351575050.000000,0.010786,34.162672,2018-09-30,2018-10-17,19.172981,2.195912,29.294613,1.885366,7.890000
sh600367,2019-05-21,7.680000,8.190000,7.630000,8.050000,0.045455,5189493.000000,41436051.000000,2344160000.000000,2399262250.000000,0.017821,34.855451,2018-09-30,2018-10-17,19.561786,2.240442,29.888674,1.923599,8.050000
sh600367,2019-05-20,7.750000,7.750000,7.430000,7.700000,-0.003881,2901802.000000,21925713.000000,2242240000.000000,2294946500.000000,0.009965,33.339996,2018-09-30,2018-10-17,18.711274,2.143032,28.589166,1.839964,7.700000
sh600367,2019-05-17,8.050000,8.100000,7.660000,7.730000,-0.043317,3453701.000000,27244342.000000,2250976000.000000,2303887850.000000,0.011860,33.469892,2018-09-30,2018-10-17,18.784175,2.151381,28.700553,1.847133,7.730000
sh600367,2019-05-16,7.870000,8.090000,7.800000,8.080000,0.030612,4203902.000000,33675344.000000,2352896000.000000,2408203600.000000,0.014436,34.985347,2018-09-30,2018-10-17,19.634687,2.248792,30.000060,1.930768,8.080000
sh600367,2019-05-15,7.740000,7.860000,7.740000,7.840000,0.015544,2235628.000000,17457793.000000,2283008000.000000,2336672800.000000,0.007677,33.946178,2018-09-30,2018-10-17,19.051479,2.181996,29.108969,1.873418,7.840000
sh600367,2019-05-14,7.650000,7.800000,7.610000,7.720000,-0.005155,1568000.000000,12097185.000000,2248064000.000000,2300907400.000000,0.005385,33.426594,2018-09-30,2018-10-17,18.759874,2.148598,28.663424,1.844743,7.720000
sh600367,2019-05-13,7.800000,7.830000,7.660000,7.760000,-0.010204,1891901.000000,14673657.000000,2259712000.000000,2312829200.000000,0.006497,33.599789,2018-09-30,2018-10-17,18.857076,2.159731,28.811939,1.854302,7.760000
sh600367,2019-05-10,7.750000,7.850000,7.500000,7.840000,0.022164,2878400.000000,22366854.000000,2283008000.000000,2336672800.000000,0.009885,33.946178,2018-09-30,2018-10-17,19.051479,2.181996,29.108969,1.873418,7.840000
sh600367,2019-05-09,7.590000,7.760000,7.590000,7.670000,0.001305,1823400.000000,14017871.000000,2233504000.000000,2286005150.000000,0.006262,33.210100,2018-09-30,2018-10-17,18.638373,2.134682,28.477780,1.832795,7.670000
sh600367,2019-05-08,7.550000,7.780000,7.460000,7.660000,0.001307,2911328.000000,22263294.000000,2230592000.000000,2283024700.000000,0.009998,33.166802,2018-09-30,2018-10-17,18.614072,2.131899,28.440651,1.830406,7.660000
sh600367,2019-05-07,7.590000,7.730000,7.540000,7.650000,0.006579,2158643.000000,16511904.000000,2227680000.000000,2280044250.000000,0.007413,33.123503,2018-09-30,2018-10-17,18.589772,2.129116,28.403522,1.828016,7.650000
sh600367,2019-05-06,7.930000,7.930000,7.420000,7.600000,-0.066339,3512001.000000,27096616.000000,2213120000.000000,2265142000.000000,0.012060,32.907009,2018-09-30,2018-10-17,18.468270,2.115200,28.217878,1.816069,7.600000
