code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz002126,2019-06-10,7.290000,7.460000,7.290000,7.380000,0.015131,4026732.000000,29687157.000000,5655697626.960000,5911982680.320000,0.005254,40.288386,2018-09-30,2018-10-27,16.039991,0.977524,17.467456,1.661189,7.380000
sz002126,2019-06-06,7.400000,7.420000,7.250000,7.270000,-0.016238,3901920.000000,28494971.800000,5571398610.840000,5823863697.280000,0.005092,39.687882,2018-09-30,2018-10-27,15.800913,0.962954,17.207101,1.636429,7.270000
sz002126,2019-06-05,7.510000,7.550000,7.370000,7.390000,-0.006720,3493000.000000,26023683.000000,5663361173.880000,5919993496.960000,0.004558,40.342977,2018-09-30,2018-10-27,16.061726,0.978848,17.491124,1.663440,7.390000
sz002126,2019-06-04,7.550000,7.580000,7.410000,7.440000,-0.013263,3822902.000000,28574325.820000,5701678908.480000,5960047580.160000,0.004988,40.615934,2018-09-30,2018-10-27,16.170398,0.985471,17.609467,1.674695,7.440000
sz002126,2019-06-03,7.600000,7.650000,7.510000,7.540000,-0.007895,3122391.000000,23644956.500000,5778314377.680000,6040155746.560000,0.004074,41.161847,2018-09-30,2018-10-27,16.387742,0.998717,17.846154,1.697204,7.540000
sz002126,2019-05-31,7.640000,7.720000,7.590000,7.600000,-0.003932,4165302.000000,31837967.400000,5824295659.200000,6088220646.400000,0.005435,41.489395,2018-09-30,2018-10-27,16.518148,1.006664,17.988166,1.710710,7.600000
sz002126,2019-05-30,7.700000,7.730000,7.540000,7.630000,-0.009091,4369636.000000,33199195.680000,5847286299.960000,6112253096.320000,0.005702,41.653169,2018-09-30,2018-10-27,16.583351,1.010638,18.059172,1.717463,7.630000
sz002126,2019-05-29,7.660000,7.780000,7.630000,7.700000,-0.002591,3993292.000000,30768041.640000,5900931128.400000,6168328812.800000,0.005211,42.035308,2018-09-30,2018-10-27,16.735492,1.019910,18.224852,1.733219,7.700000
sz002126,2019-05-28,7.670000,7.820000,7.640000,7.720000,0.007833,5188060.000000,40236279.600000,5916258222.240000,6184350446.080000,0.006770,42.144490,2018-09-30,2018-10-27,16.778961,1.022559,18.272189,1.737721,7.720000
sz002126,2019-05-27,7.560000,7.680000,7.490000,7.660000,0.019973,4783952.000000,36353114.400000,5870276940.720000,6136285546.240000,0.006242,41.816943,2018-09-30,2018-10-27,16.648555,1.014611,18.130178,1.724216,7.660000
sz002126,2019-05-24,7.490000,7.600000,7.480000,7.510000,0.001333,3498800.000000,26306445.000000,5755323736.920000,6016123296.640000,0.004566,40.998073,2018-09-30,2018-10-27,16.322539,0.994743,17.775148,1.690452,7.510000
sz002126,2019-05-23,7.620000,7.620000,7.460000,7.500000,-0.018325,3487102.000000,26204271.960000,5747660190.000000,6008112480.000000,0.004550,40.943482,2018-09-30,2018-10-27,16.300804,0.993418,17.751479,1.688201,7.500000
sz002126,2019-05-22,7.700000,7.720000,7.590000,7.640000,-0.010363,4004600.000000,30615999.400000,5854949846.880000,6120263912.960000,0.005226,41.707760,2018-09-30,2018-10-27,16.605086,1.011962,18.082840,1.719714,7.640000
sz002126,2019-05-21,7.660000,7.750000,7.580000,7.720000,0.006519,4772876.000000,36721749.720000,5916258222.240000,6184350446.080000,0.006228,42.144490,2018-09-30,2018-10-27,16.778961,1.022559,18.272189,1.737721,7.720000
sz002126,2019-05-20,7.640000,7.720000,7.360000,7.670000,0.006562,6126253.000000,46105295.010000,5877940487.640000,6144296362.880000,0.007994,41.871534,2018-09-30,2018-10-27,16.670289,1.015936,18.153846,1.726466,7.670000
sz002126,2019-05-17,7.840000,7.890000,7.570000,7.620000,-0.028061,9117699.000000,70561825.140000,5839622753.040000,6104242279.680000,0.011897,41.598577,2018-09-30,2018-10-27,16.561617,1.009313,18.035503,1.715212,7.620000
sz002126,2019-05-16,7.840000,7.870000,7.800000,7.840000,-0.001274,4979719.000000,39025996.090000,6008220785.280000,6280480245.760000,0.006498,42.799586,2018-09-30,2018-10-27,17.039774,1.038453,18.556213,1.764732,7.840000
sz002126,2019-05-15,7.790000,7.880000,7.770000,7.850000,0.015524,4966100.000000,38902877.000000,6015884332.200000,6288491062.400000,0.006480,42.854177,2018-09-30,2018-10-27,17.061508,1.039778,18.579882,1.766983,7.850000
sz002126,2019-05-14,7.650000,7.810000,7.600000,7.730000,-0.005148,5031244.000000,38987386.240000,5923921769.160000,6192361262.720000,0.006565,42.199082,2018-09-30,2018-10-27,16.800696,1.023883,18.295858,1.739972,7.730000
sz002126,2019-05-13,7.870000,7.870000,7.730000,7.770000,-0.020177,5946020.000000,46414195.200000,5954575956.840000,6224404529.280000,0.007759,42.417447,2018-09-30,2018-10-27,16.887633,1.029181,18.390533,1.748976,7.770000
sz002126,2019-05-10,7.750000,7.950000,7.700000,7.930000,0.025873,7935450.000000,62290691.530000,6077192707.560000,6352577595.520000,0.010355,43.290908,2018-09-30,2018-10-27,17.235384,1.050374,18.769231,1.784991,7.930000
