code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz300777,2019-06-10,27.390000,28.200000,26.750000,28.070000,0.022214,14060395.000000,389851984.000000,1123000000.000000,11228000000.000000,0.351447,28.070000,,,,,,,28.070000
sz300777,2019-06-06,29.360000,29.720000,27.460000,27.460000,-0.099967,18604600.000000,525042273.500000,1099000000.000000,10984000000.000000,0.464861,27.460000,,,,,,,27.460000
sz300777,2019-06-05,28.570000,31.680000,27.920000,30.510000,0.011940,27120840.000000,790190331.150000,1221000000.000000,12204000000.000000,0.677688,30.510000,,,,,,,30.510000
sz300777,2019-06-04,30.150000,30.150000,27.810000,30.150000,0.099964,32907961.000000,972098770.120000,1206000000.000000,12060000000.000000,0.822699,30.150000,,,,,,,30.150000
sz300777,2019-06-03,27.410000,27.410000,27.410000,27.410000,0.099920,586886.000000,16086545.260000,1097000000.000000,10964000000.000000,0.014664,27.410000,,,,,,,27.410000
sz300777,2019-05-31,24.920000,24.920000,24.920000,24.920000,0.100221,595237.000000,14833306.040000,997000000.000000,9968000000.000000,0.014878,24.920000,,,,,,,24.920000
sz300777,2019-05-30,22.650000,22.650000,22.650000,22.650000,0.100049,207116.000000,4691177.400000,906000000.000000,9060000000.000000,0.005178,22.650000,,,,,,,22.650000
sz300777,2019-05-29,20.590000,20.590000,20.590000,20.590000,0.099893,160311.000000,3300803.490000,824000000.000000,8236000000.000000,0.004006,20.590000,,,,,,,20.590000
sz300777,2019-05-28,18.720000,18.720000,18.720000,18.720000,0.099882,196232.000000,3673463.040000,749000000.000000,7488000000.000000,0.004904,18.720000,,,,,,,18.720000
sz300777,2019-05-27,17.020000,17.020000,17.020000,17.020000,0.100194,141040.000000,2400500.800000,681000000.000000,6808000000.000000,0.003525,17.020000,,,,,,,17.020000
sz300777,2019-05-24,15.470000,15.470000,15.470000,15.470000,0.100284,158843.000000,2457301.210000,619000000.000000,6188000000.000000,0.003970,15.470000,,,,,,,15.470000
sz300777,2019-05-23,14.060000,14.060000,14.060000,14.060000,0.100156,210803.000000,2963890.180000,563000000.000000,5624000000.000000,0.005264,14.060000,,,,,,,14.060000
sz300777,2019-05-22,12.780000,12.780000,12.780000,12.780000,0.099828,69107.000000,883187.460000,511000000.000000,5112000000.000000,0.001728,12.780000,,,,,,,12.780000
sz300777,2019-05-21,11.620000,11.620000,11.620000,11.620000,0.100379,23368.000000,271536.160000,465000000.000000,4648000000.000000,0.000584,11.620000,,,,,,,11.620000
sz300777,2019-05-20,10.560000,10.560000,10.560000,10.560000,0.100000,16155.000000,170596.800000,423000000.000000,4224000000.000000,0.000403,10.560000,,,,,,,10.560000
sz300777,2019-05-17,9.600000,9.600000,9.600000,9.600000,0.099656,12067.000000,115843.200000,384000000.000000,3840000000.000000,0.000302,9.600000,,,,,,,9.600000
sz300777,2019-05-16,7.270000,8.730000,7.270000,8.730000,0.440594,25565.000000,221502.450000,349000000.000000,3492000000.000000,0.000639,8.730000,,,,,,,8.730000
