code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh603877,2019-06-10,15.820000,15.980000,15.410000,15.540000,-0.003846,942715.000000,14721299.000000,3115673496.600000,7470999522.000000,0.004702,17.099938,2018-09-30,2018-10-27,13.621611,,13.162357,2.404447,15.540000
sh603877,2019-06-06,15.990000,15.990000,15.540000,15.600000,-0.012033,1023740.000000,16055489.000000,3127703124.000000,7499845080.000000,0.005106,17.165961,2018-09-30,2018-10-27,13.674204,,13.213177,2.413730,15.600000
sh603877,2019-06-05,15.480000,16.030000,15.450000,15.790000,0.025325,1387950.000000,21868549.000000,3165796944.100000,7591189347.000000,0.006923,17.375033,2018-09-30,2018-10-27,13.840748,,13.374107,2.443128,15.790000
sh603877,2019-06-04,16.200000,16.200000,15.060000,15.400000,-0.051140,1476708.000000,22997240.000000,3087604366.000000,7403693220.000000,0.007365,16.945884,2018-09-30,2018-10-27,13.498893,,13.043777,2.382785,15.400000
sh603877,2019-06-03,16.160000,16.460000,16.040000,16.230000,-0.002459,1596692.000000,25906899.000000,3254014211.700000,7802723439.000000,0.007964,17.859201,2018-09-30,2018-10-27,14.226431,,13.746786,2.511208,16.230000
sh603877,2019-05-31,16.480000,16.690000,16.200000,16.270000,-0.042941,2048902.000000,33518224.000000,3262033963.300000,7821953811.000000,0.010219,17.903217,2018-09-30,2018-10-27,14.261493,,13.780666,2.517397,16.270000
sh603877,2019-05-30,17.500000,18.080000,17.460000,17.980000,0.014673,2599251.000000,46188905.000000,3604878344.200000,8644052214.000000,0.012964,18.706496,2018-09-30,2018-10-27,14.901376,,14.398975,2.630347,17.000000
sh603877,2019-05-29,17.230000,17.770000,17.230000,17.720000,0.021915,1717646.000000,30116540.000000,3552749958.800000,8519054796.000000,0.008567,18.435990,2018-09-30,2018-10-27,14.685894,,14.190758,2.592311,16.754171
sh603877,2019-05-28,17.190000,17.500000,17.030000,17.340000,0.010490,1369992.000000,23754045.000000,3476562318.600000,8336366262.000000,0.006833,18.040636,2018-09-30,2018-10-27,14.370960,,13.886442,2.536720,16.394883
sh603877,2019-05-27,16.860000,17.240000,16.730000,17.160000,0.018398,1335525.000000,22821075.000000,3440473436.400000,8249829588.000000,0.006661,17.853363,2018-09-30,2018-10-27,14.221780,,13.742292,2.510387,16.224694
