code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600805,2019-06-10,5.250000,5.320000,5.220000,5.310000,0.017241,4099080.000000,21672397.000000,4514962204.080000,4518249763.140000,0.004821,57.678551,2018-09-30,2018-10-20,31.070802,2.561125,-41.943128,0.726492,5.310000
sh600805,2019-06-06,5.410000,5.410000,5.180000,5.220000,-0.033333,5719706.000000,30240287.000000,4438437420.960000,4441669258.680000,0.006727,56.700949,2018-09-30,2018-10-20,30.544178,2.517716,-41.232227,0.714178,5.220000
sh600805,2019-06-05,5.450000,5.480000,5.370000,5.400000,-0.001848,6020900.000000,32598291.000000,4591486987.200000,4594830267.600000,0.007081,58.656154,2018-09-30,2018-10-20,31.597425,2.604533,-42.654028,0.738805,5.400000
sh600805,2019-06-04,5.580000,5.580000,5.390000,5.410000,-0.026978,6981784.000000,37961637.000000,4599989740.880000,4603339212.540000,0.008211,58.764776,2018-09-30,2018-10-20,31.655939,2.609357,-42.733017,0.740173,5.410000
sh600805,2019-06-03,5.710000,5.780000,5.520000,5.560000,-0.034722,6726256.000000,37799770.000000,4727531046.080000,4730973386.640000,0.007911,60.394114,2018-09-30,2018-10-20,32.533645,2.681705,-43.917852,0.760696,5.560000
sh600805,2019-05-31,5.880000,5.880000,5.740000,5.760000,-0.012007,4257985.000000,24704511.000000,4897586119.680000,4901152285.440000,0.005008,62.566564,2018-09-30,2018-10-20,33.703920,2.778169,-45.497630,0.788059,5.760000
sh600805,2019-05-30,5.880000,5.890000,5.750000,5.830000,-0.010187,5111800.000000,29711150.000000,4957105395.440000,4960714900.020000,0.006012,63.326922,2018-09-30,2018-10-20,34.113517,2.811931,-46.050553,0.797636,5.830000
sh600805,2019-05-29,5.890000,5.960000,5.830000,5.890000,-0.005068,5471160.000000,32245847.000000,5008121917.520000,5011768569.660000,0.006435,63.978657,2018-09-30,2018-10-20,34.464599,2.840871,-46.524487,0.805845,5.890000
sh600805,2019-05-28,5.890000,6.060000,5.860000,5.920000,0.005093,7417112.000000,44205746.000000,5033630178.560000,5037295404.480000,0.008723,64.304524,2018-09-30,2018-10-20,34.640140,2.855340,-46.761453,0.809949,5.920000
sh600805,2019-05-27,5.750000,5.920000,5.700000,5.890000,0.029720,6160981.000000,35936578.000000,5008121917.520000,5011768569.660000,0.007246,63.978657,2018-09-30,2018-10-20,34.464599,2.840871,-46.524487,0.805845,5.890000
sh600805,2019-05-24,5.700000,5.800000,5.670000,5.720000,-0.001745,4824203.000000,27666115.000000,4863575104.960000,4867116505.680000,0.005674,62.132074,2018-09-30,2018-10-20,33.469865,2.758876,-45.181675,0.782586,5.720000
sh600805,2019-05-23,5.860000,5.920000,5.720000,5.730000,-0.023850,6642406.000000,38630137.000000,4872077858.640000,4875625450.620000,0.007812,62.240697,2018-09-30,2018-10-20,33.528379,2.763699,-45.260664,0.783954,5.730000
sh600805,2019-05-22,6.100000,6.100000,5.810000,5.870000,-0.032949,8811006.000000,52368716.000000,4991116410.160000,4994750679.780000,0.010363,63.761412,2018-09-30,2018-10-20,34.347572,2.831224,-46.366509,0.803108,5.870000
sh600805,2019-05-21,6.030000,6.120000,6.010000,6.070000,0.009983,6170509.000000,37469130.000000,5161171483.760000,5164929578.580000,0.007257,65.933862,2018-09-30,2018-10-20,35.517847,2.927689,-47.946288,0.830472,6.070000
sh600805,2019-05-20,6.010000,6.050000,5.810000,6.010000,0.001667,6694717.000000,39647641.000000,5110154961.680000,5113875908.940000,0.007874,65.282127,2018-09-30,2018-10-20,35.166764,2.898749,-47.472354,0.822263,6.010000
sh600805,2019-05-17,6.280000,6.280000,5.950000,6.000000,-0.035370,12142108.000000,74588170.000000,5101652208.000000,5105366964.000000,0.014280,65.173504,2018-09-30,2018-10-20,35.108250,2.893926,-47.393365,0.820895,6.000000
sh600805,2019-05-16,6.230000,6.320000,6.140000,6.220000,-0.006390,9163259.000000,57004664.000000,5288712788.960000,5292563752.680000,0.010777,67.563200,2018-09-30,2018-10-20,36.395553,3.000037,-49.131122,0.850994,6.220000
sh600805,2019-05-15,6.110000,6.280000,6.100000,6.260000,0.034711,12101635.000000,75148345.000000,5322723803.680000,5326599532.440000,0.014233,67.997690,2018-09-30,2018-10-20,36.629608,3.019329,-49.447077,0.856467,6.260000
sh600805,2019-05-14,6.010000,6.170000,5.980000,6.050000,-0.004934,8084580.000000,49312430.000000,5144165976.400000,5147911688.700000,0.009508,65.716617,2018-09-30,2018-10-20,35.400819,2.918042,-47.788310,0.827735,6.050000
sh600805,2019-05-13,6.150000,6.150000,6.000000,6.080000,-0.012987,10336473.000000,62794842.000000,5169674237.440000,5173438523.520000,0.012157,66.042484,2018-09-30,2018-10-20,35.576360,2.932512,-48.025276,0.831840,6.080000
