code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz002809,2019-06-10,17.420000,17.440000,17.150000,17.400000,0.013986,446400.000000,7725927.000000,1057620285.000000,2088000000.000000,0.007344,26.447226,2018-09-30,2018-10-29,20.480226,,-27.915931,2.164583,17.400000
sz002809,2019-06-06,17.380000,17.380000,16.890000,17.160000,-0.014925,765800.000000,13101893.000000,1043032419.000000,2059200000.000000,0.012599,26.082436,2018-09-30,2018-10-29,20.197740,,-27.530884,2.134727,17.160000
sz002809,2019-06-05,17.550000,17.670000,17.420000,17.420000,-0.007407,658350.000000,11543131.500000,1058835940.500000,2090400000.000000,0.010831,26.477625,2018-09-30,2018-10-29,20.503766,,-27.948019,2.167071,17.420000
sz002809,2019-06-04,17.800000,17.800000,17.100000,17.550000,-0.016256,1178725.000000,20574641.000000,1066737701.250000,2106000000.000000,0.019392,26.675219,2018-09-30,2018-10-29,20.656780,,-28.156586,2.183243,17.550000
sz002809,2019-06-03,17.630000,17.850000,17.500000,17.840000,0.011912,1520700.000000,26937797.880000,1084364706.000000,2140800000.000000,0.025019,27.116006,2018-09-30,2018-10-29,20.998117,,-28.621851,2.219320,17.840000
sz002809,2019-05-31,17.550000,17.770000,17.440000,17.630000,-0.001699,1072947.000000,18848626.620000,1071600323.250000,2115600000.000000,0.017652,26.796815,2018-09-30,2018-10-29,20.750942,,-28.284935,2.193195,17.630000
sz002809,2019-05-30,17.260000,18.000000,17.160000,17.660000,0.017281,1336472.000000,23483629.160000,1073423806.500000,2119200000.000000,0.021988,26.842414,2018-09-30,2018-10-29,20.786252,,-28.333066,2.196927,17.660000
sz002809,2019-05-29,17.300000,17.570000,17.000000,17.360000,0.004049,793299.000000,13830639.540000,1055188974.000000,2083200000.000000,0.013051,26.386428,2018-09-30,2018-10-29,20.433145,,-27.851757,2.159607,17.360000
sz002809,2019-05-28,17.310000,17.410000,17.210000,17.290000,-0.001155,666157.000000,11545881.680000,1050934179.750000,2074800000.000000,0.010960,26.280031,2018-09-30,2018-10-29,20.350753,,-27.739451,2.150899,17.290000
sz002809,2019-05-27,16.960000,17.360000,16.810000,17.310000,0.021239,1048801.000000,17944542.250000,1052149835.250000,2077200000.000000,0.017255,26.310430,2018-09-30,2018-10-29,20.374294,,-27.771539,2.153387,17.310000
sz002809,2019-05-24,16.970000,17.100000,16.800000,16.950000,-0.001179,541870.000000,9164246.100000,1030268036.250000,2034000000.000000,0.008915,25.763246,2018-09-30,2018-10-29,19.950565,,-27.193968,2.108602,16.950000
sz002809,2019-05-23,17.220000,17.270000,16.830000,16.970000,-0.021338,917698.000000,15594740.000000,1031483691.750000,2036400000.000000,0.015098,25.793645,2018-09-30,2018-10-29,19.974105,,-27.226055,2.111090,16.970000
sz002809,2019-05-22,17.240000,17.530000,17.120000,17.340000,-0.000576,863193.000000,14938798.870000,1053973318.500000,2080800000.000000,0.014201,26.356028,2018-09-30,2018-10-29,20.409605,,-27.819670,2.157119,17.340000
sz002809,2019-05-21,16.990000,17.470000,16.860000,17.350000,0.021790,1020115.000000,17608360.010000,1054581146.250000,2082000000.000000,0.016783,26.371228,2018-09-30,2018-10-29,20.421375,,-27.835713,2.158363,17.350000
