code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz002085,2019-06-10,7.500000,7.790000,7.500000,7.740000,0.030626,11043034.000000,84402919.000000,16360312824.180000,16926448707.719999,0.005224,56.522655,2018-09-30,2018-10-19,17.365941,0.942289,19.800460,2.762214,7.740000
sz002085,2019-06-06,7.550000,7.560000,7.390000,7.510000,0.002670,8339211.000000,62310693.470000,15874153657.570000,16423466381.780001,0.003945,54.843041,2018-09-30,2018-10-19,16.849899,0.914288,19.212075,2.680133,7.510000
sz002085,2019-06-05,7.310000,7.830000,7.260000,7.490000,0.040278,18909679.000000,142499643.740000,15831878947.430000,16379728788.219999,0.008946,54.696988,2018-09-30,2018-10-19,16.805026,0.911854,19.160911,2.672995,7.490000
sz002085,2019-06-04,7.250000,7.300000,7.130000,7.200000,-0.005525,5789552.000000,41920532.810000,15218895650.400000,15745533681.600000,0.002739,52.579214,2018-09-30,2018-10-19,16.154364,0.876548,18.419033,2.569501,7.200000
sz002085,2019-06-03,7.230000,7.360000,7.200000,7.240000,0.000000,6343408.000000,46228248.530000,15303445070.680000,15833008868.719999,0.003001,52.871321,2018-09-30,2018-10-19,16.244110,0.881418,18.521361,2.583776,7.240000
sz002085,2019-05-31,7.210000,7.300000,7.150000,7.240000,0.011173,5240819.000000,38003019.860000,15303445070.680000,15833008868.719999,0.002479,52.871321,2018-09-30,2018-10-19,16.244110,0.881418,18.521361,2.583776,7.240000
sz002085,2019-05-30,7.310000,7.330000,7.080000,7.160000,-0.016484,6128224.000000,43963502.930000,15134346230.120001,15658058494.480000,0.002899,52.287107,2018-09-30,2018-10-19,16.064617,0.871678,18.316705,2.555226,7.160000
sz002085,2019-05-29,7.320000,7.390000,7.270000,7.280000,-0.009524,4964009.000000,36430675.770000,15387994490.959999,15920484055.840000,0.002348,53.163427,2018-09-30,2018-10-19,16.333857,0.886288,18.623689,2.598051,7.280000
sz002085,2019-05-28,7.280000,7.540000,7.250000,7.350000,0.008230,7862130.000000,57796729.960000,15535955976.450001,16073565633.299999,0.003720,53.674614,2018-09-30,2018-10-19,16.490913,0.894810,18.802763,2.623033,7.350000
sz002085,2019-05-27,7.210000,7.310000,7.110000,7.290000,0.011096,4984049.000000,36052933.690000,15409131846.030001,15942352852.620001,0.002358,53.236454,2018-09-30,2018-10-19,16.356293,0.887505,18.649271,2.601620,7.290000
sz002085,2019-05-24,7.170000,7.330000,7.170000,7.210000,-0.001385,5204426.000000,37652175.040000,15240033005.469999,15767402478.379999,0.002462,52.652241,2018-09-30,2018-10-19,16.176801,0.877766,18.444615,2.573070,7.210000
