code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz300663,2019-06-10,25.020000,25.360000,23.050000,24.160000,-0.047319,13593702.000000,326183217.000000,2974938966.560000,4867369201.120000,0.110397,54.358441,2018-09-30,2018-10-30,71.620242,,89.551829,11.807302,24.160000
sz300663,2019-06-06,25.100000,26.390000,25.050000,25.360000,0.001976,11920895.000000,306865893.570000,3122700835.760000,5109125949.520000,0.096812,57.058364,2018-09-30,2018-10-30,75.177539,,93.999767,12.393758,25.360000
sz300663,2019-06-05,27.830000,27.930000,25.310000,25.310000,-0.075940,14117716.000000,375317062.840000,3116544091.210000,5099052751.670000,0.114652,56.945867,2018-09-30,2018-10-30,75.029318,,93.814436,12.369322,25.310000
sz300663,2019-06-04,28.500000,28.580000,26.810000,27.390000,-0.053886,15086917.000000,414372126.840000,3372664664.490000,5518097782.230000,0.122523,61.625733,2018-09-30,2018-10-30,81.195299,,101.524196,13.385845,27.390000
sz300663,2019-06-03,28.500000,29.450000,28.210000,28.950000,0.002077,13625344.000000,393905957.430000,3564755094.450000,5832381555.150000,0.110654,65.135632,2018-09-30,2018-10-30,85.819785,,107.306516,14.148237,28.950000
sz300663,2019-05-31,29.390000,30.430000,28.660000,28.890000,-0.010616,16342575.000000,482474966.440000,3557367000.990000,5820293717.730000,0.132721,65.000636,2018-09-30,2018-10-30,85.641920,,107.084119,14.118914,28.890000
sz300663,2019-05-30,29.270000,30.080000,28.350000,29.200000,-0.020791,17068222.000000,498303024.530000,3595538817.200000,5882747544.400000,0.138614,65.698116,2018-09-30,2018-10-30,86.560889,,108.233170,14.270415,29.200000
sz300663,2019-05-29,28.150000,31.030000,27.680000,29.820000,0.028276,25154223.000000,739715610.090000,3671882449.620000,6007655197.740000,0.204282,67.093076,2018-09-30,2018-10-30,88.398825,,110.531272,14.573417,29.820000
sz300663,2019-05-28,28.560000,30.190000,28.270000,29.000000,0.036455,27543591.000000,805130309.890000,3570911839.000000,5842454753.000000,0.223686,65.248129,2018-09-30,2018-10-30,85.968006,,107.491847,14.172672,29.000000
sz300663,2019-05-27,25.440000,27.980000,25.030000,27.980000,0.099843,12947369.000000,345853474.560000,3445314250.180000,5636961516.860000,0.105148,62.953195,2018-09-30,2018-10-30,82.944303,,103.711099,13.674185,27.980000
sz300663,2019-05-24,37.340000,39.700000,37.160000,38.190000,0.004207,7061659.000000,272025016.160000,4702521487.290000,7693908517.830000,0.057349,57.238359,2018-09-30,2018-10-30,75.414692,,94.296296,12.432855,25.440000
sz300663,2019-05-23,40.380000,40.710000,37.510000,38.030000,-0.076493,10996058.000000,431443794.110000,4682819904.730000,7661674284.710000,0.089301,56.998554,2018-09-30,2018-10-30,75.098736,,93.901235,12.380766,25.333417
sz300663,2019-05-22,39.730000,42.170000,39.000000,41.180000,0.050778,15862047.000000,640539021.100000,5070694811.380000,8296285749.260000,0.128818,61.719707,2018-09-30,2018-10-30,81.319115,,101.679012,13.406257,27.431767
sz300663,2019-05-21,39.350000,39.980000,37.000000,39.190000,0.009791,13770887.000000,534723412.750000,4825656378.290000,7895372474.830000,0.111836,58.737137,2018-09-30,2018-10-30,77.389415,,96.765432,12.758407,26.106143
sz300663,2019-05-20,35.790000,38.810000,35.400000,38.810000,0.100057,10571702.000000,396116990.430000,4778865119.710000,7818816171.170000,0.085855,58.167601,2018-09-30,2018-10-30,76.639021,,95.827160,12.634697,25.853009
sz300663,2019-05-17,38.830000,39.460000,34.680000,35.280000,-0.084112,10629610.000000,396671693.380000,4344198954.480000,7107648402.960000,0.086325,52.876913,2018-09-30,2018-10-30,69.668246,,87.111111,11.485497,23.501524
sz300663,2019-05-16,39.620000,40.200000,37.810000,38.520000,-0.034586,8666513.000000,335239255.230000,4743156001.320000,7760391623.640000,0.070382,57.732956,2018-09-30,2018-10-30,76.066351,,95.111111,12.540287,25.659827
sz300663,2019-05-15,39.840000,40.280000,38.210000,39.900000,0.022291,8349745.000000,328875528.110000,4913082150.900000,8038411884.300000,0.067810,59.801270,2018-09-30,2018-10-30,78.791469,,98.518519,12.989550,26.579104
sz300663,2019-05-14,38.300000,40.400000,38.300000,39.030000,0.002569,7528902.000000,297495318.690000,4805954795.730000,7863138241.710000,0.061144,58.497333,2018-09-30,2018-10-30,77.073460,,96.370370,12.706319,25.999560
