code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh603777,2019-06-10,13.590000,14.100000,13.050000,13.190000,0.026459,16035940.000000,214555324.000000,1459168916.520000,4494576388.400000,0.144955,18.926174,2018-09-30,2018-10-30,269.183673,,84.714194,2.421116,13.190000
sh603777,2019-06-06,12.610000,13.120000,12.300000,12.850000,0.014207,12100197.000000,154429505.000000,1421555767.800000,4378719226.000000,0.109378,18.438312,2018-09-30,2018-10-30,262.244898,,82.530507,2.358707,12.850000
sh603777,2019-06-05,12.350000,12.820000,12.300000,12.670000,0.034286,10104418.000000,127371137.000000,1401642924.360000,4317383081.200000,0.091338,18.180032,2018-09-30,2018-10-30,258.571429,,81.374438,2.325667,12.670000
sh603777,2019-06-04,12.310000,12.500000,12.180000,12.250000,-0.004874,6658195.000000,82102946.000000,1355179623.000000,4174265410.000000,0.060186,17.577379,2018-09-30,2018-10-30,250.000000,,78.676943,2.248573,12.250000
sh603777,2019-06-03,12.580000,12.780000,12.200000,12.310000,-0.034510,9041620.000000,112329250.000000,1361817237.480000,4194710791.600000,0.081731,17.663472,2018-09-30,2018-10-30,251.224490,,79.062299,2.259586,12.310000
sh603777,2019-05-31,13.030000,13.090000,12.680000,12.750000,-0.039186,10813381.000000,138560991.000000,1410493077.000000,4344643590.000000,0.097746,18.294823,2018-09-30,2018-10-30,260.204082,,81.888247,2.340351,12.750000
sh603777,2019-05-30,13.240000,13.600000,13.100000,13.270000,0.013751,17790691.000000,236884762.000000,1468019069.160000,4521836897.200000,0.160817,19.040965,2018-09-30,2018-10-30,270.816327,,85.228003,2.435801,13.270000
sh603777,2019-05-29,12.650000,13.110000,12.550000,13.090000,0.033149,12748942.000000,164140480.000000,1448106225.720000,4460500752.400000,0.115243,18.782685,2018-09-30,2018-10-30,267.142857,,84.071933,2.402761,13.090000
sh603777,2019-05-28,12.650000,13.070000,12.590000,12.670000,-0.007831,13681145.000000,175779844.000000,1401642924.360000,4317383081.200000,0.123669,18.180032,2018-09-30,2018-10-30,258.571429,,81.374438,2.325667,12.670000
sh603777,2019-05-27,12.300000,12.990000,12.080000,12.770000,0.032336,10988022.000000,138339377.000000,1412705615.160000,4351458717.200000,0.099325,18.323521,2018-09-30,2018-10-30,260.612245,,82.016699,2.344022,12.770000
sh603777,2019-05-24,12.430000,12.790000,12.340000,12.370000,0.000809,10821880.000000,135556117.000000,1368454851.960000,4215156173.200000,0.097823,17.749566,2018-09-30,2018-10-30,252.448980,,79.447656,2.270600,12.370000
sh603777,2019-05-23,12.830000,12.900000,12.200000,12.360000,-0.054323,14537660.000000,181695669.000000,1367348582.880000,4211748609.600000,0.131412,17.735217,2018-09-30,2018-10-30,252.244898,,79.383430,2.268764,12.360000
sh603777,2019-05-22,13.210000,13.450000,12.900000,13.070000,-0.028975,14650941.000000,192927042.000000,1445893687.560000,4453685625.200000,0.132436,18.753987,2018-09-30,2018-10-30,266.734694,,83.943481,2.399090,13.070000
sh603777,2019-05-21,12.740000,13.880000,12.730000,13.460000,-0.041311,23576307.000000,312144952.000000,1489038181.680000,4586580605.600000,0.213115,19.313594,2018-09-30,2018-10-30,274.693878,,86.448298,2.470677,13.460000
sh603777,2019-05-20,15.000000,15.000000,14.040000,14.040000,-0.100000,3438400.000000,48993453.000000,1553201788.320000,4784219294.400000,0.031081,20.145829,2018-09-30,2018-10-30,286.530612,,90.173410,2.577140,14.040000
sh603777,2019-05-17,14.950000,16.190000,14.950000,15.600000,0.033797,29692876.000000,464959339.000000,1725779764.800000,5315799216.000000,0.268406,22.384254,2018-09-30,2018-10-30,318.367347,,100.192678,2.863489,15.600000
sh603777,2019-05-16,15.470000,15.840000,15.060000,15.090000,-0.021401,26029922.000000,401941138.000000,1669360041.720000,5142013472.400000,0.235295,21.652461,2018-09-30,2018-10-30,307.959184,,96.917148,2.769875,15.090000
sh603777,2019-05-15,14.800000,15.830000,14.660000,15.420000,0.063448,29437834.000000,448000936.000000,1705866921.360000,5254463071.200000,0.266100,22.125974,2018-09-30,2018-10-30,314.693878,,99.036609,2.830448,15.420000
sh603777,2019-05-14,15.050000,15.580000,14.400000,14.500000,-0.077021,25053643.000000,377087339.000000,1604090166.000000,4940967220.000000,0.226470,20.805877,2018-09-30,2018-10-30,295.918367,,93.127810,2.661576,14.500000
sh603777,2019-05-13,14.800000,16.260000,14.110000,15.710000,0.017487,32062962.000000,483084640.000000,1737948724.680000,5353282415.600000,0.289830,22.542092,2018-09-30,2018-10-30,320.612245,,100.899165,2.883680,15.710000
sh603777,2019-05-10,14.770000,15.990000,14.770000,15.440000,-0.044554,38275588.000000,589220961.000000,1708079459.520000,5261278198.400000,0.345988,22.154672,2018-09-30,2018-10-30,315.102041,,99.165061,2.834120,15.440000
sh603777,2019-05-09,16.160000,16.160000,16.160000,16.160000,-0.099721,5723000.000000,92483680.000000,1787730833.280000,5506622777.600000,0.051732,23.187792,2018-09-30,2018-10-30,329.795918,,103.789338,2.966281,16.160000
sh603777,2019-05-08,16.680000,17.950000,16.450000,17.950000,0.099877,47582544.000000,830227369.000000,1985752998.600000,6116576662.000000,0.430117,25.756241,2018-09-30,2018-10-30,366.326531,,115.285806,3.294848,17.950000
