code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz300043,2019-06-10,4.200000,4.230000,4.130000,4.200000,0.009615,9879450.000000,41299118.000000,3791363007.600000,5225633284.200000,0.010944,87.203613,2018-09-30,2018-10-27,27.486911,3.819109,9.815377,1.890189,4.200000
sz300043,2019-06-06,4.260000,4.320000,4.120000,4.160000,-0.028037,13755654.000000,58221482.290000,3755254788.480000,5175865348.160000,0.015238,86.373103,2018-09-30,2018-10-27,27.225131,3.782736,9.721898,1.872187,4.160000
sz300043,2019-06-05,4.480000,4.530000,4.260000,4.280000,-0.018349,17173792.000000,75199188.790000,3863579445.840000,5325169156.280000,0.019025,88.864634,2018-09-30,2018-10-27,28.010471,3.891854,10.002337,1.926193,4.280000
sz300043,2019-06-04,4.340000,4.410000,4.290000,4.360000,0.004608,10998727.000000,47866745.010000,3935795884.080000,5424705028.360000,0.012184,90.525656,2018-09-30,2018-10-27,28.534031,3.964599,10.189297,1.962196,4.360000
sz300043,2019-06-03,4.480000,4.500000,4.300000,4.340000,-0.029083,13293636.000000,58121126.360000,3917741774.520000,5399821060.340000,0.014726,90.110400,2018-09-30,2018-10-27,28.403141,3.946412,10.142557,1.953195,4.340000
sz300043,2019-05-31,4.580000,4.620000,4.450000,4.470000,-0.015419,12966415.000000,58773047.340000,4035093486.660000,5561566852.470000,0.014364,92.809560,2018-09-30,2018-10-27,29.253927,4.064623,10.446366,2.011701,4.470000
sz300043,2019-05-30,4.560000,4.600000,4.460000,4.540000,-0.008734,12717133.000000,57675457.890000,4098282870.120000,5648660740.540000,0.014088,94.262953,2018-09-30,2018-10-27,29.712042,4.128275,10.609956,2.043204,4.540000
sz300043,2019-05-29,4.590000,4.660000,4.550000,4.580000,-0.008658,13032841.000000,59793723.140000,4134391089.240000,5698428676.580000,0.014438,95.093464,2018-09-30,2018-10-27,29.973822,4.164647,10.703435,2.061206,4.580000
sz300043,2019-05-28,4.590000,4.690000,4.560000,4.620000,0.008734,19767940.000000,91551206.520000,4170499308.360000,5748196612.620000,0.021899,95.923974,2018-09-30,2018-10-27,30.235602,4.201020,10.796915,2.079208,4.620000
sz300043,2019-05-27,4.460000,4.610000,4.380000,4.580000,0.036199,22197486.000000,100118482.760000,4134391089.240000,5698428676.580000,0.024590,95.093464,2018-09-30,2018-10-27,29.973822,4.164647,10.703435,2.061206,4.580000
sz300043,2019-05-24,4.470000,4.530000,4.390000,4.420000,-0.017778,16626118.000000,73868795.820000,3989958212.760000,5499356932.420000,0.018418,91.771421,2018-09-30,2018-10-27,28.926702,4.019157,10.329516,1.989199,4.420000
sz300043,2019-05-23,4.670000,4.700000,4.400000,4.500000,-0.025974,18638463.000000,84780393.200000,4062174651.000000,5598892804.500000,0.020647,93.432443,2018-09-30,2018-10-27,29.450262,4.091902,10.516476,2.025203,4.500000
sz300043,2019-05-22,4.770000,4.870000,4.580000,4.620000,-0.017021,23923368.000000,112628119.730000,4170499308.360000,5748196612.620000,0.026502,95.923974,2018-09-30,2018-10-27,30.235602,4.201020,10.796915,2.079208,4.620000
sz300043,2019-05-21,4.600000,4.920000,4.520000,4.700000,-0.010526,31563685.000000,149562868.900000,4242715746.600000,5847732484.700000,0.034966,97.584996,2018-09-30,2018-10-27,30.759162,4.273765,10.983875,2.115212,4.700000
sz300043,2019-05-20,4.790000,4.970000,4.710000,4.750000,0.050885,50482785.000000,244201466.870000,4287851020.500000,5909942404.750000,0.055924,98.623134,2018-09-30,2018-10-27,31.086387,4.319230,11.100724,2.137714,4.750000
sz300043,2019-05-17,4.950000,4.970000,4.450000,4.520000,-0.081301,32103992.000000,150343861.950000,4080228760.560000,5623776772.520000,0.035564,93.847698,2018-09-30,2018-10-27,29.581152,4.110089,10.563216,2.034203,4.520000
sz300043,2019-05-16,4.990000,5.040000,4.870000,4.920000,-0.008065,25471691.000000,125565184.250000,4441310951.760000,6121456132.920000,0.028217,102.152804,2018-09-30,2018-10-27,32.198953,4.473813,11.498014,2.214221,4.920000
sz300043,2019-05-15,4.850000,5.020000,4.800000,4.960000,0.046414,39499856.000000,194799182.560000,4477419170.880000,6171224068.960000,0.043757,102.983315,2018-09-30,2018-10-27,32.460733,4.510186,11.591493,2.232223,4.960000
sz300043,2019-05-14,4.830000,4.930000,4.730000,4.740000,-0.028689,22610892.000000,109175171.260000,4278823965.720000,5897500420.740000,0.025048,98.415506,2018-09-30,2018-10-27,31.020942,4.310137,11.077355,2.133213,4.740000
sz300043,2019-05-13,4.990000,5.050000,4.820000,4.880000,-0.029821,18065489.000000,89203808.360000,4405202732.640000,6071688196.880000,0.020013,101.322293,2018-09-30,2018-10-27,31.937173,4.437441,11.404534,2.196220,4.880000
