code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh603637,2019-06-10,14.150000,14.660000,14.090000,14.550000,0.034115,1121299.000000,16136591.000000,628908414.300000,2532087044.550000,0.025942,24.874565,2018-09-30,2018-10-25,46.890106,,-163.116592,3.421919,14.550000
sh603637,2019-06-06,14.600000,14.600000,14.020000,14.070000,-0.027643,1071913.000000,15245989.000000,608160920.220000,2448554276.070000,0.024799,24.053961,2018-09-30,2018-10-25,45.343216,,-157.735426,3.309031,14.070000
sh603637,2019-06-05,14.500000,14.650000,14.400000,14.470000,0.005559,939520.000000,13631817.000000,625450498.620000,2518164916.470000,0.021736,24.737798,2018-09-30,2018-10-25,46.632291,,-162.219731,3.403104,14.470000
sh603637,2019-06-04,14.690000,14.800000,14.360000,14.390000,-0.021088,1372530.000000,19933004.000000,621992582.940000,2504242788.390000,0.031754,24.601030,2018-09-30,2018-10-25,46.374476,,-161.322870,3.384290,14.390000
sh603637,2019-06-03,15.090000,15.200000,14.180000,14.700000,-0.027778,2582468.000000,37883183.000000,635392006.200000,2558191034.700000,0.059746,25.131004,2018-09-30,2018-10-25,47.373510,,-164.798206,3.457197,14.700000
sh603637,2019-05-31,15.300000,15.560000,15.120000,15.120000,-0.017544,1322161.000000,20231040.000000,653546063.520000,2631282207.120000,0.030589,25.849033,2018-09-30,2018-10-25,48.727038,,-169.506726,3.555974,15.120000
sh603637,2019-05-30,15.590000,15.590000,15.040000,15.390000,-0.015985,1905486.000000,29004949.000000,665216528.940000,2678269389.390000,0.044084,26.310623,2018-09-30,2018-10-25,49.597164,,-172.533632,3.619473,15.390000
sh603637,2019-05-29,15.410000,15.700000,15.410000,15.640000,0.005788,1390067.000000,21673877.000000,676022515.440000,2721776039.640000,0.032160,26.738021,2018-09-30,2018-10-25,50.402836,,-175.336323,3.678269,15.640000
sh603637,2019-05-28,16.000000,16.120000,15.510000,15.550000,-0.027517,1891740.000000,29872236.000000,672132360.300000,2706113645.550000,0.043766,26.584157,2018-09-30,2018-10-25,50.112794,,-174.327354,3.657103,15.550000
sh603637,2019-05-27,15.800000,16.090000,15.450000,15.990000,0.013951,1993380.000000,31636138.000000,691150896.540000,2782685349.990000,0.046117,27.336378,2018-09-30,2018-10-25,51.530777,,-179.260090,3.760583,15.990000
sh603637,2019-05-24,15.230000,16.370000,15.200000,15.770000,0.019392,2112110.000000,33434654.000000,681641628.420000,2744399497.770000,0.048864,26.960268,2018-09-30,2018-10-25,50.821785,,-176.793722,3.708843,15.770000
sh603637,2019-05-23,16.200000,16.200000,15.400000,15.470000,-0.046827,2401672.000000,37794903.000000,668674444.620000,2692191517.470000,0.055563,26.447390,2018-09-30,2018-10-25,49.854979,,-173.430493,3.638288,15.470000
sh603637,2019-05-22,16.970000,17.040000,16.180000,16.230000,-0.032777,2225223.000000,36826680.000000,701524643.580000,2824451734.230000,0.051481,27.746680,2018-09-30,2018-10-25,52.304222,,-181.950673,3.817027,16.230000
sh603637,2019-05-21,16.600000,16.990000,16.120000,16.780000,0.007808,2556061.000000,42592210.000000,725297813.880000,2920166364.780000,0.059135,28.686956,2018-09-30,2018-10-25,54.076700,,-188.116592,3.946378,16.780000
sh603637,2019-05-20,18.050000,18.370000,16.650000,16.650000,-0.100000,4955130.000000,84047193.000000,719678700.900000,2897542906.650000,0.114639,28.464709,2018-09-30,2018-10-25,53.657751,,-186.659193,3.915804,16.650000
sh603637,2019-05-17,19.840000,19.840000,18.380000,18.500000,-0.061866,5030503.000000,95513155.000000,799643001.000000,3219492118.500000,0.116382,31.627454,2018-09-30,2018-10-25,59.619723,,-207.399103,4.350894,18.500000
sh603637,2019-05-16,19.650000,20.160000,19.210000,19.720000,0.009729,5512762.000000,108318318.000000,852376215.120000,3431804571.720000,0.127540,33.713156,2018-09-30,2018-10-25,63.551402,,-221.076233,4.637817,19.720000
sh603637,2019-05-15,18.930000,19.660000,18.680000,19.530000,0.048872,5376330.000000,103690621.000000,844163665.380000,3398739517.530000,0.124383,33.388334,2018-09-30,2018-10-25,62.939091,,-218.946188,4.593133,19.530000
sh603637,2019-05-14,18.310000,19.150000,18.200000,18.620000,-0.013771,3782909.000000,71070461.000000,804829874.520000,3240375310.620000,0.087519,31.832605,2018-09-30,2018-10-25,60.006445,,-208.744395,4.379116,18.620000
sh603637,2019-05-13,19.400000,19.400000,18.620000,18.880000,-0.033282,5124664.000000,96809380.000000,816068100.480000,3285622226.880000,0.118561,32.277099,2018-09-30,2018-10-25,60.844344,,-211.659193,4.440263,18.880000
sh603637,2019-05-10,19.280000,20.020000,18.000000,19.530000,0.022513,7047291.000000,136762459.000000,844163665.380000,3398739517.530000,0.163041,33.388334,2018-09-30,2018-10-25,62.939091,,-218.946188,4.593133,19.530000
sh603637,2019-05-09,19.490000,19.800000,18.850000,19.100000,-0.046430,5861959.000000,112979303.000000,825577368.600000,3323908079.100000,0.135618,32.653209,2018-09-30,2018-10-25,61.553335,,-214.125561,4.492004,19.100000
sh603637,2019-05-08,19.170000,20.470000,18.610000,20.030000,-0.031431,10014785.000000,192726417.000000,865775638.380000,3485752818.030000,0.231695,34.243130,2018-09-30,2018-10-25,64.550435,,-224.551570,4.710724,20.030000
sh603637,2019-05-07,19.200000,21.010000,19.200000,20.680000,0.082723,11494818.000000,237299866.000000,893871203.280000,3598870108.680000,0.265936,35.354365,2018-09-30,2018-10-25,66.645182,,-231.838565,4.863594,20.680000
sh603637,2019-05-06,19.300000,20.570000,18.600000,19.100000,-0.072365,8522348.000000,166539658.000000,825577368.600000,3323908079.100000,0.197167,32.653209,2018-09-30,2018-10-25,61.553335,,-214.125561,4.492004,19.100000
sh603637,2019-04-30,18.130000,20.590000,17.880000,20.590000,0.099893,9540582.000000,186546217.000000,889981048.140000,3583207714.590000,0.220724,35.200502,2018-09-30,2018-10-25,66.355140,,-230.829596,4.842427,20.590000
sh603637,2019-04-29,19.670000,19.780000,18.300000,18.720000,-0.071889,8174043.000000,154231761.000000,809152269.120000,3257777970.720000,0.189109,32.003564,2018-09-30,2018-10-25,60.328714,,-209.865471,4.402634,18.720000
sh603637,2019-04-26,18.370000,20.170000,18.090000,20.170000,0.099782,10736961.000000,211001973.000000,871826990.820000,3510116542.170000,0.248403,34.482473,2018-09-30,2018-10-25,65.001611,,-226.121076,4.743650,20.170000
sh603637,2019-04-25,18.140000,19.440000,18.090000,18.340000,0.014942,7401615.000000,138979272.000000,792727169.640000,3191647862.340000,0.171239,31.353919,2018-09-30,2018-10-25,59.104093,,-205.605381,4.313264,18.340000
sh603637,2019-04-24,18.000000,18.500000,17.500000,18.070000,0.015169,3288788.000000,59439252.000000,781056704.220000,3144660680.070000,0.076087,30.892329,2018-09-30,2018-10-25,58.233967,,-202.578475,4.249765,18.070000
sh603637,2019-04-23,18.600000,18.790000,17.760000,17.800000,-0.077720,5057552.000000,92188031.000000,769386238.800000,3097673497.800000,0.117008,30.430740,2018-09-30,2018-10-25,57.363841,,-199.551570,4.186265,17.800000
sh603637,2019-04-22,18.330000,19.650000,18.280000,19.300000,0.074012,9654922.000000,183235796.000000,834222157.800000,3358713399.300000,0.223370,32.995128,2018-09-30,2018-10-25,62.197873,,-216.367713,4.539040,19.300000
sh603637,2019-04-19,17.900000,19.300000,17.260000,17.970000,0.011824,7288631.000000,132942769.000000,776734309.620000,3127258019.970000,0.168625,30.721370,2018-09-30,2018-10-25,57.911698,,-201.457399,4.226246,17.970000
sh603637,2019-04-18,17.560000,17.930000,17.550000,17.760000,-0.024712,2926855.000000,51950721.000000,767657280.960000,3090712433.760000,0.067714,30.362356,2018-09-30,2018-10-25,57.234934,,-199.103139,4.176858,17.760000
