code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600216,2019-06-10,10.270000,10.310000,10.100000,10.250000,0.007866,5365038.000000,54720924.000000,9798248931.250000,9893894500.000000,0.005612,58.516512,2018-09-30,2018-10-24,15.221265,2.130048,15.198695,1.279810,10.250000
sh600216,2019-06-06,10.380000,10.390000,10.120000,10.170000,-0.020231,6964646.000000,71115136.000000,9721774793.250000,9816673860.000000,0.007286,58.059798,2018-09-30,2018-10-24,15.102465,2.113423,15.080071,1.269821,10.170000
sh600216,2019-06-05,10.410000,10.470000,10.270000,10.380000,0.006790,6397229.000000,66424014.000000,9922519405.500000,10019378040.000000,0.006692,59.258673,2018-09-30,2018-10-24,15.414315,2.157063,15.391459,1.296042,10.380000
sh600216,2019-06-04,10.450000,10.480000,10.230000,10.310000,-0.016221,8031819.000000,83054969.000000,9855604534.750000,9951809980.000000,0.008402,58.859048,2018-09-30,2018-10-24,15.310365,2.142516,15.287663,1.287302,10.310000
sh600216,2019-06-03,10.730000,10.760000,10.380000,10.480000,-0.009452,9347751.000000,98667707.000000,10018112078.000000,10115903840.000000,0.009779,59.829565,2018-09-30,2018-10-24,15.562816,2.177844,15.539739,1.308528,10.480000
sh600216,2019-05-31,10.810000,10.820000,10.430000,10.580000,-0.017642,10273159.000000,109009151.000000,10113704750.500000,10212429640.000000,0.010747,60.400458,2018-09-30,2018-10-24,15.711316,2.198625,15.688019,1.321014,10.580000
sh600216,2019-05-30,10.680000,10.860000,10.510000,10.770000,0.007484,11793678.000000,125884904.000000,10295330828.250000,10395828660.000000,0.012337,61.485155,2018-09-30,2018-10-24,15.993466,2.238109,15.969751,1.344737,10.770000
sh600216,2019-05-29,10.480000,10.850000,10.420000,10.690000,0.015195,12209282.000000,130261972.000000,10218856690.250000,10318608020.000000,0.012772,61.028440,2018-09-30,2018-10-24,15.874666,2.221484,15.851127,1.334748,10.690000
sh600216,2019-05-28,10.480000,10.740000,10.460000,10.530000,0.003813,14232414.000000,151307144.000000,10065908414.250000,10164166740.000000,0.014889,60.115012,2018-09-30,2018-10-24,15.637066,2.188234,15.613879,1.314771,10.530000
sh600216,2019-05-27,10.150000,10.520000,10.050000,10.490000,0.039643,16752844.000000,172852618.000000,10027671345.250000,10125556420.000000,0.017525,59.886655,2018-09-30,2018-10-24,15.577666,2.179922,15.554567,1.309777,10.490000
sh600216,2019-05-24,10.110000,10.280000,10.050000,10.090000,-0.014648,7399309.000000,74858561.000000,9645300655.250000,9739453220.000000,0.007740,57.603084,2018-09-30,2018-10-24,14.983665,2.096798,14.961447,1.259833,10.090000
sh600216,2019-05-23,10.340000,10.530000,10.060000,10.240000,-0.013487,16414673.000000,167988306.000000,9788689664.000000,9884241920.000000,0.017171,58.459423,2018-09-30,2018-10-24,15.206415,2.127970,15.183867,1.278562,10.240000
sh600216,2019-05-22,10.600000,10.640000,10.290000,10.380000,-0.025352,13944501.000000,145474899.000000,9922519405.500000,10019378040.000000,0.014587,59.258673,2018-09-30,2018-10-24,15.414315,2.157063,15.391459,1.296042,10.380000
sh600216,2019-05-21,10.520000,10.750000,10.430000,10.650000,0.008523,11993858.000000,127106473.000000,10180619621.250000,10279997700.000000,0.012547,60.800083,2018-09-30,2018-10-24,15.815266,2.213171,15.791815,1.329754,10.650000
sh600216,2019-05-20,10.930000,11.070000,10.300000,10.560000,-0.034735,21498773.000000,227934103.000000,10094586216.000000,10193124480.000000,0.022490,60.286280,2018-09-30,2018-10-24,15.681616,2.194469,15.658363,1.318517,10.560000
sh600216,2019-05-17,11.300000,11.330000,10.880000,10.940000,-0.029281,15644086.000000,172248589.000000,10457838371.500000,10559922520.000000,0.016365,62.455672,2018-09-30,2018-10-24,16.245916,2.273436,16.221827,1.365963,10.940000
sh600216,2019-05-16,11.250000,11.390000,11.180000,11.270000,-0.013998,14350019.000000,161630367.000000,10773294190.750000,10878457660.000000,0.015012,64.339619,2018-09-30,2018-10-24,16.735967,2.342013,16.711151,1.407167,11.270000
