code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz000015,2001-06-08,6.850000,6.850000,6.850000,6.850000,0.007353,1219509.000000,8353636.650000,179898810.000000,927307930.000000,0.046435,11.760443,2000-12-31,2001-04-30,-6.166684,10.447268,-162.998270,-1.535045,6.850000
sz000015,2001-06-01,6.800000,6.800000,6.800000,6.800000,0.046154,1320300.000000,8978040.000000,178585680.000000,920539260.000000,0.050273,11.674600,2000-12-31,2001-04-30,-6.121672,10.371010,-161.808492,-1.523840,6.800000
sz000015,2001-05-25,6.500000,6.500000,6.500000,6.500000,0.046699,1614400.000000,10493600.000000,170706900.000000,879927230.000000,0.061471,11.159543,2000-12-31,2001-04-30,-5.851597,9.913464,-154.669859,-1.456612,6.499999
sz000015,2001-05-18,6.210000,6.210000,6.210000,6.210000,0.050761,1048114.000000,6508787.940000,163090750.000000,840668940.000000,0.039909,10.661654,2000-12-31,2001-04-30,-5.590525,9.471170,-147.769186,-1.391624,6.209998
sz000015,2001-05-11,5.910000,5.910000,5.910000,5.910000,0.049734,779789.000000,4608552.990000,155211970.000000,800056910.000000,0.029692,10.146602,2000-12-31,2001-04-30,-5.320454,9.013629,-140.630635,-1.324397,5.910000
sz000015,2001-04-27,5.630000,5.630000,5.630000,5.630000,0.050373,1362255.000000,7669495.650000,147858440.000000,762152350.000000,0.051871,9.665879,2000-06-30,2000-08-14,-12.936342,8.594986,-241.703501,-1.510735,5.629998
sz000015,2001-04-20,5.360000,5.360000,5.360000,5.360000,0.000000,977400.000000,5238864.000000,140767540.000000,725601530.000000,0.037216,9.202330,2000-06-30,2000-08-14,-12.315951,8.182794,-230.112066,-1.438284,5.359999
sz000015,2001-04-13,5.360000,5.360000,5.360000,5.360000,0.050980,2242300.000000,12018728.000000,140767540.000000,725601530.000000,0.085380,9.202330,2000-06-30,2000-08-14,-12.315951,8.182794,-230.112066,-1.438284,5.359999
sz000015,2001-04-06,5.100000,5.100000,5.100000,5.100000,0.049383,844571.000000,4307312.100000,133939260.000000,690404440.000000,0.032159,8.755952,2000-06-30,2000-08-14,-11.718540,7.785871,-218.949995,-1.368517,5.100001
sz000015,2001-03-30,4.860000,4.860000,4.860000,4.860000,0.049676,929887.000000,4519250.820000,127636240.000000,657914820.000000,0.035407,8.343905,2000-06-30,2000-08-14,-11.167076,7.419475,-208.646409,-1.304116,4.859999
sz000015,2001-03-23,4.630000,4.630000,4.630000,4.630000,0.049887,1188138.000000,5501078.940000,121595840.000000,626778930.000000,0.045241,7.949029,2000-06-30,2000-08-14,-10.638593,7.068348,-198.772201,-1.242399,4.630000
sz000015,2001-03-16,4.410000,4.410000,4.410000,4.410000,0.050000,350081.000000,1543857.210000,115818070.000000,596996780.000000,0.013330,7.571319,2000-06-30,2000-08-14,-10.133084,6.732484,-189.327234,-1.183364,4.409998
sz000015,2001-03-09,4.200000,4.200000,4.200000,4.200000,0.050000,552226.000000,2319349.200000,110302920.000000,568568360.000000,0.021027,7.210780,2000-06-30,2000-08-14,-9.650556,6.411890,-180.311651,-1.127013,4.199998
sz000015,2001-03-02,4.000000,4.000000,4.000000,4.000000,-0.111111,688091.000000,2752364.000000,105050400.000000,541493680.000000,0.026200,6.867409,2000-06-30,2000-08-14,-9.191006,6.106562,-171.725382,-1.073346,3.999998
sz000015,2001-02-23,4.500000,4.500000,4.500000,4.500000,-0.181818,405400.000000,1824300.000000,118181700.000000,609180390.000000,0.015436,7.725834,2000-06-30,2000-08-14,-10.339880,6.869881,-193.191031,-1.207514,4.499997
sz000015,2001-02-16,5.500000,5.500000,5.500000,5.500000,0.000000,446784.000000,2457312.000000,144444300.000000,744553810.000000,0.017012,9.442684,2000-06-30,2000-08-14,-12.637629,8.396519,-236.122318,-1.475850,5.499996
sz000015,2001-02-09,5.500000,5.500000,5.500000,5.500000,-0.230769,196800.000000,1082400.000000,144444300.000000,744553810.000000,0.007494,9.442684,2000-06-30,2000-08-14,-12.637629,8.396519,-236.122318,-1.475850,5.499996
sz000015,2001-01-19,7.150000,7.150000,7.150000,7.150000,-0.059211,364763.000000,2608055.450000,187777590.000000,967919950.000000,0.013889,12.275486,2000-06-30,2000-08-14,-16.428913,10.915472,-306.958922,-1.918605,7.149992
sz000015,2001-01-12,7.600000,7.600000,7.600000,7.600000,-0.050000,755082.000000,5738623.200000,199595760.000000,1028837990.000000,0.028751,13.048076,2000-06-30,2000-08-14,-17.462909,11.602465,-326.278179,-2.039357,7.599996
sz000015,2001-01-05,8.000000,8.000000,8.000000,8.000000,-0.057715,346800.000000,2774400.000000,210100800.000000,1082987360.000000,0.013205,13.734816,2000-06-30,2000-08-14,-18.382009,12.213121,-343.450715,-2.146692,7.999995
sz000015,2000-12-29,8.490000,8.490000,8.490000,8.490000,-0.056667,144300.000000,1225107.000000,222969470.000000,1149320340.000000,0.005495,14.576075,2000-06-30,2000-08-14,-19.507908,12.961176,-364.487087,-2.278177,8.489995
sz000015,2000-12-22,9.000000,9.000000,9.000000,9.000000,0.041667,340400.000000,3063600.000000,236363400.000000,1218360780.000000,0.012961,15.451675,2000-06-30,2000-08-14,-20.679769,13.739767,-386.382208,-2.415029,8.999998
sz000015,2000-12-15,8.640000,8.640000,8.640000,8.640000,0.049818,552984.000000,4777781.760000,226908860.000000,1169626350.000000,0.021056,14.833603,2000-06-30,2000-08-14,-19.852572,13.190172,-370.926801,-2.318427,8.639996
sz000015,2000-12-08,8.230000,8.230000,8.230000,8.230000,0.049745,842106.000000,6930532.380000,216141200.000000,1114123250.000000,0.032065,14.129690,2000-06-30,2000-08-14,-18.910489,12.564246,-353.324863,-2.208409,8.229994
sz000015,2000-12-01,7.840000,7.840000,7.840000,7.840000,0.049531,745024.000000,5840988.160000,205898780.000000,1061327610.000000,0.028368,13.460116,2000-06-30,2000-08-14,-18.014364,11.968856,-336.581610,-2.103758,7.839993
