code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sz000737,2019-06-10,3.110000,3.150000,3.080000,3.110000,0.000000,1171500.000000,3646687.000000,1706643600.000000,1706643600.000000,0.002135,12.282572,2018-09-30,2018-10-31,-5.157546,0.802639,-15.997942,-4.122481,3.110000
sz000737,2019-06-06,3.100000,3.120000,3.050000,3.110000,0.006472,2106900.000000,6524789.500000,1706643600.000000,1706643600.000000,0.003839,12.282572,2018-09-30,2018-10-31,-5.157546,0.802639,-15.997942,-4.122481,3.110000
sz000737,2019-06-05,3.070000,3.160000,3.070000,3.090000,0.009804,1423673.000000,4428788.820000,1695668400.000000,1695668400.000000,0.002594,12.203585,2018-09-30,2018-10-31,-5.124378,0.797478,-15.895062,-4.095970,3.090000
sz000737,2019-06-04,3.080000,3.120000,3.030000,3.060000,-0.006494,1804499.000000,5501114.440000,1679205600.000000,1679205600.000000,0.003288,12.085103,2018-09-30,2018-10-31,-5.074627,0.789735,-15.740741,-4.056204,3.060000
sz000737,2019-06-03,3.180000,3.180000,3.080000,3.080000,-0.022222,2921600.000000,9094087.000000,1690180800.000000,1690180800.000000,0.005324,12.164091,2018-09-30,2018-10-31,-5.107794,0.794897,-15.843621,-4.082715,3.080000
sz000737,2019-05-31,3.160000,3.220000,3.150000,3.150000,-0.009434,2378990.000000,7563078.400000,1728594000.000000,1728594000.000000,0.004335,12.440547,2018-09-30,2018-10-31,-5.223881,0.812963,-16.203704,-4.175504,3.150000
sz000737,2019-05-30,3.180000,3.200000,3.110000,3.180000,0.000000,2414959.000000,7586278.080000,1745056800.000000,1745056800.000000,0.004401,12.559029,2018-09-30,2018-10-31,-5.273632,0.820705,-16.358025,-4.215270,3.180000
sz000737,2019-05-29,3.220000,3.220000,3.160000,3.180000,-0.015480,2225900.000000,7107628.000000,1745056800.000000,1745056800.000000,0.004056,12.559029,2018-09-30,2018-10-31,-5.273632,0.820705,-16.358025,-4.215270,3.180000
sz000737,2019-05-28,3.220000,3.270000,3.200000,3.230000,0.003106,3037700.000000,9840181.780000,1772494800.000000,1772494800.000000,0.005536,12.756498,2018-09-30,2018-10-31,-5.356551,0.833609,-16.615226,-4.281548,3.230000
sz000737,2019-05-27,3.170000,3.230000,3.140000,3.220000,0.018987,2035814.000000,6520345.520000,1767007200.000000,1767007200.000000,0.003710,12.717004,2018-09-30,2018-10-31,-5.339967,0.831029,-16.563786,-4.268293,3.220000
sz000737,2019-05-24,3.180000,3.220000,3.150000,3.160000,-0.006289,1367405.000000,4336491.700000,1734081600.000000,1734081600.000000,0.002492,12.480041,2018-09-30,2018-10-31,-5.240464,0.815544,-16.255144,-4.188759,3.160000
sz000737,2019-05-23,3.110000,3.180000,3.100000,3.180000,0.009524,2699510.000000,8471132.800000,1745056800.000000,1745056800.000000,0.004919,12.559029,2018-09-30,2018-10-31,-5.273632,0.820705,-16.358025,-4.215270,3.180000
sz000737,2019-05-22,3.160000,3.210000,3.130000,3.150000,-0.003165,2167010.000000,6857847.500000,1728594000.000000,1728594000.000000,0.003949,12.440547,2018-09-30,2018-10-31,-5.223881,0.812963,-16.203704,-4.175504,3.150000
sz000737,2019-05-21,3.110000,3.180000,3.040000,3.160000,0.022654,2259900.000000,7085609.000000,1734081600.000000,1734081600.000000,0.004118,12.480041,2018-09-30,2018-10-31,-5.240464,0.815544,-16.255144,-4.188759,3.160000
sz000737,2019-05-20,3.240000,3.260000,3.090000,3.090000,-0.049231,4644500.000000,14449167.000000,1695668400.000000,1695668400.000000,0.008464,12.203585,2018-09-30,2018-10-31,-5.124378,0.797478,-15.895062,-4.095970,3.090000
sz000737,2019-05-17,3.420000,3.450000,3.250000,3.250000,-0.049708,3989401.000000,13239431.330000,1783470000.000000,1783470000.000000,0.007270,12.835485,2018-09-30,2018-10-31,-5.389718,0.838771,-16.718107,-4.308059,3.250000
sz000737,2019-05-16,3.330000,3.420000,3.330000,3.420000,0.023952,3702734.000000,12539002.570000,1876759200.000000,1876759200.000000,0.006747,13.506880,2018-09-30,2018-10-31,-5.671642,0.882645,-17.592593,-4.533404,3.420000
sz000737,2019-05-15,3.380000,3.380000,3.320000,3.340000,0.006024,3408227.000000,11399295.640000,1832858400.000000,1832858400.000000,0.006211,13.190930,2018-09-30,2018-10-31,-5.538972,0.861999,-17.181070,-4.427359,3.340000
