code.string(),date.date(2006-01-02),open.double(),high.double(),low.double(),close.double(),change.double(),volume.double(),money.double(),traded_market_value.double(),market_value.double(),turnover.double(),adjust_price.double(),report_type.string(),report_date.date(2006-01-02),PE_TTM.double(),PS_TTM.double(),PC_TTM.double(),PB.double(),adjust_price_f.double()
sh600261,2019-06-10,3.320000,3.390000,3.280000,3.360000,0.012048,14269870.000000,47878373.000000,4879065844.800000,4879065844.800000,0.009827,62.149528,2018-09-30,2018-10-30,13.625756,1.194709,18.085606,1.497278,3.360000
sh600261,2019-06-06,3.400000,3.400000,3.300000,3.320000,-0.017751,13005000.000000,43287958.000000,4820981727.600000,4820981727.600000,0.008956,61.409653,2018-09-30,2018-10-30,13.463544,1.180486,17.870301,1.479453,3.320000
sh600261,2019-06-05,3.420000,3.430000,3.370000,3.380000,0.000000,9826895.000000,33394681.000000,4908107903.400000,4908107903.400000,0.006767,62.519466,2018-09-30,2018-10-30,13.706861,1.201820,18.193258,1.506191,3.380000
sh600261,2019-06-04,3.410000,3.430000,3.360000,3.380000,0.000000,10333800.000000,35108895.000000,4908107903.400000,4908107903.400000,0.007116,62.519466,2018-09-30,2018-10-30,13.706861,1.201820,18.193258,1.506191,3.380000
sh600261,2019-06-03,3.450000,3.490000,3.370000,3.380000,-0.028736,14139740.000000,48294995.000000,4908107903.400000,4908107903.400000,0.009737,62.519466,2018-09-30,2018-10-30,13.706861,1.201820,18.193258,1.506191,3.380000
sh600261,2019-05-31,3.430000,3.500000,3.420000,3.480000,0.014577,12149001.000000,42191217.000000,5053318196.400000,5053318196.400000,0.008366,64.369154,2018-09-30,2018-10-30,14.112390,1.237377,18.731520,1.550752,3.480000
sh600261,2019-05-30,3.530000,3.530000,3.400000,3.430000,-0.025568,15527818.000000,53357568.000000,4980713049.900000,4980713049.900000,0.010693,63.444310,2018-09-30,2018-10-30,13.909626,1.219599,18.462389,1.528472,3.430000
sh600261,2019-05-29,3.640000,3.680000,3.640000,3.670000,0.002732,12100200.000000,44263236.000000,5329217753.100000,5329217753.100000,0.008333,65.109029,2018-09-30,2018-10-30,14.274601,1.251600,18.946825,1.568577,3.520000
sh600261,2019-05-28,3.700000,3.710000,3.640000,3.660000,-0.010811,15143075.000000,55581259.000000,5314696723.800000,5314696723.800000,0.010428,64.931620,2018-09-30,2018-10-30,14.235706,1.248190,18.895199,1.564303,3.510409
sh600261,2019-05-27,3.530000,3.710000,3.520000,3.700000,0.048159,22372271.000000,81751227.000000,5372780841.000000,5372780841.000000,0.015407,65.641256,2018-09-30,2018-10-30,14.391287,1.261831,19.101704,1.581399,3.548774
